代码,简称,日期,开盘价,最高价,最低价,收盘价,成交量(股),
CI005803.WI,文娱轻工Ⅱ(中信),2017-01-03,0,0,0,1163.2894,0,
CI005803.WI,文娱轻工Ⅱ(中信),2017-01-04,0,0,0,1176.4532,0,
CI005803.WI,文娱轻工Ⅱ(中信),2017-01-05,0,0,0,1172.6156,0,
CI005803.WI,文娱轻工Ⅱ(中信),2017-01-06,0,0,0,1162.279,0,
CI005803.WI,文娱轻工Ⅱ(中信),2017-01-09,0,0,0,1166.8479,0,
CI005803.WI,文娱轻工Ⅱ(中信),2017-01-10,0,0,0,1160.5131,0,
CI005803.WI,文娱轻工Ⅱ(中信),2017-01-11,0,0,0,1140.5592,0,
CI005803.WI,文娱轻工Ⅱ(中信),2017-01-12,0,0,0,1130.966,0,
CI005803.WI,文娱轻工Ⅱ(中信),2017-01-13,0,0,0,1116.8233,0,
CI005803.WI,文娱轻工Ⅱ(中信),2017-01-16,0,0,0,1072.6205,0,
CI005803.WI,文娱轻工Ⅱ(中信),2017-01-17,0,0,0,1077.1673,0,
CI005803.WI,文娱轻工Ⅱ(中信),2017-01-18,0,0,0,1069.2631,0,
CI005803.WI,文娱轻工Ⅱ(中信),2017-01-19,0,0,0,1076.9511,0,
CI005803.WI,文娱轻工Ⅱ(中信),2017-01-20,0,0,0,1093.3649,0,
CI005803.WI,文娱轻工Ⅱ(中信),2017-01-23,0,0,0,1108.25,0,
CI005803.WI,文娱轻工Ⅱ(中信),2017-01-24,0,0,0,1109.2973,0,
CI005803.WI,文娱轻工Ⅱ(中信),2017-01-25,0,0,0,1112.7084,0,
CI005803.WI,文娱轻工Ⅱ(中信),2017-01-26,0,0,0,1127.948,0,
CI005803.WI,文娱轻工Ⅱ(中信),2017-02-03,0,0,0,1124.8134,0,
CI005803.WI,文娱轻工Ⅱ(中信),2017-02-06,0,0,0,1130.5534,0,
CI005803.WI,文娱轻工Ⅱ(中信),2017-02-07,0,0,0,1126.186,0,
CI005803.WI,文娱轻工Ⅱ(中信),2017-02-08,0,0,0,1133.5839,0,
CI005803.WI,文娱轻工Ⅱ(中信),2017-02-09,0,0,0,1136.8419,0,
CI005803.WI,文娱轻工Ⅱ(中信),2017-02-10,0,0,0,1127.6982,0,
CI005803.WI,文娱轻工Ⅱ(中信),2017-02-13,0,0,0,1136.4639,0,
CI005803.WI,文娱轻工Ⅱ(中信),2017-02-14,0,0,0,1132.2873,0,
CI005803.WI,文娱轻工Ⅱ(中信),2017-02-15,0,0,0,1119.899,0,
CI005803.WI,文娱轻工Ⅱ(中信),2017-02-16,0,0,0,1120.6135,0,
CI005803.WI,文娱轻工Ⅱ(中信),2017-02-17,0,0,0,1121.2186,0,
CI005803.WI,文娱轻工Ⅱ(中信),2017-02-20,0,0,0,1127.7923,0,
CI005803.WI,文娱轻工Ⅱ(中信),2017-02-21,0,0,0,1137.5117,0,
CI005803.WI,文娱轻工Ⅱ(中信),2017-02-22,0,0,0,1138.8289,0,
CI005803.WI,文娱轻工Ⅱ(中信),2017-02-23,0,0,0,1133.4605,0,
CI005803.WI,文娱轻工Ⅱ(中信),2017-02-24,0,0,0,1145.3017,0,
CI005803.WI,文娱轻工Ⅱ(中信),2017-02-27,0,0,0,1139.8467,0,
CI005803.WI,文娱轻工Ⅱ(中信),2017-02-28,0,0,0,1145.6234,0,
CI005803.WI,文娱轻工Ⅱ(中信),2017-03-01,0,0,0,1140.3581,0,
CI005803.WI,文娱轻工Ⅱ(中信),2017-03-02,0,0,0,1139.5108,0,
CI005803.WI,文娱轻工Ⅱ(中信),2017-03-03,0,0,0,1147.4657,0,
CI005803.WI,文娱轻工Ⅱ(中信),2017-03-06,0,0,0,1153.7056,0,
CI005803.WI,文娱轻工Ⅱ(中信),2017-03-07,0,0,0,1162.7103,0,
CI005803.WI,文娱轻工Ⅱ(中信),2017-03-08,0,0,0,1153.5435,0,
CI005803.WI,文娱轻工Ⅱ(中信),2017-03-09,0,0,0,1151.0449,0,
CI005803.WI,文娱轻工Ⅱ(中信),2017-03-10,0,0,0,1150.8239,0,
