代码,简称,日期,开盘价,最高价,最低价,收盘价,成交量(股),
CI005137.WI,商用车(中信),2015-01-05,4996.5469,5235.6286,4982.8399,5229.5875,372634300,
CI005137.WI,商用车(中信),2015-01-06,5185.4591,5471.2135,5160.2216,5280.393,387181269,
CI005137.WI,商用车(中信),2015-01-07,5268.4739,5361.9578,5249.3259,5282.8441,216727529,
CI005137.WI,商用车(中信),2015-01-08,5288.0625,5307.2246,5184.7445,5247.6432,196542743,
CI005137.WI,商用车(中信),2015-01-09,5241.709,5313.4652,5196.9029,5209.1916,187790189,
CI005137.WI,商用车(中信),2015-01-12,5185.5171,5305.3364,5164.8304,5302.0651,182669967,
CI005137.WI,商用车(中信),2015-01-13,5304.4207,5391.0489,5279.0976,5351.2262,124929129,
CI005137.WI,商用车(中信),2015-01-14,5345.4706,5382.7504,5243.538,5255.9944,137219604,
CI005137.WI,商用车(中信),2015-01-15,5243.8684,5303.7331,5238.6016,5297.1007,119433201,
CI005137.WI,商用车(中信),2015-01-16,5290.5614,5359.6584,5275.7031,5331.1404,133252375,
CI005137.WI,商用车(中信),2015-01-19,5157.1984,5205.2084,4931.4432,4965.058,241158280,
CI005137.WI,商用车(中信),2015-01-20,4986.6036,5141.7019,4986.6036,5116.5875,180398201,
CI005137.WI,商用车(中信),2015-01-21,5150.2077,5277.0095,5135.5875,5268.5043,182252888,
CI005137.WI,商用车(中信),2015-01-22,5283.1999,5403.3561,5283.1999,5393.7651,172700457,
CI005137.WI,商用车(中信),2015-01-23,5407.7505,5443.0181,5316.2943,5337.7395,165030276,
CI005137.WI,商用车(中信),2015-01-26,5367.4174,5396.6472,5335.1237,5395.8631,159215106,
CI005137.WI,商用车(中信),2015-01-27,5414.4551,5545.0384,5399.2839,5538.3213,277961287,
CI005137.WI,商用车(中信),2015-01-28,5497.9732,5550.8843,5419.0066,5438.0422,196194983,
CI005137.WI,商用车(中信),2015-01-29,5387.4072,5396.7172,5337.5655,5382.1073,118315856,
CI005137.WI,商用车(中信),2015-01-30,5399.5911,5420.7442,5298.6433,5316.5653,117621204,
CI005137.WI,商用车(中信),2015-02-02,5239.1989,5283.0315,5203.2142,5263.2355,105221269,
CI005137.WI,商用车(中信),2015-02-03,5301.4098,5345.2796,5283.0221,5340.9452,110392271,
CI005137.WI,商用车(中信),2015-02-04,5362.557,5443.2777,5332.8188,5356.0077,126381377,
CI005137.WI,商用车(中信),2015-02-05,5405.4458,5406.3648,5260.8619,5272.8338,123936083,
CI005137.WI,商用车(中信),2015-02-06,5269.7874,5269.9028,5096.0837,5154.0317,117024350,
CI005137.WI,商用车(中信),2015-02-09,5131.6396,5245.0785,5129.344,5209.4074,81592429,
CI005137.WI,商用车(中信),2015-02-10,5202.9575,5261.0209,5188.3058,5260.3272,99091885,
CI005137.WI,商用车(中信),2015-02-11,5270.5852,5342.744,5270.4269,5323.8462,82772998,
CI005137.WI,商用车(中信),2015-02-12,5329.7537,5367.9331,5278.8962,5355.4408,108068735,
CI005137.WI,商用车(中信),2015-02-13,5367.9164,5440.4104,5367.9164,5397.1446,173253783,
CI005137.WI,商用车(中信),2015-02-16,5388.9471,5514.9667,5388.9471,5514.818,162295727,
CI005137.WI,商用车(中信),2015-02-17,5540.9279,5711.7003,5540.9279,5642.5627,242012314,
CI005137.WI,商用车(中信),2015-02-25,5642.9378,5657.7029,5529.5105,5545.7671,148151727,
CI005137.WI,商用车(中信),2015-02-26,5541.1498,5623.302,5529.8466,5620.778,154068355,
CI005137.WI,商用车(中信),2015-02-27,5620.7202,5651.2215,5619.7675,5640.799,209841276,
CI005137.WI,商用车(中信),2015-03-02,5754.9495,5804.8361,5715.3925,5796.7389,385500210,
CI005137.WI,商用车(中信),2015-03-03,5777.051,5777.051,5620.5775,5632.3976,273920252,
CI005137.WI,商用车(中信),2015-03-04,5647.0461,5708.6565,5647.0461,5700.1786,215666121,
CI005137.WI,商用车(中信),2015-03-05,5665.807,5725.4674,5654.1634,5724.3267,344062786,
CI005137.WI,商用车(中信),2015-03-06,5718.9401,5730.9271,5590.6887,5606.4473,270780852,
CI005137.WI,商用车(中信),2015-03-09,5599.8073,5696.8856,5575.5527,5686.5333,261162510,
CI005137.WI,商用车(中信),2015-03-10,5695.9986,5752.1571,5677.8207,5723.2525,212042240,
CI005137.WI,商用车(中信),2015-03-11,5750.642,5789.9884,5736.34,5774.6811,220951369,
CI005137.WI,商用车(中信),2015-03-12,5766.3869,5791.1958,5723.2038,5732.6311,222078620,
CI005137.WI,商用车(中信),2015-03-13,5744.7502,5761.1128,5716.6807,5750.179,202686325,
CI005137.WI,商用车(中信),2015-03-16,5764.942,5890.7847,5754.426,5886.3879,305842901,
CI005137.WI,商用车(中信),2015-03-17,5905.9952,6002.5393,5883.8224,5990.8828,454015927,
CI005137.WI,商用车(中信),2015-03-18,6001.5326,6060.0568,5950.7523,6059.2078,388110488,
CI005137.WI,商用车(中信),2015-03-19,6073.3063,6197.6553,6068.8199,6196.7714,436029379,
CI005137.WI,商用车(中信),2015-03-20,6197.6893,6203.0043,6131.5676,6165.9402,310951221,
CI005137.WI,商用车(中信),2015-03-23,6173.3072,6276.8579,6135.8238,6276.2291,458872337,
CI005137.WI,商用车(中信),2015-03-24,6280.2934,6280.2934,6077.4464,6198.295,400796209,
CI005137.WI,商用车(中信),2015-03-25,6194.9322,6290.9913,6153.0299,6269.8999,357665578,
CI005137.WI,商用车(中信),2015-03-26,6250.4311,6312.9023,6187.3669,6274.3805,342405379,
CI005137.WI,商用车(中信),2015-03-27,6269.9096,6313.1588,6242.5753,6288.85,267528964,
CI005137.WI,商用车(中信),2015-03-30,6311.7818,6473.6311,6292.3434,6455.7086,330199377,
CI005137.WI,商用车(中信),2015-03-31,6547.4207,6573.0577,6383.5418,6402.1021,309072731,
CI005137.WI,商用车(中信),2015-04-01,6410.0793,6666.0007,6410.0793,6634.91,497456733,
CI005137.WI,商用车(中信),2015-04-02,6671.3044,6760.2452,6620.5053,6756.9918,491869861,
CI005137.WI,商用车(中信),2015-04-03,6731.6383,6841.0562,6712.4451,6830.7153,446817797,
CI005137.WI,商用车(中信),2015-04-07,6888.1059,6932.9123,6844.0869,6930.0625,422204408,
CI005137.WI,商用车(中信),2015-04-08,6938.5225,6965.7603,6744.6898,6924.9867,468053353,
CI005137.WI,商用车(中信),2015-04-09,6906.0066,6908.0811,6600.476,6754.7935,392631743,
CI005137.WI,商用车(中信),2015-04-10,6744.7213,6887.7609,6721.3467,6880.83,339835975,
CI005137.WI,商用车(中信),2015-04-13,6912.7483,7016.8145,6824.9765,6990.1389,383204525,
CI005137.WI,商用车(中信),2015-04-14,6963.5332,6981.1622,6899.6613,6955.9214,379898339,
CI005137.WI,商用车(中信),2015-04-15,6962.986,6994.6604,6820.0176,6824.7567,343514135,
CI005137.WI,商用车(中信),2015-04-16,6755.873,7055.9392,6702.2244,7047.6015,321243133,
CI005137.WI,商用车(中信),2015-04-17,7081.197,7109.8667,6976.3087,7039.7476,405320695,
CI005137.WI,商用车(中信),2015-04-20,6980.9004,7003.473,6807.6057,6828.1679,446518195,
CI005137.WI,商用车(中信),2015-04-21,6802.9279,7064.3287,6802.9279,7064.3287,354543360,
CI005137.WI,商用车(中信),2015-04-22,7107.1922,7215.1989,7098.5133,7200.0695,352229332,
CI005137.WI,商用车(中信),2015-04-23,7222.7709,7402.9664,7198.1028,7378.6383,474125530,
CI005137.WI,商用车(中信),2015-04-24,7286.6462,7315.4672,7127.5151,7263.7166,365354197,
CI005137.WI,商用车(中信),2015-04-27,7266.8139,7356.995,7193.2464,7259.6852,314889089,
CI005137.WI,商用车(中信),2015-04-28,7272.9569,7273.2722,6963.1949,7012.5737,314721796,
CI005137.WI,商用车(中信),2015-04-29,7012.8146,7226.8691,7000.2441,7223.3955,259100004,
CI005137.WI,商用车(中信),2015-04-30,7290.4298,7326.3986,7161.148,7161.148,252143755,
CI005137.WI,商用车(中信),2015-05-04,7241.7941,7274.2854,7182.9866,7221.2742,200556084,
CI005137.WI,商用车(中信),2015-05-05,7235.3861,7235.3861,6939.8283,6975.9189,235399372,
CI005137.WI,商用车(中信),2015-05-06,7021.7638,7168.375,6889.5969,6942.7034,239695014,
CI005137.WI,商用车(中信),2015-05-07,6879.207,6951.3713,6823.5902,6863.3132,310934523,
CI005137.WI,商用车(中信),2015-05-08,6899.22,7043.5925,6866.6877,7042.827,273001257,
CI005137.WI,商用车(中信),2015-05-11,7089.61,7261.3162,7008.941,7259.7247,311398397,
CI005137.WI,商用车(中信),2015-05-12,7303.9731,7387.5604,7255.6384,7383.4919,419657922,
CI005137.WI,商用车(中信),2015-05-13,7365.0327,7442.1138,7319.3947,7372.0851,297519485,
CI005137.WI,商用车(中信),2015-05-14,7390.1384,7446.2744,7311.4501,7443.0907,229820281,
CI005137.WI,商用车(中信),2015-05-15,7506.7471,7620.2397,7323.0961,7514.6848,463030315,
CI005137.WI,商用车(中信),2015-05-18,7482.1164,7610.0174,7456.8652,7544.7155,359057959,
CI005137.WI,商用车(中信),2015-05-19,7600.8888,7837.5704,7600.8888,7820.8592,405688934,
CI005137.WI,商用车(中信),2015-05-20,7888.0307,8196.5632,7859.0301,8093.9044,400963700,
CI005137.WI,商用车(中信),2015-05-21,8034.8822,8247.5441,8008.5833,8231.5325,368535703,
CI005137.WI,商用车(中信),2015-05-22,8356.0251,8386.0145,8197.48,8363.7612,482633326,
CI005137.WI,商用车(中信),2015-05-25,8268.6082,8509.6792,8171.7257,8489.0596,511582607,
CI005137.WI,商用车(中信),2015-05-26,8561.6691,8756.7634,8401.2959,8755.6868,541428472,
CI005137.WI,商用车(中信),2015-05-27,8792.0989,8804.6582,8604.1739,8747.5541,456246184,
CI005137.WI,商用车(中信),2015-05-28,8702.1206,8949.1686,8257.1742,8257.7159,562584603,
CI005137.WI,商用车(中信),2015-05-29,8184.4252,8372.4571,7805.383,8174.1602,434757022,
CI005137.WI,商用车(中信),2015-06-01,8237.4733,8634.3999,8232.9678,8632.5236,385515870,
CI005137.WI,商用车(中信),2015-06-02,8760.1581,8926.4353,8653.3888,8924.3839,516132650,
CI005137.WI,商用车(中信),2015-06-03,8971.7979,9002.2148,8735.4632,8906.5499,434359898,
CI005137.WI,商用车(中信),2015-06-04,8917.8773,9001.4853,8341.5464,8906.6396,443304936,
CI005137.WI,商用车(中信),2015-06-05,9017.6644,9127.927,8845.9037,9046.4516,492354157,
CI005137.WI,商用车(中信),2015-06-08,9124.4242,9127.7828,8853.664,8956.456,680511356,
CI005137.WI,商用车(中信),2015-06-09,8952.0783,9086.261,8879.8858,9020.6625,581196781,
CI005137.WI,商用车(中信),2015-06-10,8950.2602,9220.7939,8855.4471,9119.5386,510451244,
CI005137.WI,商用车(中信),2015-06-11,9109.1863,9177.4823,9007.3917,9175.9821,450106081,
CI005137.WI,商用车(中信),2015-06-12,9219.4387,9449.9557,9219.4387,9413.3811,569502167,
CI005137.WI,商用车(中信),2015-06-15,9454.5758,9703.4502,9331.9604,9501.978,584728317,
CI005137.WI,商用车(中信),2015-06-16,9386.009,9390.4039,9004.8577,9157.9697,473688708,
CI005137.WI,商用车(中信),2015-06-17,9125.4145,9327.4301,8806.511,9303.8286,430353650,
CI005137.WI,商用车(中信),2015-06-18,9266.9341,9543.7266,9145.3605,9193.2156,458457539,
CI005137.WI,商用车(中信),2015-06-19,8901.4858,9068.5914,8476.6037,8520.9033,350149499,
CI005137.WI,商用车(中信),2015-06-23,8478.6858,8721.8109,7954.1816,8711.3818,415389340,
CI005137.WI,商用车(中信),2015-06-24,8794.2057,9075.2825,8678.6091,9049.0242,473287559,
CI005137.WI,商用车(中信),2015-06-25,9016.2956,9016.2956,8397.7122,8518.9295,448353264,
CI005137.WI,商用车(中信),2015-06-26,8137.0324,8185.5131,7673.7943,7728.0643,414644222,
CI005137.WI,商用车(中信),2015-06-29,7879.8976,7915.5033,6996.6243,7356.2349,555221533,
CI005137.WI,商用车(中信),2015-06-30,7121.7997,7789.8588,6810.4045,7763.853,612475242,
CI005137.WI,商用车(中信),2015-07-01,7638.3241,7955.7993,7239.2257,7289.6157,538878844,
CI005137.WI,商用车(中信),2015-07-02,7290.2753,7310.6742,6676.9685,6814.1938,477548143,
CI005137.WI,商用车(中信),2015-07-03,6622.7123,6880.3338,6186.0144,6353.9036,432029695,
CI005137.WI,商用车(中信),2015-07-06,6925.3567,6925.3567,5897.8715,6250.0619,493746485,
CI005137.WI,商用车(中信),2015-07-07,5980.0684,6045.7017,5761.711,5804.5836,363070603,
CI005137.WI,商用车(中信),2015-07-08,5223.7231,5403.6077,5223.7231,5271.3403,541961419,
CI005137.WI,商用车(中信),2015-07-09,5128.78,5798.8165,4985.7644,5798.8165,542344105,
CI005137.WI,商用车(中信),2015-07-10,5899.7243,6377.4805,5899.7243,6349.9089,398866275,
CI005137.WI,商用车(中信),2015-07-13,6560.8126,6843.3912,6396.5472,6746.4214,571788463,
CI005137.WI,商用车(中信),2015-07-14,6711.0945,6956.6954,6502.0022,6562.7438,603078638,
CI005137.WI,商用车(中信),2015-07-15,6457.9688,6513.5986,5970.5158,6040.3678,431134606,
CI005137.WI,商用车(中信),2015-07-16,5912.8456,6339.2716,5737.7264,6222.2272,376165619,
CI005137.WI,商用车(中信),2015-07-17,6267.9877,6645.0461,6240.0234,6596.9667,413834958,
CI005137.WI,商用车(中信),2015-07-20,6615.1611,6758.0765,6481.5546,6630.4821,445894715,
CI005137.WI,商用车(中信),2015-07-21,6558.6747,6824.9284,6492.1657,6761.8044,398365855,
CI005137.WI,商用车(中信),2015-07-22,6756.4909,6922.2062,6622.9976,6901.0983,480654855,
CI005137.WI,商用车(中信),2015-07-23,6888.1255,7090.2028,6792.5793,7065.8916,523764543,
CI005137.WI,商用车(中信),2015-07-24,7083.7518,7110.6078,6788.8549,6838.7528,496369245,
CI005137.WI,商用车(中信),2015-07-27,6664.096,6800.9553,6202.1348,6222.3645,385420035,
CI005137.WI,商用车(中信),2015-07-28,5956.3176,6326.8712,5830.7205,6165.643,449592755,
CI005137.WI,商用车(中信),2015-07-29,6234.6303,6497.2882,6120.4414,6491.753,292962886,
CI005137.WI,商用车(中信),2015-07-30,6470.5888,6553.5726,6216.9874,6258.4951,288170120,
CI005137.WI,商用车(中信),2015-07-31,6134.875,6349.6586,6134.875,6329.9678,232280287,
