代码,简称,日期,开盘价,最高价,最低价,收盘价,成交量(股),
CI005827.WI,区域性银行(中信),2017-01-03,0,0,0,1015.0707,0,
CI005827.WI,区域性银行(中信),2017-01-04,0,0,0,1018.4407,0,
CI005827.WI,区域性银行(中信),2017-01-05,0,0,0,1017.7095,0,
CI005827.WI,区域性银行(中信),2017-01-06,0,0,0,1009.7337,0,
CI005827.WI,区域性银行(中信),2017-01-09,0,0,0,1016.7059,0,
CI005827.WI,区域性银行(中信),2017-01-10,0,0,0,1012.995,0,
CI005827.WI,区域性银行(中信),2017-01-11,0,0,0,1002.704,0,
CI005827.WI,区域性银行(中信),2017-01-12,0,0,0,1000.4268,0,
CI005827.WI,区域性银行(中信),2017-01-13,0,0,0,1009.4817,0,
CI005827.WI,区域性银行(中信),2017-01-16,0,0,0,1024.9147,0,
CI005827.WI,区域性银行(中信),2017-01-17,0,0,0,1021.5632,0,
CI005827.WI,区域性银行(中信),2017-01-18,0,0,0,1032.7606,0,
CI005827.WI,区域性银行(中信),2017-01-19,0,0,0,1029.7264,0,
CI005827.WI,区域性银行(中信),2017-01-20,0,0,0,1033.3253,0,
CI005827.WI,区域性银行(中信),2017-01-23,0,0,0,1031.2049,0,
CI005827.WI,区域性银行(中信),2017-01-24,0,0,0,1039.0977,0,
CI005827.WI,区域性银行(中信),2017-01-25,0,0,0,1036.4958,0,
CI005827.WI,区域性银行(中信),2017-01-26,0,0,0,1036.4803,0,
CI005827.WI,区域性银行(中信),2017-02-03,0,0,0,1027.4992,0,
CI005827.WI,区域性银行(中信),2017-02-06,0,0,0,1026.1357,0,
CI005827.WI,区域性银行(中信),2017-02-07,0,0,0,1028.936,0,
CI005827.WI,区域性银行(中信),2017-02-08,0,0,0,1030.785,0,
CI005827.WI,区域性银行(中信),2017-02-09,0,0,0,1026.2949,0,
CI005827.WI,区域性银行(中信),2017-02-10,0,0,0,1037.8253,0,
CI005827.WI,区域性银行(中信),2017-02-13,0,0,0,1059.5075,0,
CI005827.WI,区域性银行(中信),2017-02-14,0,0,0,1053.2023,0,
CI005827.WI,区域性银行(中信),2017-02-15,0,0,0,1068.9772,0,
CI005827.WI,区域性银行(中信),2017-02-16,0,0,0,1079.3591,0,
CI005827.WI,区域性银行(中信),2017-02-17,0,0,0,1062.9604,0,
CI005827.WI,区域性银行(中信),2017-02-20,0,0,0,1099.1467,0,
CI005827.WI,区域性银行(中信),2017-02-21,0,0,0,1089.6633,0,
CI005827.WI,区域性银行(中信),2017-02-22,0,0,0,1085.8396,0,
CI005827.WI,区域性银行(中信),2017-02-23,0,0,0,1082.8601,0,
CI005827.WI,区域性银行(中信),2017-02-24,0,0,0,1084.4974,0,
CI005827.WI,区域性银行(中信),2017-02-27,0,0,0,1077.7107,0,
CI005827.WI,区域性银行(中信),2017-02-28,0,0,0,1092.6337,0,
CI005827.WI,区域性银行(中信),2017-03-01,0,0,0,1082.0679,0,
CI005827.WI,区域性银行(中信),2017-03-02,0,0,0,1072.799,0,
CI005827.WI,区域性银行(中信),2017-03-03,0,0,0,1064.1157,0,
CI005827.WI,区域性银行(中信),2017-03-06,0,0,0,1069.3065,0,
CI005827.WI,区域性银行(中信),2017-03-07,0,0,0,1076.3981,0,
CI005827.WI,区域性银行(中信),2017-03-08,0,0,0,1071.8923,0,
CI005827.WI,区域性银行(中信),2017-03-09,0,0,0,1063.4929,0,
CI005827.WI,区域性银行(中信),2017-03-10,0,0,0,1059.6899,0,
CI005827.WI,区域性银行(中信),2017-03-13,0,0,0,1064.9206,0,
CI005827.WI,区域性银行(中信),2017-03-14,0,0,0,1064.3892,0,
CI005827.WI,区域性银行(中信),2017-03-15,0,0,0,1061.841,0,
CI005827.WI,区域性银行(中信),2017-03-16,0,0,0,1076.4594,0,
CI005827.WI,区域性银行(中信),2017-03-17,0,0,0,1059.1219,0,
CI005827.WI,区域性银行(中信),2017-03-20,0,0,0,1053.3074,0,
CI005827.WI,区域性银行(中信),2017-03-21,0,0,0,1055.4161,0,
CI005827.WI,区域性银行(中信),2017-03-22,0,0,0,1033.1605,0,
CI005827.WI,区域性银行(中信),2017-03-23,0,0,0,1041.6944,0,
CI005827.WI,区域性银行(中信),2017-03-24,0,0,0,1047.079,0,
CI005827.WI,区域性银行(中信),2017-03-27,0,0,0,1053.1908,0,
CI005827.WI,区域性银行(中信),2017-03-28,0,0,0,1051.3961,0,
CI005827.WI,区域性银行(中信),2017-03-29,0,0,0,1038.6563,0,
CI005827.WI,区域性银行(中信),2017-03-30,0,0,0,1034.5287,0,
CI005827.WI,区域性银行(中信),2017-03-31,0,0,0,1056.0614,0,
CI005827.WI,区域性银行(中信),2017-04-05,0,0,0,1067.0148,0,
CI005827.WI,区域性银行(中信),2017-04-06,0,0,0,1058.7444,0,
CI005827.WI,区域性银行(中信),2017-04-07,0,0,0,1055.9334,0,
CI005827.WI,区域性银行(中信),2017-04-10,0,0,0,1048.3086,0,
CI005827.WI,区域性银行(中信),2017-04-11,0,0,0,1051.5961,0,
CI005827.WI,区域性银行(中信),2017-04-12,0,0,0,1041.2862,0,
CI005827.WI,区域性银行(中信),2017-04-13,0,0,0,1034.5595,0,
CI005827.WI,区域性银行(中信),2017-04-14,0,0,0,1027.5059,0,
CI005827.WI,区域性银行(中信),2017-04-17,0,0,0,1017.3675,0,
CI005827.WI,区域性银行(中信),2017-04-18,0,0,0,1009.2631,0,
CI005827.WI,区域性银行(中信),2017-04-19,0,0,0,1014.4769,0,
CI005827.WI,区域性银行(中信),2017-04-20,0,0,0,1009.6673,0,
