代码,简称,日期,开盘价,最高价,最低价,收盘价,成交量(股),
CI005187.WI,油服工程(中信),2017-01-03,0,0,0,1387.3166,0,
CI005187.WI,油服工程(中信),2017-01-04,0,0,0,1400.7029,0,
CI005187.WI,油服工程(中信),2017-01-05,0,0,0,1411.1283,0,
CI005187.WI,油服工程(中信),2017-01-06,0,0,0,1413.818,0,
CI005187.WI,油服工程(中信),2017-01-09,0,0,0,1424.6648,0,
CI005187.WI,油服工程(中信),2017-01-10,0,0,0,1409.3368,0,
CI005187.WI,油服工程(中信),2017-01-11,0,0,0,1411.8877,0,
CI005187.WI,油服工程(中信),2017-01-12,0,0,0,1387.0978,0,
CI005187.WI,油服工程(中信),2017-01-13,0,0,0,1390.2812,0,
CI005187.WI,油服工程(中信),2017-01-16,0,0,0,1364.3636,0,
CI005187.WI,油服工程(中信),2017-01-17,0,0,0,1368.6436,0,
CI005187.WI,油服工程(中信),2017-01-18,0,0,0,1380.8588,0,
CI005187.WI,油服工程(中信),2017-01-19,0,0,0,1373.8661,0,
CI005187.WI,油服工程(中信),2017-01-20,0,0,0,1396.8523,0,
CI005187.WI,油服工程(中信),2017-01-23,0,0,0,1409.8193,0,
CI005187.WI,油服工程(中信),2017-01-24,0,0,0,1417.5465,0,
CI005187.WI,油服工程(中信),2017-01-25,0,0,0,1407.7994,0,
CI005187.WI,油服工程(中信),2017-01-26,0,0,0,1414.4752,0,
CI005187.WI,油服工程(中信),2017-02-03,0,0,0,1409.9814,0,
CI005187.WI,油服工程(中信),2017-02-06,0,0,0,1415.8173,0,
CI005187.WI,油服工程(中信),2017-02-07,0,0,0,1410.9724,0,
CI005187.WI,油服工程(中信),2017-02-08,0,0,0,1414.3686,0,
CI005187.WI,油服工程(中信),2017-02-09,0,0,0,1423.8816,0,
CI005187.WI,油服工程(中信),2017-02-10,0,0,0,1445.8806,0,
CI005187.WI,油服工程(中信),2017-02-13,0,0,0,1439.7385,0,
CI005187.WI,油服工程(中信),2017-02-14,0,0,0,1429.3595,0,
CI005187.WI,油服工程(中信),2017-02-15,0,0,0,1415.7963,0,
CI005187.WI,油服工程(中信),2017-02-16,0,0,0,1434.145,0,
CI005187.WI,油服工程(中信),2017-02-17,0,0,0,1410.1676,0,
CI005187.WI,油服工程(中信),2017-02-20,0,0,0,1432.9812,0,
CI005187.WI,油服工程(中信),2017-02-21,0,0,0,1436.1839,0,
CI005187.WI,油服工程(中信),2017-02-22,0,0,0,1462.9802,0,
CI005187.WI,油服工程(中信),2017-02-23,0,0,0,1440.8761,0,
CI005187.WI,油服工程(中信),2017-02-24,0,0,0,1446.0646,0,
CI005187.WI,油服工程(中信),2017-02-27,0,0,0,1429.6504,0,
CI005187.WI,油服工程(中信),2017-02-28,0,0,0,1453.82,0,
CI005187.WI,油服工程(中信),2017-03-01,0,0,0,1449.1809,0,
CI005187.WI,油服工程(中信),2017-03-02,0,0,0,1451.0663,0,
CI005187.WI,油服工程(中信),2017-03-03,0,0,0,1449.5732,0,
CI005187.WI,油服工程(中信),2017-03-06,0,0,0,1461.6959,0,
CI005187.WI,油服工程(中信),2017-03-07,0,0,0,1459.9024,0,
CI005187.WI,油服工程(中信),2017-03-08,0,0,0,1454.6073,0,
CI005187.WI,油服工程(中信),2017-03-09,0,0,0,1419.1877,0,
CI005187.WI,油服工程(中信),2017-03-10,0,0,0,1417.5953,0,
CI005187.WI,油服工程(中信),2017-03-13,0,0,0,1436.0638,0,
CI005187.WI,油服工程(中信),2017-03-14,0,0,0,1428.309,0,
CI005187.WI,油服工程(中信),2017-03-15,0,0,0,1432.694,0,
CI005187.WI,油服工程(中信),2017-03-16,0,0,0,1451.0883,0,
CI005187.WI,油服工程(中信),2017-03-17,0,0,0,1425.9424,0,
CI005187.WI,油服工程(中信),2017-03-20,0,0,0,1420.9174,0,
CI005187.WI,油服工程(中信),2017-03-21,0,0,0,1426.3311,0,
CI005187.WI,油服工程(中信),2017-03-22,0,0,0,1410.1451,0,
CI005187.WI,油服工程(中信),2017-03-23,0,0,0,1402.2215,0,
CI005187.WI,油服工程(中信),2017-03-24,0,0,0,1405.6667,0,
CI005187.WI,油服工程(中信),2017-03-27,0,0,0,1401.1672,0,
CI005187.WI,油服工程(中信),2017-03-28,0,0,0,1395.4182,0,
CI005187.WI,油服工程(中信),2017-03-29,0,0,0,1385.1005,0,
CI005187.WI,油服工程(中信),2017-03-30,0,0,0,1356.4012,0,
CI005187.WI,油服工程(中信),2017-03-31,0,0,0,1362.4209,0,
CI005187.WI,油服工程(中信),2017-04-05,0,0,0,1383.1256,0,
CI005187.WI,油服工程(中信),2017-04-06,0,0,0,1384.7439,0,
CI005187.WI,油服工程(中信),2017-04-07,0,0,0,1393.4567,0,
CI005187.WI,油服工程(中信),2017-04-10,0,0,0,1378.2694,0,
CI005187.WI,油服工程(中信),2017-04-11,0,0,0,1388.0441,0,
CI005187.WI,油服工程(中信),2017-04-12,0,0,0,1376.4817,0,
CI005187.WI,油服工程(中信),2017-04-13,0,0,0,1381.3462,0,
CI005187.WI,油服工程(中信),2017-04-14,0,0,0,1365.2714,0,
CI005187.WI,油服工程(中信),2017-04-17,0,0,0,1345.6989,0,
CI005187.WI,油服工程(中信),2017-04-18,0,0,0,1329.1145,0,
CI005187.WI,油服工程(中信),2017-04-19,0,0,0,1308.6793,0,
CI005187.WI,油服工程(中信),2017-04-20,0,0,0,1282.1982,0,
CI005187.WI,油服工程(中信),2017-04-21,0,0,0,1279.1261,0,
CI005187.WI,油服工程(中信),2017-04-24,0,0,0,1231.3725,0,
CI005187.WI,油服工程(中信),2017-04-25,0,0,0,1229.2163,0,
CI005187.WI,油服工程(中信),2017-04-26,0,0,0,1220.3033,0,
CI005187.WI,油服工程(中信),2017-04-27,0,0,0,1233.2361,0,
CI005187.WI,油服工程(中信),2017-04-28,0,0,0,1243.1427,0,
CI005187.WI,油服工程(中信),2017-05-02,0,0,0,1219.6895,0,
CI005187.WI,油服工程(中信),2017-05-03,0,0,0,1198.9853,0,
CI005187.WI,油服工程(中信),2017-05-04,0,0,0,1195.1809,0,
CI005187.WI,油服工程(中信),2017-05-05,0,0,0,1166.8934,0,
CI005187.WI,油服工程(中信),2017-05-08,0,0,0,1180.553,0,
CI005187.WI,油服工程(中信),2017-05-09,0,0,0,1182.9023,0,
CI005187.WI,油服工程(中信),2017-05-10,0,0,0,1170.0868,0,
CI005187.WI,油服工程(中信),2017-05-11,0,0,0,1156.6741,0,
CI005187.WI,油服工程(中信),2017-05-12,0,0,0,1167.9655,0,
CI005187.WI,油服工程(中信),2017-05-15,0,0,0,1166.0863,0,
CI005187.WI,油服工程(中信),2017-05-16,0,0,0,1178.9015,0,
CI005187.WI,油服工程(中信),2017-05-17,0,0,0,1204.6252,0,
CI005187.WI,油服工程(中信),2017-05-18,0,0,0,1277.5857,0,
CI005187.WI,油服工程(中信),2017-05-19,0,0,0,1349.5981,0,
CI005187.WI,油服工程(中信),2017-05-22,0,0,0,1345.9677,0,
CI005187.WI,油服工程(中信),2017-05-23,0,0,0,1225.5762,0,
CI005187.WI,油服工程(中信),2017-05-24,0,0,0,1249.9027,0,
CI005187.WI,油服工程(中信),2017-05-25,0,0,0,1251.96,0,
CI005187.WI,油服工程(中信),2017-05-26,0,0,0,1271.8161,0,
CI005187.WI,油服工程(中信),2017-05-31,0,0,0,1224.8352,0,
CI005187.WI,油服工程(中信),2017-06-01,0,0,0,1169.0158,0,
CI005187.WI,油服工程(中信),2017-06-02,0,0,0,1190.362,0,
CI005187.WI,油服工程(中信),2017-06-05,0,0,0,1208.3496,0,
CI005187.WI,油服工程(中信),2017-06-06,0,0,0,1197.4527,0,
CI005187.WI,油服工程(中信),2017-06-07,0,0,0,1225.0528,0,
CI005187.WI,油服工程(中信),2017-06-08,0,0,0,1217.0164,0,
CI005187.WI,油服工程(中信),2017-06-09,0,0,0,1205.8832,0,
CI005187.WI,油服工程(中信),2017-06-12,0,0,0,1189.7955,0,
CI005187.WI,油服工程(中信),2017-06-13,0,0,0,1203.1283,0,
CI005187.WI,油服工程(中信),2017-06-14,0,0,0,1184.5701,0,
CI005187.WI,油服工程(中信),2017-06-15,0,0,0,1194.1474,0,
CI005187.WI,油服工程(中信),2017-06-16,0,0,0,1196.3458,0,
CI005187.WI,油服工程(中信),2017-06-19,0,0,0,1197.0481,0,
CI005187.WI,油服工程(中信),2017-06-20,0,0,0,1193.117,0,
CI005187.WI,油服工程(中信),2017-06-21,0,0,0,1182.2012,0,
CI005187.WI,油服工程(中信),2017-06-22,0,0,0,1168.9439,0,
CI005187.WI,油服工程(中信),2017-06-23,0,0,0,1151.9323,0,
CI005187.WI,油服工程(中信),2017-06-26,0,0,0,1156.1691,0,
CI005187.WI,油服工程(中信),2017-06-27,0,0,0,1156.1887,0,
CI005187.WI,油服工程(中信),2017-06-28,0,0,0,1152.2276,0,
CI005187.WI,油服工程(中信),2017-06-29,0,0,0,1155.5219,0,
CI005187.WI,油服工程(中信),2017-06-30,0,0,0,1158.9561,0,
CI005187.WI,油服工程(中信),2017-07-03,0,0,0,1169.6173,0,
CI005187.WI,油服工程(中信),2017-07-04,0,0,0,1166.5997,0,
CI005187.WI,油服工程(中信),2017-07-05,0,0,0,1168.2749,0,
CI005187.WI,油服工程(中信),2017-07-06,0,0,0,1162.3763,0,
CI005187.WI,油服工程(中信),2017-07-07,0,0,0,1164.5743,0,
CI005187.WI,油服工程(中信),2017-07-10,0,0,0,1164.4276,0,
CI005187.WI,油服工程(中信),2017-07-11,0,0,0,1145.8643,0,
CI005187.WI,油服工程(中信),2017-07-12,0,0,0,1137.3127,0,
CI005187.WI,油服工程(中信),2017-07-13,0,0,0,1143.3541,0,
CI005187.WI,油服工程(中信),2017-07-14,0,0,0,1141.9124,0,
CI005187.WI,油服工程(中信),2017-07-17,0,0,0,1091.4878,0,
CI005187.WI,油服工程(中信),2017-07-18,0,0,0,1098.84,0,
CI005187.WI,油服工程(中信),2017-07-19,0,0,0,1119.1675,0,
CI005187.WI,油服工程(中信),2017-07-20,0,0,0,1120.9391,0,
CI005187.WI,油服工程(中信),2017-07-21,0,0,0,1124.2582,0,
CI005187.WI,油服工程(中信),2017-07-24,0,0,0,1136.2057,0,
CI005187.WI,油服工程(中信),2017-07-25,0,0,0,1129.3726,0,
CI005187.WI,油服工程(中信),2017-07-26,0,0,0,1133.3807,0,
CI005187.WI,油服工程(中信),2017-07-27,0,0,0,1139.416,0,
CI005187.WI,油服工程(中信),2017-07-28,0,0,0,1140.0176,0,
CI005187.WI,油服工程(中信),2017-07-31,0,0,0,1152.7847,0,
CI005187.WI,油服工程(中信),2017-08-01,0,0,0,1151.8002,0,
CI005187.WI,油服工程(中信),2017-08-02,0,0,0,1136.9212,0,
CI005187.WI,油服工程(中信),2017-08-03,0,0,0,1146.4111,0,
CI005187.WI,油服工程(中信),2017-08-04,0,0,0,1146.4145,0,
CI005187.WI,油服工程(中信),2017-08-07,0,0,0,1162.3198,0,
CI005187.WI,油服工程(中信),2017-08-08,0,0,0,1157.7159,0,
CI005187.WI,油服工程(中信),2017-08-09,0,0,0,1153.437,0,
CI005187.WI,油服工程(中信),2017-08-10,0,0,0,1140.1355,0,
CI005187.WI,油服工程(中信),2017-08-11,0,0,0,1115.7264,0,
CI005187.WI,油服工程(中信),2017-08-14,0,0,0,1125.9364,0,
