代码,简称,日期,开盘价,最高价,最低价,收盘价,成交量(股),
CI005152.WI,化学制药(中信),2015-01-05,5690.4799,5765.9441,5628.2251,5753.5087,562506945,
CI005152.WI,化学制药(中信),2015-01-06,5728.3723,5946.1351,5711.1996,5919.8074,731123745,
CI005152.WI,化学制药(中信),2015-01-07,5906.2003,5919.5294,5848.7596,5874.5858,435270519,
CI005152.WI,化学制药(中信),2015-01-08,5879.9234,5960.7752,5876.3175,5884.7277,457933410,
CI005152.WI,化学制药(中信),2015-01-09,5879.4786,5961.9113,5855.4828,5857.9024,427543335,
CI005152.WI,化学制药(中信),2015-01-12,5839.9063,5856.3598,5753.3962,5836.8946,391893922,
CI005152.WI,化学制药(中信),2015-01-13,5823.9413,5926.6822,5823.9413,5903.7105,401985789,
CI005152.WI,化学制药(中信),2015-01-14,5900.2515,5940.6555,5854.4823,5877.1918,517287105,
CI005152.WI,化学制药(中信),2015-01-15,5872.2532,5900.6994,5848.2991,5878.5313,382008122,
CI005152.WI,化学制药(中信),2015-01-16,5878.0892,5924.5685,5854.4069,5923.4512,419058553,
CI005152.WI,化学制药(中信),2015-01-19,5824.9032,6030.6498,5775.9173,5844.4958,706010036,
CI005152.WI,化学制药(中信),2015-01-20,5863.7209,6008.0324,5863.7209,6008.0324,597953093,
CI005152.WI,化学制药(中信),2015-01-21,6030.6442,6143.4076,6030.6442,6138.0792,638792376,
CI005152.WI,化学制药(中信),2015-01-22,6149.6222,6212.5374,6134.8605,6194.3767,578087126,
CI005152.WI,化学制药(中信),2015-01-23,6196.9676,6205.4855,6098.5582,6128.2445,581036994,
CI005152.WI,化学制药(中信),2015-01-26,6134.1749,6256.3932,6134.1749,6252.4754,606837504,
CI005152.WI,化学制药(中信),2015-01-27,6260.3215,6295.0161,6195.6965,6284.6612,638294263,
CI005152.WI,化学制药(中信),2015-01-28,6275.1309,6347.7429,6255.549,6274.3673,550951553,
CI005152.WI,化学制药(中信),2015-01-29,6233.4368,6246.7942,6178.3252,6202.1116,461354084,
CI005152.WI,化学制药(中信),2015-01-30,6205.2937,6225.8175,6121.9489,6160.4817,418020355,
CI005152.WI,化学制药(中信),2015-02-02,6116.5493,6217.4283,6093.4717,6172.3126,381716925,
CI005152.WI,化学制药(中信),2015-02-03,6189.7317,6227.3142,6160.5549,6219.3019,413363565,
CI005152.WI,化学制药(中信),2015-02-04,6224.0867,6224.0867,6137.2784,6145.3196,382780410,
CI005152.WI,化学制药(中信),2015-02-05,6150.404,6160.6411,6093.2997,6093.8689,446716054,
CI005152.WI,化学制药(中信),2015-02-06,6093.6997,6122.4308,6000.4837,6021.5422,414312630,
CI005152.WI,化学制药(中信),2015-02-09,6023.8306,6025.366,5967.0728,5981.5253,300565023,
CI005152.WI,化学制药(中信),2015-02-10,5979.0526,6011.066,5973.3926,6010.7766,270309942,
CI005152.WI,化学制药(中信),2015-02-11,6015.1623,6086.267,6009.1295,6086.267,298185121,
CI005152.WI,化学制药(中信),2015-02-12,6084.3199,6115.3256,6083.2083,6114.5563,314296189,
CI005152.WI,化学制药(中信),2015-02-13,6141.7513,6239.9194,6140.3121,6212.7599,520880147,
CI005152.WI,化学制药(中信),2015-02-16,6222.2848,6295.0497,6216.6173,6293.475,527576432,
CI005152.WI,化学制药(中信),2015-02-17,6314.4149,6370.0313,6309.4003,6359.454,556002112,
CI005152.WI,化学制药(中信),2015-02-25,6377.8837,6413.8654,6335.8627,6386.829,541627765,
CI005152.WI,化学制药(中信),2015-02-26,6381.2641,6412.5639,6356.0566,6396.541,461689949,
