╢ЗбК,╪РЁф,хуфз,©╙ел╪ш(т╙),вН╦ъ╪ш(т╙),вН╣м╪ш(т╙),йуел╪ш(т╙),Ёи╫╩а©(╧и),
002227.SZ,╟блья╦,2015-01-05,38.8008,38.8008,36.8052,38.163,2681598,
002227.SZ,╟блья╦,2015-01-06,38.1424,40.1174,37.5664,39.8706,2822400,
002227.SZ,╟блья╦,2015-01-07,39.9117,40.2203,39.0271,40.0557,2240727,
002227.SZ,╟блья╦,2015-01-08,40.0557,41.105,39.8089,40.5083,3326107,
002227.SZ,╟блья╦,2015-01-09,40.4878,40.8375,39.706,39.706,1944158,
002227.SZ,╟блья╦,2015-01-12,40.3232,43.3063,40.1174,42.7919,6227934,
002227.SZ,╟блья╦,2015-01-13,42.7919,43.6149,41.7221,43.1005,5055962,
002227.SZ,╟блья╦,2015-01-14,43.1828,43.2857,41.825,41.8662,2390023,
002227.SZ,╟блья╦,2015-01-15,41.9279,42.6479,41.3724,41.4958,1867163,
002227.SZ,╟блья╦,2015-01-16,42.4833,45.199,42.4833,44.6435,6725068,
002227.SZ,╟блья╦,2015-01-19,42.9565,45.2607,41.969,42.9565,5587317,
002227.SZ,╟блья╦,2015-01-20,42.5656,44.2321,42.5656,44.2321,3209171,
002227.SZ,╟блья╦,2015-01-21,45.0138,45.0961,44.0058,44.5612,3748980,
002227.SZ,╟блья╦,2015-01-22,44.6229,45.0961,44.1909,44.5407,3346090,
002227.SZ,╟блья╦,2015-01-23,44.4378,44.5612,43.5531,43.656,2796620,
002227.SZ,╟блья╦,2015-01-26,43.6766,44.1086,43.4503,43.944,1880586,
002227.SZ,╟блья╦,2015-01-27,44.1498,44.3761,43.2034,43.9235,2248358,
002227.SZ,╟блья╦,2015-01-28,43.8412,43.9852,43.3268,43.4503,2029619,
002227.SZ,╟блья╦,2015-01-29,43.4297,43.4297,42.3599,42.5656,1790818,
002227.SZ,╟блья╦,2015-01-30,42.5862,44.0263,42.5862,43.9029,3191053,
002227.SZ,╟блья╦,2015-02-02,43.7177,44.4378,43.2034,43.944,2756346,
002227.SZ,╟блья╦,2015-02-03,43.9646,44.1498,43.2446,44.088,2004279,
002227.SZ,╟блья╦,2015-02-04,44.0469,44.911,43.7589,44.5612,4369641,
002227.SZ,╟блья╦,2015-02-05,44.8287,46.6391,44.5612,45.8779,7980936,
002227.SZ,╟блья╦,2015-02-06,45.8779,45.8779,45.8779,45.8779,0,
002227.SZ,╟блья╦,2015-02-09,45.8779,45.8779,45.8779,45.8779,0,
002227.SZ,╟блья╦,2015-02-10,45.8779,45.8779,45.8779,45.8779,0,
002227.SZ,╟блья╦,2015-02-11,45.8779,45.8779,45.8779,45.8779,0,
002227.SZ,╟блья╦,2015-02-12,45.8779,45.8779,45.8779,45.8779,0,
002227.SZ,╟блья╦,2015-02-13,45.8779,45.8779,45.8779,45.8779,0,
002227.SZ,╟блья╦,2015-02-16,45.8779,45.8779,45.8779,45.8779,0,
002227.SZ,╟блья╦,2015-02-17,45.8779,45.8779,45.8779,45.8779,0,
002227.SZ,╟блья╦,2015-02-25,45.8779,45.8779,45.8779,45.8779,0,
002227.SZ,╟блья╦,2015-02-26,45.8779,45.8779,45.8779,45.8779,0,
002227.SZ,╟блья╦,2015-02-27,45.8779,45.8779,45.8779,45.8779,0,
002227.SZ,╟блья╦,2015-03-02,45.8779,45.8779,45.8779,45.8779,0,
002227.SZ,╟блья╦,2015-03-03,45.8779,45.8779,45.8779,45.8779,0,
002227.SZ,╟блья╦,2015-03-04,45.8779,45.8779,45.8779,45.8779,0,
002227.SZ,╟блья╦,2015-03-05,45.8779,45.8779,45.8779,45.8779,0,
002227.SZ,╟блья╦,2015-03-06,45.8779,45.8779,45.8779,45.8779,0,
002227.SZ,╟блья╦,2015-03-09,45.8779,45.8779,45.8779,45.8779,0,
002227.SZ,╟блья╦,2015-03-10,45.8779,45.8779,45.8779,45.8779,0,
