´úÂë,¼ò³Æ,ÈÕÆÚ,¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),
300131.SZ,Ó¢ÌÆÖÇ¿Ø,2015-01-05,127.9904,128.0353,115.6404,118.335,8071155,
300131.SZ,Ó¢ÌÆÖÇ¿Ø,2015-01-06,118.335,118.335,118.335,118.335,0,
300131.SZ,Ó¢ÌÆÖÇ¿Ø,2015-01-07,118.335,118.335,118.335,118.335,0,
300131.SZ,Ó¢ÌÆÖÇ¿Ø,2015-01-08,118.335,118.335,118.335,118.335,0,
300131.SZ,Ó¢ÌÆÖÇ¿Ø,2015-01-09,118.335,118.335,118.335,118.335,0,
300131.SZ,Ó¢ÌÆÖÇ¿Ø,2015-01-12,118.335,118.335,118.335,118.335,0,
300131.SZ,Ó¢ÌÆÖÇ¿Ø,2015-01-13,118.335,118.335,118.335,118.335,0,
300131.SZ,Ó¢ÌÆÖÇ¿Ø,2015-01-14,118.335,118.335,118.335,118.335,0,
300131.SZ,Ó¢ÌÆÖÇ¿Ø,2015-01-15,118.335,118.335,118.335,118.335,0,
300131.SZ,Ó¢ÌÆÖÇ¿Ø,2015-01-16,118.335,118.335,118.335,118.335,0,
300131.SZ,Ó¢ÌÆÖÇ¿Ø,2015-01-19,118.335,118.335,118.335,118.335,0,
300131.SZ,Ó¢ÌÆÖÇ¿Ø,2015-01-20,118.335,118.335,118.335,118.335,0,
300131.SZ,Ó¢ÌÆÖÇ¿Ø,2015-01-21,118.335,118.335,118.335,118.335,0,
300131.SZ,Ó¢ÌÆÖÇ¿Ø,2015-01-22,118.335,118.335,118.335,118.335,0,
300131.SZ,Ó¢ÌÆÖÇ¿Ø,2015-01-23,118.335,118.335,118.335,118.335,0,
300131.SZ,Ó¢ÌÆÖÇ¿Ø,2015-01-26,118.335,118.335,118.335,118.335,0,
300131.SZ,Ó¢ÌÆÖÇ¿Ø,2015-01-27,118.335,118.335,118.335,118.335,0,
300131.SZ,Ó¢ÌÆÖÇ¿Ø,2015-01-28,118.335,118.335,118.335,118.335,0,
300131.SZ,Ó¢ÌÆÖÇ¿Ø,2015-01-29,118.335,118.335,118.335,118.335,0,
300131.SZ,Ó¢ÌÆÖÇ¿Ø,2015-01-30,118.335,118.335,118.335,118.335,0,
300131.SZ,Ó¢ÌÆÖÇ¿Ø,2015-02-02,118.335,118.335,118.335,118.335,0,
300131.SZ,Ó¢ÌÆÖÇ¿Ø,2015-02-03,118.335,118.335,118.335,118.335,0,
300131.SZ,Ó¢ÌÆÖÇ¿Ø,2015-02-04,118.335,118.335,118.335,118.335,0,
300131.SZ,Ó¢ÌÆÖÇ¿Ø,2015-02-05,118.335,118.335,118.335,118.335,0,
300131.SZ,Ó¢ÌÆÖÇ¿Ø,2015-02-06,118.335,118.335,118.335,118.335,0,
300131.SZ,Ó¢ÌÆÖÇ¿Ø,2015-02-09,118.335,118.335,118.335,118.335,0,
300131.SZ,Ó¢ÌÆÖÇ¿Ø,2015-02-10,118.335,118.335,118.335,118.335,0,
300131.SZ,Ó¢ÌÆÖÇ¿Ø,2015-02-11,118.335,118.335,118.335,118.335,0,
300131.SZ,Ó¢ÌÆÖÇ¿Ø,2015-02-12,118.335,118.335,118.335,118.335,0,
300131.SZ,Ó¢ÌÆÖÇ¿Ø,2015-02-13,118.335,118.335,118.335,118.335,0,
300131.SZ,Ó¢ÌÆÖÇ¿Ø,2015-02-16,118.335,118.335,118.335,118.335,0,
300131.SZ,Ó¢ÌÆÖÇ¿Ø,2015-02-17,118.335,118.335,118.335,118.335,0,
300131.SZ,Ó¢ÌÆÖÇ¿Ø,2015-02-25,118.335,118.335,118.335,118.335,0,
300131.SZ,Ó¢ÌÆÖÇ¿Ø,2015-02-26,118.335,118.335,118.335,118.335,0,
300131.SZ,Ó¢ÌÆÖÇ¿Ø,2015-02-27,118.335,118.335,118.335,118.335,0,
300131.SZ,Ó¢ÌÆÖÇ¿Ø,2015-03-02,118.335,118.335,118.335,118.335,0,
300131.SZ,Ó¢ÌÆÖÇ¿Ø,2015-03-03,118.335,118.335,118.335,118.335,0,
300131.SZ,Ó¢ÌÆÖÇ¿Ø,2015-03-04,118.335,118.335,118.335,118.335,0,
300131.SZ,Ó¢ÌÆÖÇ¿Ø,2015-03-05,118.335,118.335,118.335,118.335,0,
300131.SZ,Ó¢ÌÆÖÇ¿Ø,2015-03-06,118.335,118.335,118.335,118.335,0,
300131.SZ,Ó¢ÌÆÖÇ¿Ø,2015-03-09,118.335,118.335,118.335,118.335,0,
300131.SZ,Ó¢ÌÆÖÇ¿Ø,2015-03-10,118.335,118.335,118.335,118.335,0,
300131.SZ,Ó¢ÌÆÖÇ¿Ø,2015-03-11,118.335,118.335,118.335,118.335,0,
300131.SZ,Ó¢ÌÆÖÇ¿Ø,2015-03-12,118.335,118.335,118.335,118.335,0,
300131.SZ,Ó¢ÌÆÖÇ¿Ø,2015-03-13,118.335,118.335,118.335,118.335,0,
300131.SZ,Ó¢ÌÆÖÇ¿Ø,2015-03-16,118.335,118.335,118.335,118.335,0,
300131.SZ,Ó¢ÌÆÖÇ¿Ø,2015-03-17,118.335,118.335,118.335,118.335,0,
300131.SZ,Ó¢ÌÆÖÇ¿Ø,2015-03-18,118.335,118.335,118.335,118.335,0,
300131.SZ,Ó¢ÌÆÖÇ¿Ø,2015-03-19,118.335,118.335,118.335,118.335,0,
300131.SZ,Ó¢ÌÆÖÇ¿Ø,2015-03-20,118.3349,118.3349,118.3349,118.3349,0,
300131.SZ,Ó¢ÌÆÖÇ¿Ø,2015-03-23,118.3349,118.3349,118.3349,118.3349,0,
300131.SZ,Ó¢ÌÆÖÇ¿Ø,2015-03-24,118.3349,118.3349,118.3349,118.3349,0,
