測鎢,潠備,�梪�,羲攫歎(啋),郔詢歎(啋),郔腴歎(啋),彶攫歎(啋),傖蝠講(嘖),
600983.SH,需奧ひ,2015-01-05,29.2775,30.3478,29.2537,30.324,3857823,
600983.SH,需奧ひ,2015-01-06,30.3002,30.6807,30.0148,30.6807,5912641,
600983.SH,需奧ひ,2015-01-07,30.4905,30.9186,30.3953,30.4667,3630545,
600983.SH,需奧ひ,2015-01-08,30.4667,30.8472,29.9672,30.4191,4356904,
600983.SH,需奧ひ,2015-01-09,30.3953,30.6332,30.1099,30.1813,3287047,
600983.SH,需奧ひ,2015-01-12,30.2051,30.2051,29.6343,29.658,2180957,
600983.SH,需奧ひ,2015-01-13,29.7294,30.3715,29.6343,30.3478,2797384,
600983.SH,需奧ひ,2015-01-14,30.3715,30.4905,30.1575,30.2764,2463497,
600983.SH,需奧ひ,2015-01-15,30.2051,31.2515,30.2051,31.1802,7726242,
600983.SH,需奧ひ,2015-01-16,31.2277,31.2515,30.871,31.1802,6996313,
600983.SH,需奧ひ,2015-01-19,30.7759,31.085,30.0386,30.2051,4534576,
600983.SH,需奧ひ,2015-01-20,30.3953,30.871,30.324,30.8472,4884200,
600983.SH,需奧ひ,2015-01-21,31.0137,31.2515,30.7759,31.1088,6745157,
600983.SH,需奧ひ,2015-01-22,31.204,31.2277,30.7283,31.0137,5480079,
600983.SH,需奧ひ,2015-01-23,31.085,31.1088,30.5856,30.6807,5266316,
600983.SH,需奧ひ,2015-01-26,30.7759,31.2277,30.5856,31.1326,5627735,
600983.SH,需奧ひ,2015-01-27,31.1088,32.4645,31.1088,32.4169,14913485,
600983.SH,需奧ひ,2015-01-28,32.0126,32.3218,31.5369,31.8223,7601382,
600983.SH,需奧ひ,2015-01-29,31.6321,32.0364,31.418,31.8937,4220445,
600983.SH,需奧ひ,2015-01-30,31.8937,32.3931,31.7272,31.9413,6709909,
600983.SH,需奧ひ,2015-02-02,31.6321,31.9413,31.1564,31.2277,5522905,
600983.SH,需奧ひ,2015-02-03,31.2991,31.4894,30.9899,31.3942,5660193,
600983.SH,需奧ひ,2015-02-04,31.3942,31.5607,30.6569,30.7759,6510110,
600983.SH,需奧ひ,2015-02-05,30.9661,31.1326,30.2526,30.3002,5787115,
600983.SH,需奧ひ,2015-02-06,30.3002,30.4905,29.2537,29.5153,5038200,
600983.SH,需奧ひ,2015-02-09,29.3726,29.658,29.2062,29.2537,2336701,
600983.SH,需奧ひ,2015-02-10,29.2775,29.658,29.2775,29.4202,1865888,
600983.SH,需奧ひ,2015-02-11,29.5867,29.8721,29.3489,29.8007,3160091,
600983.SH,需奧ひ,2015-02-12,29.8007,29.9672,29.6343,29.8245,2246026,
600983.SH,需奧ひ,2015-02-13,29.8245,31.3229,29.777,30.2526,4199267,
600983.SH,需奧ひ,2015-02-16,30.1099,30.6332,30.1099,30.2764,4537532,
600983.SH,需奧ひ,2015-02-17,30.5618,30.5856,30.0861,30.2288,3890773,
600983.SH,需奧ひ,2015-02-25,30.3478,30.3715,29.7056,29.8245,4258879,
600983.SH,需奧ひ,2015-02-26,29.8959,30.2526,29.7294,30.2288,2897080,
600983.SH,需奧ひ,2015-02-27,30.2764,30.2764,29.991,30.2051,4344918,
600983.SH,需奧ひ,2015-03-02,30.2764,30.9186,30.1337,30.871,8804487,
600983.SH,需奧ひ,2015-03-03,30.7996,30.8234,30.4905,30.5856,5445416,
600983.SH,需奧ひ,2015-03-04,30.5856,31.085,30.538,31.0613,4970148,
600983.SH,需奧ひ,2015-03-05,31.0375,31.2277,30.7045,31.1564,5399966,
600983.SH,需奧ひ,2015-03-06,32.1077,32.4883,31.0375,31.0613,12892794,
600983.SH,需奧ひ,2015-03-09,30.6332,30.7996,30.0386,30.7283,8430136,
600983.SH,需奧ひ,2015-03-10,30.7996,30.871,30.3715,30.7996,5826568,
600983.SH,需奧ひ,2015-03-11,30.5142,31.1326,30.5142,31.085,5620342,
600983.SH,需奧ひ,2015-03-12,31.1088,31.3942,30.6332,30.7521,6467385,
600983.SH,需奧ひ,2015-03-13,30.0861,30.9661,30.0861,30.871,4260268,
600983.SH,需奧ひ,2015-03-16,30.8948,31.4418,30.871,31.418,9488671,
600983.SH,需奧ひ,2015-03-17,31.4894,31.9888,31.2991,31.965,13643682,
600983.SH,需奧ひ,2015-03-18,31.965,32.4407,31.8223,32.3218,12933976,
600983.SH,需奧ひ,2015-03-19,32.298,33.2018,32.084,32.4883,13076532,
600983.SH,需奧ひ,2015-03-20,32.8212,33.0829,32.3218,33.0591,10919984,
600983.SH,需奧ひ,2015-03-23,33.3207,34.6288,33.2731,33.8439,16092908,
600983.SH,需奧ひ,2015-03-24,33.8915,33.8915,32.4407,33.2493,13796268,
600983.SH,需奧ひ,2015-03-25,33.2018,34.2483,32.631,34.0818,16848185,
600983.SH,需奧ひ,2015-03-26,33.7488,34.3196,33.511,33.7012,10097918,
600983.SH,需奧ひ,2015-03-27,33.511,34.6288,33.511,34.5574,12276403,
600983.SH,需奧ひ,2015-03-30,34.5574,34.8904,34.0818,34.5574,12611877,
600983.SH,需奧ひ,2015-03-31,34.6764,34.8666,33.2493,33.6061,13746775,
600983.SH,需奧ひ,2015-04-01,33.6061,35.5801,33.4872,35.2709,19752931,
600983.SH,需奧ひ,2015-04-02,35.4374,35.5801,34.2483,35.0569,14024576,
600983.SH,需奧ひ,2015-04-03,34.9142,35.6753,34.5812,35.6039,15661967,
600983.SH,需奧ひ,2015-04-07,35.9845,37.2925,35.818,36.912,17267557,
600983.SH,需奧ひ,2015-04-08,36.8644,37.2212,35.7228,36.6504,12175916,
600983.SH,需奧ひ,2015-04-09,36.5315,36.579,34.7239,35.4612,14314335,
600983.SH,需奧ひ,2015-04-10,35.0569,37.0785,35.0569,36.2699,11760122,
600983.SH,需奧ひ,2015-04-13,36.4601,36.9596,35.699,36.4601,10794129,
600983.SH,需奧ひ,2015-04-14,36.3412,36.8644,35.9607,36.1272,10315443,
600983.SH,需奧ひ,2015-04-15,36.0082,38.4817,35.6039,37.1736,20879144,
