代码,简称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),
002042.SZ,华孚时尚,2015-01-05,22.7134,24.4065,22.3004,24.4065,36430800,
002042.SZ,华孚时尚,2015-01-06,24.1588,24.5304,23.3328,24.2826,29110414,
002042.SZ,华孚时尚,2015-01-07,24.1588,24.2826,23.6219,23.7871,14924196,
002042.SZ,华孚时尚,2015-01-08,23.7458,23.911,23.4567,23.498,11132109,
002042.SZ,华孚时尚,2015-01-09,23.498,24.0349,23.1263,23.2915,12454172,
002042.SZ,华孚时尚,2015-01-12,23.0437,23.1263,22.4243,22.796,9101655,
002042.SZ,华孚时尚,2015-01-13,22.8373,23.085,22.6308,22.9611,5390210,
002042.SZ,华孚时尚,2015-01-14,22.9611,23.085,22.5482,22.7547,6125290,
002042.SZ,华孚时尚,2015-01-15,22.6308,24.0762,22.6308,23.8697,19100550,
002042.SZ,华孚时尚,2015-01-16,23.7871,24.0762,23.5393,23.7871,8577025,
002042.SZ,华孚时尚,2015-01-19,23.3741,23.8284,22.2591,22.7547,13524969,
002042.SZ,华孚时尚,2015-01-20,22.7547,23.8697,22.7547,23.8284,12934553,
002042.SZ,华孚时尚,2015-01-21,23.8284,25.3977,23.8284,24.8608,27143368,
002042.SZ,华孚时尚,2015-01-22,24.7782,25.3151,24.613,24.9021,18003468,
002042.SZ,华孚时尚,2015-01-23,24.9434,25.0673,24.2001,24.2826,11309106,
002042.SZ,华孚时尚,2015-01-26,24.2826,25.728,24.2826,25.6867,17934170,
002042.SZ,华孚时尚,2015-01-27,25.8106,26.6366,25.2738,26.141,24719527,
002042.SZ,华孚时尚,2015-01-28,25.8519,25.8932,25.1912,25.1912,13810055,
002042.SZ,华孚时尚,2015-01-29,24.7782,25.6042,24.7782,25.1086,10448918,
002042.SZ,华孚时尚,2015-01-30,25.2738,25.439,24.8195,25.0673,8984612,
002042.SZ,华孚时尚,2015-02-02,24.8195,25.1912,24.5717,24.9434,8025228,
002042.SZ,华孚时尚,2015-02-03,24.9847,25.4803,24.7369,25.2325,11113203,
002042.SZ,华孚时尚,2015-02-04,25.2325,25.8932,25.1499,25.2738,12209148,
002042.SZ,华孚时尚,2015-02-05,25.6454,25.8932,24.8608,24.9021,9178170,
002042.SZ,华孚时尚,2015-02-06,24.9434,24.9847,24.5717,24.8608,12884978,
002042.SZ,华孚时尚,2015-02-09,24.613,25.0673,24.0762,24.2001,8699713,
002042.SZ,华孚时尚,2015-02-10,23.911,24.1588,23.7458,24.1175,6085477,
002042.SZ,华孚时尚,2015-02-11,24.1588,24.5304,24.1588,24.3239,4711646,
002042.SZ,华孚时尚,2015-02-12,24.4065,25.1499,24.3239,25.0673,8161868,
002042.SZ,华孚时尚,2015-02-13,24.9847,25.3564,24.9434,25.0673,8860386,
002042.SZ,华孚时尚,2015-02-16,25.1499,25.5216,25.026,25.4803,10131874,
002042.SZ,华孚时尚,2015-02-17,25.4803,25.6454,25.0673,25.3151,7003203,
002042.SZ,华孚时尚,2015-02-25,25.3564,25.4803,25.0673,25.1912,4760782,
002042.SZ,华孚时尚,2015-02-26,25.1499,25.728,25.1086,25.439,13401556,
002042.SZ,华孚时尚,2015-02-27,25.2738,25.8519,25.2325,25.8519,13500761,
002042.SZ,华孚时尚,2015-03-02,25.7693,26.0171,25.4803,25.8106,15535320,
002042.SZ,华孚时尚,2015-03-03,25.6454,25.6454,24.7782,24.8195,22545591,
002042.SZ,华孚时尚,2015-03-04,24.6956,25.6867,24.613,25.6454,17008558,
002042.SZ,华孚时尚,2015-03-05,25.6042,25.6042,25.026,25.2325,11117558,
002042.SZ,华孚时尚,2015-03-06,25.1499,25.6042,25.0673,25.2738,13318043,
002042.SZ,华孚时尚,2015-03-09,25.1912,26.0171,24.8608,25.6867,16681965,
002042.SZ,华孚时尚,2015-03-10,25.5629,26.3475,25.4803,26.2236,19074224,
002042.SZ,华孚时尚,2015-03-11,26.2236,26.3888,25.8106,25.9345,11935185,
002042.SZ,华孚时尚,2015-03-12,25.9345,26.3888,25.6454,26.2236,13300541,
002042.SZ,华孚时尚,2015-03-13,26.141,26.6779,25.7693,25.9758,20539065,
002042.SZ,华孚时尚,2015-03-16,26.0171,27.0495,26.0171,26.9257,23039737,
002042.SZ,华孚时尚,2015-03-17,27.0495,27.8342,26.6779,27.6277,26678830,
002042.SZ,华孚时尚,2015-03-18,27.5038,27.9581,27.2147,27.9168,19809135,
002042.SZ,华孚时尚,2015-03-19,27.9168,28.0407,27.4625,27.9581,17994511,
002042.SZ,华孚时尚,2015-03-20,28.2059,30.4772,28.2059,29.6513,31018733,
002042.SZ,华孚时尚,2015-03-23,29.6926,30.1468,28.9492,30.1055,20642320,
002042.SZ,华孚时尚,2015-03-24,29.9403,33.1202,29.0731,32.1704,39259686,
002042.SZ,华孚时尚,2015-03-25,31.9639,34.2765,31.427,33.1202,29677763,
002042.SZ,华孚时尚,2015-03-26,33.0789,33.9462,32.2117,32.253,18428434,
002042.SZ,华孚时尚,2015-03-27,32.0052,32.5833,31.4683,32.0465,12486189,
002042.SZ,华孚时尚,2015-03-30,32.0465,32.5833,31.7987,32.1704,13872483,
