¥˙¬Î,ºÚ≥∆,»’∆⁄,ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),
002689.SZ,ST‘∂÷«,2015-01-05,16.794,16.8488,16.1734,16.5567,6573791,
002689.SZ,ST‘∂÷«,2015-01-06,16.502,17.3052,16.3559,17.2687,5990853,
002689.SZ,ST‘∂÷«,2015-01-07,17.2139,17.9441,16.9948,17.506,6435753,
002689.SZ,ST‘∂÷«,2015-01-08,17.1774,17.6702,17.1774,17.1956,3276967,
002689.SZ,ST‘∂÷«,2015-01-09,17.1409,17.3052,16.9401,16.9583,2968586,
002689.SZ,ST‘∂÷«,2015-01-12,16.9583,16.9583,16.4107,16.4837,2859370,
002689.SZ,ST‘∂÷«,2015-01-13,16.3194,16.6663,16.3012,16.575,3916780,
002689.SZ,ST‘∂÷«,2015-01-14,16.5567,17.2139,16.3924,17.1956,5030535,
002689.SZ,ST‘∂÷«,2015-01-15,16.9948,17.4877,16.9948,17.0861,2673984,
002689.SZ,ST‘∂÷«,2015-01-16,17.0679,17.2321,16.9218,17.1774,2871038,
002689.SZ,ST‘∂÷«,2015-01-19,16.8853,17.6337,16.5202,17.1956,5568634,
002689.SZ,ST‘∂÷«,2015-01-20,17.2139,18.8933,17.2139,18.6012,8909140,
002689.SZ,ST‘∂÷«,2015-01-21,18.6195,19.0393,18.4004,18.802,6611066,
002689.SZ,ST‘∂÷«,2015-01-22,18.8203,19.2766,18.2909,19.1489,6412329,
002689.SZ,ST‘∂÷«,2015-01-23,19.1671,19.2766,18.7473,18.9846,5867846,
002689.SZ,ST‘∂÷«,2015-01-26,18.9846,19.1671,18.4004,18.6377,6209534,
002689.SZ,ST‘∂÷«,2015-01-27,18.6195,19.806,18.2361,19.6052,10305765,
002689.SZ,ST‘∂÷«,2015-01-28,19.3314,19.5505,18.8933,19.0393,5638685,
002689.SZ,ST‘∂÷«,2015-01-29,18.8933,20.1894,18.6925,19.8425,10145001,
002689.SZ,ST‘∂÷«,2015-01-30,19.8425,20.0433,19.3314,19.4227,3714746,
002689.SZ,ST‘∂÷«,2015-02-02,19.3131,19.7695,19.0758,19.4044,2753842,
002689.SZ,ST‘∂÷«,2015-02-03,19.4044,19.9703,19.4044,19.6782,4925309,
002689.SZ,ST‘∂÷«,2015-02-04,19.7147,19.9338,19.4044,19.587,3672081,
002689.SZ,ST‘∂÷«,2015-02-05,19.7512,21.1568,19.4774,20.2989,8694509,
002689.SZ,ST‘∂÷«,2015-02-06,20.2989,21.5402,20.2989,20.591,6259166,
002689.SZ,ST‘∂÷«,2015-02-09,20.6275,21.814,20.591,21.3576,7757016,
002689.SZ,ST‘∂÷«,2015-02-10,21.3576,21.5402,20.737,21.0838,4476331,
002689.SZ,ST‘∂÷«,2015-02-11,21.0838,22.5259,20.9013,22.033,8214757,
002689.SZ,ST‘∂÷«,2015-02-12,21.9235,22.3434,21.741,22.1426,5237959,
002689.SZ,ST‘∂÷«,2015-02-13,22.3434,22.4164,21.4489,21.5402,6629133,
002689.SZ,ST‘∂÷«,2015-02-16,21.4489,21.6862,21.1568,21.4672,5579343,
002689.SZ,ST‘∂÷«,2015-02-17,21.4124,21.5402,21.0291,21.2846,3525219,
002689.SZ,ST‘∂÷«,2015-02-25,21.2846,21.5767,20.9013,20.9743,3866528,
002689.SZ,ST‘∂÷«,2015-02-26,20.9925,21.1386,20.6275,21.0656,4306537,
002689.SZ,ST‘∂÷«,2015-02-27,20.9743,21.6315,20.9743,21.3576,3780308,
002689.SZ,ST‘∂÷«,2015-03-02,21.668,21.7775,21.2116,21.5219,5470712,
002689.SZ,ST‘∂÷«,2015-03-03,21.3941,23.6759,21.2846,23.4204,17169735,
002689.SZ,ST‘∂÷«,2015-03-04,22.9823,23.6394,22.4529,23.5482,12677150,
002689.SZ,ST‘∂÷«,2015-03-05,23.2743,24.6069,23.0188,24.1506,12029657,
002689.SZ,ST‘∂÷«,2015-03-06,24.0958,24.0958,23.1831,23.2378,6525473,
002689.SZ,ST‘∂÷«,2015-03-09,23.037,24.0958,22.6354,23.822,4841688,
002689.SZ,ST‘∂÷«,2015-03-10,24.0958,24.826,23.2196,23.5482,7317841,
002689.SZ,ST‘∂÷«,2015-03-11,23.1831,23.8402,23.1831,23.8037,5128414,
002689.SZ,ST‘∂÷«,2015-03-12,23.7855,24.0045,22.818,23.1648,4746830,
002689.SZ,ST‘∂÷«,2015-03-13,23.2743,23.5117,23.1648,23.3291,3510927,
002689.SZ,ST‘∂÷«,2015-03-16,24.0958,24.7347,23.9498,24.6069,9024393,
002689.SZ,ST‘∂÷«,2015-03-17,24.7895,26.4689,24.6617,26.122,13178242,
002689.SZ,ST‘∂÷«,2015-03-18,25.7752,26.122,25.5196,26.0125,6012324,
002689.SZ,ST‘∂÷«,2015-03-19,26.0125,27.3451,25.7935,26.5054,7226904,
002689.SZ,ST‘∂÷«,2015-03-20,26.5236,26.98,25.9212,26.0673,6566601,
002689.SZ,ST‘∂÷«,2015-03-23,26.049,26.4871,25.976,26.2863,5627773,
002689.SZ,ST‘∂÷«,2015-03-24,26.3046,26.4689,24.826,26.1038,9065011,
002689.SZ,ST‘∂÷«,2015-03-25,26.0673,27.7467,25.5561,26.8705,11979142,
002689.SZ,ST‘∂÷«,2015-03-26,27.3451,29.3896,27.199,27.9657,15460905,
002689.SZ,ST‘∂÷«,2015-03-27,27.7467,28.7324,27.3816,28.0205,6761819,
002689.SZ,ST‘∂÷«,2015-03-30,28.0022,28.0022,27.0348,27.2173,10685525,
002689.SZ,ST‘∂÷«,2015-03-31,27.199,27.6371,26.9982,27.3633,6819740,
002689.SZ,ST‘∂÷«,2015-04-01,27.3633,27.8379,27.1443,27.5641,6149845,
002689.SZ,ST‘∂÷«,2015-04-02,27.5824,28.2761,27.5276,28.0387,7410335,
002689.SZ,ST‘∂÷«,2015-04-03,28.0387,28.4768,27.5641,28.1665,9742430,
002689.SZ,ST‘∂÷«,2015-04-07,28.4768,28.9697,28.13,28.7507,9344645,
002689.SZ,ST‘∂÷«,2015-04-08,29.0245,29.1888,27.8745,28.2943,9119000,
002689.SZ,ST‘∂÷«,2015-04-09,28.3126,28.4951,25.8847,26.9252,10121968,
