ด๚ย๋,ผ๒ณฦ,ศีฦฺ,ฟชลฬผÛ(ิช),ื๎ธ฿ผÛ(ิช),ื๎ตอผÛ(ิช),สีลฬผÛ(ิช),ณษฝปมฟ(นษ),
300746.SZ,บบผฮสýึว,2018-09-25,20.94,21.25,20.75,21.03,3514304,
300746.SZ,บบผฮสýึว,2018-09-26,21.17,21.18,20.78,20.89,3967953,
300746.SZ,บบผฮสýึว,2018-09-27,20.88,20.96,19.35,19.37,6458687,
300746.SZ,บบผฮสýึว,2018-09-28,19.52,20.1,19.51,19.77,4441746,
300746.SZ,บบผฮสýึว,2018-10-08,19.77,19.77,19.77,19.77,0,
300746.SZ,บบผฮสýึว,2018-10-09,19.77,19.77,19.77,19.77,0,
300746.SZ,บบผฮสýึว,2018-10-10,19.77,19.77,19.77,19.77,0,
300746.SZ,บบผฮสýึว,2018-10-11,19.77,19.77,19.77,19.77,0,
300746.SZ,บบผฮสýึว,2018-10-12,19.77,19.77,19.77,19.77,0,
300746.SZ,บบผฮสýึว,2018-10-15,19.77,19.77,19.77,19.77,0,
300746.SZ,บบผฮสýึว,2018-10-16,19.77,19.77,19.77,19.77,0,
300746.SZ,บบผฮสýึว,2018-10-17,19.77,19.77,19.77,19.77,0,
300746.SZ,บบผฮสýึว,2018-10-18,19.77,19.77,19.77,19.77,0,
300746.SZ,บบผฮสýึว,2018-10-19,19.77,19.77,19.77,19.77,0,
300746.SZ,บบผฮสýึว,2018-10-22,19.77,19.77,19.77,19.77,0,
300746.SZ,บบผฮสýึว,2018-10-23,19.77,19.77,19.77,19.77,0,
300746.SZ,บบผฮสýึว,2018-10-24,19.77,19.77,19.77,19.77,0,
300746.SZ,บบผฮสýึว,2018-10-25,19.77,19.77,19.77,19.77,0,
300746.SZ,บบผฮสýึว,2018-10-26,19.77,19.77,19.77,19.77,0,
300746.SZ,บบผฮสýึว,2018-10-29,18.56,19.74,18,18.18,4457130,
300746.SZ,บบผฮสýึว,2018-10-30,17.98,20,17.96,20,10297794,
300746.SZ,บบผฮสýึว,2018-10-31,20.22,21.2,19.7,20.53,13986186,
300746.SZ,บบผฮสýึว,2018-11-01,20.2,20.43,19.8,20.16,10226111,
300746.SZ,บบผฮสýึว,2018-11-02,20.14,20.48,20.02,20.46,8767565,
300746.SZ,บบผฮสýึว,2018-11-05,20.77,21,20.09,20.39,8758248,
300746.SZ,บบผฮสýึว,2018-11-06,20,20,18.9,19.52,7421384,
300746.SZ,บบผฮสýึว,2018-11-07,19.35,19.71,19.21,19.35,4439972,
300746.SZ,บบผฮสýึว,2018-11-08,19.95,19.96,19.25,19.37,4363972,
300746.SZ,บบผฮสýึว,2018-11-09,19.1,19.43,18.82,18.95,3406758,
300746.SZ,บบผฮสýึว,2018-11-12,18.89,19.58,18.79,19.52,4640988,
300746.SZ,บบผฮสýึว,2018-11-13,19.11,19.98,19.1,19.7,6433046,
300746.SZ,บบผฮสýึว,2018-11-14,19.7,20.47,19.52,20.18,8656907,
300746.SZ,บบผฮสýึว,2018-11-15,20.16,20.77,19.78,20.6,10297449,
300746.SZ,บบผฮสýึว,2018-11-16,20.77,20.77,20.18,20.25,6232516,
300746.SZ,บบผฮสýึว,2018-11-19,20.12,20.81,20.06,20.7,6431639,
300746.SZ,บบผฮสýึว,2018-11-20,20.41,20.48,19.29,19.5,5600410,
300746.SZ,บบผฮสýึว,2018-11-21,19.2,19.45,19,19.29,3550988,
300746.SZ,บบผฮสýึว,2018-11-22,19.35,19.57,19.11,19.28,2841786,
300746.SZ,บบผฮสýึว,2018-11-23,19.2,19.41,17.9,17.97,4985688,
300746.SZ,บบผฮสýึว,2018-11-26,18,18.28,17.66,17.76,2246672,
300746.SZ,บบผฮสýึว,2018-11-27,17.81,18,17.55,17.73,2129418,
300746.SZ,บบผฮสýึว,2018-11-28,17.73,17.8,17.03,17.8,2770275,
300746.SZ,บบผฮสýึว,2018-11-29,17.93,18.04,17.02,17.07,3054500,
300746.SZ,บบผฮสýึว,2018-11-30,16.82,17.35,16.65,17.1,2981800,
300746.SZ,บบผฮสýึว,2018-12-03,17.55,17.76,17.15,17.6,3704860,
300746.SZ,บบผฮสýึว,2018-12-04,17.54,17.81,17.36,17.74,3376858,
300746.SZ,บบผฮสýึว,2018-12-05,17.33,17.47,17.1,17.2,3149847,
300746.SZ,บบผฮสýึว,2018-12-06,17,17.44,17,17,2328318,
300746.SZ,บบผฮสýึว,2018-12-07,17.17,17.18,16.86,16.95,1465300,
300746.SZ,บบผฮสýึว,2018-12-10,16.7,16.78,16.36,16.36,2420836,
300746.SZ,บบผฮสýึว,2018-12-11,16.49,16.68,16.4,16.65,2203220,
300746.SZ,บบผฮสýึว,2018-12-12,16.97,18.32,16.94,18.32,3522602,
300746.SZ,บบผฮสýึว,2018-12-13,18.99,20.15,18.18,20.15,11819854,
300746.SZ,บบผฮสýึว,2018-12-14,20.97,22.17,20.6,22.17,28837031,
300746.SZ,บบผฮสýึว,2018-12-17,24,24.39,23.35,24.39,18905982,
300746.SZ,บบผฮสýึว,2018-12-18,25,25.19,21.95,21.95,17875842,
300746.SZ,บบผฮสýึว,2018-12-19,20.8,21.42,20.02,20.26,23446594,
300746.SZ,บบผฮสýึว,2018-12-20,20.09,20.65,19.97,20.4,17026747,
300746.SZ,บบผฮสýึว,2018-12-21,20.2,20.27,19.21,19.66,16538029,
300746.SZ,บบผฮสýึว,2018-12-24,19.98,20.26,19.62,20.1,14269028,
300746.SZ,บบผฮสýึว,2018-12-25,19.58,20.6,19.03,20.52,16002836,
300746.SZ,บบผฮสýึว,2018-12-26,20.34,21.14,19.9,20.69,19861309,
300746.SZ,บบผฮสýึว,2018-12-27,21.1,21.29,19.23,19.28,14066857,
300746.SZ,บบผฮสýึว,2018-12-28,19.17,19.86,18.24,18.36,11775744,
300746.SZ,บบผฮสýึว,2019-01-02,18.91,19.21,18.52,18.63,9075574,
300746.SZ,บบผฮสýึว,2019-01-03,18.76,18.77,17.69,17.91,8905094,
300746.SZ,บบผฮสýึว,2019-01-04,17.95,19.7,17.71,19.7,11535767,
300746.SZ,บบผฮสýึว,2019-01-07,20.09,21.08,19.81,19.87,19681090,
300746.SZ,บบผฮสýึว,2019-01-08,19.96,21.42,19.87,20.78,18122571,
300746.SZ,บบผฮสýึว,2019-01-09,21,22.65,20.07,21.41,19793325,
300746.SZ,บบผฮสýึว,2019-01-10,21,21.25,20.16,20.26,12834264,
300746.SZ,บบผฮสýึว,2019-01-11,20.23,22.29,20.23,22.29,16151852,
300746.SZ,บบผฮสýึว,2019-01-14,22.8,23.1,20.8,20.97,18399817,
300746.SZ,บบผฮสýึว,2019-01-15,20.63,21.43,20.3,21.35,10983684,
300746.SZ,บบผฮสýึว,2019-01-16,21.02,21.5,20.75,20.76,8392585,
300746.SZ,บบผฮสýึว,2019-01-17,20.65,20.65,19.81,20.01,8626501,
300746.SZ,บบผฮสýึว,2019-01-18,20.13,20.49,19.88,20.14,6962494,
300746.SZ,บบผฮสýึว,2019-01-21,20.39,20.39,20.01,20.17,4730468,
300746.SZ,บบผฮสýึว,2019-01-22,20.1,20.98,19.95,20.58,8303145,
300746.SZ,บบผฮสýึว,2019-01-23,20.42,21.36,20.1,21.2,11430688,
300746.SZ,บบผฮสýึว,2019-01-24,20.92,21.33,20.6,21.21,8489300,
300746.SZ,บบผฮสýึว,2019-01-25,21.28,21.49,19.7,19.78,9427813,
300746.SZ,บบผฮสýึว,2019-01-28,19.86,20.14,18.78,19.03,7014482,
300746.SZ,บบผฮสýึว,2019-01-29,18.86,18.86,17.67,18.26,5477476,
300746.SZ,บบผฮสýึว,2019-01-30,18.09,18.55,17.87,17.92,3559190,
300746.SZ,บบผฮสýึว,2019-01-31,18.25,18.48,17.2,17.36,4293475,
300746.SZ,บบผฮสýึว,2019-02-01,17.62,17.99,17.42,17.97,3009594,
300746.SZ,บบผฮสýึว,2019-02-11,18.2,18.74,18.1,18.65,3727737,
300746.SZ,บบผฮสýึว,2019-02-12,18.8,18.95,18.41,18.75,4951092,
300746.SZ,บบผฮสýึว,2019-02-13,18.86,19.3,18.86,19.1,6099595,
300746.SZ,บบผฮสýึว,2019-02-14,19.24,19.24,18.86,19.08,5139592,
300746.SZ,บบผฮสýึว,2019-02-15,19.01,19.58,18.92,19.16,5803160,
300746.SZ,บบผฮสýึว,2019-02-18,19.1,19.78,19.1,19.75,7062646,
300746.SZ,บบผฮสýึว,2019-02-19,19.75,19.92,19.3,19.82,7925473,
300746.SZ,บบผฮสýึว,2019-02-20,19.84,19.97,19.27,19.6,5619251,
300746.SZ,บบผฮสýึว,2019-02-21,19.69,20.37,19.51,19.91,9995191,
300746.SZ,บบผฮสýึว,2019-02-22,19.7,20.25,19.6,20.23,8441279,
300746.SZ,บบผฮสýึว,2019-02-25,20.46,21.27,20.08,21.15,11878769,
300746.SZ,บบผฮสýึว,2019-02-26,21,22.73,20.72,20.99,15071504,
300746.SZ,บบผฮสýึว,2019-02-27,20.92,21.7,20.75,21.27,10872846,
300746.SZ,บบผฮสýึว,2019-02-28,21.6,21.6,20.95,21.13,6157474,
300746.SZ,บบผฮสýึว,2019-03-01,21.24,21.58,20.95,21.13,6174884,
300746.SZ,บบผฮสýึว,2019-03-04,21.37,21.75,21.09,21.3,10085287,
300746.SZ,บบผฮสýึว,2019-03-05,21.35,21.88,21.28,21.88,9779346,
300746.SZ,บบผฮสýึว,2019-03-06,21.68,22.3,21.4,21.95,11259255,
300746.SZ,บบผฮสýึว,2019-03-07,21.84,23.5,21.42,22.93,16847353,
300746.SZ,บบผฮสýึว,2019-03-08,22.18,22.44,20.64,20.66,11682184,
300746.SZ,บบผฮสýึว,2019-03-11,20.4,21.29,20.38,21.27,6204263,
300746.SZ,บบผฮสýึว,2019-03-12,21.33,21.83,21,21.39,8794747,
300746.SZ,บบผฮสýึว,2019-03-13,21.79,23.53,21.79,23.53,10661830,
300746.SZ,บบผฮสýึว,2019-03-14,24,25.68,23,23.1,23808093,
300746.SZ,บบผฮสýึว,2019-03-15,22.62,24.23,22.62,23.64,13916651,
300746.SZ,บบผฮสýึว,2019-03-18,23.35,24.53,22.51,23.92,13417934,
300746.SZ,บบผฮสýึว,2019-03-19,23.92,23.92,23.92,23.92,0,
300746.SZ,บบผฮสýึว,2019-03-20,24.29,25.5,23.6,24.03,15485764,
300746.SZ,บบผฮสýึว,2019-03-21,23.5,23.94,22.88,23.57,11320571,
300746.SZ,บบผฮสýึว,2019-03-22,23.25,23.39,22.7,22.86,7663393,
300746.SZ,บบผฮสýึว,2019-03-25,22.45,22.46,21.73,21.73,7666100,
300746.SZ,บบผฮสýึว,2019-03-26,21.98,22.07,20.75,20.89,6155258,
300746.SZ,บบผฮสýึว,2019-03-27,21.18,21.23,20.47,21.23,4643452,
300746.SZ,บบผฮสýึว,2019-03-28,21.23,21.42,20.77,20.82,4213291,
300746.SZ,บบผฮสýึว,2019-03-29,21.08,21.53,20.62,21.38,4510123,
300746.SZ,บบผฮสýึว,2019-04-01,21.5,22.15,21.39,21.9,5725300,
300746.SZ,บบผฮสýึว,2019-04-02,22,22.15,21.71,22,5628199,
300746.SZ,บบผฮสýึว,2019-04-03,21.98,22.25,21.8,22.1,4708725,
300746.SZ,บบผฮสýึว,2019-04-04,22.08,22.25,21.91,22.08,4796325,
300746.SZ,บบผฮสýึว,2019-04-08,22.09,22.65,21.97,22.49,6548171,
300746.SZ,บบผฮสýึว,2019-04-09,22.5,22.5,21.98,22.19,4534753,
300746.SZ,บบผฮสýึว,2019-04-10,21.89,21.9,21.35,21.45,5536447,
300746.SZ,บบผฮสýึว,2019-04-11,21.33,21.6,21.01,21.02,3570312,
300746.SZ,บบผฮสýึว,2019-04-12,21.01,21.17,20.86,21.06,2362608,
300746.SZ,บบผฮสýึว,2019-04-15,21.28,21.82,21.06,21.48,4302187,
300746.SZ,บบผฮสýึว,2019-04-16,21.19,21.66,21.02,21.64,3457947,
300746.SZ,บบผฮสýึว,2019-04-17,21.65,21.75,21.38,21.49,3406203,
300746.SZ,บบผฮสýึว,2019-04-18,21.37,21.77,21.1,21.15,2931883,
300746.SZ,บบผฮสýึว,2019-04-19,21.01,21.33,21.01,21.2,2704569,
300746.SZ,บบผฮสýึว,2019-04-22,21.25,21.3,20.62,20.64,3389217,
300746.SZ,บบผฮสýึว,2019-04-23,20.45,20.83,20.2,20.25,2802106,
300746.SZ,บบผฮสýึว,2019-04-24,20.28,20.51,20.03,20.4,2207841,
300746.SZ,บบผฮสýึว,2019-04-25,20.43,20.46,19.01,19.05,3739900,
300746.SZ,บบผฮสýึว,2019-04-26,19.06,19.29,18.51,18.88,2519929,
300746.SZ,บบผฮสýึว,2019-04-29,18.98,19.01,17.4,17.56,3980855,
300746.SZ,บบผฮสýึว,2019-04-30,17.59,17.89,16.85,17.46,2785001,
300746.SZ,บบผฮสýึว,2019-05-06,17.03,17.03,15.71,15.71,3700986,
300746.SZ,บบผฮสýึว,2019-05-07,15.84,16.31,15.84,16.19,2927386,
300746.SZ,บบผฮสýึว,2019-05-08,16,16.46,15.74,16.21,2460591,
300746.SZ,บบผฮสýึว,2019-05-09,16.2,16.55,16.01,16.36,2373200,
300746.SZ,บบผฮสýึว,2019-05-10,16.5,16.76,15.71,16.73,3337586,
300746.SZ,บบผฮสýึว,2019-05-13,16.59,16.98,16.3,16.97,2804486,
300746.SZ,บบผฮสýึว,2019-05-14,16.7,16.88,16.4,16.53,2561800,
300746.SZ,บบผฮสýึว,2019-05-15,16.6505,16.7811,16.5099,16.6405,2217886,
300746.SZ,บบผฮสýึว,2019-05-16,16.6706,18.0766,16.5702,17.2631,4148786,
300746.SZ,บบผฮสýึว,2019-05-17,17.0924,17.2229,15.817,16.058,3410382,
300746.SZ,บบผฮสýึว,2019-05-20,16.1082,16.3091,15.817,16.289,1894586,
300746.SZ,บบผฮสýึว,2019-05-21,16.3693,16.4095,16.1283,16.3492,1899704,
300746.SZ,บบผฮสýึว,2019-05-22,16.3693,16.3894,15.8672,15.9777,1991977,
300746.SZ,บบผฮสýึว,2019-05-23,16.0781,16.3995,15.9275,16.0078,2230593,
300746.SZ,บบผฮสýึว,2019-05-24,16.1584,16.3995,15.7668,16.1283,2283611,
300746.SZ,บบผฮสýึว,2019-05-27,15.9676,16.4195,15.7869,16.2689,3272086,
300746.SZ,บบผฮสýึว,2019-05-28,16.2388,17.243,16.068,16.5802,4396934,
300746.SZ,บบผฮสýึว,2019-05-29,16.5802,17.0522,16.4195,16.9217,4728363,
300746.SZ,บบผฮสýึว,2019-05-30,16.6706,16.8212,16.3392,16.7509,3513325,
300746.SZ,บบผฮสýึว,2019-05-31,17.5845,18.428,17.5845,18.428,5986872,
300746.SZ,บบผฮสýึว,2019-06-03,18.6992,18.6992,17.2531,17.2932,10180820,
300746.SZ,บบผฮสýึว,2019-06-04,17.2932,17.4338,16.1785,16.4296,4768845,
300746.SZ,บบผฮสýึว,2019-06-05,16.4999,16.9116,16.4195,16.5099,3080845,
300746.SZ,บบผฮสýึว,2019-06-06,16.7208,16.8715,15.9375,16.048,2673459,
300746.SZ,บบผฮสýึว,2019-06-10,16.0982,16.3292,15.8672,16.048,2138400,
300746.SZ,บบผฮสýึว,2019-06-11,16.1785,17.3635,16.1785,17.0924,5438359,
300746.SZ,บบผฮสýึว,2019-06-12,17.0723,18.0163,16.9719,17.5744,7521200,
300746.SZ,บบผฮสýึว,2019-06-13,17.5644,17.5644,16.992,17.233,4590759,
300746.SZ,บบผฮสýึว,2019-06-14,17.1225,17.2229,16.4597,16.5099,3385759,
300746.SZ,บบผฮสýึว,2019-06-17,16.4296,16.6606,16.4296,16.5702,1485300,
300746.SZ,บบผฮสýึว,2019-06-18,16.6304,16.8715,16.4999,16.7911,1502872,
300746.SZ,บบผฮสýึว,2019-06-19,17.0924,17.1526,16.8413,16.8715,2499559,
300746.SZ,บบผฮสýึว,2019-06-20,16.8915,17.2229,16.8715,17.1326,2909058,
300746.SZ,บบผฮสýึว,2019-06-21,17.3836,17.3836,16.9819,17.1727,3350176,
300746.SZ,บบผฮสýึว,2019-06-24,17.1928,17.2029,16.8815,17.012,1791662,
300746.SZ,บบผฮสýึว,2019-06-25,16.6706,17.1225,16.289,16.53,2819021,
300746.SZ,บบผฮสýึว,2019-06-26,16.4697,16.6907,16.3593,16.53,1441917,
300746.SZ,บบผฮสýึว,2019-06-27,16.53,16.6806,16.4195,16.4497,1617800,
300746.SZ,บบผฮสýึว,2019-06-28,16.4195,16.54,15.9978,16.1785,1843600,
300746.SZ,บบผฮสýึว,2019-07-01,16.4597,16.6405,16.3794,16.6405,2034300,
300746.SZ,บบผฮสýึว,2019-07-02,16.5702,16.7007,16.54,16.6706,1664003,
300746.SZ,บบผฮสýึว,2019-07-03,16.5702,17.7251,16.2488,17.3937,6344455,
300746.SZ,บบผฮสýึว,2019-07-04,17.3937,18.4783,17.1024,17.1225,7202686,
300746.SZ,บบผฮสýึว,2019-07-05,16.9719,17.0924,16.5802,16.9116,3947445,
300746.SZ,บบผฮสýึว,2019-07-08,16.8212,16.8212,16.1183,16.2187,2847511,
300746.SZ,บบผฮสýึว,2019-07-09,16.1685,16.4195,16.1183,16.3693,1545281,
300746.SZ,บบผฮสýึว,2019-07-10,16.3492,16.3794,16.0279,16.0982,1785900,
300746.SZ,บบผฮสýึว,2019-07-11,16.3492,16.3492,15.9676,16.068,1090000,
300746.SZ,บบผฮสýึว,2019-07-12,16.068,16.2689,16.068,16.1986,873000,
300746.SZ,บบผฮสýึว,2019-07-15,16.1986,16.3492,15.8672,16.3191,1295616,
300746.SZ,บบผฮสýึว,2019-07-16,16.3191,16.52,16.2287,16.4497,1576259,
300746.SZ,บบผฮสýึว,2019-07-17,16.3995,16.4999,16.299,16.3392,1247408,
300746.SZ,บบผฮสýึว,2019-07-18,16.1785,16.8715,16.0982,16.4296,3270702,
300746.SZ,บบผฮสýึว,2019-07-19,16.3492,16.5601,16.2287,16.2689,1775300,
300746.SZ,บบผฮสýึว,2019-07-22,16.1685,16.2689,15.4153,15.4655,2372600,
300746.SZ,บบผฮสýึว,2019-07-23,15.586,15.6061,15.4555,15.596,1057355,
300746.SZ,บบผฮสýึว,2019-07-24,15.6161,15.8873,15.6061,15.7166,1235000,
300746.SZ,บบผฮสýึว,2019-07-25,15.6764,15.8873,15.6764,15.7668,977133,
300746.SZ,บบผฮสýึว,2019-07-26,15.7467,15.8572,15.6563,15.827,990300,
300746.SZ,บบผฮสýึว,2019-07-29,15.827,15.9877,15.6463,15.6965,910100,
300746.SZ,บบผฮสýึว,2019-07-30,15.7869,15.8873,15.6965,15.8572,1053900,
300746.SZ,บบผฮสýึว,2019-07-31,15.7467,15.8471,15.586,15.7065,980711,
300746.SZ,บบผฮสýึว,2019-08-01,15.6262,15.6965,15.3751,15.4755,1445618,
300746.SZ,บบผฮสýึว,2019-08-02,15.1542,15.2646,14.7223,14.8529,2392386,
300746.SZ,บบผฮสýึว,2019-08-05,14.7424,14.9835,14.5617,14.5617,1298550,
300746.SZ,บบผฮสýึว,2019-08-06,13.6378,14.4211,13.6378,14.0595,1973000,
300746.SZ,บบผฮสýึว,2019-08-07,14.0696,14.3407,14.0696,14.1499,1429050,
300746.SZ,บบผฮสýึว,2019-08-08,14.3307,14.3508,14.1198,14.16,882300,
300746.SZ,บบผฮสýึว,2019-08-09,14.2403,14.7223,14.1901,14.4412,2462505,
300746.SZ,บบผฮสýึว,2019-08-12,14.5014,14.5215,14.0997,14.3407,1606029,
300746.SZ,บบผฮสýึว,2019-08-13,14.2001,14.2604,13.9591,13.9892,1222786,
300746.SZ,บบผฮสýึว,2019-08-14,14.2604,14.3407,14.0294,14.0696,867900,
300746.SZ,บบผฮสýึว,2019-08-15,13.6578,13.9591,13.457,13.939,1477300,
300746.SZ,บบผฮสýึว,2019-08-16,13.939,14.16,13.8486,13.9993,1208385,
300746.SZ,บบผฮสýึว,2019-08-19,14.3608,14.5014,14.16,14.4813,1765704,
300746.SZ,บบผฮสýึว,2019-08-20,14.4813,14.6219,14.3909,14.4412,1395700,
