¥˙¬Î,ºÚ≥∆,»’∆⁄,ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),
600599.SH,*ST–‹√®,2015-01-05,50.3575,50.9036,48.1509,49.5273,4510286,
600599.SH,*ST–‹√®,2015-01-06,48.5442,53.2631,48.282,52.8262,8759761,
600599.SH,*ST–‹√®,2015-01-07,52.3237,53.2631,51.3624,52.3674,6394128,
600599.SH,*ST–‹√®,2015-01-08,52.4329,57.6107,51.6246,57.6107,13531252,
600599.SH,*ST–‹√®,2015-01-09,58.7249,61.9364,55.7319,55.9285,19749156,
600599.SH,*ST–‹√®,2015-01-12,54.2026,59.7299,53.5908,58.7467,12973650,
600599.SH,*ST–‹√®,2015-01-13,58.5501,62.2204,57.6981,61.8927,16965375,
600599.SH,*ST–‹√®,2015-01-14,61.8053,63.7497,59.2274,59.424,12167844,
600599.SH,*ST–‹√®,2015-01-15,58.7686,60.0794,56.8024,57.4359,10067426,
600599.SH,*ST–‹√®,2015-01-16,57.7855,63.1817,56.5183,63.1817,17716156,
600599.SH,*ST–‹√®,2015-01-19,60.0794,64.7984,58.1569,60.7567,19398460,
600599.SH,*ST–‹√®,2015-01-20,60.7567,64.1867,60.1887,63.2691,14482041,
600599.SH,*ST–‹√®,2015-01-21,63.138,67.7259,61.3902,66.4806,20883643,
600599.SH,*ST–‹√®,2015-01-22,66.3714,66.6335,64.6236,65.1042,11109533,
600599.SH,*ST–‹√®,2015-01-23,64.711,65.5412,62.4826,63.6842,10219050,
600599.SH,*ST–‹√®,2015-01-26,63.3565,65.279,62.4826,64.6673,8646787,
600599.SH,*ST–‹√®,2015-01-27,65.0605,65.2135,62.3078,62.4607,8484699,
600599.SH,*ST–‹√®,2015-01-28,61.3684,61.6524,59.4895,60.0139,8543813,
600599.SH,*ST–‹√®,2015-01-29,59.4459,61.565,58.8341,60.6037,6058255,
600599.SH,*ST–‹√®,2015-01-30,60.429,61.1062,58.3317,58.5064,5120031,
600599.SH,*ST–‹√®,2015-02-02,57.4578,62.1549,56.9771,61.7179,7976292,
600599.SH,*ST–‹√®,2015-02-03,61.7398,64.7765,60.7348,63.9463,12279941,
600599.SH,*ST–‹√®,2015-02-04,64.4488,66.0218,62.6355,63.9463,11509989,
600599.SH,*ST–‹√®,2015-02-05,63.9027,70.3475,62.9195,68.9493,21697952,
600599.SH,*ST–‹√®,2015-02-06,67.9007,68.5998,62.2641,62.4607,15064453,
600599.SH,*ST–‹√®,2015-02-09,60.5164,64.0119,60.1013,60.5819,7258686,
600599.SH,*ST–‹√®,2015-02-10,60.1013,63.1817,58.5501,63.1162,7878848,
600599.SH,*ST–‹√®,2015-02-11,62.9195,66.6335,62.5481,65.4319,9377004,
600599.SH,*ST–‹√®,2015-02-12,64.7765,65.4538,63.3565,63.5749,6078193,
600599.SH,*ST–‹√®,2015-02-13,63.7497,66.5243,63.7497,64.8639,8197347,
600599.SH,*ST–‹√®,2015-02-16,65.1042,69.2115,64.4925,68.4468,12945481,
600599.SH,*ST–‹√®,2015-02-17,67.3982,68.3158,65.0387,65.1698,8819180,
600599.SH,*ST–‹√®,2015-02-25,65.1698,65.3227,60.2979,62.133,6004438,
600599.SH,*ST–‹√®,2015-02-26,61.8709,63.5968,61.281,62.7885,4488299,
600599.SH,*ST–‹√®,2015-02-27,62.3734,63.2909,61.9364,62.7448,4203236,
600599.SH,*ST–‹√®,2015-03-02,62.9195,65.2135,61.3902,64.8421,8111363,
600599.SH,*ST–‹√®,2015-03-03,64.2304,67.7259,63.706,65.8033,11463867,
600599.SH,*ST–‹√®,2015-03-04,65.9344,67.0049,64.2304,65.8252,6555645,
600599.SH,*ST–‹√®,2015-03-05,66.6554,68.9712,65.7597,66.284,9255812,
600599.SH,*ST–‹√®,2015-03-06,65.8033,72.9036,65.7597,72.9036,16410377,
600599.SH,*ST–‹√®,2015-03-09,76.2025,80.2006,75.3287,80.2006,13566610,
600599.SH,*ST–‹√®,2015-03-10,80.2006,80.2006,80.2006,80.2006,0,
600599.SH,*ST–‹√®,2015-03-11,80.2006,80.2006,80.2006,80.2006,0,
600599.SH,*ST–‹√®,2015-03-12,80.2006,80.2006,80.2006,80.2006,0,
600599.SH,*ST–‹√®,2015-03-13,80.2006,80.2006,80.2006,80.2006,0,
600599.SH,*ST–‹√®,2015-03-16,80.2006,80.2006,80.2006,80.2006,0,
600599.SH,*ST–‹√®,2015-03-17,80.2006,80.2006,80.2006,80.2006,0,
600599.SH,*ST–‹√®,2015-03-18,80.2006,80.2006,80.2006,80.2006,0,
600599.SH,*ST–‹√®,2015-03-19,80.2006,80.2006,80.2006,80.2006,0,
600599.SH,*ST–‹√®,2015-03-20,80.2006,80.2006,80.2006,80.2006,0,
600599.SH,*ST–‹√®,2015-03-23,80.2006,80.2006,80.2006,80.2006,0,
600599.SH,*ST–‹√®,2015-03-24,80.2006,80.2006,80.2006,80.2006,0,
600599.SH,*ST–‹√®,2015-03-25,80.2006,80.2006,80.2006,80.2006,0,
600599.SH,*ST–‹√®,2015-03-26,80.2006,80.2006,80.2006,80.2006,0,
600599.SH,*ST–‹√®,2015-03-27,80.2006,80.2006,80.2006,80.2006,0,
600599.SH,*ST–‹√®,2015-03-30,80.2006,80.2006,80.2006,80.2006,0,
600599.SH,*ST–‹√®,2015-03-31,80.2006,80.2006,80.2006,80.2006,0,
600599.SH,*ST–‹√®,2015-04-01,80.2006,80.2006,80.2006,80.2006,0,
600599.SH,*ST–‹√®,2015-04-02,80.2006,80.2006,80.2006,80.2006,0,
600599.SH,*ST–‹√®,2015-04-03,80.2006,80.2006,80.2006,80.2006,0,
600599.SH,*ST–‹√®,2015-04-07,80.2006,80.2006,80.2006,80.2006,0,
600599.SH,*ST–‹√®,2015-04-08,80.2006,80.2006,80.2006,80.2006,0,
600599.SH,*ST–‹√®,2015-04-09,80.2006,80.2006,80.2006,80.2006,0,
600599.SH,*ST–‹√®,2015-04-10,80.2006,80.2006,80.2006,80.2006,0,
600599.SH,*ST–‹√®,2015-04-13,80.2006,80.2006,80.2006,80.2006,0,
600599.SH,*ST–‹√®,2015-04-14,80.2006,80.2006,80.2006,80.2006,0,
600599.SH,*ST–‹√®,2015-04-15,80.2006,80.2006,80.2006,80.2006,0,
600599.SH,*ST–‹√®,2015-04-16,80.2006,80.2006,80.2006,80.2006,0,
600599.SH,*ST–‹√®,2015-04-17,80.2006,80.2006,80.2006,80.2006,0,
600599.SH,*ST–‹√®,2015-04-20,80.2006,80.2006,80.2006,80.2006,0,
600599.SH,*ST–‹√®,2015-04-21,80.2006,80.2006,80.2006,80.2006,0,
600599.SH,*ST–‹√®,2015-04-22,80.2006,80.2006,80.2006,80.2006,0,
600599.SH,*ST–‹√®,2015-04-23,80.2006,80.2006,80.2006,80.2006,0,
600599.SH,*ST–‹√®,2015-04-24,80.2006,80.2006,80.2006,80.2006,0,
600599.SH,*ST–‹√®,2015-04-27,80.2006,80.2006,80.2006,80.2006,0,
600599.SH,*ST–‹√®,2015-04-28,80.2006,80.2006,80.2006,80.2006,0,
600599.SH,*ST–‹√®,2015-04-29,80.2006,80.2006,80.2006,80.2006,0,
600599.SH,*ST–‹√®,2015-04-30,80.2006,80.2006,80.2006,80.2006,0,
600599.SH,*ST–‹√®,2015-05-04,80.2006,80.2006,80.2006,80.2006,0,
600599.SH,*ST–‹√®,2015-05-05,80.2006,80.2006,80.2006,80.2006,0,
600599.SH,*ST–‹√®,2015-05-06,80.2006,80.2006,80.2006,80.2006,0,
600599.SH,*ST–‹√®,2015-05-07,80.2006,80.2006,80.2006,80.2006,0,
600599.SH,*ST–‹√®,2015-05-08,80.2006,80.2006,80.2006,80.2006,0,
600599.SH,*ST–‹√®,2015-05-11,80.2006,80.2006,80.2006,80.2006,0,
600599.SH,*ST–‹√®,2015-05-12,80.2006,80.2006,80.2006,80.2006,0,
600599.SH,*ST–‹√®,2015-05-13,80.2006,80.2006,80.2006,80.2006,0,
