代码,简称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),
600322.SH,津投城开,2015-01-05,14.8635,15.8648,14.7071,15.1764,74652493,
600322.SH,津投城开,2015-01-06,14.9574,15.02,14.5506,14.6758,36155776,
600322.SH,津投城开,2015-01-07,14.6758,15.0826,14.5819,14.8009,27687680,
600322.SH,津投城开,2015-01-08,14.8009,14.8948,14.3628,14.4567,20542621,
600322.SH,津投城开,2015-01-09,14.3941,14.5506,14.1125,14.1438,23533206,
600322.SH,津投城开,2015-01-12,14.0499,14.0499,13.4867,13.6118,17870191,
600322.SH,津投城开,2015-01-13,13.6118,13.7996,13.5493,13.7683,10140936,
600322.SH,津投城开,2015-01-14,13.7683,13.8622,13.4867,13.5806,9144973,
600322.SH,津投城开,2015-01-15,13.6431,14.269,13.5493,14.1751,17463390,
600322.SH,津投城开,2015-01-16,14.2377,14.2377,13.8935,14.0499,12625248,
600322.SH,津投城开,2015-01-19,13.6744,13.7683,12.7044,13.0173,23903695,
600322.SH,津投城开,2015-01-20,13.1112,13.8622,13.0799,13.737,24476879,
600322.SH,津投城开,2015-01-21,13.737,14.3941,13.6118,14.1125,29737155,
600322.SH,津投城开,2015-01-22,14.0812,14.3003,13.8935,14.1125,19309694,
600322.SH,津投城开,2015-01-23,14.1438,14.4254,14.0186,14.0812,18992065,
600322.SH,津投城开,2015-01-26,14.1438,14.3316,13.9248,14.269,22663081,
600322.SH,津投城开,2015-01-27,14.2377,14.3316,13.7996,14.0499,20880296,
600322.SH,津投城开,2015-01-28,14.0186,14.0186,13.7996,13.8935,11917110,
600322.SH,津投城开,2015-01-29,13.8309,13.8935,13.6118,13.7996,12705188,
600322.SH,津投城开,2015-01-30,13.8622,14.0186,13.6744,13.7683,12048028,
600322.SH,津投城开,2015-02-02,13.5493,13.737,13.3928,13.518,10057758,
600322.SH,津投城开,2015-02-03,13.5806,13.737,13.4867,13.7057,7318826,
600322.SH,津投城开,2015-02-04,13.7057,13.8309,13.5493,13.5493,7805303,
600322.SH,津投城开,2015-02-05,13.8622,13.9248,13.4554,13.4867,11441968,
600322.SH,津投城开,2015-02-06,13.4241,13.4867,13.0799,13.2051,9779432,
600322.SH,津投城开,2015-02-09,13.1112,13.2363,13.0173,13.1738,5661603,
600322.SH,津投城开,2015-02-10,13.1738,13.2989,13.1112,13.2989,7515322,
600322.SH,津投城开,2015-02-11,13.2989,13.3928,13.2363,13.3615,6343424,
600322.SH,津投城开,2015-02-12,13.2989,13.4554,13.2676,13.4241,6932837,
600322.SH,津投城开,2015-02-13,13.4241,13.737,13.4241,13.6431,11796729,
600322.SH,津投城开,2015-02-16,13.6118,13.7996,13.6118,13.7057,9602210,
600322.SH,津投城开,2015-02-17,13.7057,13.8622,13.6744,13.8309,9835979,
600322.SH,津投城开,2015-02-25,13.8309,13.8622,13.6431,13.6744,7640207,
600322.SH,津投城开,2015-02-26,13.737,13.9248,13.6744,13.9248,12120352,
600322.SH,津投城开,2015-02-27,13.9248,14.2377,13.8935,14.1125,18700248,
600322.SH,津投城开,2015-03-02,14.3003,14.3316,14.0812,14.3003,21485713,
600322.SH,津投城开,2015-03-03,14.2064,14.2377,13.9561,14.0186,16845797,
600322.SH,津投城开,2015-03-04,13.9561,14.269,13.9561,14.2377,16498932,
600322.SH,津投城开,2015-03-05,14.2377,14.3003,13.9873,14.1438,14205206,
600322.SH,津投城开,2015-03-06,14.1125,14.4254,14.1125,14.3628,24921801,
