¥˙¬Î,ºÚ≥∆,»’∆⁄,ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),
002215.SZ,≈µ∆’–≈,2015-01-05,49.6054,50.4686,47.7063,49.778,7784375,
002215.SZ,≈µ∆’–≈,2015-01-06,49.3752,50.9865,48.6271,50.9865,6593948,
002215.SZ,≈µ∆’–≈,2015-01-07,51.1016,52.195,50.929,51.4469,5214333,
002215.SZ,≈µ∆’–≈,2015-01-08,51.6771,53.7488,51.2167,52.5978,8622949,
002215.SZ,≈µ∆’–≈,2015-01-09,52.4827,53.1157,51.7922,51.7922,4737946,
002215.SZ,≈µ∆’–≈,2015-01-12,51.7922,51.7922,49.4903,49.8931,4629353,
002215.SZ,≈µ∆’–≈,2015-01-13,50.0082,51.6195,48.9724,51.562,9323906,
002215.SZ,≈µ∆’–≈,2015-01-14,51.1016,51.2742,49.4903,50.2959,4601287,
002215.SZ,≈µ∆’–≈,2015-01-15,50.6412,50.6412,49.7205,50.411,4461895,
002215.SZ,≈µ∆’–≈,2015-01-16,50.5837,51.3893,49.8356,51.3318,5954721,
002215.SZ,≈µ∆’–≈,2015-01-19,50.0658,52.7129,49.5478,51.2742,9621977,
002215.SZ,≈µ∆’–≈,2015-01-20,51.7922,53.461,51.4469,53.3459,8428951,
002215.SZ,≈µ∆’–≈,2015-01-21,53.5186,56.2808,53.0582,55.3601,14142741,
002215.SZ,≈µ∆’–≈,2015-01-22,55.8204,56.7987,55.245,55.8204,10719671,
002215.SZ,≈µ∆’–≈,2015-01-23,56.1082,56.9138,54.3818,55.1299,9208123,
002215.SZ,≈µ∆’–≈,2015-01-26,56.1082,59.0431,55.9355,57.2591,16933019,
002215.SZ,≈µ∆’–≈,2015-01-27,57.777,63.0138,57.4318,62.4959,31346927,
002215.SZ,≈µ∆’–≈,2015-01-28,61.8629,68.3657,61.2298,63.3591,28810124,
002215.SZ,≈µ∆’–≈,2015-01-29,63.4166,64.3949,61.8629,62.8412,11197561,
002215.SZ,≈µ∆’–≈,2015-01-30,62.5534,65.3732,62.5534,62.8987,12672605,
002215.SZ,≈µ∆’–≈,2015-02-02,63.7619,63.7619,59.8487,62.7836,10895030,
002215.SZ,≈µ∆’–≈,2015-02-03,62.4383,63.7619,61.0572,62.3808,10759051,
002215.SZ,≈µ∆’–≈,2015-02-04,61.9204,63.877,61.2874,63.5317,9190048,
002215.SZ,≈µ∆’–≈,2015-02-05,64.1647,65.776,63.0713,64.7402,10461160,
002215.SZ,≈µ∆’–≈,2015-02-06,64.4525,67.9053,64.1647,65.6034,10902523,
002215.SZ,≈µ∆’–≈,2015-02-09,65.143,69.0562,63.9346,67.4449,9100028,
002215.SZ,≈µ∆’–≈,2015-02-10,67.4449,70.2647,65.2006,68.3657,12121041,
002215.SZ,≈µ∆’–≈,2015-02-11,68.2506,69.6317,66.8119,68.4232,6674398,
002215.SZ,≈µ∆’–≈,2015-02-12,69.2864,70.0345,67.3298,67.7326,4789085,
002215.SZ,≈µ∆’–≈,2015-02-13,67.2147,70.1496,67.1572,69.344,6692851,
002215.SZ,≈µ∆’–≈,2015-02-16,65.6034,69.2289,63.1864,66.5242,23955002,
002215.SZ,≈µ∆’–≈,2015-02-17,66.3515,67.7326,65.6034,67.1572,7722728,
002215.SZ,≈µ∆’–≈,2015-02-25,66.4666,67.1572,65.3157,65.4308,5324033,
002215.SZ,≈µ∆’–≈,2015-02-26,65.7185,66.8694,64.4525,65.661,6832236,
002215.SZ,≈µ∆’–≈,2015-02-27,66.8119,68.7685,66.294,68.7109,10248794,
002215.SZ,≈µ∆’–≈,2015-03-02,68.7109,71.6458,66.6968,71.3581,10203455,
002215.SZ,≈µ∆’–≈,2015-03-03,71.0128,72.9694,69.4015,71.5307,9644875,
002215.SZ,≈µ∆’–≈,2015-03-04,71.5307,78.6665,70.61,75.9618,16539458,
002215.SZ,≈µ∆’–≈,2015-03-05,74.9835,77.1128,74.4656,76.5373,7972704,
002215.SZ,≈µ∆’–≈,2015-03-06,76.5373,84.191,76.4222,84.191,21523191,
002215.SZ,≈µ∆’–≈,2015-03-09,84.1335,86.4354,81.1411,84.0184,12672620,
002215.SZ,≈µ∆’–≈,2015-03-10,82.8675,90.8089,82.8675,89.6004,14074453,
002215.SZ,≈µ∆’–≈,2015-03-11,88.6221,90.4636,85.9174,88.392,9847945,
002215.SZ,≈µ∆’–≈,2015-03-12,88.4495,88.6797,82.5797,87.2986,11793722,
002215.SZ,≈µ∆’–≈,2015-03-13,86.3203,88.4495,83.5005,85.9174,8160003,
002215.SZ,≈µ∆’–≈,2015-03-16,86.7806,93.8014,85.1693,92.5929,16120292,
002215.SZ,≈µ∆’–≈,2015-03-17,92.075,98.7504,89.7731,92.075,16489476,
002215.SZ,≈µ∆’–≈,2015-03-18,91.9599,92.075,89.2552,90.6363,12046968,
002215.SZ,≈µ∆’–≈,2015-03-19,90.6363,91.1542,88.6797,89.7731,11135682,
002215.SZ,≈µ∆’–≈,2015-03-20,92.9382,96.6787,91.4995,92.0174,16532907,
002215.SZ,≈µ∆’–≈,2015-03-23,92.075,96.6787,90.924,93.2259,16477337,
002215.SZ,≈µ∆’–≈,2015-03-24,93.4561,102.5485,91.3269,102.5485,27610350,
002215.SZ,≈µ∆’–≈,2015-03-25,103.0089,107.0371,97.7721,103.6994,19197929,
002215.SZ,≈µ∆’–≈,2015-03-26,101.8579,101.8579,97.7146,98.6928,13919514,
002215.SZ,≈µ∆’–≈,2015-03-27,97.8296,100.0164,95.6429,97.0815,9787389,
002215.SZ,≈µ∆’–≈,2015-03-30,96.9089,98.29,92.3627,94.3768,16331997,
002215.SZ,≈µ∆’–≈,2015-03-31,95.0674,102.6636,93.341,100.3617,18458641,
002215.SZ,≈µ∆’–≈,2015-04-01,101.8004,107.6126,99.7287,106.5192,17695867,
002215.SZ,≈µ∆’–≈,2015-04-02,106.922,109.339,102.606,104.7928,13128966,
002215.SZ,≈µ∆’–≈,2015-04-03,104.7928,109.9145,102.8938,108.7635,14332963,
002215.SZ,≈µ∆’–≈,2015-04-07,111.9862,114.5182,110.3173,111.123,18367540,
002215.SZ,≈µ∆’–≈,2015-04-08,110.9503,111.0654,104.1023,106.6343,13779744,
002215.SZ,≈µ∆’–≈,2015-04-09,106.1739,107.5551,101.2825,105.4834,9890290,
002215.SZ,≈µ∆’–≈,2015-04-10,105.4258,108.3607,105.3107,107.9003,7602516,
002215.SZ,≈µ∆’–≈,2015-04-13,107.7853,109.6843,105.8862,108.3607,10596766,
002215.SZ,≈µ∆’–≈,2015-04-14,108.7635,109.1088,102.4334,107.0371,13477533,
002215.SZ,≈µ∆’–≈,2015-04-15,103.5843,105.7136,100.707,102.8938,10575475,
002215.SZ,≈µ∆’–≈,2015-04-16,101.2825,103.2966,98.9806,102.3183,6655575,
002215.SZ,≈µ∆’–≈,2015-04-17,103.5843,104.1598,101.0523,101.3975,8156124,
002215.SZ,≈µ∆’–≈,2015-04-20,101.2249,101.2825,98.4627,98.923,8740030,
