¥˙¬Î,ºÚ≥∆,»’∆⁄,ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),
688793.SH,±∂«·À…,2021-07-15,160,185.58,157,171.18,9677819,
688793.SH,±∂«·À…,2021-07-16,168,175.88,151.51,171,5697793,
688793.SH,±∂«·À…,2021-07-19,169,169,138.05,139.99,3147461,
688793.SH,±∂«·À…,2021-07-20,139,155.62,135.51,153.33,2414939,
688793.SH,±∂«·À…,2021-07-21,154.6,155.26,144.16,150.3,2081921,
688793.SH,±∂«·À…,2021-07-22,150.02,150.02,138.9,139.58,1384884,
688793.SH,±∂«·À…,2021-07-23,138.9,139.98,119.98,128.13,2020443,
688793.SH,±∂«·À…,2021-07-26,123.99,133,119.84,120.2,1743078,
688793.SH,±∂«·À…,2021-07-27,118,128,115.6,115.98,1278034,
688793.SH,±∂«·À…,2021-07-28,115,123.34,111.11,120,834112,
688793.SH,±∂«·À…,2021-07-29,119.5,130.66,119.5,127,1292931,
688793.SH,±∂«·À…,2021-07-30,123.45,125.76,114.5,121.4,856427,
688793.SH,±∂«·À…,2021-08-02,121,121,115.12,118.47,593828,
688793.SH,±∂«·À…,2021-08-03,118.99,138,117.85,129.63,1161760,
688793.SH,±∂«·À…,2021-08-04,129.16,142.47,128,132.4,759741,
688793.SH,±∂«·À…,2021-08-05,133.1,142.66,125.67,140.99,715872,
688793.SH,±∂«·À…,2021-08-06,139,140.35,129.18,134.47,851286,
688793.SH,±∂«·À…,2021-08-09,135.57,145.1,132.51,135,382294,
688793.SH,±∂«·À…,2021-08-10,135.01,137.57,130.11,135.31,458151,
688793.SH,±∂«·À…,2021-08-11,134.1,138.37,131.33,133.98,249003,
688793.SH,±∂«·À…,2021-08-12,133.98,134.9,122.07,124.02,429990,
688793.SH,±∂«·À…,2021-08-13,121.22,134.57,121.22,133.81,482699,
688793.SH,±∂«·À…,2021-08-16,134.88,137.88,128.49,131.1,230623,
688793.SH,±∂«·À…,2021-08-17,133.79,133.79,121.95,121.95,349448,
688793.SH,±∂«·À…,2021-08-18,124.25,127.4,121,125.7,140742,
688793.SH,±∂«·À…,2021-08-19,124.5,132.87,123.7,132,332594,
688793.SH,±∂«·À…,2021-08-20,132,144.41,129.88,136.3,681223,
688793.SH,±∂«·À…,2021-08-23,136.3,138.68,130.88,134.2,394857,
688793.SH,±∂«·À…,2021-08-24,134.63,135.44,124.38,128.02,588217,
688793.SH,±∂«·À…,2021-08-25,128.29,129.5,123.08,128.02,526872,
688793.SH,±∂«·À…,2021-08-26,125.74,126.99,122,123.14,387763,
688793.SH,±∂«·À…,2021-08-27,122.51,123,112.45,113.88,523969,
688793.SH,±∂«·À…,2021-08-30,113.46,113.46,99,99.84,890091,
688793.SH,±∂«·À…,2021-08-31,98.41,106.53,96.3,98.57,503378,
688793.SH,±∂«·À…,2021-09-01,99,102.98,97.45,100.66,330380,
688793.SH,±∂«·À…,2021-09-02,101.5,101.5,98.6,99.25,370218,
688793.SH,±∂«·À…,2021-09-03,99.25,99.99,97,97.6,301380,
