´úÂë,¼ò³Æ,ÈÕÆÚ,¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),
300589.SZ,½­Áú´¬Í§,2017-01-13,8.37,9.13,8.37,9.13,8068,
300589.SZ,½­Áú´¬Í§,2017-01-16,10.04,10.04,10.04,10.04,3936,
300589.SZ,½­Áú´¬Í§,2017-01-17,11.04,11.04,11.04,11.04,4561,
300589.SZ,½­Áú´¬Í§,2017-01-18,12.14,12.14,12.14,12.14,3650,
300589.SZ,½­Áú´¬Í§,2017-01-19,13.35,13.35,13.35,13.35,10551,
300589.SZ,½­Áú´¬Í§,2017-01-20,14.69,14.69,14.69,14.69,12586,
300589.SZ,½­Áú´¬Í§,2017-01-23,16.16,16.16,16.16,16.16,11500,
300589.SZ,½­Áú´¬Í§,2017-01-24,17.78,17.78,17.78,17.78,10036,
300589.SZ,½­Áú´¬Í§,2017-01-25,19.56,19.56,19.56,19.56,18866,
300589.SZ,½­Áú´¬Í§,2017-01-26,21.52,21.52,21.52,21.52,47536,
300589.SZ,½­Áú´¬Í§,2017-02-03,23.67,23.67,23.67,23.67,98523,
300589.SZ,½­Áú´¬Í§,2017-02-06,26.04,26.04,26.04,26.04,55566,
300589.SZ,½­Áú´¬Í§,2017-02-07,28.64,28.64,28.64,28.64,45323,
300589.SZ,½­Áú´¬Í§,2017-02-08,31.5,31.5,31.5,31.5,31474,
300589.SZ,½­Áú´¬Í§,2017-02-09,34.65,34.65,34.65,34.65,39147,
300589.SZ,½­Áú´¬Í§,2017-02-10,38.12,38.12,38.12,38.12,256829,
300589.SZ,½­Áú´¬Í§,2017-02-13,41.93,41.93,41.93,41.93,1618261,
300589.SZ,½­Áú´¬Í§,2017-02-14,45.6,46.12,45.02,46.12,8825573,
300589.SZ,½­Áú´¬Í§,2017-02-15,49,50.73,48.12,50.73,14271694,
300589.SZ,½­Áú´¬Í§,2017-02-16,48,49.95,46,47.05,10654754,
300589.SZ,½­Áú´¬Í§,2017-02-17,48,51.28,45.87,47.8,11202871,
300589.SZ,½­Áú´¬Í§,2017-02-20,45.8,46,43.02,43.7,8940277,
300589.SZ,½­Áú´¬Í§,2017-02-21,43.7,44.75,42.7,43.91,6113783,
300589.SZ,½­Áú´¬Í§,2017-02-22,43.7,44.23,41.56,43.25,6235295,
300589.SZ,½­Áú´¬Í§,2017-02-23,42.85,44.39,42.5,44.17,6379466,
300589.SZ,½­Áú´¬Í§,2017-02-24,43.88,47.49,43.48,46.95,7859670,
300589.SZ,½­Áú´¬Í§,2017-02-27,48.3,49.53,46.82,46.95,8901339,
300589.SZ,½­Áú´¬Í§,2017-02-28,44.06,45.48,44,44.92,6438763,
300589.SZ,½­Áú´¬Í§,2017-03-01,45.01,45.67,44.5,44.52,4034178,
300589.SZ,½­Áú´¬Í§,2017-03-02,44.26,45.65,43.88,44.76,4461216,
300589.SZ,½­Áú´¬Í§,2017-03-03,44.2,46.58,44.11,46.03,4871477,
300589.SZ,½­Áú´¬Í§,2017-03-06,45.99,48.28,45.85,47.04,5329270,
300589.SZ,½­Áú´¬Í§,2017-03-07,46.06,48.28,46.06,48.2,5379922,
300589.SZ,½­Áú´¬Í§,2017-03-08,48.19,51.48,47.38,47.55,9143689,
300589.SZ,½­Áú´¬Í§,2017-03-09,46.97,50.31,46.65,49.52,7761262,
300589.SZ,½­Áú´¬Í§,2017-03-10,48.2,48.88,47.28,48.02,5607551,
300589.SZ,½­Áú´¬Í§,2017-03-13,47.8,48.07,46.05,47.79,3948180,
300589.SZ,½­Áú´¬Í§,2017-03-14,48.04,49.88,47.8,48.44,5637796,
300589.SZ,½­Áú´¬Í§,2017-03-15,47.85,49.28,47.6,48.9,4637947,
300589.SZ,½­Áú´¬Í§,2017-03-16,48.8,51.38,48.75,50.39,6729760,
300589.SZ,½­Áú´¬Í§,2017-03-17,50.69,51.25,47.82,48.05,6602397,
300589.SZ,½­Áú´¬Í§,2017-03-20,47.91,49.33,47.14,49.31,3553934,
300589.SZ,½­Áú´¬Í§,2017-03-21,49,51.45,48.85,51.2,5992626,
300589.SZ,½­Áú´¬Í§,2017-03-22,50.5,52,49.65,50.92,6498762,
300589.SZ,½­Áú´¬Í§,2017-03-23,50.8,51.45,47.93,49.7,5587256,
300589.SZ,½­Áú´¬Í§,2017-03-24,49.36,50.2,49.22,50.17,3553956,
300589.SZ,½­Áú´¬Í§,2017-03-27,50.18,52.66,49.3,51.65,6990851,
300589.SZ,½­Áú´¬Í§,2017-03-28,51.58,51.68,49.9,50.11,4635383,
300589.SZ,½­Áú´¬Í§,2017-03-29,49.59,50,46,46.01,5552172,
300589.SZ,½­Áú´¬Í§,2017-03-30,45.51,45.51,44,44,3728384,
300589.SZ,½­Áú´¬Í§,2017-03-31,44.96,46.5,43.5,44.38,3488720,
300589.SZ,½­Áú´¬Í§,2017-04-05,43.06,45.65,43.06,45.59,2641747,
300589.SZ,½­Áú´¬Í§,2017-04-06,45.65,46.78,45.21,45.4,2590836,
300589.SZ,½­Áú´¬Í§,2017-04-07,45.7,46.95,45,45.1,2661730,
300589.SZ,½­Áú´¬Í§,2017-04-10,45.11,46.6,43.1,43.56,3938179,
