¥˙¬Î,ºÚ≥∆,»’∆⁄,ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),
002678.SZ,÷ÈΩ≠∏÷«Ÿ,2015-01-05,26.5302,26.5506,24.8009,26.1437,8137122,
002678.SZ,÷ÈΩ≠∏÷«Ÿ,2015-01-06,25.5943,26.8151,25.1874,26.6523,7659089,
002678.SZ,÷ÈΩ≠∏÷«Ÿ,2015-01-07,26.3878,26.8761,25.7571,26.0419,4740224,
002678.SZ,÷ÈΩ≠∏÷«Ÿ,2015-01-08,26.4895,26.9575,26.103,26.3064,5365890,
002678.SZ,÷ÈΩ≠∏÷«Ÿ,2015-01-09,25.9606,26.7744,25.7571,26.0419,4288628,
002678.SZ,÷ÈΩ≠∏÷«Ÿ,2015-01-12,25.8385,26.3878,25.3298,25.5333,3096981,
002678.SZ,÷ÈΩ≠∏÷«Ÿ,2015-01-13,25.6147,26.2454,25.1264,25.574,4400728,
002678.SZ,÷ÈΩ≠∏÷«Ÿ,2015-01-14,25.635,26.3675,25.635,25.7368,3192316,
002678.SZ,÷ÈΩ≠∏÷«Ÿ,2015-01-15,25.7978,26.3268,25.5536,26.0012,3439089,
002678.SZ,÷ÈΩ≠∏÷«Ÿ,2015-01-16,26.2047,26.6523,26.0419,26.6116,5184571,
002678.SZ,÷ÈΩ≠∏÷«Ÿ,2015-01-19,26.1437,26.5302,24.5974,25.1671,6006389,
002678.SZ,÷ÈΩ≠∏÷«Ÿ,2015-01-20,25.2078,26.3471,25.0247,26.2454,6075795,
002678.SZ,÷ÈΩ≠∏÷«Ÿ,2015-01-21,26.2047,27.9137,25.9606,27.344,12628065,
002678.SZ,÷ÈΩ≠∏÷«Ÿ,2015-01-22,27.2626,27.812,26.9168,27.5882,6214794,
002678.SZ,÷ÈΩ≠∏÷«Ÿ,2015-01-23,27.5678,27.7306,26.8557,27.0592,4638288,
002678.SZ,÷ÈΩ≠∏÷«Ÿ,2015-01-26,26.8761,28.8903,26.8761,28.1171,11850395,
002678.SZ,÷ÈΩ≠∏÷«Ÿ,2015-01-27,28.1985,28.6054,27.6696,28.463,8830547,
002678.SZ,÷ÈΩ≠∏÷«Ÿ,2015-01-28,28.1578,29.2158,27.9747,28.3816,8587318,
002678.SZ,÷ÈΩ≠∏÷«Ÿ,2015-01-29,28.0561,28.3206,27.1406,27.7509,5839122,
002678.SZ,÷ÈΩ≠∏÷«Ÿ,2015-01-30,27.7306,28.0561,27.0795,27.0795,3380401,
002678.SZ,÷ÈΩ≠∏÷«Ÿ,2015-02-02,26.8557,27.5475,26.6726,26.9168,2834329,
002678.SZ,÷ÈΩ≠∏÷«Ÿ,2015-02-03,26.7744,27.934,26.7744,27.7102,4113257,
002678.SZ,÷ÈΩ≠∏÷«Ÿ,2015-02-04,27.7102,28.1985,27.5475,27.8323,3637861,
002678.SZ,÷ÈΩ≠∏÷«Ÿ,2015-02-05,27.6899,29.1548,27.6899,28.3409,11357853,
002678.SZ,÷ÈΩ≠∏÷«Ÿ,2015-02-06,28.3816,28.7885,27.873,28.6868,8001162,
002678.SZ,÷ÈΩ≠∏÷«Ÿ,2015-02-09,28.6868,28.9717,27.9137,28.4223,4187155,
002678.SZ,÷ÈΩ≠∏÷«Ÿ,2015-02-10,28.2392,28.4223,27.4661,28.1985,4458505,
002678.SZ,÷ÈΩ≠∏÷«Ÿ,2015-02-11,28.1985,29.6024,27.6696,29.4803,9028267,
