ด๚ย๋,ผ๒ณฦ,ศีฦฺ,ฟชลฬผÛ(ิช),ื๎ธ฿ผÛ(ิช),ื๎ตอผÛ(ิช),สีลฬผÛ(ิช),ณษฝปมฟ(นษ),
688622.SH,บฬะลาวฦ๗,2021-11-24,71.63,72,68.89,70.2,329542,
688622.SH,บฬะลาวฦ๗,2021-11-25,69.18,69.98,67.8,69.35,327186,
688622.SH,บฬะลาวฦ๗,2021-11-26,68.5,70.69,67.98,70.69,561753,
688622.SH,บฬะลาวฦ๗,2021-11-29,69.59,70.68,66.08,67.68,575345,
688622.SH,บฬะลาวฦ๗,2021-11-30,67.68,69.19,66,68,361101,
688622.SH,บฬะลาวฦ๗,2021-12-01,67.1,68.87,66,66.23,344726,
688622.SH,บฬะลาวฦ๗,2021-12-02,65.75,66.7,62.68,62.71,538295,
688622.SH,บฬะลาวฦ๗,2021-12-03,64.77,64.89,60.88,61.07,599539,
688622.SH,บฬะลาวฦ๗,2021-12-06,61.64,61.69,58.88,59.14,451515,
688622.SH,บฬะลาวฦ๗,2021-12-07,58.91,59.94,56.68,57.5,424397,
688622.SH,บฬะลาวฦ๗,2021-12-08,57.5,59.88,57.37,59.4,449184,
688622.SH,บฬะลาวฦ๗,2021-12-09,60.09,60.09,58.5,59.21,323953,
688622.SH,บฬะลาวฦ๗,2021-12-10,59.36,59.65,58.41,58.49,232728,
688622.SH,บฬะลาวฦ๗,2021-12-13,58.49,60.44,58.2,59.93,230954,
688622.SH,บฬะลาวฦ๗,2021-12-14,60,60.92,59.15,59.9,326231,
688622.SH,บฬะลาวฦ๗,2021-12-15,60.87,60.87,59.61,60.01,300497,
688622.SH,บฬะลาวฦ๗,2021-12-16,59.68,68.27,59.68,64.61,1437954,
688622.SH,บฬะลาวฦ๗,2021-12-17,63.5,66.71,61.25,62.49,831038,
688622.SH,บฬะลาวฦ๗,2021-12-20,62.49,62.6,60.08,60.4,382026,
688622.SH,บฬะลาวฦ๗,2021-12-21,60.41,61.97,60.01,61.03,261125,
688622.SH,บฬะลาวฦ๗,2021-12-22,62.05,63.51,60.81,62.45,311159,
688622.SH,บฬะลาวฦ๗,2021-12-23,62.5,62.5,61.1,61.42,222742,
688622.SH,บฬะลาวฦ๗,2021-12-24,61.2,61.23,58.19,60.3,413147,
688622.SH,บฬะลาวฦ๗,2021-12-27,59.14,62.61,58.44,61.49,633693,
688622.SH,บฬะลาวฦ๗,2021-12-28,66.18,68.88,61.26,61.9,1582381,
688622.SH,บฬะลาวฦ๗,2021-12-29,62,62,59,59.31,732853,
688622.SH,บฬะลาวฦ๗,2021-12-30,59.88,60.34,57.6,58.11,1255017,
688622.SH,บฬะลาวฦ๗,2021-12-31,58.6,60.88,57.39,59.95,873043,
688622.SH,บฬะลาวฦ๗,2022-01-04,60.03,60.28,57.01,57.49,810633,
688622.SH,บฬะลาวฦ๗,2022-01-05,57.47,58.3,56.01,57.8,508152,
688622.SH,บฬะลาวฦ๗,2022-01-06,57.9,59.88,57.28,58.7,727114,
688622.SH,บฬะลาวฦ๗,2022-01-07,58.77,59.74,56.56,57,641046,
688622.SH,บฬะลาวฦ๗,2022-01-10,57.06,57.89,55.03,56.65,358553,
688622.SH,บฬะลาวฦ๗,2022-01-11,56.5,57.26,55.5,55.71,332172,
688622.SH,บฬะลาวฦ๗,2022-01-12,56.05,57.15,55.55,57,312639,
688622.SH,บฬะลาวฦ๗,2022-01-13,57,57,55.45,55.59,324691,
688622.SH,บฬะลาวฦ๗,2022-01-14,56.45,56.45,55.02,55.33,378835,
688622.SH,บฬะลาวฦ๗,2022-01-17,55.5,56.44,55.12,55.93,467976,
688622.SH,บฬะลาวฦ๗,2022-01-18,56,57.96,55.8,56.2,579359,
688622.SH,บฬะลาวฦ๗,2022-01-19,56.26,57.38,55.04,57.09,502301,
688622.SH,บฬะลาวฦ๗,2022-01-20,58.23,58.23,55,55.01,625471,
688622.SH,บฬะลาวฦ๗,2022-01-21,53.6,54.94,50.8,51.38,654689,
688622.SH,บฬะลาวฦ๗,2022-01-24,51.38,51.45,50.1,50.3,193293,
688622.SH,บฬะลาวฦ๗,2022-01-25,50.5,50.9,46.89,46.89,497081,
688622.SH,บฬะลาวฦ๗,2022-01-26,46.96,47.51,46.21,46.8,156474,
688622.SH,บฬะลาวฦ๗,2022-01-27,46.98,48.68,44,44.66,357340,
688622.SH,บฬะลาวฦ๗,2022-01-28,44.98,45.71,44.36,44.71,303284,
688622.SH,บฬะลาวฦ๗,2022-02-07,46,46.3,44.7,45.75,332331,
688622.SH,บฬะลาวฦ๗,2022-02-08,46.3,46.39,44.64,45.28,270688,
688622.SH,บฬะลาวฦ๗,2022-02-09,45.97,45.97,44.5,45.39,705873,
688622.SH,บฬะลาวฦ๗,2022-02-10,45.37,45.37,44.04,44.6,386838,
688622.SH,บฬะลาวฦ๗,2022-02-11,44.67,44.67,42.24,42.28,461592,
688622.SH,บฬะลาวฦ๗,2022-02-14,42.5,43.48,41.32,42.73,291617,
688622.SH,บฬะลาวฦ๗,2022-02-15,41.88,43.44,41.88,42.92,269706,
688622.SH,บฬะลาวฦ๗,2022-02-16,43.36,43.74,42.3,43.74,312519,
688622.SH,บฬะลาวฦ๗,2022-02-17,43.88,44.57,42.84,43.05,323212,
688622.SH,บฬะลาวฦ๗,2022-02-18,42.81,43.58,42.03,43.58,294643,
688622.SH,บฬะลาวฦ๗,2022-02-21,43.3,43.75,42.86,43.12,222261,
688622.SH,บฬะลาวฦ๗,2022-02-22,42.88,42.88,41,42.06,435823,
688622.SH,บฬะลาวฦ๗,2022-02-23,42.89,44.74,42.36,44,524693,
688622.SH,บฬะลาวฦ๗,2022-02-24,44.4,46.89,44.02,45.19,1083561,
688622.SH,บฬะลาวฦ๗,2022-02-25,45.86,46,44.33,44.47,474122,
688622.SH,บฬะลาวฦ๗,2022-02-28,44.65,45.63,43.02,43.75,352488,
688622.SH,บฬะลาวฦ๗,2022-03-01,43.95,44.8,43.2,43.43,366031,
688622.SH,บฬะลาวฦ๗,2022-03-02,43.52,43.76,42.7,43.6,238574,
688622.SH,บฬะลาวฦ๗,2022-03-03,44.18,44.18,42.2,42.64,306079,
688622.SH,บฬะลาวฦ๗,2022-03-04,42.51,43.18,41.65,41.99,272799,
688622.SH,บฬะลาวฦ๗,2022-03-07,41.99,41.99,40,40.07,298443,
688622.SH,บฬะลาวฦ๗,2022-03-08,40.32,40.7,38.22,38.57,375640,
688622.SH,บฬะลาวฦ๗,2022-03-09,39.3,39.3,35.55,36.88,609116,
688622.SH,บฬะลาวฦ๗,2022-03-10,37.97,38.1,36.3,36.79,563127,
688622.SH,บฬะลาวฦ๗,2022-03-11,36.74,37.02,35.06,36.75,334747,
688622.SH,บฬะลาวฦ๗,2022-03-14,36.12,36.64,35.5,36.01,542952,
688622.SH,บฬะลาวฦ๗,2022-03-15,36,36,33.52,33.8,499735,
688622.SH,บฬะลาวฦ๗,2022-03-16,34.94,34.94,33.03,34.42,375462,
688622.SH,บฬะลาวฦ๗,2022-03-17,34.9,36.6,34.5,36.09,880658,
688622.SH,บฬะลาวฦ๗,2022-03-18,36.1,36.29,35.53,35.8,380695,
688622.SH,บฬะลาวฦ๗,2022-03-21,35.78,38.16,35.4,37.89,986970,
688622.SH,บฬะลาวฦ๗,2022-03-22,37.65,37.88,36.58,36.93,393435,
688622.SH,บฬะลาวฦ๗,2022-03-23,37.2,38.36,36.49,37.73,428250,
688622.SH,บฬะลาวฦ๗,2022-03-24,37.37,37.72,36.78,37.18,267179,
688622.SH,บฬะลาวฦ๗,2022-03-25,37.2,37.56,36.18,36.37,346876,
688622.SH,บฬะลาวฦ๗,2022-03-28,36.16,36.36,34.89,36.27,308255,
688622.SH,บฬะลาวฦ๗,2022-03-29,36.49,36.49,34.89,35.29,280111,
688622.SH,บฬะลาวฦ๗,2022-03-30,35.7,36.36,35.42,36.26,340565,
688622.SH,บฬะลาวฦ๗,2022-03-31,36.43,37.3,35.92,36.3,279187,
688622.SH,บฬะลาวฦ๗,2022-04-01,35.91,36.2,35.37,35.88,217670,
688622.SH,บฬะลาวฦ๗,2022-04-06,35.6,36.85,35.6,35.91,266291,
688622.SH,บฬะลาวฦ๗,2022-04-07,35.3,36.58,35.01,35.18,271254,
688622.SH,บฬะลาวฦ๗,2022-04-08,34.7,35.21,33.68,33.98,257246,
688622.SH,บฬะลาวฦ๗,2022-04-11,33.99,33.99,31.66,32.38,326572,
688622.SH,บฬะลาวฦ๗,2022-04-12,32.54,33.16,31.13,33,341992,
688622.SH,บฬะลาวฦ๗,2022-04-13,33.3,35.17,32.5,34.32,656991,
688622.SH,บฬะลาวฦ๗,2022-04-14,34.2,34.84,32.6,32.72,640638,
688622.SH,บฬะลาวฦ๗,2022-04-15,32.73,32.73,31.88,32.44,266285,
688622.SH,บฬะลาวฦ๗,2022-04-18,32.38,34.2,31.66,33.59,318188,
688622.SH,บฬะลาวฦ๗,2022-04-19,34.3,34.5,32.56,32.91,217282,
688622.SH,บฬะลาวฦ๗,2022-04-20,33.03,33.05,32.26,32.6,198945,
688622.SH,บฬะลาวฦ๗,2022-04-21,32.6,33.25,31.61,31.64,273113,
688622.SH,บฬะลาวฦ๗,2022-04-22,30.8,31.51,30.11,30.25,329922,
688622.SH,บฬะลาวฦ๗,2022-04-25,29.7,29.7,26.31,26.72,484443,
688622.SH,บฬะลาวฦ๗,2022-04-26,26.73,28.27,25.21,25.42,356834,
688622.SH,บฬะลาวฦ๗,2022-04-27,24.82,26.65,24.22,26.59,526416,
688622.SH,บฬะลาวฦ๗,2022-04-28,23.98,25.19,23.98,24.35,727636,
688622.SH,บฬะลาวฦ๗,2022-04-29,24.57,26.62,24.17,25.83,551889,
688622.SH,บฬะลาวฦ๗,2022-05-05,26.25,27.01,25.83,26.63,641335,
688622.SH,บฬะลาวฦ๗,2022-05-06,26.6,28.13,25.84,27.71,630451,
688622.SH,บฬะลาวฦ๗,2022-05-09,27.69,28.43,26.78,27.31,263503,
688622.SH,บฬะลาวฦ๗,2022-05-10,27.01,28.1,26.52,27.83,262826,
688622.SH,บฬะลาวฦ๗,2022-05-11,27.93,29.12,27.83,28.3,514768,
688622.SH,บฬะลาวฦ๗,2022-05-12,28.9,28.9,27.4,27.65,348304,
688622.SH,บฬะลาวฦ๗,2022-05-13,28.48,28.67,27.74,28.54,508709,
688622.SH,บฬะลาวฦ๗,2022-05-16,28.58,28.77,27,27.46,398221,
688622.SH,บฬะลาวฦ๗,2022-05-17,27.49,27.5,26.6,27.06,242262,
688622.SH,บฬะลาวฦ๗,2022-05-18,27.31,28.22,26.42,27.81,575775,
688622.SH,บฬะลาวฦ๗,2022-05-19,27.75,27.85,27.08,27.5,214917,
688622.SH,บฬะลาวฦ๗,2022-05-20,27.6,27.77,26.94,27.22,441635,
688622.SH,บฬะลาวฦ๗,2022-05-23,27.39,27.61,26.8,27.2,513312,
688622.SH,บฬะลาวฦ๗,2022-05-24,27.37,27.37,25.12,25.55,537990,
688622.SH,บฬะลาวฦ๗,2022-05-25,25.26,25.54,24.68,25.18,371095,
688622.SH,บฬะลาวฦ๗,2022-05-26,25.83,25.83,24.41,24.58,574604,
688622.SH,บฬะลาวฦ๗,2022-05-27,24.88,25,24.15,24.41,459137,
688622.SH,บฬะลาวฦ๗,2022-05-30,24.76,24.76,24.05,24.53,235393,
688622.SH,บฬะลาวฦ๗,2022-05-31,24.49,29.28,24.09,27.99,1573754,
688622.SH,บฬะลาวฦ๗,2022-06-01,28,30.59,27.5,29.51,2436445,
688622.SH,บฬะลาวฦ๗,2022-06-02,30.29,31.14,28.64,31,2163584,
688622.SH,บฬะลาวฦ๗,2022-06-06,31.45,32.9,30.69,32.39,2705784,
688622.SH,บฬะลาวฦ๗,2022-06-07,32.39,32.43,30.1,30.44,2074795,
688622.SH,บฬะลาวฦ๗,2022-06-08,30.87,30.96,29,29.95,1589911,
688622.SH,บฬะลาวฦ๗,2022-06-09,30.04,30.25,28.45,28.98,934637,
688622.SH,บฬะลาวฦ๗,2022-06-10,28.9,29.92,28.01,29.85,952529,
688622.SH,บฬะลาวฦ๗,2022-06-13,29.52,30.8,29.28,29.77,945084,
688622.SH,บฬะลาวฦ๗,2022-06-14,29.61,29.61,27.85,28.88,882898,
688622.SH,บฬะลาวฦ๗,2022-06-15,29.1717,29.554,28.4676,28.9705,552063,
688622.SH,บฬะลาวฦ๗,2022-06-16,28.9705,29.9463,28.4374,29.735,981469,
688622.SH,บฬะลาวฦ๗,2022-06-17,29.1717,30.2983,28.8599,29.6143,675630,
688622.SH,บฬะลาวฦ๗,2022-06-20,30.1676,30.8617,29.3427,30.077,774108,
688622.SH,บฬะลาวฦ๗,2022-06-21,30.077,30.3084,29.3025,30.0569,617999,
688622.SH,บฬะลาวฦ๗,2022-06-22,29.9764,30.0267,28.9705,28.9705,600057,
688622.SH,บฬะลาวฦ๗,2022-06-23,28.7392,30.4291,28.7392,30.4191,1186159,
688622.SH,บฬะลาวฦ๗,2022-06-24,31.1836,36.5049,31.0628,36.5049,1885711,
688622.SH,บฬะลาวฦ๗,2022-06-27,38.3356,38.3356,35.6498,35.9214,2645550,
688622.SH,บฬะลาวฦ๗,2022-06-28,36.5853,38.225,35.9114,36.5954,1440810,
688622.SH,บฬะลาวฦ๗,2022-06-29,36.7161,36.7161,33.8995,34.2315,1395544,
688622.SH,บฬะลาวฦ๗,2022-06-30,34.2315,35.2072,33.3865,34.4226,972517,
688622.SH,บฬะลาวฦ๗,2022-07-01,34.2315,37.0179,33.7486,35.5191,1138189,
688622.SH,บฬะลาวฦ๗,2022-07-04,35.7001,36.2132,34.2114,36.1729,682128,
688622.SH,บฬะลาวฦ๗,2022-07-05,36.1126,37.712,34.8753,34.9155,752892,
688622.SH,บฬะลาวฦ๗,2022-07-06,34.8954,35.4788,33.4972,34.2214,603715,
688622.SH,บฬะลาวฦ๗,2022-07-07,33.9901,34.3924,33.1954,33.4469,611519,
688622.SH,บฬะลาวฦ๗,2022-07-08,33.7889,34.7043,33.5475,34.0806,520391,
688622.SH,บฬะลาวฦ๗,2022-07-11,34.0806,34.0806,32.9942,33.5374,398039,
688622.SH,บฬะลาวฦ๗,2022-07-12,33.2658,33.638,31.3847,31.5356,657622,
688622.SH,บฬะลาวฦ๗,2022-07-13,32.1694,32.1794,31.4853,31.8475,252854,
688622.SH,บฬะลาวฦ๗,2022-07-14,32.1895,33.0847,31.777,32.2699,585168,
688622.SH,บฬะลาวฦ๗,2022-07-15,32.4912,32.8131,31.2841,31.596,436878,
688622.SH,บฬะลาวฦ๗,2022-07-18,31.2841,32.4912,31.2841,32.4912,316297,
688622.SH,บฬะลาวฦ๗,2022-07-19,32.4812,32.8333,31.6664,32.0185,471159,
688622.SH,บฬะลาวฦ๗,2022-07-20,32.3202,32.6421,31.6966,31.8776,419329,
688622.SH,บฬะลาวฦ๗,2022-07-21,31.5859,35.5895,31.4954,33.7084,1554475,
688622.SH,บฬะลาวฦ๗,2022-07-22,33.6984,36.696,33.2155,34.7847,1824178,
688622.SH,บฬะลาวฦ๗,2022-07-25,35.2072,35.7102,32.8534,32.9137,794031,
688622.SH,บฬะลาวฦ๗,2022-07-26,33.2256,33.2256,31.2841,32.2398,925377,
688622.SH,บฬะลาวฦ๗,2022-07-27,32.2699,35.1871,31.9782,34.7143,1277931,
688622.SH,บฬะลาวฦ๗,2022-07-28,35.4788,37.0179,34.493,36.1528,1302282,
688622.SH,บฬะลาวฦ๗,2022-07-29,36.7865,37.0078,34.7043,35.6398,853871,
688622.SH,บฬะลาวฦ๗,2022-08-01,35.338,35.9315,34.8049,35.3078,790900,
688622.SH,บฬะลาวฦ๗,2022-08-02,34.8049,34.9155,32.6924,33.0747,883781,
688622.SH,บฬะลาวฦ๗,2022-08-03,32.9942,35.7001,32.793,34.4427,1171098,
688622.SH,บฬะลาวฦ๗,2022-08-04,35.5492,35.5492,33.5575,34.2516,710811,
688622.SH,บฬะลาวฦ๗,2022-08-05,34.3321,40.0357,34.312,39.6433,2507487,
688622.SH,บฬะลาวฦ๗,2022-08-08,40.3374,40.428,38.225,39.2007,1513779,
688622.SH,บฬะลาวฦ๗,2022-08-09,39.0096,39.5226,37.6214,38.2954,1060998,
688622.SH,บฬะลาวฦ๗,2022-08-10,37.8226,41.6954,37.7824,40.78,1916238,
688622.SH,บฬะลาวฦ๗,2022-08-11,40.9712,43.9487,39.754,41.3936,2258408,
688622.SH,บฬะลาวฦ๗,2022-08-12,41.1824,42.0475,39.5226,39.6735,1136166,
688622.SH,บฬะลาวฦ๗,2022-08-15,39.3818,43.2144,38.6575,42.6309,1845310,
688622.SH,บฬะลาวฦ๗,2022-08-16,42.309,44.0593,41.1723,41.1925,1380748,
688622.SH,บฬะลาวฦ๗,2022-08-17,41.2126,41.9268,40.2368,41.2428,840344,
688622.SH,บฬะลาวฦ๗,2022-08-18,40.438,42.1481,40.438,40.8706,759155,
688622.SH,บฬะลาวฦ๗,2022-08-19,40.5688,40.951,37.2493,37.2694,1500805,
688622.SH,บฬะลาวฦ๗,2022-08-22,36.4546,38.0238,36.1226,36.6658,817094,
688622.SH,บฬะลาวฦ๗,2022-08-23,36.5753,37.9735,36.012,37.551,778833,
688622.SH,บฬะลาวฦ๗,2022-08-24,36.8167,37.722,34.483,35.0061,1077941,
688622.SH,บฬะลาวฦ๗,2022-08-25,35.338,35.499,33.3161,33.8895,568356,
688622.SH,บฬะลาวฦ๗,2022-08-26,33.5072,35.1972,32.6421,33.9096,664200,
688622.SH,บฬะลาวฦ๗,2022-08-29,33.6984,33.6984,32.5114,33.0646,610729,
688622.SH,บฬะลาวฦ๗,2022-08-30,32.7327,33.306,31.767,31.8575,513218,
688622.SH,บฬะลาวฦ๗,2022-08-31,32.3303,32.3303,30.2581,30.5297,571301,
688622.SH,บฬะลาวฦ๗,2022-09-01,31.0528,31.0729,29.7149,29.8054,325919,
688622.SH,บฬะลาวฦ๗,2022-09-02,29.8457,30.3688,29.4835,30.0267,245907,
688622.SH,บฬะลาวฦ๗,2022-09-05,30.3587,30.3587,29.0007,29.1717,255132,
688622.SH,บฬะลาวฦ๗,2022-09-06,29.1918,29.5841,28.6687,28.9705,308282,
688622.SH,บฬะลาวฦ๗,2022-09-07,28.9705,30.1676,28.7693,29.5841,549541,
688622.SH,บฬะลาวฦ๗,2022-09-08,29.5841,29.8356,27.9747,28.2463,780331,
688622.SH,บฬะลาวฦ๗,2022-09-09,28.3469,28.5581,27.2705,28.5179,442652,
688622.SH,บฬะลาวฦ๗,2022-09-13,28.5179,30.4995,27.6628,30.0267,870447,
688622.SH,บฬะลาวฦ๗,2022-09-14,29.6747,30.4794,28.88,30.2581,565773,
688622.SH,บฬะลาวฦ๗,2022-09-15,30.2782,30.6404,28.7392,29.2723,531627,
688622.SH,บฬะลาวฦ๗,2022-09-16,29.2723,31.0729,28.6889,29.8759,683022,
688622.SH,บฬะลาวฦ๗,2022-09-19,30.067,30.8114,29.4634,30.1273,530970,
688622.SH,บฬะลาวฦ๗,2022-09-20,30.3788,31.0025,29.6847,30.5196,453989,
688622.SH,บฬะลาวฦ๗,2022-09-21,30.5699,31.5859,29.725,30.9522,442546,
688622.SH,บฬะลาวฦ๗,2022-09-22,30.1776,32.5315,30.077,31.6262,591218,
688622.SH,บฬะลาวฦ๗,2022-09-23,31.4954,31.938,30.6906,30.9824,452334,
688622.SH,บฬะลาวฦ๗,2022-09-26,30.9824,31.767,29.7753,31.7469,727818,
688622.SH,บฬะลาวฦ๗,2022-09-27,31.9481,33.7889,31.2942,33.3966,1044007,
688622.SH,บฬะลาวฦ๗,2022-09-28,33.5978,34.8853,32.3504,32.6421,1013911,
688622.SH,บฬะลาวฦ๗,2022-09-29,33.6078,33.6984,32.0688,33.1552,632141,
688622.SH,บฬะลาวฦ๗,2022-09-30,33.7285,34.8049,32.2196,32.4912,689804,
688622.SH,บฬะลาวฦ๗,2022-10-10,32.6522,34.4729,31.4954,34.2013,861169,
688622.SH,บฬะลาวฦ๗,2022-10-11,34.4025,36.4445,33.3966,35.7605,1306476,
688622.SH,บฬะลาวฦ๗,2022-10-12,35.2173,36.4747,34.7847,36.4445,966822,
688622.SH,บฬะลาวฦ๗,2022-10-13,36.4143,39.2108,35.6096,37.8327,2332001,
688622.SH,บฬะลาวฦ๗,2022-10-14,38.0238,41.1221,37.4203,40.8706,2059029,
688622.SH,บฬะลาวฦ๗,2022-10-17,43.4156,49.0487,43.4156,49.0487,2035224,
688622.SH,บฬะลาวฦ๗,2022-10-18,51.4026,52.3079,45.015,47.8617,4546287,
688622.SH,บฬะลาวฦ๗,2022-10-19,47.8114,50.0949,45.6588,48.7872,3805572,
688622.SH,บฬะลาวฦ๗,2022-10-20,48.083,49.6724,45.0653,45.2866,3976030,
688622.SH,บฬะลาวฦ๗,2022-10-21,46.8759,51.6037,44.0795,48.8878,5503132,
688622.SH,บฬะลาวฦ๗,2022-10-24,50.0949,55.8789,49.2901,50.2961,4773905,
688622.SH,บฬะลาวฦ๗,2022-10-25,50.4771,51.7345,45.1256,47.7611,4323832,
688622.SH,บฬะลาวฦ๗,2022-10-26,47.7812,52.8913,46.7753,51.312,3275162,
688622.SH,บฬะลาวฦ๗,2022-10-27,51.7043,52.5091,47.0771,47.4392,2667393,
688622.SH,บฬะลาวฦ๗,2022-10-28,46.2422,48.9682,43.4457,44.4516,2796295,
688622.SH,บฬะลาวฦ๗,2022-10-31,41.6451,43.8783,41.3836,42.5505,3725821,
688622.SH,บฬะลาวฦ๗,2022-11-01,43.3351,46.0108,41.1422,44.7635,3062020,
688622.SH,บฬะลาวฦ๗,2022-11-02,44.0694,45.5682,43.2546,43.9587,2334243,
688622.SH,บฬะลาวฦ๗,2022-11-03,44.5321,48.7671,44.2907,44.6528,2571401,
688622.SH,บฬะลาวฦ๗,2022-11-04,45.7593,47.3286,44.3511,45.8499,2079423,
688622.SH,บฬะลาวฦ๗,2022-11-07,46.1818,47.6706,43.9889,44.3812,2558702,
688622.SH,บฬะลาวฦ๗,2022-11-08,45.1558,45.2564,42.2487,43.8682,1160328,
688622.SH,บฬะลาวฦ๗,2022-11-09,43.3753,44.7333,42.7718,43.828,1020902,
688622.SH,บฬะลาวฦ๗,2022-11-10,43.1942,44.5221,41.2428,41.4138,1421724,
688622.SH,บฬะลาวฦ๗,2022-11-11,42.7516,43.3552,40.609,40.609,1469333,
688622.SH,บฬะลาวฦ๗,2022-11-14,40.609,41.8061,39.241,41.3132,1148353,
688622.SH,บฬะลาวฦ๗,2022-11-15,40.3374,43.8079,40.3374,42.3694,1379007,
688622.SH,บฬะลาวฦ๗,2022-11-16,42.3694,43.3451,42.1481,42.8925,803762,
688622.SH,บฬะลาวฦ๗,2022-11-17,43.1741,44.1298,41.5144,43.2546,1218008,
688622.SH,บฬะลาวฦ๗,2022-11-18,43.6067,44.2303,41.2729,41.5445,1506562,
688622.SH,บฬะลาวฦ๗,2022-11-21,41.7457,43.0031,39.2913,42.2487,1022814,
688622.SH,บฬะลาวฦ๗,2022-11-22,42.1682,42.5404,40.1161,40.438,981980,
688622.SH,บฬะลาวฦ๗,2022-11-23,40.2368,40.8303,37.5913,39.1102,1762690,
688622.SH,บฬะลาวฦ๗,2022-11-24,40.1161,40.1161,38.225,38.7682,888497,
688622.SH,บฬะลาวฦ๗,2022-11-25,38.225,38.2351,36.2132,36.4848,1566482,
688622.SH,บฬะลาวฦ๗,2022-11-28,35.4285,36.9877,35.2173,35.7102,901280,
