´úÂë,¼ò³Æ,ÈÕÆÚ,¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),
688566.SH,¼ª±´¶û,2020-05-18,49.5,49.88,42.59,45.7,25898567,
688566.SH,¼ª±´¶û,2020-05-19,45.6,54.97,43.84,54.8,22325148,
688566.SH,¼ª±´¶û,2020-05-20,53.6,54.9,50.02,52.02,17718753,
688566.SH,¼ª±´¶û,2020-05-21,51.1,53.24,48.6,49.19,12793622,
688566.SH,¼ª±´¶û,2020-05-22,49.05,49.77,45.4,45.6,10552660,
688566.SH,¼ª±´¶û,2020-05-25,45.76,46,42.44,43.17,8806759,
688566.SH,¼ª±´¶û,2020-05-26,42.99,45.5,42.99,44.75,7812428,
688566.SH,¼ª±´¶û,2020-05-27,44.38,46.49,44.04,45.14,7937790,
688566.SH,¼ª±´¶û,2020-05-28,44.3,44.9,42.2,43.17,7772387,
688566.SH,¼ª±´¶û,2020-05-29,43,44.2,42.32,42.99,5447426,
688566.SH,¼ª±´¶û,2020-06-01,43.53,46,42.85,45.12,7632035,
688566.SH,¼ª±´¶û,2020-06-02,45.1,47.5,44.5,45.55,8031362,
688566.SH,¼ª±´¶û,2020-06-03,46.4,47.18,45.49,45.56,6877686,
688566.SH,¼ª±´¶û,2020-06-04,45.11,46.35,44.8,45.63,5580456,
688566.SH,¼ª±´¶û,2020-06-05,45.08,45.45,44.6,44.99,4262886,
688566.SH,¼ª±´¶û,2020-06-08,45,46.5,44.71,45.24,5269046,
688566.SH,¼ª±´¶û,2020-06-09,45.35,46.2,44.92,45.64,3870883,
688566.SH,¼ª±´¶û,2020-06-10,45.59,45.61,43.32,43.51,5495484,
688566.SH,¼ª±´¶û,2020-06-11,43.23,44.11,43.1,43.51,3717062,
688566.SH,¼ª±´¶û,2020-06-12,42.08,44.2,42,43.92,3985586,
688566.SH,¼ª±´¶û,2020-06-15,43.5,45.63,43.5,44.26,4129569,
688566.SH,¼ª±´¶û,2020-06-16,44.3,45.99,43.65,45.61,6336813,
688566.SH,¼ª±´¶û,2020-06-17,45.68,48.9,45.18,47,8702880,
688566.SH,¼ª±´¶û,2020-06-18,46.4,46.5,44.44,44.8,6078354,
688566.SH,¼ª±´¶û,2020-06-19,45.01,45.2,43.85,44.09,3639011,
688566.SH,¼ª±´¶û,2020-06-22,44.05,44.68,44,44.38,3113210,
688566.SH,¼ª±´¶û,2020-06-23,44.55,46,44.5,45.3,4627511,
688566.SH,¼ª±´¶û,2020-06-24,45.18,45.86,44.1,44.97,3895820,
688566.SH,¼ª±´¶û,2020-06-29,44.46,45.32,44.2,44.7,2599466,
688566.SH,¼ª±´¶û,2020-06-30,44.98,45.86,44.53,45.5,4264062,
688566.SH,¼ª±´¶û,2020-07-01,45.3,46.25,44.11,44.93,4678619,
