ด๚ย๋,ผ๒ณฦ,ศีฦฺ,ฟชลฬผÛ(ิช),ื๎ธ฿ผÛ(ิช),ื๎ตอผÛ(ิช),สีลฬผÛ(ิช),ณษฝปมฟ(นษ),
002623.SZ,ัวย๊ถู,2015-05-05,31.4756,31.8525,30.8848,31.0987,2805068,
002623.SZ,ัวย๊ถู,2015-05-06,31.282,32.0154,30.9764,31.0681,2533734,
002623.SZ,ัวย๊ถู,2015-05-07,31.1496,31.1496,29.3568,30.0393,2895460,
002623.SZ,ัวย๊ถู,2015-05-08,30.1004,30.6403,30.0393,30.5588,2123599,
002623.SZ,ัวย๊ถู,2015-05-11,30.8135,31.883,30.6403,31.883,3647386,
002623.SZ,ัวย๊ถู,2015-05-12,32.0664,32.5757,31.7099,32.4942,4269131,
002623.SZ,ัวย๊ถู,2015-05-13,32.2905,33.4517,31.9034,33.4008,4488253,
002623.SZ,ัวย๊ถู,2015-05-14,33.3091,33.9203,32.9118,33.9203,3634728,
002623.SZ,ัวย๊ถู,2015-05-15,34.0018,34.4194,33.3091,33.4925,4348371,
002623.SZ,ัวย๊ถู,2015-05-18,33.5434,36.6196,33.5332,36.1511,5675366,
002623.SZ,ัวย๊ถู,2015-05-19,36.6706,38.7078,36.1613,38.1985,5979802,
002623.SZ,ัวย๊ถู,2015-05-20,38.3921,39.319,37.3938,37.4447,5424134,
002623.SZ,ัวย๊ถู,2015-05-21,37.4345,38.1883,36.7826,37.8522,4262660,
002623.SZ,ัวย๊ถู,2015-05-22,37.842,40.0932,37.842,39.1051,5014631,
002623.SZ,ัวย๊ถู,2015-05-25,39.2171,43.0166,38.4022,42.762,5895221,
002623.SZ,ัวย๊ถู,2015-05-26,42.0286,44.9113,42.0286,43.1898,5953733,
002623.SZ,ัวย๊ถู,2015-05-27,43.1694,47.3152,42.8129,47.0606,6360956,
002623.SZ,ัวย๊ถู,2015-05-28,46.8568,50.9313,44.626,44.9316,8029428,
002623.SZ,ัวย๊ถู,2015-05-29,44.8196,48.7719,41.0303,48.5885,8048860,
002623.SZ,ัวย๊ถู,2015-06-01,48.2625,51.9296,47.8755,51.023,7542413,
002623.SZ,ัวย๊ถู,2015-06-02,50.9823,53.9872,49.9738,53.5798,5840740,
002623.SZ,ัวย๊ถู,2015-06-03,53.7224,54.2928,50.9313,52.3574,4959350,
002623.SZ,ัวย๊ถู,2015-06-04,51.8074,51.8277,47.2134,49.7905,5993045,
002623.SZ,ัวย๊ถู,2015-06-05,50.6359,50.911,48.9247,49.1997,4874909,
002623.SZ,ัวย๊ถู,2015-06-08,48.5274,49.709,46.3475,46.7448,4784961,
002623.SZ,ัวย๊ถู,2015-06-09,46.755,48.1301,46.3577,47.5903,3215629,
002623.SZ,ัวย๊ถู,2015-06-10,47.6819,49.6479,47.3152,48.7922,3209953,
002623.SZ,ัวย๊ถู,2015-06-11,48.9145,52.9686,48.1811,52.1435,4941670,
002623.SZ,ัวย๊ถู,2015-06-12,52.1231,54.9549,51.6444,52.7547,5672867,
002623.SZ,ัวย๊ถู,2015-06-15,52.2759,54.4864,52.062,52.1435,4843002,
002623.SZ,ัวย๊ถู,2015-06-16,50.9102,50.9204,47.3124,47.5468,5053657,
002623.SZ,ัวย๊ถู,2015-06-17,47.7812,48.9228,46.0587,48.617,3393004,
002623.SZ,ัวย๊ถู,2015-06-18,47.9545,49.4324,46.1301,46.2728,3425647,
002623.SZ,ัวย๊ถู,2015-06-19,44.9478,45.651,41.6455,41.7882,3490724,
002623.SZ,ัวย๊ถู,2015-06-23,41.1359,42.7055,38.384,42.3895,3989843,
002623.SZ,ัวย๊ถู,2015-06-24,42.6647,44.2649,42.308,43.4189,5133693,
002623.SZ,ัวย๊ถู,2015-06-25,43.1743,43.7247,39.7497,40.8403,3730793,
002623.SZ,ัวย๊ถู,2015-06-26,39.7294,42.1653,37.7113,38.9649,6739021,
002623.SZ,ัวย๊ถู,2015-06-29,41.5334,42.3488,37.3036,40.4938,8549736,
002623.SZ,ัวย๊ถู,2015-06-30,40.239,44.5401,38.914,44.4382,9133986,
002623.SZ,ัวย๊ถู,2015-07-01,43.6941,46.0689,40.718,41.1868,8873597,
002623.SZ,ัวย๊ถู,2015-07-02,41.7984,41.9818,37.0692,37.0692,6569420,
002623.SZ,ัวย๊ถู,2015-07-03,34.6536,36.8144,33.3592,33.3592,5358649,
002623.SZ,ัวย๊ถู,2015-07-06,36.6921,36.6921,30.0263,30.0263,6354720,
002623.SZ,ัวย๊ถู,2015-07-07,27.1114,27.5089,27.0196,27.0196,1202254,
002623.SZ,ัวย๊ถู,2015-07-08,24.3187,25.0729,24.3187,24.3187,10548432,
002623.SZ,ัวย๊ถู,2015-07-09,23.5441,26.7546,23.5441,26.7546,7142404,
002623.SZ,ัวย๊ถู,2015-07-10,28.5383,29.4352,27.621,29.4352,3586584,
002623.SZ,ัวย๊ถู,2015-07-13,31.494,32.3807,30.5767,32.3807,6213356,
002623.SZ,ัวย๊ถู,2015-07-14,32.4623,35.153,31.494,32.819,8592851,
002623.SZ,ัวย๊ถู,2015-07-15,32.0954,32.4113,29.5371,29.5371,6328419,
002623.SZ,ัวย๊ถู,2015-07-16,27.5394,31.545,27.3152,30.7194,5229442,
002623.SZ,ัวย๊ถู,2015-07-17,31.1984,33.5834,31.1984,33.2573,5433186,
002623.SZ,ัวย๊ถู,2015-07-20,33.2777,34.6944,32.3604,34.4396,6844580,
002623.SZ,ัวย๊ถู,2015-07-21,33.6344,35.1428,33.2267,34.4702,5083955,
002623.SZ,ัวย๊ถู,2015-07-22,34.3071,36.1519,34.144,35.1632,5129688,
002623.SZ,ัวย๊ถู,2015-07-23,35.2652,36.4169,34.5313,36.1723,5298333,
002623.SZ,ัวย๊ถู,2015-07-24,36.4984,37.6196,35.2652,35.3671,6889740,
002623.SZ,ัวย๊ถู,2015-07-27,34.5517,35.9888,31.8304,31.8304,6533780,
002623.SZ,ัวย๊ถู,2015-07-28,29.8531,32.5132,28.9052,31.0659,5889886,
002623.SZ,ัวย๊ถู,2015-07-29,31.9119,33.3082,29.5677,33.2267,5204908,
002623.SZ,ัวย๊ถู,2015-07-30,32.9209,34.0727,31.8915,31.9629,5224688,
002623.SZ,ัวย๊ถู,2015-07-31,31.2902,32.8802,31.0761,31.7692,3523350,
002623.SZ,ัวย๊ถู,2015-08-03,31.2494,31.2902,28.5892,28.7931,4163244,
002623.SZ,ัวย๊ถู,2015-08-04,29.5575,31.6775,29.1498,31.6775,3921358,
002623.SZ,ัวย๊ถู,2015-08-05,31.6775,32.9209,31.2086,32.2381,4967368,
002623.SZ,ัวย๊ถู,2015-08-06,31.5042,34.8982,31.1883,33.9707,6435451,
002623.SZ,ัวย๊ถู,2015-08-07,34.0115,35.2652,33.6344,35.0002,5383691,
002623.SZ,ัวย๊ถู,2015-08-10,35.5709,36.5799,34.8371,36.1621,5828143,
002623.SZ,ัวย๊ถู,2015-08-11,36.0296,36.478,35.1734,35.6728,5789182,
002623.SZ,ัวย๊ถู,2015-08-12,35.1938,36.5392,35.0205,35.1734,4315012,
002623.SZ,ัวย๊ถู,2015-08-13,34.8269,36.4678,33.93,36.3863,4674396,
002623.SZ,ัวย๊ถู,2015-08-14,36.3863,36.8551,35.3773,35.5913,4121621,
002623.SZ,ัวย๊ถู,2015-08-17,35.2652,37.9967,35.1632,37.6501,5528590,
002623.SZ,ัวย๊ถู,2015-08-18,37.6705,38.2005,33.8892,33.8892,5711320,
002623.SZ,ัวย๊ถู,2015-08-19,32.8292,35.5403,31.0863,35.2448,4684764,
002623.SZ,ัวย๊ถู,2015-08-20,34.8167,38.4961,34.7759,37.4055,8038678,
002623.SZ,ัวย๊ถู,2015-08-21,33.6752,35.0205,33.665,33.665,7142660,
002623.SZ,ัวย๊ถู,2015-08-24,30.3729,31.7998,30.3015,30.3015,1701900,
002623.SZ,ัวย๊ถู,2015-08-25,27.2744,27.8248,27.2744,27.2744,3157162,
002623.SZ,ัวย๊ถู,2015-08-26,27.2133,27.784,24.5429,24.5429,6512216,
002623.SZ,ัวย๊ถู,2015-08-27,25.4093,25.8373,23.2995,25.0219,4634404,
002623.SZ,ัวย๊ถู,2015-08-28,25.5214,27.5292,25.1544,27.5292,5209287,
002623.SZ,ัวย๊ถู,2015-08-31,27.6006,27.6006,25.7864,25.9902,4029682,
002623.SZ,ัวย๊ถู,2015-09-01,25.4908,25.5112,23.3912,23.3912,3375701,
002623.SZ,ัวย๊ถู,2015-09-02,22.4127,24.5633,21.3018,22.27,2780162,
002623.SZ,ัวย๊ถู,2015-09-07,23.0345,24.1352,22.7389,23.2077,2576841,
002623.SZ,ัวย๊ถู,2015-09-08,23.0752,25.0219,22.9325,24.9812,3147982,
002623.SZ,ัวย๊ถู,2015-09-09,25.0729,26.0921,25.0016,25.715,3769806,
002623.SZ,ัวย๊ถู,2015-09-10,25.0933,25.4296,24.7875,24.8691,3181810,
002623.SZ,ัวย๊ถู,2015-09-11,24.7671,26.4692,24.7671,26.296,4212706,
002623.SZ,ัวย๊ถู,2015-09-14,26.031,26.3571,23.6664,23.6664,3145402,
002623.SZ,ัวย๊ถู,2015-09-15,22.8204,23.3402,21.3018,21.3731,4411395,
002623.SZ,ัวย๊ถู,2015-09-16,21.7095,23.5135,21.4037,23.5135,3104150,
002623.SZ,ัวย๊ถู,2015-09-17,23.4422,24.6856,23.1058,23.4422,3819015,
002623.SZ,ัวย๊ถู,2015-09-18,23.5441,24.0435,23.0956,23.962,2636723,
002623.SZ,ัวย๊ถู,2015-09-21,23.8498,25.3481,23.3504,25.3277,4022972,
002623.SZ,ัวย๊ถู,2015-09-22,25.3073,25.9698,24.6652,25.1748,3809579,
002623.SZ,ัวย๊ถู,2015-09-23,24.6652,25.4806,24.5123,25.1341,2846840,
002623.SZ,ัวย๊ถู,2015-09-24,25.3583,25.766,25.0729,25.4296,2462603,
002623.SZ,ัวย๊ถู,2015-09-25,25.236,25.4704,23.7479,24.0027,2805267,
002623.SZ,ัวย๊ถู,2015-09-28,23.86,24.5327,23.4931,24.441,3368731,
002623.SZ,ัวย๊ถู,2015-09-29,23.9314,24.3391,23.7785,24.0129,1855508,
002623.SZ,ัวย๊ถู,2015-09-30,24.2168,26.3877,24.0843,25.9494,5805139,
002623.SZ,ัวย๊ถู,2015-10-08,26.7954,27.1114,26.1023,26.6527,5145419,
002623.SZ,ัวย๊ถู,2015-10-09,26.8566,29.3231,26.8158,29.3231,9774274,
002623.SZ,ัวย๊ถู,2015-10-12,29.3231,31.0761,28.8542,30.7704,10711726,
002623.SZ,ัวย๊ถู,2015-10-13,30.0671,30.7602,29.9448,30.4544,5599811,
002623.SZ,ัวย๊ถู,2015-10-14,30.699,32.4623,30.5971,30.7908,5551615,
002623.SZ,ัวย๊ถู,2015-10-15,30.6175,31.8202,30.3831,31.6673,4675078,
002623.SZ,ัวย๊ถู,2015-10-16,31.9934,32.0546,30.1792,31.5246,5763285,
002623.SZ,ัวย๊ถู,2015-10-19,31.5959,31.5959,30.6277,30.8621,3732906,
002623.SZ,ัวย๊ถู,2015-10-20,30.6888,32.8598,30.6277,32.4113,5363420,
002623.SZ,ัวย๊ถู,2015-10-21,32.1056,32.4113,29.1702,29.1804,6216442,
002623.SZ,ัวย๊ถู,2015-10-22,29.6594,30.6175,29.4352,30.5054,4902586,
002623.SZ,ัวย๊ถู,2015-10-23,30.9946,31.28,30.3933,31.2392,5077798,
002623.SZ,ัวย๊ถู,2015-10-26,31.6061,32.5948,31.2902,32.0036,5269226,
002623.SZ,ัวย๊ถู,2015-10-27,31.9832,32.0342,29.8531,32.0036,4307046,
002623.SZ,ัวย๊ถู,2015-10-28,31.9017,32.5846,31.0252,31.3819,3952205,
002623.SZ,ัวย๊ถู,2015-10-29,31.9017,33.1248,31.3106,32.7884,5148161,
002623.SZ,ัวย๊ถู,2015-10-30,32.1157,32.6254,31.3004,31.7183,5005531,
002623.SZ,ัวย๊ถู,2015-11-02,30.8621,32.9719,30.4952,31.7794,4502560,
002623.SZ,ัวย๊ถู,2015-11-03,31.6979,33.7363,31.6061,33.4305,6784262,
002623.SZ,ัวย๊ถู,2015-11-04,33.4509,35.1632,33.2777,35.0409,6149931,
002623.SZ,ัวย๊ถู,2015-11-05,35.1632,36.3048,34.6332,34.7352,6495897,
002623.SZ,ัวย๊ถู,2015-11-06,34.7453,36.6411,34.7453,35.8257,4881907,
002623.SZ,ัวย๊ถู,2015-11-09,35.418,36.5901,34.9696,36.1825,5282057,
002623.SZ,ัวย๊ถู,2015-11-10,35.8767,36.4882,35.4792,35.6728,4637077,
002623.SZ,ัวย๊ถู,2015-11-11,35.683,37.3851,35.2244,37.2017,5549834,
002623.SZ,ัวย๊ถู,2015-11-12,37.2526,37.5074,35.6932,36.6411,6741484,
002623.SZ,ัวย๊ถู,2015-11-13,35.9786,36.1723,34.7046,35.2244,5465581,
002623.SZ,ัวย๊ถู,2015-11-16,34.4498,38.7509,34.4498,38.7509,8251495,
002623.SZ,ัวย๊ถู,2015-11-17,39.2401,40.0249,37.6094,37.9661,7891627,
002623.SZ,ัวย๊ถู,2015-11-18,38.2209,39.5969,37.3138,37.5788,5329046,
002623.SZ,ัวย๊ถู,2015-11-19,37.6399,39.1892,37.6399,39.1892,4239104,
002623.SZ,ัวย๊ถู,2015-11-20,39.6784,41.8901,39.4644,40.6467,6895720,
002623.SZ,ัวย๊ถู,2015-11-23,40.239,42.6851,39.8619,41.3703,5937851,
002623.SZ,ัวย๊ถู,2015-11-24,43.1132,45.5084,43.1132,45.5084,2234904,
002623.SZ,ัวย๊ถู,2015-11-25,50.0643,50.0643,46.9862,48.1583,16066059,
002623.SZ,ัวย๊ถู,2015-11-26,47.1391,50.2274,46.3543,49.0553,13317778,
002623.SZ,ัวย๊ถู,2015-11-27,47.7201,50.3191,44.8459,45.7122,10443234,
002623.SZ,ัวย๊ถู,2015-11-30,46.4766,47.7099,43.2661,47.3939,9168576,
002623.SZ,ัวย๊ถู,2015-12-01,46.8843,48.2603,44.0203,45.0497,8138317,
002623.SZ,ัวย๊ถู,2015-12-02,44.8459,45.1822,40.8607,42.8889,6682404,
002623.SZ,ัวย๊ถู,2015-12-03,43.6024,44.3668,43.0113,44.0509,4853156,
002623.SZ,ัวย๊ถู,2015-12-04,43.8266,44.3362,42.308,42.9603,5312718,
002623.SZ,ัวย๊ถู,2015-12-07,42.9603,45.5287,42.9093,45.3555,6131999,
002623.SZ,ัวย๊ถู,2015-12-08,45.3453,45.3453,43.8266,44.2037,4447570,
002623.SZ,ัวย๊ถู,2015-12-09,43.8368,44.163,42.6647,43.2151,4209485,
002623.SZ,ัวย๊ถู,2015-12-10,43.2253,43.6024,42.0736,42.8074,4540725,
002623.SZ,ัวย๊ถู,2015-12-11,42.5628,44.1222,42.1449,43.4495,3220396,
002623.SZ,ัวย๊ถู,2015-12-14,43.1132,47.3531,42.8278,46.3237,5402355,
002623.SZ,ัวย๊ถู,2015-12-15,46.3237,48.2704,46.3237,46.7824,4521980,
002623.SZ,ัวย๊ถู,2015-12-16,47.2105,49.9318,46.3339,48.9228,6189543,
002623.SZ,ัวย๊ถู,2015-12-17,49.2081,53.815,49.1572,53.815,11535963,
002623.SZ,ัวย๊ถู,2015-12-18,52.7958,53.285,50.5535,50.8491,9360909,
002623.SZ,ัวย๊ถู,2015-12-21,50.9612,51.532,49.5037,50.9408,5308033,
002623.SZ,ัวย๊ถู,2015-12-22,50.9816,53.9985,50.4618,52.5716,5733133,
002623.SZ,ัวย๊ถู,2015-12-23,52.0823,52.5818,49.4527,49.9012,5372603,
002623.SZ,ัวย๊ถู,2015-12-24,49.4426,50.8899,47.9545,50.4618,4425703,
002623.SZ,ัวย๊ถู,2015-12-25,49.9929,51.8479,49.4527,50.1051,3286532,
002623.SZ,ัวย๊ถู,2015-12-28,50.1254,50.421,47.4958,47.6997,5026710,
002623.SZ,ัวย๊ถู,2015-12-29,47.9035,49.6362,47.9035,49.1062,3420145,
002623.SZ,ัวย๊ถู,2015-12-30,49.147,49.942,48.5253,49.6464,2976272,
002623.SZ,ัวย๊ถู,2015-12-31,49.6566,49.9216,47.9239,48.1074,2784685,
002623.SZ,ัวย๊ถู,2016-01-04,47.4041,47.6895,43.2966,43.2966,4114307,
002623.SZ,ัวย๊ถู,2016-01-05,39.8517,43.2151,38.9649,40.6568,5452064,
002623.SZ,ัวย๊ถู,2016-01-06,41.4824,42.5322,40.2797,42.4507,4328573,
002623.SZ,ัวย๊ถู,2016-01-07,41.0442,41.0442,38.2107,38.2107,1157150,
002623.SZ,ัวย๊ถู,2016-01-08,39.6376,40.1167,36.1926,38.649,4298740,
002623.SZ,ัวย๊ถู,2016-01-11,37.7215,38.6388,34.7861,34.7861,4315410,
002623.SZ,ัวย๊ถู,2016-01-12,35.0409,36.4067,34.6536,35.9073,3793138,
002623.SZ,ัวย๊ถู,2016-01-13,35.9786,36.9469,34.2357,34.46,3632858,
002623.SZ,ัวย๊ถู,2016-01-14,33.6242,37.0998,32.9311,36.794,3990876,
002623.SZ,ัวย๊ถู,2016-01-15,36.5698,36.8857,34.144,34.8065,3816023,
002623.SZ,ัวย๊ถู,2016-01-18,33.4407,36.5494,33.4,35.7034,3415266,
002623.SZ,ัวย๊ถู,2016-01-19,35.4588,37.803,35.3671,37.4565,3996246,
002623.SZ,ัวย๊ถู,2016-01-20,37.0896,38.9344,36.6717,38.598,5239331,
002623.SZ,ัวย๊ถู,2016-01-21,37.7215,38.8324,35.6728,35.7748,4386780,
002623.SZ,ัวย๊ถู,2016-01-22,36.6921,37.9049,35.3671,37.6399,3594162,
002623.SZ,ัวย๊ถู,2016-01-25,38.3228,39.3522,37.8234,38.3432,3345771,
002623.SZ,ัวย๊ถู,2016-01-26,37.8132,38.2209,34.7963,35.1123,4186481,
002623.SZ,ัวย๊ถู,2016-01-27,35.5709,35.7748,31.9017,35.0205,3711095,
002623.SZ,ัวย๊ถู,2016-01-28,32.5744,32.5948,31.5144,31.5144,4503854,
002623.SZ,ัวย๊ถู,2016-01-29,29.4352,32.2075,29.0479,31.6673,4782615,
002623.SZ,ัวย๊ถู,2016-02-01,31.2392,31.545,29.0581,29.7206,3445258,
002623.SZ,ัวย๊ถู,2016-02-02,29.8633,31.0863,29.8633,30.6786,2879736,
002623.SZ,ัวย๊ถู,2016-02-03,30.0875,31.5654,30.0773,31.28,2464183,
002623.SZ,ัวย๊ถู,2016-02-04,31.5858,32.9209,31.5042,32.4725,3330612,
002623.SZ,ัวย๊ถู,2016-02-05,32.5132,33.349,32.075,32.1361,2032193,
002623.SZ,ัวย๊ถู,2016-02-15,30.271,31.9527,30.0161,31.7794,1886856,
002623.SZ,ัวย๊ถู,2016-02-16,32.34,33.614,32.1056,33.4204,3581821,
002623.SZ,ัวย๊ถู,2016-02-17,33.4305,33.7873,32.4215,33.6038,4822182,
002623.SZ,ัวย๊ถู,2016-02-18,33.9504,36.6513,33.9504,35.1225,7214407,
002623.SZ,ัวย๊ถู,2016-02-19,34.7555,36.2538,34.4498,36.2538,4438232,
002623.SZ,ัวย๊ถู,2016-02-22,36.5698,37.8234,36.3863,36.5901,4855809,
002623.SZ,ัวย๊ถู,2016-02-23,36.4067,37.3953,36.1825,37.2017,4275811,
002623.SZ,ัวย๊ถู,2016-02-24,36.6921,37.1405,35.3875,36.6615,4195641,
002623.SZ,ัวย๊ถู,2016-02-25,36.4373,36.6411,32.9923,32.9923,5085190,
002623.SZ,ัวย๊ถู,2016-02-26,33.4305,33.7261,31.7183,33.3286,3476351,
002623.SZ,ัวย๊ถู,2016-02-29,33.0229,33.0229,29.9958,29.9958,3716380,
002623.SZ,ัวย๊ถู,2016-03-01,30.271,30.8825,29.0275,30.5563,2650640,
002623.SZ,ัวย๊ถู,2016-03-02,30.4748,32.1565,30.271,32.075,2998474,
002623.SZ,ัวย๊ถู,2016-03-03,32.289,32.8394,31.8609,31.8813,2830974,
