╢ЗбК,╪РЁф,хуфз,©╙ел╪ш(т╙),вН╦ъ╪ш(т╙),вН╣м╪ш(т╙),йуел╪ш(т╙),Ёи╫╩а©(╧и),
601872.SH,упилбж╢╛,2015-07-10,8.587,9.5849,8.2737,9.5849,389387039,
601872.SH,упилбж╢╛,2015-07-13,9.6313,10.4088,9.376,10.3392,370518864,
601872.SH,упилбж╢╛,2015-07-14,9.9679,10.374,9.318,9.3412,311080906,
601872.SH,упилбж╢╛,2015-07-15,8.9351,9.0395,8.4129,8.4129,169814811,
601872.SH,упилбж╢╛,2015-07-16,7.7747,8.7494,7.6006,8.2969,136868969,
601872.SH,упилбж╢╛,2015-07-17,8.3665,9.0279,8.3665,8.8307,134661674,
601872.SH,упилбж╢╛,2015-07-20,8.8539,9.6313,8.703,9.3877,193611610,
601872.SH,упилбж╢╛,2015-07-21,9.1092,9.5733,8.9583,9.3877,175422797,
601872.SH,упилбж╢╛,2015-07-22,9.3644,10.2812,9.2832,10.0259,315175996,
601872.SH,упилбж╢╛,2015-07-23,10.1535,10.873,9.8402,10.5365,366279544,
601872.SH,упилбж╢╛,2015-07-24,10.5248,10.7917,9.7126,10.0259,285958626,
601872.SH,упилбж╢╛,2015-07-27,9.6313,10.1767,9.0279,9.0279,155690233,
601872.SH,упилбж╢╛,2015-07-28,8.2273,9.0279,8.1228,8.3085,188271405,
601872.SH,упилбж╢╛,2015-07-29,8.5986,9.144,8.4129,9.144,163679651,
601872.SH,упилбж╢╛,2015-07-30,9.144,9.6081,8.703,8.9235,167463034,
601872.SH,упилбж╢╛,2015-07-31,8.703,9.2252,8.4129,8.703,108398538,
601872.SH,упилбж╢╛,2015-08-03,8.645,8.9351,7.9023,8.4245,103734490,
601872.SH,упилбж╢╛,2015-08-04,8.5638,9.2716,8.3549,9.2716,136369278,
601872.SH,упилбж╢╛,2015-08-05,9.3412,9.4921,8.8539,8.9931,139463600,
601872.SH,упилбж╢╛,2015-08-06,8.703,9.5269,8.5754,9.0976,126567944,
601872.SH,упилбж╢╛,2015-08-07,9.376,10.0027,9.202,10.0027,269601824,
601872.SH,упилбж╢╛,2015-08-10,11.0006,11.0006,11.0006,11.0006,55132156,
601872.SH,упилбж╢╛,2015-08-11,12.103,12.103,11.4068,11.5924,465945254,
601872.SH,упилбж╢╛,2015-08-12,11.3487,12.3931,11.2675,11.3603,355769149,
601872.SH,упилбж╢╛,2015-08-13,11.105,12.161,10.8266,11.9405,351339263,
601872.SH,упилбж╢╛,2015-08-14,11.9521,12.2654,11.5112,11.6504,279362984,
601872.SH,упилбж╢╛,2015-08-17,11.6504,12.2422,11.1167,11.8477,249098579,
601872.SH,упилбж╢╛,2015-08-18,11.7201,12.161,10.6641,10.6641,228080544,
601872.SH,упилбж╢╛,2015-08-19,10.2696,11.1979,9.6313,10.9078,176535084,
601872.SH,упилбж╢╛,2015-08-20,10.6409,10.7801,9.9795,10.0259,117908831,
601872.SH,упилбж╢╛,2015-08-21,9.6429,10.2231,9.4109,9.6778,130461045,
601872.SH,упилбж╢╛,2015-08-24,9.1672,9.2832,8.7146,8.7146,105122740,
601872.SH,упилбж╢╛,2015-08-25,7.8443,8.2621,7.8443,7.8443,122075259,
601872.SH,упилбж╢╛,2015-08-26,7.9952,8.2737,7.1713,7.1945,149657299,
601872.SH,упилбж╢╛,2015-08-27,7.4034,7.9139,7.032,7.9139,138858679,
601872.SH,упилбж╢╛,2015-08-28,8.1228,8.703,7.9604,8.6334,155517516,
601872.SH,упилбж╢╛,2015-08-31,8.4477,8.4941,8.0764,8.1576,117167049,
601872.SH,упилбж╢╛,2015-09-01,8.0996,8.0996,7.3569,7.4382,116591472,
601872.SH,упилбж╢╛,2015-09-02,6.8464,7.7747,6.8,7.1017,83845162,
601872.SH,упилбж╢╛,2015-09-07,7.8095,7.8095,7.5194,7.8095,154617902,
601872.SH,упилбж╢╛,2015-09-08,7.5426,8.1924,7.3337,8.0532,145074695,
601872.SH,упилбж╢╛,2015-09-09,8.1228,8.4129,7.9139,8.2853,139432434,
601872.SH,упилбж╢╛,2015-09-10,8.0648,8.3781,8.0068,8.0648,90889103,
601872.SH,упилбж╢╛,2015-09-11,8.0532,8.204,7.9023,8.1808,68084316,
601872.SH,упилбж╢╛,2015-09-14,8.4361,8.645,7.4266,7.6819,124095132,
601872.SH,упилбж╢╛,2015-09-15,7.4266,7.647,6.9624,7.0088,84913482,
601872.SH,упилбж╢╛,2015-09-16,7.1597,7.7051,7.0088,7.6703,92665885,
601872.SH,упилбж╢╛,2015-09-17,7.647,8.1808,7.473,7.531,131403227,
601872.SH,упилбж╢╛,2015-09-18,7.6587,7.7747,7.4034,7.647,73068033,
601872.SH,упилбж╢╛,2015-09-21,7.6354,8.3317,7.5426,8.1692,123939691,
601872.SH,упилбж╢╛,2015-09-22,8.1576,8.2389,7.9488,8.0648,99569232,
601872.SH,упилбж╢╛,2015-09-23,7.8791,8.0184,7.6587,7.8095,77739027,
601872.SH,упилбж╢╛,2015-09-24,7.9023,8.0764,7.7747,7.9836,53793681,
601872.SH,упилбж╢╛,2015-09-25,7.8907,8.0996,7.5426,7.6354,64228537,
601872.SH,упилбж╢╛,2015-09-28,7.7979,7.8095,7.5658,7.7863,38504356,
601872.SH,упилбж╢╛,2015-09-29,7.6006,7.6703,7.3569,7.4498,43689657,
601872.SH,упилбж╢╛,2015-09-30,7.473,7.589,7.3221,7.4498,35321926,
601872.SH,упилбж╢╛,2015-10-08,7.8095,7.9255,7.6587,7.6935,59116882,
601872.SH,упилбж╢╛,2015-10-09,7.9952,8.0068,7.8559,7.9139,86614706,
601872.SH,упилбж╢╛,2015-10-12,7.9604,8.4361,7.8791,8.2621,116310532,
601872.SH,упилбж╢╛,2015-10-13,8.1924,8.3317,8.1228,8.2621,83016332,
601872.SH,упилбж╢╛,2015-10-14,8.2156,8.8655,8.0764,8.5406,184015081,
601872.SH,упилбж╢╛,2015-10-15,8.4593,9.2832,8.3665,8.9583,157071899,
601872.SH,упилбж╢╛,2015-10-16,9.0511,9.3412,8.7262,8.9235,147961941,
601872.SH,упилбж╢╛,2015-10-19,9.0511,9.2832,8.8307,9.0976,136698671,
601872.SH,упилбж╢╛,2015-10-20,9.1208,9.1208,8.8655,9.1092,93651593,
601872.SH,упилбж╢╛,2015-10-21,9.0743,9.2252,8.204,8.204,138255876,
601872.SH,упилбж╢╛,2015-10-22,8.204,8.7378,8.1576,8.645,114635640,
601872.SH,упилбж╢╛,2015-10-23,8.6334,8.9235,8.4361,8.7842,110724605,
601872.SH,упилбж╢╛,2015-10-26,8.8191,8.8887,8.6682,8.7842,88042930,
601872.SH,упилбж╢╛,2015-10-27,8.761,8.761,8.2505,8.6798,73035273,
601872.SH,упилбж╢╛,2015-10-28,8.7726,9.0743,8.529,8.5638,109103480,
601872.SH,упилбж╢╛,2015-10-29,8.587,8.7262,8.4245,8.6566,60616743,
601872.SH,упилбж╢╛,2015-10-30,8.5754,8.9235,8.4245,8.7726,93796412,
601872.SH,упилбж╢╛,2015-11-02,8.5057,8.645,8.2853,8.4245,56247722,
601872.SH,упилбж╢╛,2015-11-03,8.4245,8.529,8.2969,8.3665,34991326,
601872.SH,упилбж╢╛,2015-11-04,8.4013,8.7494,8.3665,8.7146,86887634,
601872.SH,упилбж╢╛,2015-11-05,8.7494,9.3412,8.645,8.9467,174516894,
601872.SH,упилбж╢╛,2015-11-06,8.9235,9.1092,8.8075,9.0395,119650904,
601872.SH,упилбж╢╛,2015-11-09,8.9351,9.4573,8.9119,9.3412,171782320,
601872.SH,упилбж╢╛,2015-11-10,9.26,9.26,9.0047,9.202,117777264,
601872.SH,упилбж╢╛,2015-11-11,9.3412,9.3644,9.0279,9.144,89525059,
601872.SH,упилбж╢╛,2015-11-12,9.1788,9.1904,8.9119,8.9815,80901247,
601872.SH,упилбж╢╛,2015-11-13,8.9235,9.2136,8.8539,9.0976,86912689,
601872.SH,упилбж╢╛,2015-11-16,9.3064,9.6429,9.1672,9.4109,156209149,
601872.SH,упилбж╢╛,2015-11-17,9.4225,9.5385,9.2484,9.2716,118068903,
601872.SH,упилбж╢╛,2015-11-18,9.2252,9.3412,8.9351,8.9931,60369127,
601872.SH,упилбж╢╛,2015-11-19,9.0163,9.2484,8.9467,9.1788,53062241,
601872.SH,упилбж╢╛,2015-11-20,9.2484,9.5037,9.202,9.2948,80595944,
601872.SH,упилбж╢╛,2015-11-23,9.2252,9.318,9.0976,9.202,63578274,
601872.SH,упилбж╢╛,2015-11-24,9.202,9.202,8.9583,9.0976,43853488,
601872.SH,упилбж╢╛,2015-11-25,9.0511,9.144,8.9931,9.1324,50118832,
601872.SH,упилбж╢╛,2015-11-26,9.144,9.4457,9.0627,9.3296,117316032,
601872.SH,упилбж╢╛,2015-11-27,9.2252,9.3064,8.4477,8.5986,86133453,
601872.SH,упилбж╢╛,2015-11-30,8.5986,8.645,7.9023,8.2969,82004960,
601872.SH,упилбж╢╛,2015-12-01,8.3085,8.4361,8.0996,8.3201,50947102,
601872.SH,упилбж╢╛,2015-12-02,8.3085,8.4477,8.1344,8.4477,52950264,
601872.SH,упилбж╢╛,2015-12-03,8.4709,8.5522,8.3781,8.529,44152438,
601872.SH,упилбж╢╛,2015-12-04,8.4477,8.4825,8.2505,8.3201,47012782,
601872.SH,упилбж╢╛,2015-12-07,8.3549,8.4013,8.2737,8.3781,35682855,
601872.SH,упилбж╢╛,2015-12-08,8.3433,8.7262,8.3085,8.3433,69583956,
601872.SH,упилбж╢╛,2015-12-09,8.3433,8.4593,8.2156,8.2505,37042437,
601872.SH,упилбж╢╛,2015-12-10,8.2389,8.7262,8.2156,8.4825,87118927,
601872.SH,упилбж╢╛,2015-12-11,8.3433,8.5174,8.2853,8.4709,49168379,
601872.SH,упилбж╢╛,2015-12-14,8.5174,8.703,8.4825,8.6334,66556721,
601872.SH,упилбж╢╛,2015-12-15,8.5638,8.5638,8.4013,8.4709,56711271,
601872.SH,упилбж╢╛,2015-12-16,8.4709,8.5174,8.2969,8.3433,46768510,
601872.SH,упилбж╢╛,2015-12-17,8.3665,8.6566,8.3665,8.5638,75621061,
601872.SH,упилбж╢╛,2015-12-18,8.4941,8.6914,8.4825,8.5057,55978164,
601872.SH,упилбж╢╛,2015-12-21,8.4825,8.5754,8.4129,8.5522,56137819,
601872.SH,упилбж╢╛,2015-12-22,8.587,8.6566,8.5057,8.6218,55650795,
601872.SH,упилбж╢╛,2015-12-23,8.5986,8.6798,8.4361,8.4477,56745857,
601872.SH,упилбж╢╛,2015-12-24,8.4245,8.4825,8.2389,8.4013,39704405,
601872.SH,упилбж╢╛,2015-12-25,8.4013,8.645,8.2969,8.4593,68147515,
601872.SH,упилбж╢╛,2015-12-28,8.4361,8.4825,8.1924,8.2273,58808156,
601872.SH,упилбж╢╛,2015-12-29,8.2273,8.4825,8.1228,8.4477,48651274,
601872.SH,упилбж╢╛,2015-12-30,8.4709,8.5174,8.2389,8.3085,56167105,
601872.SH,упилбж╢╛,2015-12-31,8.3085,8.3665,8.2156,8.2273,28256730,
601872.SH,упилбж╢╛,2016-01-04,8.2273,8.2505,7.4266,7.4382,35771250,
601872.SH,упилбж╢╛,2016-01-05,7.1945,7.4382,6.9624,7.2409,51181501,
601872.SH,упилбж╢╛,2016-01-06,7.2989,7.4266,7.2525,7.3918,33534248,
601872.SH,упилбж╢╛,2016-01-07,7.3802,7.3802,6.6607,6.7187,10474792,
601872.SH,упилбж╢╛,2016-01-08,7.0204,7.0552,6.4054,6.8232,42054940,
601872.SH,упилбж╢╛,2016-01-11,6.7071,6.9508,6.2662,6.301,42252778,
601872.SH,упилбж╢╛,2016-01-12,6.3126,6.475,6.2198,6.3474,37020122,
601872.SH,упилбж╢╛,2016-01-13,6.3822,6.4286,6.1501,6.1617,25317225,
601872.SH,упилбж╢╛,2016-01-14,5.9645,6.2778,5.8948,6.243,42369581,
601872.SH,упилбж╢╛,2016-01-15,6.1501,6.1965,5.7788,5.8368,41605347,
601872.SH,упилбж╢╛,2016-01-18,5.686,6.2546,5.6279,6.0341,45374935,
601872.SH,упилбж╢╛,2016-01-19,5.9645,6.2546,5.9181,6.1733,44655315,
601872.SH,упилбж╢╛,2016-01-20,6.1733,6.4518,6.1037,6.2082,46339117,
601872.SH,упилбж╢╛,2016-01-21,6.1269,6.2198,5.9181,5.9297,32899613,
601872.SH,упилбж╢╛,2016-01-22,5.9761,6.0805,5.8368,5.9877,21463016,
601872.SH,упилбж╢╛,2016-01-25,6.1965,6.1965,6.0457,6.1153,30685384,
601872.SH,упилбж╢╛,2016-01-26,5.9877,6.0573,5.5235,5.6047,33009861,
601872.SH,упилбж╢╛,2016-01-27,5.6279,5.686,5.1638,5.4539,36755133,
601872.SH,упилбж╢╛,2016-01-28,5.4307,5.4771,5.2798,5.3262,24855728,
601872.SH,упилбж╢╛,2016-01-29,5.3378,5.5699,5.3378,5.5119,25651633,
601872.SH,упилбж╢╛,2016-02-01,5.5467,5.5467,5.2566,5.3378,22059040,
601872.SH,упилбж╢╛,2016-02-02,5.3495,5.5119,5.3495,5.4771,26267694,
601872.SH,упилбж╢╛,2016-02-03,5.4075,5.5351,5.3611,5.5119,23092045,
601872.SH,упилбж╢╛,2016-02-04,5.5119,5.6047,5.4887,5.5583,25990946,
601872.SH,упилбж╢╛,2016-02-05,5.6279,5.6279,5.5235,5.5351,14335779,
601872.SH,упилбж╢╛,2016-02-15,5.2914,5.4423,5.2102,5.4191,17421813,
601872.SH,упилбж╢╛,2016-02-16,5.4771,5.9064,5.4539,5.8368,57223327,
601872.SH,упилбж╢╛,2016-02-17,5.7904,5.8252,5.7092,5.802,41811296,
601872.SH,упилбж╢╛,2016-02-18,5.8368,6.0225,5.7556,5.8368,52811185,
601872.SH,упилбж╢╛,2016-02-19,5.744,5.9413,5.744,5.9297,54575654,
601872.SH,упилбж╢╛,2016-02-22,5.9877,6.0805,5.9761,6.0109,31290847,
601872.SH,упилбж╢╛,2016-02-23,6.0225,6.0573,5.8368,5.9064,29148845,
601872.SH,упилбж╢╛,2016-02-24,5.8832,6.0689,5.8484,6.0341,39037509,
601872.SH,упилбж╢╛,2016-02-25,6.0109,6.0341,5.4307,5.4307,51484074,
601872.SH,упилбж╢╛,2016-02-26,5.4887,5.6628,5.3611,5.5467,31627638,
601872.SH,упилбж╢╛,2016-02-29,5.5583,5.5583,5.1058,5.3843,30010991,
601872.SH,упилбж╢╛,2016-03-01,5.4307,5.5003,5.2798,5.4539,21135056,
601872.SH,упилбж╢╛,2016-03-02,5.4655,5.686,5.4423,5.686,41542929,
601872.SH,упилбж╢╛,2016-03-03,5.6279,6.0341,5.6279,5.8484,63356883,
601872.SH,упилбж╢╛,2016-03-04,5.7556,5.9181,5.6628,5.8948,60531931,
601872.SH,упилбж╢╛,2016-03-07,5.9645,6.2082,5.9297,5.9993,44643732,
601872.SH,упилбж╢╛,2016-03-08,6.1153,6.3358,5.86,6.2778,98469049,
601872.SH,упилбж╢╛,2016-03-09,6.0341,6.0805,5.7904,5.9645,62961815,
601872.SH,упилбж╢╛,2016-03-10,5.9761,6.0225,5.744,5.7556,34992530,
601872.SH,упилбж╢╛,2016-03-11,5.686,5.7324,5.5815,5.7092,23600169,
601872.SH,упилбж╢╛,2016-03-14,5.7904,5.9181,5.744,5.8368,34950998,
601872.SH,упилбж╢╛,2016-03-15,5.8136,5.8716,5.7208,5.8484,25543762,
601872.SH,упилбж╢╛,2016-03-16,5.8252,5.8716,5.7904,5.802,33807523,
601872.SH,упилбж╢╛,2016-03-17,5.8252,5.9181,5.7672,5.8948,27994218,
601872.SH,упилбж╢╛,2016-03-18,5.9181,6.0573,5.8716,5.9761,78678895,
601872.SH,упилбж╢╛,2016-03-21,6.0341,6.2314,5.9761,6.1385,78259238,
601872.SH,упилбж╢╛,2016-03-22,6.0805,6.1733,6.0341,6.0921,47611425,
