代码,简称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),
920866.BJ,绿亨科技,2022-12-09,6.78,7.48,6.71,7.15,9452257,
920866.BJ,绿亨科技,2022-12-12,7,7.01,6.89,6.91,1817066,
920866.BJ,绿亨科技,2022-12-13,6.95,6.95,6.89,6.9,664117,
920866.BJ,绿亨科技,2022-12-14,6.9,6.9,6.76,6.77,960250,
920866.BJ,绿亨科技,2022-12-15,6.76,6.85,6.74,6.78,546331,
920866.BJ,绿亨科技,2022-12-16,6.81,6.82,6.67,6.69,688740,
920866.BJ,绿亨科技,2022-12-19,6.74,6.74,6.47,6.47,681292,
920866.BJ,绿亨科技,2022-12-20,6.56,6.56,6.36,6.43,499649,
920866.BJ,绿亨科技,2022-12-21,6.36,6.48,6.36,6.4,198123,
920866.BJ,绿亨科技,2022-12-22,6.4,6.41,6.29,6.29,455306,
920866.BJ,绿亨科技,2022-12-23,6.29,6.29,6.16,6.18,374522,
920866.BJ,绿亨科技,2022-12-26,6.15,6.25,6.14,6.18,418706,
920866.BJ,绿亨科技,2022-12-27,6.14,6.53,6.14,6.43,806441,
920866.BJ,绿亨科技,2022-12-28,6.39,6.39,6.29,6.3,243147,
920866.BJ,绿亨科技,2022-12-29,6.25,6.26,6.17,6.2,227013,
920866.BJ,绿亨科技,2022-12-30,6.27,6.28,6.17,6.22,214729,
920866.BJ,绿亨科技,2023-01-03,6.19,6.26,6.18,6.24,324728,
920866.BJ,绿亨科技,2023-01-04,6.18,6.25,6.18,6.24,125454,
920866.BJ,绿亨科技,2023-01-05,6.21,6.27,6.21,6.24,168075,
920866.BJ,绿亨科技,2023-01-06,6.27,6.27,6.19,6.22,250696,
920866.BJ,绿亨科技,2023-01-09,6.2,6.33,6.18,6.33,373089,
920866.BJ,绿亨科技,2023-01-10,6.34,6.36,6.3,6.32,130859,
920866.BJ,绿亨科技,2023-01-11,6.36,6.36,6.27,6.34,395323,
920866.BJ,绿亨科技,2023-01-12,6.34,6.34,6.18,6.22,225080,
920866.BJ,绿亨科技,2023-01-13,6.27,6.28,6.2,6.26,153551,
920866.BJ,绿亨科技,2023-01-16,6.22,6.33,6.22,6.29,154453,
920866.BJ,绿亨科技,2023-01-17,6.29,6.32,6.27,6.3,134995,
920866.BJ,绿亨科技,2023-01-18,6.3,6.31,6.25,6.31,136790,
920866.BJ,绿亨科技,2023-01-19,6.3,6.32,6.29,6.31,158518,
920866.BJ,绿亨科技,2023-01-20,6.33,6.35,6.31,6.34,201954,
920866.BJ,绿亨科技,2023-01-30,6.34,6.38,6.34,6.37,274485,
920866.BJ,绿亨科技,2023-01-31,6.35,6.65,6.35,6.62,1110201,
920866.BJ,绿亨科技,2023-02-01,6.62,6.66,6.55,6.64,841457,
920866.BJ,绿亨科技,2023-02-02,6.61,6.65,6.6,6.64,434357,
920866.BJ,绿亨科技,2023-02-03,6.64,6.65,6.56,6.56,424079,
