ด๚ย๋,ผ๒ณฦ,ศีฦฺ,ฟชลฬผÛ(ิช),ื๎ธ฿ผÛ(ิช),ื๎ตอผÛ(ิช),สีลฬผÛ(ิช),ณษฝปมฟ(นษ),
002884.SZ,ม่ฯ๖ฑราต,2017-08-25,53.6,55.18,53,54.75,2662054,
002884.SZ,ม่ฯ๖ฑราต,2017-08-28,55.4,58.8,55.17,57.86,4528294,
002884.SZ,ม่ฯ๖ฑราต,2017-08-29,57.47,61.49,56.81,57.85,5828367,
002884.SZ,ม่ฯ๖ฑราต,2017-08-30,56.83,58.5,55.81,56.26,3732789,
002884.SZ,ม่ฯ๖ฑราต,2017-08-31,56.4,58.74,56.4,58.29,3170869,
002884.SZ,ม่ฯ๖ฑราต,2017-09-01,58.49,58.56,56.8,56.98,2875500,
002884.SZ,ม่ฯ๖ฑราต,2017-09-04,57.08,57.42,55.17,55.59,2701215,
002884.SZ,ม่ฯ๖ฑราต,2017-09-05,55.58,56.3,55.45,55.6,1514429,
002884.SZ,ม่ฯ๖ฑราต,2017-09-06,55.21,55.58,54.37,55.38,1807263,
002884.SZ,ม่ฯ๖ฑราต,2017-09-07,55.29,56.36,55.06,55.41,2059767,
002884.SZ,ม่ฯ๖ฑราต,2017-09-08,55.37,56.3,55.1,55.9,1500528,
002884.SZ,ม่ฯ๖ฑราต,2017-09-11,55.91,57.5,55.9,57.29,2205570,
002884.SZ,ม่ฯ๖ฑราต,2017-09-12,57.01,57.1,55.3,55.31,2275053,
002884.SZ,ม่ฯ๖ฑราต,2017-09-13,55.33,55.8,54.91,55.7,1058089,
002884.SZ,ม่ฯ๖ฑราต,2017-09-14,55.3,56.41,55.12,55.83,1180674,
002884.SZ,ม่ฯ๖ฑราต,2017-09-15,55.77,56.44,55.21,56.1,1177902,
002884.SZ,ม่ฯ๖ฑราต,2017-09-18,55.89,56.07,55.05,55.78,1014615,
002884.SZ,ม่ฯ๖ฑราต,2017-09-19,55.7,55.73,54.91,54.98,1116334,
002884.SZ,ม่ฯ๖ฑราต,2017-09-20,54.91,55.75,54.8,55.56,1094296,
002884.SZ,ม่ฯ๖ฑราต,2017-09-21,55.35,55.97,54.94,54.94,950024,
002884.SZ,ม่ฯ๖ฑราต,2017-09-22,54.69,55.41,54.05,55.27,1172894,
002884.SZ,ม่ฯ๖ฑราต,2017-09-25,54.97,55.52,54.51,54.85,756301,
002884.SZ,ม่ฯ๖ฑราต,2017-09-26,54.85,55.1,52.61,53.85,1488633,
002884.SZ,ม่ฯ๖ฑราต,2017-09-27,53.55,56.38,53.51,56.14,2175364,
002884.SZ,ม่ฯ๖ฑราต,2017-09-28,55.98,56.55,55.73,55.76,992404,
002884.SZ,ม่ฯ๖ฑราต,2017-09-29,55.77,56.44,55.77,55.9,651200,
002884.SZ,ม่ฯ๖ฑราต,2017-10-09,56.37,56.79,55.6,56.29,849013,
002884.SZ,ม่ฯ๖ฑราต,2017-10-10,56.01,57.21,56.01,57.1,1241916,
002884.SZ,ม่ฯ๖ฑราต,2017-10-11,57,57.4,56.08,56.92,1131501,
002884.SZ,ม่ฯ๖ฑราต,2017-10-12,56.85,57.16,55.78,56.5,814500,
002884.SZ,ม่ฯ๖ฑราต,2017-10-13,56.5,58.38,56.2,58.31,1970850,
002884.SZ,ม่ฯ๖ฑราต,2017-10-16,58.02,58.45,56.45,56.55,1758629,
002884.SZ,ม่ฯ๖ฑราต,2017-10-17,56.15,59.22,56.06,58.84,2198815,
002884.SZ,ม่ฯ๖ฑราต,2017-10-18,58.23,59.18,57.1,57.4,1373300,
002884.SZ,ม่ฯ๖ฑราต,2017-10-19,57.31,59.35,57.24,59.3,2219460,
002884.SZ,ม่ฯ๖ฑราต,2017-10-20,60.27,61.7,59.5,60.92,3963717,
002884.SZ,ม่ฯ๖ฑราต,2017-10-23,60.5,62.86,60.23,60.45,2360301,
002884.SZ,ม่ฯ๖ฑราต,2017-10-24,60.62,62.42,59.85,61.44,2859595,
002884.SZ,ม่ฯ๖ฑราต,2017-10-25,61.2,65.69,60.79,64.46,4368162,
002884.SZ,ม่ฯ๖ฑราต,2017-10-26,64.5,66.6,63.8,64.4,3799099,
002884.SZ,ม่ฯ๖ฑราต,2017-10-27,63.73,66.17,63.65,64.79,2399190,
002884.SZ,ม่ฯ๖ฑราต,2017-10-30,64.6,64.6,61.58,63,2553850,
002884.SZ,ม่ฯ๖ฑราต,2017-10-31,62.8,65.55,62.79,64.95,2531400,
002884.SZ,ม่ฯ๖ฑราต,2017-11-01,64.7,66.09,63.8,65.26,2747499,
002884.SZ,ม่ฯ๖ฑราต,2017-11-02,64.8,67.66,64.25,65.01,3027961,
002884.SZ,ม่ฯ๖ฑราต,2017-11-03,64.36,65.56,62.08,62.84,2361707,
002884.SZ,ม่ฯ๖ฑราต,2017-11-06,63.48,64.48,63.1,63.92,1471686,
002884.SZ,ม่ฯ๖ฑราต,2017-11-07,64.08,64.82,61,62.88,2062618,
002884.SZ,ม่ฯ๖ฑราต,2017-11-08,62.86,64.45,62.68,63.34,1706559,
002884.SZ,ม่ฯ๖ฑราต,2017-11-09,63,65.34,62.87,65.17,2421076,
002884.SZ,ม่ฯ๖ฑราต,2017-11-10,65.45,67.39,65,65.47,2921294,
002884.SZ,ม่ฯ๖ฑราต,2017-11-13,65.73,68.49,65.73,68.25,3383614,
002884.SZ,ม่ฯ๖ฑราต,2017-11-14,68.1,68.79,66.26,67.3,2652180,
002884.SZ,ม่ฯ๖ฑราต,2017-11-15,66.8,68.8,65.68,67.9,2833026,
002884.SZ,ม่ฯ๖ฑราต,2017-11-16,67.35,67.93,63.57,63.79,2559586,
002884.SZ,ม่ฯ๖ฑราต,2017-11-17,63.5,63.5,58.9,59.71,2719723,
002884.SZ,ม่ฯ๖ฑราต,2017-11-20,60.95,63.11,60.55,63.02,2224126,
002884.SZ,ม่ฯ๖ฑราต,2017-11-21,62.14,63.04,59.9,61.83,2806740,
002884.SZ,ม่ฯ๖ฑราต,2017-11-22,61,62.8,60,61.52,1682530,
002884.SZ,ม่ฯ๖ฑราต,2017-11-23,61,63.48,60.42,61.7,2069838,
002884.SZ,ม่ฯ๖ฑราต,2017-11-24,61.4,63.27,61,62.01,1833774,
002884.SZ,ม่ฯ๖ฑราต,2017-11-27,62.03,62.28,56,57.57,2491575,
002884.SZ,ม่ฯ๖ฑราต,2017-11-28,57.28,59.17,57.28,58.81,1139582,
002884.SZ,ม่ฯ๖ฑราต,2017-11-29,58.46,59.46,57.5,59.32,1559805,
002884.SZ,ม่ฯ๖ฑราต,2017-11-30,58.51,59.76,58.51,58.99,1137000,
002884.SZ,ม่ฯ๖ฑราต,2017-12-01,59.17,59.34,57.85,59.28,847900,
002884.SZ,ม่ฯ๖ฑราต,2017-12-04,58,58,53.62,54.13,2194300,
002884.SZ,ม่ฯ๖ฑราต,2017-12-05,54.02,54.73,50.6,50.99,1430300,
002884.SZ,ม่ฯ๖ฑราต,2017-12-06,51.3,52.51,50.71,52.41,1045500,
002884.SZ,ม่ฯ๖ฑราต,2017-12-07,52.06,52.84,51.7,52.25,610000,
002884.SZ,ม่ฯ๖ฑราต,2017-12-08,52.16,53.88,51.82,53.55,786200,
002884.SZ,ม่ฯ๖ฑราต,2017-12-11,53.43,53.92,53.17,53.74,557279,
002884.SZ,ม่ฯ๖ฑราต,2017-12-12,53.69,53.69,52.01,52.06,785453,
002884.SZ,ม่ฯ๖ฑราต,2017-12-13,52.06,52.96,51.7,52.71,499826,
002884.SZ,ม่ฯ๖ฑราต,2017-12-14,52.61,52.8,51.79,52.28,520426,
002884.SZ,ม่ฯ๖ฑราต,2017-12-15,52.27,52.28,51.04,51.8,567802,
002884.SZ,ม่ฯ๖ฑราต,2017-12-18,51.93,51.93,51.28,51.4,336300,
002884.SZ,ม่ฯ๖ฑราต,2017-12-19,51.59,52.2,51.4,52.1,423700,
002884.SZ,ม่ฯ๖ฑราต,2017-12-20,51.99,52.13,50.68,50.68,478700,
002884.SZ,ม่ฯ๖ฑราต,2017-12-21,50.79,51.45,48.7,51.32,885053,
002884.SZ,ม่ฯ๖ฑราต,2017-12-22,50.87,51.75,50.87,51.3,381800,
002884.SZ,ม่ฯ๖ฑราต,2017-12-25,51,51.01,49.61,50.58,527800,
002884.SZ,ม่ฯ๖ฑราต,2017-12-26,50.49,52.49,50.02,52.11,800511,
002884.SZ,ม่ฯ๖ฑราต,2017-12-27,51.82,52.66,51.7,51.7,644868,
002884.SZ,ม่ฯ๖ฑราต,2017-12-28,51.15,52.72,51.15,52.21,646468,
002884.SZ,ม่ฯ๖ฑราต,2017-12-29,52.4,53,52,52.82,646400,
002884.SZ,ม่ฯ๖ฑราต,2018-01-02,52.82,53,51.5,52.69,598500,
002884.SZ,ม่ฯ๖ฑราต,2018-01-03,52.6,52.94,52,52.72,683850,
002884.SZ,ม่ฯ๖ฑราต,2018-01-04,52.78,53.26,52.3,52.47,618300,
002884.SZ,ม่ฯ๖ฑราต,2018-01-05,52.4,53.1,52.4,53.02,621100,
002884.SZ,ม่ฯ๖ฑราต,2018-01-08,53.02,53.02,52.05,52.65,616800,
002884.SZ,ม่ฯ๖ฑราต,2018-01-09,52.5,53.17,52.4,52.6,607511,
002884.SZ,ม่ฯ๖ฑราต,2018-01-10,52.6,52.65,50.8,51.18,696100,
002884.SZ,ม่ฯ๖ฑราต,2018-01-11,51.2,51.96,50.94,51.69,565550,
002884.SZ,ม่ฯ๖ฑราต,2018-01-12,51.37,51.6,50.78,51.18,520432,
002884.SZ,ม่ฯ๖ฑราต,2018-01-15,51.16,51.16,49.08,49.13,700000,
002884.SZ,ม่ฯ๖ฑราต,2018-01-16,49.01,50.3,49.01,49.78,470832,
002884.SZ,ม่ฯ๖ฑราต,2018-01-17,49.78,51.29,49.28,50.89,808832,
002884.SZ,ม่ฯ๖ฑราต,2018-01-18,50.79,51.8,50.53,51.45,656332,
002884.SZ,ม่ฯ๖ฑราต,2018-01-19,51.56,52.05,50.03,51.4,596800,
002884.SZ,ม่ฯ๖ฑราต,2018-01-22,51.4,51.87,50.21,51.81,676132,
002884.SZ,ม่ฯ๖ฑราต,2018-01-23,51.76,51.82,50.9,51.58,479700,
002884.SZ,ม่ฯ๖ฑราต,2018-01-24,51.58,52.01,51,51.69,700000,
002884.SZ,ม่ฯ๖ฑราต,2018-01-25,51.77,52.37,51.3,51.3,687832,
002884.SZ,ม่ฯ๖ฑราต,2018-01-26,51.05,51.89,50.81,50.88,535285,
002884.SZ,ม่ฯ๖ฑราต,2018-01-29,50.56,51.38,50.56,51.13,486900,
002884.SZ,ม่ฯ๖ฑราต,2018-01-30,51.65,52.98,51.65,52.35,1143653,
002884.SZ,ม่ฯ๖ฑราต,2018-01-31,52.13,52.34,50.71,51.38,852100,
002884.SZ,ม่ฯ๖ฑราต,2018-02-01,51.1,51.68,49.4,49.96,695400,
002884.SZ,ม่ฯ๖ฑราต,2018-02-02,49.99,50.71,48.38,49.94,876968,
002884.SZ,ม่ฯ๖ฑราต,2018-02-05,48.98,49.6,48.58,48.79,402900,
002884.SZ,ม่ฯ๖ฑราต,2018-02-06,48.45,48.45,45.4,46,920723,
002884.SZ,ม่ฯ๖ฑราต,2018-02-07,47.3,47.3,44.71,46.06,513411,
002884.SZ,ม่ฯ๖ฑราต,2018-02-08,45.98,46.8,45.76,46.5,345011,
002884.SZ,ม่ฯ๖ฑราต,2018-02-09,45.2,46.25,44.58,46.05,542500,
002884.SZ,ม่ฯ๖ฑราต,2018-02-12,46.77,47.17,46.05,46.97,550700,
002884.SZ,ม่ฯ๖ฑราต,2018-02-13,47.02,47.17,46.56,46.58,416700,
002884.SZ,ม่ฯ๖ฑราต,2018-02-14,46.59,46.8,46.3,46.66,239200,
002884.SZ,ม่ฯ๖ฑราต,2018-02-22,47.01,47.18,46.33,47.15,319600,
002884.SZ,ม่ฯ๖ฑราต,2018-02-23,47.01,47.87,46.95,47.63,427500,
002884.SZ,ม่ฯ๖ฑราต,2018-02-26,48,48.85,47.89,48.85,676653,
002884.SZ,ม่ฯ๖ฑราต,2018-02-27,48.95,51.14,48.38,50.2,1082412,
002884.SZ,ม่ฯ๖ฑราต,2018-02-28,49.71,50.6,49.38,49.88,632100,
002884.SZ,ม่ฯ๖ฑราต,2018-03-01,50,51.08,49.58,50.72,595812,
002884.SZ,ม่ฯ๖ฑราต,2018-03-02,50.33,50.59,49.55,50.07,517400,
002884.SZ,ม่ฯ๖ฑราต,2018-03-05,50.2,50.57,49.89,50.47,292100,
002884.SZ,ม่ฯ๖ฑราต,2018-03-06,50.45,51.6,50.22,50.98,592012,
002884.SZ,ม่ฯ๖ฑราต,2018-03-07,50.98,51.8,50.8,51.47,569100,
002884.SZ,ม่ฯ๖ฑราต,2018-03-08,51.47,52.94,51.26,52.9,930782,
002884.SZ,ม่ฯ๖ฑราต,2018-03-09,52.93,53.26,52.28,52.97,792900,
002884.SZ,ม่ฯ๖ฑราต,2018-03-12,53.05,53.79,52.7,52.86,786053,
002884.SZ,ม่ฯ๖ฑราต,2018-03-13,52.78,53.16,51.81,51.85,629100,
002884.SZ,ม่ฯ๖ฑราต,2018-03-14,51.86,53.14,51.86,52.09,654339,
002884.SZ,ม่ฯ๖ฑราต,2018-03-15,51.88,52.18,49.4,50.12,871112,
002884.SZ,ม่ฯ๖ฑราต,2018-03-16,50.25,51.22,50.13,50.46,367957,
002884.SZ,ม่ฯ๖ฑราต,2018-03-19,50.38,51.58,50.38,51.14,362000,
002884.SZ,ม่ฯ๖ฑราต,2018-03-20,50.98,51.97,50.09,51.64,443500,
002884.SZ,ม่ฯ๖ฑราต,2018-03-21,51.88,52.1,50.8,50.99,438612,
002884.SZ,ม่ฯ๖ฑราต,2018-03-22,51.56,51.94,50.93,51.58,473312,
002884.SZ,ม่ฯ๖ฑราต,2018-03-23,50,50.94,47.71,48.34,674800,
002884.SZ,ม่ฯ๖ฑราต,2018-03-26,48.12,49.17,46.7,49,488200,
002884.SZ,ม่ฯ๖ฑราต,2018-03-27,49.16,50.46,49.16,50.1,676100,
002884.SZ,ม่ฯ๖ฑราต,2018-03-28,49.52,50.94,49.5,50.65,639900,
002884.SZ,ม่ฯ๖ฑราต,2018-03-29,50.85,52.5,50.8,51.75,805700,
002884.SZ,ม่ฯ๖ฑราต,2018-03-30,51.5,52.56,51.5,52.51,623900,
002884.SZ,ม่ฯ๖ฑราต,2018-04-02,52.3,52.8,51.92,52.01,545400,
002884.SZ,ม่ฯ๖ฑราต,2018-04-03,51,53.3,50.5,53.19,808800,
002884.SZ,ม่ฯ๖ฑราต,2018-04-04,53.11,53.5,52.45,52.78,767611,
002884.SZ,ม่ฯ๖ฑราต,2018-04-09,50,52.66,50,52.2,536000,
002884.SZ,ม่ฯ๖ฑราต,2018-04-10,52.19,52.92,51.5,52.27,605700,
002884.SZ,ม่ฯ๖ฑราต,2018-04-11,52.13,55.3,52.13,54.98,2793882,
002884.SZ,ม่ฯ๖ฑราต,2018-04-12,54.46,55.6,54.2,54.59,1608700,
002884.SZ,ม่ฯ๖ฑราต,2018-04-13,54.55,57.18,54.55,55.82,2298221,
002884.SZ,ม่ฯ๖ฑราต,2018-04-16,55.44,56.44,54.6,55.51,1242902,
002884.SZ,ม่ฯ๖ฑราต,2018-04-17,55.82,56.17,53.01,53.2,1276532,
002884.SZ,ม่ฯ๖ฑราต,2018-04-18,53.61,54.26,52.2,53.9,1057800,
002884.SZ,ม่ฯ๖ฑราต,2018-04-19,54,57.2,53.21,56.27,2017482,
002884.SZ,ม่ฯ๖ฑราต,2018-04-20,55.8,55.81,53.11,54.03,1597202,
002884.SZ,ม่ฯ๖ฑราต,2018-04-23,54.08,54.5,52.01,53.39,1097300,
002884.SZ,ม่ฯ๖ฑราต,2018-04-24,53.36,55.28,53.16,55.27,1272182,
002884.SZ,ม่ฯ๖ฑราต,2018-04-25,54.88,54.88,53.33,53.71,1365651,
002884.SZ,ม่ฯ๖ฑราต,2018-04-26,53.62,53.78,51.48,51.48,1146759,
002884.SZ,ม่ฯ๖ฑราต,2018-04-27,51.68,52.6,51.5,52.6,685300,
002884.SZ,ม่ฯ๖ฑราต,2018-05-02,52.25,52.25,51.3,51.73,541300,
002884.SZ,ม่ฯ๖ฑราต,2018-05-03,51.5,53.25,51.5,53.24,770939,
002884.SZ,ม่ฯ๖ฑราต,2018-05-04,52.87,53.55,52.59,52.62,581400,
002884.SZ,ม่ฯ๖ฑราต,2018-05-07,52.71,54.26,52.71,54.16,768600,
002884.SZ,ม่ฯ๖ฑราต,2018-05-08,53.99,54.33,53.51,54.27,665000,
002884.SZ,ม่ฯ๖ฑราต,2018-05-09,54.3,54.79,53.84,54.46,680316,
002884.SZ,ม่ฯ๖ฑราต,2018-05-10,54.01,55.02,54.01,54.98,932255,
002884.SZ,ม่ฯ๖ฑราต,2018-05-11,54.99,55,53.1,53.5,916600,
002884.SZ,ม่ฯ๖ฑราต,2018-05-14,53,54.3,52.55,52.92,513239,
002884.SZ,ม่ฯ๖ฑราต,2018-05-15,52.61,53.55,52.6,53.55,426682,
002884.SZ,ม่ฯ๖ฑราต,2018-05-16,53.46,53.46,52.71,52.77,504900,
002884.SZ,ม่ฯ๖ฑราต,2018-05-17,52.68,53.09,52.22,52.74,463739,
002884.SZ,ม่ฯ๖ฑราต,2018-05-18,52.74,53.3,52.02,53.26,563200,
002884.SZ,ม่ฯ๖ฑราต,2018-05-21,53.36,54.39,53.34,54.21,980000,
002884.SZ,ม่ฯ๖ฑราต,2018-05-22,54.29,54.58,53.73,54.55,972924,
002884.SZ,ม่ฯ๖ฑราต,2018-05-23,54.5,54.5,53.78,53.8,772512,
002884.SZ,ม่ฯ๖ฑราต,2018-05-24,53.73,54.11,53.5,54,500500,
002884.SZ,ม่ฯ๖ฑราต,2018-05-25,54.1,54.93,53.82,54.7,1162982,
002884.SZ,ม่ฯ๖ฑราต,2018-05-28,54.7,55.5,53.85,54.96,1126072,
002884.SZ,ม่ฯ๖ฑราต,2018-05-29,54.89,55.9,53.82,53.95,1182199,
002884.SZ,ม่ฯ๖ฑราต,2018-05-30,52.48,52.48,49.6,50,1166453,
002884.SZ,ม่ฯ๖ฑราต,2018-05-31,50.34,51.27,50.34,50.81,475099,
002884.SZ,ม่ฯ๖ฑราต,2018-06-01,50.81,51.48,50,50.25,453339,
002884.SZ,ม่ฯ๖ฑราต,2018-06-04,50.8,51.12,50.26,50.58,294527,
002884.SZ,ม่ฯ๖ฑราต,2018-06-05,50.66,51.8,50.62,51.58,425900,
002884.SZ,ม่ฯ๖ฑราต,2018-06-06,51.49,52.15,51.11,51.95,472959,
002884.SZ,ม่ฯ๖ฑราต,2018-06-07,51.8,52.45,51.2,51.28,420000,
002884.SZ,ม่ฯ๖ฑราต,2018-06-08,51.34,51.36,50.58,51,419100,
002884.SZ,ม่ฯ๖ฑราต,2018-06-11,50.99,51.38,50.62,50.83,272600,
002884.SZ,ม่ฯ๖ฑราต,2018-06-12,50.98,51.77,50,51.46,514586,
002884.SZ,ม่ฯ๖ฑราต,2018-06-13,51.2,51.93,50.79,50.95,384400,
002884.SZ,ม่ฯ๖ฑราต,2018-06-14,50.9,51.19,50.09,50.79,328500,
002884.SZ,ม่ฯ๖ฑราต,2018-06-15,51,51,48.06,48.31,578000,
002884.SZ,ม่ฯ๖ฑราต,2018-06-19,47.99,47.99,43.51,43.98,899132,
002884.SZ,ม่ฯ๖ฑราต,2018-06-20,44.21,45.48,43.75,45.06,387633,
002884.SZ,ม่ฯ๖ฑราต,2018-06-21,45.11,45.27,43.35,43.35,482896,
002884.SZ,ม่ฯ๖ฑราต,2018-06-22,43.35,44.59,43.09,44.25,395100,
002884.SZ,ม่ฯ๖ฑราต,2018-06-25,44.9,45.38,44.2,44.25,373900,
002884.SZ,ม่ฯ๖ฑราต,2018-06-26,44.5,45.99,44.28,45.28,741800,
002884.SZ,ม่ฯ๖ฑราต,2018-06-27,45.69,45.7,44.85,44.98,441296,
002884.SZ,ม่ฯ๖ฑราต,2018-06-28,44.85,45.68,44.81,45.09,555300,
002884.SZ,ม่ฯ๖ฑราต,2018-06-29,45.38,45.95,44.1,45.94,1080400,
002884.SZ,ม่ฯ๖ฑราต,2018-07-02,44.9466,45.5817,43.2204,44.1324,1373700,
002884.SZ,ม่ฯ๖ฑราต,2018-07-03,42.341,44.2464,42.2759,43.6601,934980,
002884.SZ,ม่ฯ๖ฑราต,2018-07-04,43.5624,43.5624,39.9471,40.2728,1211620,
002884.SZ,ม่ฯ๖ฑราต,2018-07-05,39.8494,41.0219,38.3186,38.4326,872620,
002884.SZ,ม่ฯ๖ฑราต,2018-07-06,38.8886,39.5563,37.5695,38.5629,766260,
002884.SZ,ม่ฯ๖ฑราต,2018-07-09,38.4326,39.654,37.9929,39.084,2083720,
002884.SZ,ม่ฯ๖ฑราต,2018-07-10,39.0677,39.3934,38.514,39.1817,1352059,
002884.SZ,ม่ฯ๖ฑราต,2018-07-11,38.97,38.97,36.8041,38.0255,1692155,
002884.SZ,ม่ฯ๖ฑราต,2018-07-12,38.2209,39.3772,37.6835,39.0026,1965935,
002884.SZ,ม่ฯ๖ฑราต,2018-07-13,39.1817,39.2469,38.1395,38.3675,1527040,
002884.SZ,ม่ฯ๖ฑราต,2018-07-16,38.514,38.8723,38.1721,38.514,992852,
002884.SZ,ม่ฯ๖ฑราต,2018-07-17,38.7583,38.7583,37.4555,38.3512,1199082,
002884.SZ,ม่ฯ๖ฑราต,2018-07-18,38.2861,38.6769,37.8626,38.0255,1073660,
002884.SZ,ม่ฯ๖ฑราต,2018-07-19,38.0255,38.1883,37.2927,37.3578,921428,
002884.SZ,ม่ฯ๖ฑราต,2018-07-20,37.5369,37.8789,36.967,37.8626,1098434,
002884.SZ,ม่ฯ๖ฑราต,2018-07-23,37.6998,37.8789,37.2601,37.8626,947482,
002884.SZ,ม่ฯ๖ฑราต,2018-07-24,37.9766,41.5431,37.6672,39.2632,2424514,
002884.SZ,ม่ฯ๖ฑราต,2018-07-25,39.2306,39.2306,38.5955,38.742,1324049,
002884.SZ,ม่ฯ๖ฑราต,2018-07-26,38.8723,39.2957,38.3512,39.0515,1817731,
002884.SZ,ม่ฯ๖ฑราต,2018-07-27,39.0677,39.0677,38.4326,38.6606,944390,
002884.SZ,ม่ฯ๖ฑราต,2018-07-30,38.856,38.856,37.9604,38.1883,756184,
002884.SZ,ม่ฯ๖ฑราต,2018-07-31,38.1395,38.6932,38.1232,38.628,540080,
002884.SZ,ม่ฯ๖ฑราต,2018-08-01,38.6443,39.0677,37.4718,37.5207,831100,
002884.SZ,ม่ฯ๖ฑราต,2018-08-02,37.1298,37.6021,35.371,36.4459,1282320,
002884.SZ,ม่ฯ๖ฑราต,2018-08-03,36.4459,36.4784,35.485,35.6153,744940,
002884.SZ,ม่ฯ๖ฑราต,2018-08-06,32.114,35.7945,32.114,33.5308,976592,
002884.SZ,ม่ฯ๖ฑราต,2018-08-07,33.2703,34.6382,33.2703,34.6056,1633505,
002884.SZ,ม่ฯ๖ฑราต,2018-08-08,34.3614,34.4428,32.9446,33.1563,943467,
002884.SZ,ม่ฯ๖ฑราต,2018-08-09,32.8957,34.6056,32.7817,34.4591,1178792,
002884.SZ,ม่ฯ๖ฑราต,2018-08-10,34.1985,34.8336,33.8403,34.3614,810061,
002884.SZ,ม่ฯ๖ฑราต,2018-08-13,34.166,34.9965,33.5634,34.9639,944660,
002884.SZ,ม่ฯ๖ฑราต,2018-08-14,34.9639,34.9639,33.938,34.4428,970407,
002884.SZ,ม่ฯ๖ฑราต,2018-08-15,34.4428,34.4428,32.5212,32.6026,1401680,
002884.SZ,ม่ฯ๖ฑราต,2018-08-16,32.4072,33.0423,32.0163,32.57,817737,
002884.SZ,ม่ฯ๖ฑราต,2018-08-17,32.57,33.1889,31.2509,31.4301,986760,
002884.SZ,ม่ฯ๖ฑราต,2018-08-20,30.6647,31.4138,30.2901,31.2184,1001780,
002884.SZ,ม่ฯ๖ฑราต,2018-08-21,31.0229,31.7069,30.7787,31.3324,845240,
002884.SZ,ม่ฯ๖ฑราต,2018-08-22,31.3649,31.5115,30.6158,30.7624,599940,
002884.SZ,ม่ฯ๖ฑราต,2018-08-23,30.3227,31.7232,30.1598,31.6418,842480,
