代码,简称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),
920942.BJ,恒立钻具,2022-12-08,12.7,12.99,12.23,12.38,4585898,
920942.BJ,恒立钻具,2022-12-09,12.34,12.34,11.85,11.86,1261072,
920942.BJ,恒立钻具,2022-12-12,11.8,12.09,11.63,11.88,458105,
920942.BJ,恒立钻具,2022-12-13,11.94,12.07,11.75,11.92,308420,
920942.BJ,恒立钻具,2022-12-14,11.87,11.89,11.71,11.71,215362,
920942.BJ,恒立钻具,2022-12-15,11.87,11.87,11.6,11.7,162318,
920942.BJ,恒立钻具,2022-12-16,11.6,11.69,11.5,11.54,271566,
920942.BJ,恒立钻具,2022-12-19,11.69,11.69,11.25,11.25,232064,
920942.BJ,恒立钻具,2022-12-20,11.35,11.35,11.18,11.34,152214,
920942.BJ,恒立钻具,2022-12-21,11.33,11.33,11.17,11.19,94307,
920942.BJ,恒立钻具,2022-12-22,11.21,11.31,10.88,10.91,222249,
920942.BJ,恒立钻具,2022-12-23,10.91,11,10.79,10.79,122010,
920942.BJ,恒立钻具,2022-12-26,10.78,10.81,10.65,10.71,102571,
920942.BJ,恒立钻具,2022-12-27,10.72,10.73,10.66,10.72,61028,
920942.BJ,恒立钻具,2022-12-28,10.71,10.71,10.66,10.67,54778,
920942.BJ,恒立钻具,2022-12-29,10.67,10.77,10.59,10.6,107069,
920942.BJ,恒立钻具,2022-12-30,10.74,10.74,10.55,10.59,65407,
920942.BJ,恒立钻具,2023-01-03,10.7,10.7,10.54,10.61,49964,
920942.BJ,恒立钻具,2023-01-04,10.69,10.82,10.61,10.79,113343,
920942.BJ,恒立钻具,2023-01-05,10.82,10.82,10.6,10.7,203987,
920942.BJ,恒立钻具,2023-01-06,10.74,10.74,10.6,10.67,56554,
920942.BJ,恒立钻具,2023-01-09,10.6,10.76,10.6,10.66,62824,
920942.BJ,恒立钻具,2023-01-10,10.7,10.7,10.6,10.61,69460,
920942.BJ,恒立钻具,2023-01-11,10.64,10.64,10.58,10.59,45557,
920942.BJ,恒立钻具,2023-01-12,10.67,10.67,10.55,10.58,49507,
920942.BJ,恒立钻具,2023-01-13,10.63,10.63,10.56,10.6,20176,
920942.BJ,恒立钻具,2023-01-16,10.6,10.68,10.57,10.62,60732,
920942.BJ,恒立钻具,2023-01-17,10.62,10.7,10.62,10.64,24908,
920942.BJ,恒立钻具,2023-01-18,10.73,10.73,10.61,10.67,65394,
920942.BJ,恒立钻具,2023-01-19,10.67,10.71,10.62,10.68,55511,
920942.BJ,恒立钻具,2023-01-20,10.7,10.76,10.7,10.75,86923,
920942.BJ,恒立钻具,2023-01-30,10.8,10.83,10.76,10.77,60528,
920942.BJ,恒立钻具,2023-01-31,10.8,11.24,10.8,11.19,464748,
920942.BJ,恒立钻具,2023-02-01,11.2,11.25,11.03,11.17,339927,
920942.BJ,恒立钻具,2023-02-02,11.17,11.17,11.1,11.11,109336,
920942.BJ,恒立钻具,2023-02-03,11.08,11.15,11.04,11.07,68530,
920942.BJ,恒立钻具,2023-02-06,11.07,11.17,10.88,10.9,98431,
920942.BJ,恒立钻具,2023-02-07,10.9,11.13,10.9,10.97,59421,
920942.BJ,恒立钻具,2023-02-08,11.12,11.12,10.95,11.03,41135,
920942.BJ,恒立钻具,2023-02-09,11.16,11.18,11,11.1,88093,
920942.BJ,恒立钻具,2023-02-10,11.18,11.19,11.04,11.11,48709,
920942.BJ,恒立钻具,2023-02-13,11.12,11.17,11.12,11.16,111861,
920942.BJ,恒立钻具,2023-02-14,11.15,11.17,11.08,11.14,66174,
920942.BJ,恒立钻具,2023-02-15,11.11,11.19,11.11,11.14,26044,
920942.BJ,恒立钻具,2023-02-16,11.16,11.21,10.96,11.04,167370,
