´úÂë,¼ò³Æ,ÈÕÆÚ,¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),
688638.SH,Óþ³½ÖÇÄÜ,2023-07-12,82,84.2,77,77.35,4459121,
688638.SH,Óþ³½ÖÇÄÜ,2023-07-13,77.8,78.8,75.06,75.23,2597672,
688638.SH,Óþ³½ÖÇÄÜ,2023-07-14,76.22,76.48,73.91,74.22,1877945,
688638.SH,Óþ³½ÖÇÄÜ,2023-07-17,73.31,74,71.8,72.08,1308960,
688638.SH,Óþ³½ÖÇÄÜ,2023-07-18,72.5,73.18,71.7,72.17,973203,
688638.SH,Óþ³½ÖÇÄÜ,2023-07-19,71.99,72.23,70.5,70.9,1188131,
688638.SH,Óþ³½ÖÇÄÜ,2023-07-20,70.77,72.72,70.77,70.98,1078076,
688638.SH,Óþ³½ÖÇÄÜ,2023-07-21,70.99,71.2,69.38,69.64,852651,
688638.SH,Óþ³½ÖÇÄÜ,2023-07-24,69.82,70.29,68.85,68.95,547676,
688638.SH,Óþ³½ÖÇÄÜ,2023-07-25,69.63,69.68,69.13,69.6,469791,
688638.SH,Óþ³½ÖÇÄÜ,2023-07-26,69.53,69.6,68.85,69.02,371059,
688638.SH,Óþ³½ÖÇÄÜ,2023-07-27,69,69.31,68.66,69.2,393456,
688638.SH,Óþ³½ÖÇÄÜ,2023-07-28,69.2,69.26,68.17,68.95,437874,
688638.SH,Óþ³½ÖÇÄÜ,2023-07-31,69.15,69.94,68.74,69.27,412161,
688638.SH,Óþ³½ÖÇÄÜ,2023-08-01,69.29,69.86,69.05,69.35,312412,
688638.SH,Óþ³½ÖÇÄÜ,2023-08-02,69.4,70.67,69.34,69.53,496354,
688638.SH,Óþ³½ÖÇÄÜ,2023-08-03,69.69,70.39,69.42,69.75,287048,
688638.SH,Óþ³½ÖÇÄÜ,2023-08-04,69.77,70.2,68.51,68.53,577352,
688638.SH,Óþ³½ÖÇÄÜ,2023-08-07,68.72,68.93,67.46,67.93,514798,
688638.SH,Óþ³½ÖÇÄÜ,2023-08-08,68.09,68.38,67.65,68.03,208583,
688638.SH,Óþ³½ÖÇÄÜ,2023-08-09,68.25,69.69,67.55,69.05,633147,
688638.SH,Óþ³½ÖÇÄÜ,2023-08-10,68.6,71.44,68.6,71.14,1173034,
688638.SH,Óþ³½ÖÇÄÜ,2023-08-11,70.8,70.8,69.59,69.61,514377,
688638.SH,Óþ³½ÖÇÄÜ,2023-08-14,69.11,69.25,68.3,68.77,334069,
688638.SH,Óþ³½ÖÇÄÜ,2023-08-15,68.47,68.97,68,68.23,334088,
688638.SH,Óþ³½ÖÇÄÜ,2023-08-16,68.13,69,67.4,67.57,427626,
688638.SH,Óþ³½ÖÇÄÜ,2023-08-17,67.29,68.38,67.2,68.28,280728,
688638.SH,Óþ³½ÖÇÄÜ,2023-08-18,72,77.77,72,72.44,2698265,
688638.SH,Óþ³½ÖÇÄÜ,2023-08-21,71.1,73.85,70.06,71.3,1921388,
688638.SH,Óþ³½ÖÇÄÜ,2023-08-22,70.92,71.66,67.4,68.77,1439289,
688638.SH,Óþ³½ÖÇÄÜ,2023-08-23,68.82,68.82,66.02,66.49,686919,
688638.SH,Óþ³½ÖÇÄÜ,2023-08-24,66.37,66.79,64.75,66.01,526011,
688638.SH,Óþ³½ÖÇÄÜ,2023-08-25,66.29,67.47,64.4,64.4,561200,
688638.SH,Óþ³½ÖÇÄÜ,2023-08-28,67.77,68.56,66.2,66.2,822327,
688638.SH,Óþ³½ÖÇÄÜ,2023-08-29,66.25,72.6,66,71.3,1344550,
688638.SH,Óþ³½ÖÇÄÜ,2023-08-30,71.48,75.88,71.02,73.73,1661430,
688638.SH,Óþ³½ÖÇÄÜ,2023-08-31,72.14,76.51,72.14,73.93,1377935,
688638.SH,Óþ³½ÖÇÄÜ,2023-09-01,73.25,74.98,71.88,72.55,838575,
688638.SH,Óþ³½ÖÇÄÜ,2023-09-04,71.89,72.9,70.21,71.08,646287,
688638.SH,Óþ³½ÖÇÄÜ,2023-09-05,70.89,71.32,69.7,70.06,424480,
688638.SH,Óþ³½ÖÇÄÜ,2023-09-06,70.5,71.7,69.74,71.49,587362,
688638.SH,Óþ³½ÖÇÄÜ,2023-09-07,71.57,71.57,69.72,69.79,423092,
688638.SH,Óþ³½ÖÇÄÜ,2023-09-08,69.87,70.46,69.6,70.17,351733,
688638.SH,Óþ³½ÖÇÄÜ,2023-09-11,69.95,69.95,68.68,69.45,314420,
688638.SH,Óþ³½ÖÇÄÜ,2023-09-12,69.45,69.68,68.9,69.3,183331,
688638.SH,Óþ³½ÖÇÄÜ,2023-09-13,69.5,69.5,67.5,67.78,309169,
688638.SH,Óþ³½ÖÇÄÜ,2023-09-14,67.53,67.73,66.06,66.66,228080,
688638.SH,Óþ³½ÖÇÄÜ,2023-09-15,66.86,67.48,66.17,66.6,217018,
688638.SH,Óþ³½ÖÇÄÜ,2023-09-18,66.2,68.4,65.9,67.02,236867,
688638.SH,Óþ³½ÖÇÄÜ,2023-09-19,67.02,67.06,65.89,66.22,224479,
688638.SH,Óþ³½ÖÇÄÜ,2023-09-20,66.69,66.69,65.89,66,101812,
688638.SH,Óþ³½ÖÇÄÜ,2023-09-21,65.89,66.66,65.63,65.75,155742,
688638.SH,Óþ³½ÖÇÄÜ,2023-09-22,65.63,66.97,65.5,66.97,222840,
688638.SH,Óþ³½ÖÇÄÜ,2023-09-25,66.81,66.88,65.1,65.29,361574,
688638.SH,Óþ³½ÖÇÄÜ,2023-09-26,65.38,65.38,64.36,64.36,464354,
688638.SH,Óþ³½ÖÇÄÜ,2023-09-27,64.37,65.18,64.3,64.63,295117,
688638.SH,Óþ³½ÖÇÄÜ,2023-09-28,65.04,65.21,64.64,64.9,230323,
688638.SH,Óþ³½ÖÇÄÜ,2023-10-09,65,65,63.96,63.96,297693,
688638.SH,Óþ³½ÖÇÄÜ,2023-10-10,64.23,64.38,62.38,62.39,417469,
688638.SH,Óþ³½ÖÇÄÜ,2023-10-11,62.46,63.63,62.4,62.89,242505,
688638.SH,Óþ³½ÖÇÄÜ,2023-10-12,63.4,63.58,62.51,63.27,213355,
688638.SH,Óþ³½ÖÇÄÜ,2023-10-13,63.18,63.18,61.62,61.76,332308,
688638.SH,Óþ³½ÖÇÄÜ,2023-10-16,61.9,62.31,60.66,60.94,222607,
688638.SH,Óþ³½ÖÇÄÜ,2023-10-17,61.02,61.34,60.6,61.02,146502,
688638.SH,Óþ³½ÖÇÄÜ,2023-10-18,60.87,60.94,59.56,59.56,255523,
688638.SH,Óþ³½ÖÇÄÜ,2023-10-19,59.47,60.76,59.4,59.61,237892,
688638.SH,Óþ³½ÖÇÄÜ,2023-10-20,59.61,60.28,59.18,59.48,230223,
688638.SH,Óþ³½ÖÇÄÜ,2023-10-23,59.48,59.48,57.3,57.64,216837,
688638.SH,Óþ³½ÖÇÄÜ,2023-10-24,57.65,59.2,57.47,59.14,242325,
688638.SH,Óþ³½ÖÇÄÜ,2023-10-25,59.2,59.5,58.72,58.97,206580,
688638.SH,Óþ³½ÖÇÄÜ,2023-10-26,58.19,59.44,57.7,59.29,193314,
688638.SH,Óþ³½ÖÇÄÜ,2023-10-27,59.05,60.89,58.96,60.78,327107,
688638.SH,Óþ³½ÖÇÄÜ,2023-10-30,60.78,60.83,59.84,60.77,396683,
688638.SH,Óþ³½ÖÇÄÜ,2023-10-31,60.77,60.77,59.71,60.01,254016,
688638.SH,Óþ³½ÖÇÄÜ,2023-11-01,59.96,60.1,59.3,59.6,235236,
688638.SH,Óþ³½ÖÇÄÜ,2023-11-02,59.6,59.99,58.73,58.76,168350,
688638.SH,Óþ³½ÖÇÄÜ,2023-11-03,59.1,60.06,59.1,59.68,244964,
688638.SH,Óþ³½ÖÇÄÜ,2023-11-06,60.03,61.49,59.7,61.38,380842,
688638.SH,Óþ³½ÖÇÄÜ,2023-11-07,61.36,61.62,60.86,61.38,272206,
688638.SH,Óþ³½ÖÇÄÜ,2023-11-08,61.39,61.74,60.9,61.35,257250,
688638.SH,Óþ³½ÖÇÄÜ,2023-11-09,61.47,62.19,61.09,61.21,245920,
688638.SH,Óþ³½ÖÇÄÜ,2023-11-10,61.11,61.58,60.57,61.21,164002,
688638.SH,Óþ³½ÖÇÄÜ,2023-11-13,61.39,61.91,61,61.88,173732,
688638.SH,Óþ³½ÖÇÄÜ,2023-11-14,62.2,62.5,61.64,62.35,241734,
688638.SH,Óþ³½ÖÇÄÜ,2023-11-15,62.5,62.81,62.08,62.69,273711,
688638.SH,Óþ³½ÖÇÄÜ,2023-11-16,62.69,62.75,61.45,61.58,266749,
688638.SH,Óþ³½ÖÇÄÜ,2023-11-17,61.58,61.91,61.18,61.86,259243,
688638.SH,Óþ³½ÖÇÄÜ,2023-11-20,61.99,62.89,61.73,62.68,262269,
688638.SH,Óþ³½ÖÇÄÜ,2023-11-21,62.68,62.96,61.67,61.99,250311,
688638.SH,Óþ³½ÖÇÄÜ,2023-11-22,61.9,62.68,61.59,61.66,217375,
688638.SH,Óþ³½ÖÇÄÜ,2023-11-23,61.46,62.18,61.43,62,172130,
688638.SH,Óþ³½ÖÇÄÜ,2023-11-24,61.7,64.17,61.41,62.9,693658,
688638.SH,Óþ³½ÖÇÄÜ,2023-11-27,63.5,63.5,61.01,62.65,436989,
688638.SH,Óþ³½ÖÇÄÜ,2023-11-28,62.99,63.27,62.1,62.74,305543,
688638.SH,Óþ³½ÖÇÄÜ,2023-11-29,62.8,62.8,61.37,61.5,282283,
688638.SH,Óþ³½ÖÇÄÜ,2023-11-30,61.81,61.88,60.75,61.67,271428,
688638.SH,Óþ³½ÖÇÄÜ,2023-12-01,61.99,61.99,60.75,61.44,235380,
688638.SH,Óþ³½ÖÇÄÜ,2023-12-04,61.07,61.65,61.04,61.33,163053,
688638.SH,Óþ³½ÖÇÄÜ,2023-12-05,61.46,61.46,60.4,60.4,218918,
688638.SH,Óþ³½ÖÇÄÜ,2023-12-06,60.1,61.27,60.1,60.32,282401,
688638.SH,Óþ³½ÖÇÄÜ,2023-12-07,60.19,60.19,58.87,59.26,249265,
688638.SH,Óþ³½ÖÇÄÜ,2023-12-08,59.69,59.69,58.76,58.99,192634,
688638.SH,Óþ³½ÖÇÄÜ,2023-12-11,59.39,59.6,58.23,59.6,183519,
688638.SH,Óþ³½ÖÇÄÜ,2023-12-12,59.5,59.71,59.18,59.56,120110,
688638.SH,Óþ³½ÖÇÄÜ,2023-12-13,59.5,59.71,59.03,59.32,111094,
688638.SH,Óþ³½ÖÇÄÜ,2023-12-14,59.21,59.89,59.21,59.37,106627,
688638.SH,Óþ³½ÖÇÄÜ,2023-12-15,59.28,59.79,59.2,59.48,65857,
688638.SH,Óþ³½ÖÇÄÜ,2023-12-18,59.46,59.46,58.37,58.58,161390,
688638.SH,Óþ³½ÖÇÄÜ,2023-12-19,58.59,58.96,58.25,58.85,80728,
688638.SH,Óþ³½ÖÇÄÜ,2023-12-20,58.85,59.56,58.79,59.04,113055,
688638.SH,Óþ³½ÖÇÄÜ,2023-12-21,59.2,59.76,57.87,59.61,177315,
688638.SH,Óþ³½ÖÇÄÜ,2023-12-22,59.58,59.86,58.76,58.76,144669,
688638.SH,Óþ³½ÖÇÄÜ,2023-12-25,58.98,59.48,58.41,58.51,83289,
688638.SH,Óþ³½ÖÇÄÜ,2023-12-26,58.88,58.88,57.13,57.51,126208,
688638.SH,Óþ³½ÖÇÄÜ,2023-12-27,57.32,58.26,57.31,57.9,79385,
688638.SH,Óþ³½ÖÇÄÜ,2023-12-28,57.78,60.4,57.56,59.88,271824,
688638.SH,Óþ³½ÖÇÄÜ,2023-12-29,59.66,60.22,59.66,60.16,165814,
688638.SH,Óþ³½ÖÇÄÜ,2024-01-02,60.41,60.47,59.5,60.02,114830,
688638.SH,Óþ³½ÖÇÄÜ,2024-01-03,59.8,60.3,59.1,59.58,127825,
688638.SH,Óþ³½ÖÇÄÜ,2024-01-04,59.25,59.57,59.11,59.25,74826,
688638.SH,Óþ³½ÖÇÄÜ,2024-01-05,59.3,59.97,58.62,58.77,95589,
688638.SH,Óþ³½ÖÇÄÜ,2024-01-08,58.77,58.98,57.11,57.38,124279,
688638.SH,Óþ³½ÖÇÄÜ,2024-01-09,57.6,58.5,57.52,57.8,92202,
688638.SH,Óþ³½ÖÇÄÜ,2024-01-10,58.11,58.11,56.51,56.51,259603,
688638.SH,Óþ³½ÖÇÄÜ,2024-01-11,57.09,57.34,56.5,56.95,142346,
688638.SH,Óþ³½ÖÇÄÜ,2024-01-12,57,57.51,56.01,56.36,630880,
