¥˙¬Î,ºÚ≥∆,»’∆⁄,ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),
300791.SZ,œ…¿÷Ω°øµ,2019-09-25,65.68,78.81,65.68,78.81,59613,
300791.SZ,œ…¿÷Ω°øµ,2019-09-26,86.69,86.69,86.69,86.69,33500,
300791.SZ,œ…¿÷Ω°øµ,2019-09-27,95.36,95.36,83.83,85.86,7923731,
300791.SZ,œ…¿÷Ω°øµ,2019-09-30,80,81.8,77.27,77.27,3670593,
300791.SZ,œ…¿÷Ω°øµ,2019-10-08,73.66,74.44,69.54,69.8,4660393,
300791.SZ,œ…¿÷Ω°øµ,2019-10-09,69.56,71.27,68.56,70.25,2916706,
300791.SZ,œ…¿÷Ω°øµ,2019-10-10,70.24,71.17,69.01,70.6,2788552,
300791.SZ,œ…¿÷Ω°øµ,2019-10-11,70.5,70.57,68.37,68.5,2677487,
300791.SZ,œ…¿÷Ω°øµ,2019-10-14,68.93,73.59,68.15,71.45,3774220,
300791.SZ,œ…¿÷Ω°øµ,2019-10-15,70.39,71,69.6,70.6,1883020,
300791.SZ,œ…¿÷Ω°øµ,2019-10-16,71.21,72.97,70.6,71.63,2578852,
300791.SZ,œ…¿÷Ω°øµ,2019-10-17,71.6,71.67,68.81,69.35,2089983,
300791.SZ,œ…¿÷Ω°øµ,2019-10-18,69.01,72.3,68.82,71,3030915,
300791.SZ,œ…¿÷Ω°øµ,2019-10-21,70.46,70.51,68.5,69.49,1773871,
300791.SZ,œ…¿÷Ω°øµ,2019-10-22,70,70.25,68.85,70.25,1552659,
300791.SZ,œ…¿÷Ω°øµ,2019-10-23,70.14,70.14,68.88,69.29,1553752,
300791.SZ,œ…¿÷Ω°øµ,2019-10-24,69.2,69.29,66.53,66.66,2504114,
300791.SZ,œ…¿÷Ω°øµ,2019-10-25,66.64,67.28,66,66.66,1353231,
300791.SZ,œ…¿÷Ω°øµ,2019-10-28,66.7,68.09,65.56,67.8,1927901,
300791.SZ,œ…¿÷Ω°øµ,2019-10-29,66.01,66.6,63.88,64.01,2557934,
300791.SZ,œ…¿÷Ω°øµ,2019-10-30,63.01,63.69,60.11,60.4,2289432,
300791.SZ,œ…¿÷Ω°øµ,2019-10-31,60.31,63.42,59.69,61.4,2362998,
300791.SZ,œ…¿÷Ω°øµ,2019-11-01,60.37,61.1,59.96,60.64,1361822,
300791.SZ,œ…¿÷Ω°øµ,2019-11-04,60.99,61.9,60.38,60.53,1029917,
300791.SZ,œ…¿÷Ω°øµ,2019-11-05,60.53,60.73,58.72,59.13,1759398,
300791.SZ,œ…¿÷Ω°øµ,2019-11-06,59,59.38,57.46,57.58,1554363,
300791.SZ,œ…¿÷Ω°øµ,2019-11-07,57.65,58.2,56.55,58.02,1373396,
300791.SZ,œ…¿÷Ω°øµ,2019-11-08,58.02,60.7,57.95,59.58,2283366,
300791.SZ,œ…¿÷Ω°øµ,2019-11-11,58.7,61.5,58.03,60.52,2365484,
300791.SZ,œ…¿÷Ω°øµ,2019-11-12,59.9,61.98,59.89,60.62,1789104,
300791.SZ,œ…¿÷Ω°øµ,2019-11-13,60.03,60.56,59.4,59.87,1216624,
300791.SZ,œ…¿÷Ω°øµ,2019-11-14,59.83,60.84,59.52,60.06,1247400,
300791.SZ,œ…¿÷Ω°øµ,2019-11-15,60.1,60.12,57.38,57.4,1671503,
300791.SZ,œ…¿÷Ω°øµ,2019-11-18,57.49,58.48,56.95,57.9,824956,
300791.SZ,œ…¿÷Ω°øµ,2019-11-19,57.83,59,57.48,58.97,1099381,
300791.SZ,œ…¿÷Ω°øµ,2019-11-20,58.97,58.97,57.67,58,1054711,
300791.SZ,œ…¿÷Ω°øµ,2019-11-21,58.45,59.92,58.1,59.7,1870505,
300791.SZ,œ…¿÷Ω°øµ,2019-11-22,59.97,61.98,59.5,60.43,2609384,
300791.SZ,œ…¿÷Ω°øµ,2019-11-25,59.98,61.3,57.8,58.4,1455526,
300791.SZ,œ…¿÷Ω°øµ,2019-11-26,58,58.77,57.77,57.92,809713,
300791.SZ,œ…¿÷Ω°øµ,2019-11-27,57.91,57.91,56.86,57.32,771700,
300791.SZ,œ…¿÷Ω°øµ,2019-11-28,57.08,57.54,56.9,56.94,683716,
300791.SZ,œ…¿÷Ω°øµ,2019-11-29,56.92,57.52,56.76,57.52,686200,
300791.SZ,œ…¿÷Ω°øµ,2019-12-02,57.32,57.99,56.6,56.79,794218,
300791.SZ,œ…¿÷Ω°øµ,2019-12-03,56.56,56.58,55.15,55.77,1064187,
