´úÂë,¼ò³Æ,ÈÕÆÚ,¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),
301235.SZ,»ª¿µ½à¾»,2022-01-28,50,54.8,45.66,46.62,15463153,
301235.SZ,»ª¿µ½à¾»,2022-02-07,49,49.8,41.2,41.24,10309143,
301235.SZ,»ª¿µ½à¾»,2022-02-08,39.73,42.37,39.25,40.87,7512709,
301235.SZ,»ª¿µ½à¾»,2022-02-09,40,42.35,39.06,41.7,7681346,
301235.SZ,»ª¿µ½à¾»,2022-02-10,41.85,47,41.85,42.5,10459286,
301235.SZ,»ª¿µ½à¾»,2022-02-11,40,41.05,38.82,39.2,7745863,
301235.SZ,»ª¿µ½à¾»,2022-02-14,38.2,39.99,38.11,38.73,4560033,
301235.SZ,»ª¿µ½à¾»,2022-02-15,38.56,40.8,38.26,40.1,5987375,
301235.SZ,»ª¿µ½à¾»,2022-02-16,39.88,46.73,39,43.65,9648403,
301235.SZ,»ª¿µ½à¾»,2022-02-17,43.8,49.8,42.3,45.12,9659358,
301235.SZ,»ª¿µ½à¾»,2022-02-18,43.5,54.14,42.82,52.29,11908655,
301235.SZ,»ª¿µ½à¾»,2022-02-21,48.99,49.99,45.71,46.55,8920783,
301235.SZ,»ª¿µ½à¾»,2022-02-22,44.11,44.97,42.42,42.8,6156937,
301235.SZ,»ª¿µ½à¾»,2022-02-23,42.88,43.58,42.08,43.21,4386541,
301235.SZ,»ª¿µ½à¾»,2022-02-24,42.47,42.47,39.09,39.88,5748554,
301235.SZ,»ª¿µ½à¾»,2022-02-25,40.52,42.88,40.38,42.01,4542105,
301235.SZ,»ª¿µ½à¾»,2022-02-28,42.2,43.92,42.2,42.84,4334032,
301235.SZ,»ª¿µ½à¾»,2022-03-01,42.44,51.41,42.44,51.41,9825937,
301235.SZ,»ª¿µ½à¾»,2022-03-02,49,52.86,47.7,49.1,8262320,
301235.SZ,»ª¿µ½à¾»,2022-03-03,49.13,58.92,48.36,58.92,9245513,
301235.SZ,»ª¿µ½à¾»,2022-03-04,60.4,64.69,55.07,56.75,11348918,
301235.SZ,»ª¿µ½à¾»,2022-03-07,56.59,60.45,53,56.93,8151214,
301235.SZ,»ª¿µ½à¾»,2022-03-08,55.5,58,52.88,55.09,5656791,
301235.SZ,»ª¿µ½à¾»,2022-03-09,55,59.88,53.3,58.66,6310851,
301235.SZ,»ª¿µ½à¾»,2022-03-10,57.77,64.46,57.02,60.35,8008546,
301235.SZ,»ª¿µ½à¾»,2022-03-11,57.2,61.8,55.02,58.12,6969189,
301235.SZ,»ª¿µ½à¾»,2022-03-14,61.09,62.99,58.05,58.13,6885804,
301235.SZ,»ª¿µ½à¾»,2022-03-15,54.41,55.87,50.6,50.7,6227670,
301235.SZ,»ª¿µ½à¾»,2022-03-16,51.68,52.2,45.98,48.47,4879631,
301235.SZ,»ª¿µ½à¾»,2022-03-17,47.5,53.05,47.5,51.34,4694024,
301235.SZ,»ª¿µ½à¾»,2022-03-18,51.57,55.54,49.9,53.25,4343367,
301235.SZ,»ª¿µ½à¾»,2022-03-21,52.52,63.88,52.2,60.81,7514873,
301235.SZ,»ª¿µ½à¾»,2022-03-22,59.59,59.95,56.6,58.11,4562395,
301235.SZ,»ª¿µ½à¾»,2022-03-23,62.5,68,57.5,58.5,7592630,
301235.SZ,»ª¿µ½à¾»,2022-03-24,58.62,60.6,55,58,5474305,
301235.SZ,»ª¿µ½à¾»,2022-03-25,57.9,58,55.08,55.35,2903918,
301235.SZ,»ª¿µ½à¾»,2022-03-28,55.98,57.85,53.7,54.63,2684735,
301235.SZ,»ª¿µ½à¾»,2022-03-29,54.65,55.4,52.25,53.06,2589549,
301235.SZ,»ª¿µ½à¾»,2022-03-30,53.06,56.93,51.1,56.18,3628502,
301235.SZ,»ª¿µ½à¾»,2022-03-31,55.83,56.47,52.58,55.84,3289105,
301235.SZ,»ª¿µ½à¾»,2022-04-01,55.07,55.21,52,53.54,2255482,
301235.SZ,»ª¿µ½à¾»,2022-04-06,52.79,55.3,52.4,53.65,1873499,
301235.SZ,»ª¿µ½à¾»,2022-04-07,51.78,52.55,49.01,49.8,2373324,
301235.SZ,»ª¿µ½à¾»,2022-04-08,49.4,51,46.77,47.4,2239012,
301235.SZ,»ª¿µ½à¾»,2022-04-11,48,49.68,46.41,49.02,2506003,
301235.SZ,»ª¿µ½à¾»,2022-04-12,50,50,45.38,47.31,2611792,
301235.SZ,»ª¿µ½à¾»,2022-04-13,46.5,46.52,44.31,44.5,1673760,
301235.SZ,»ª¿µ½à¾»,2022-04-14,44.52,46.6,43.88,45.79,2338460,
301235.SZ,»ª¿µ½à¾»,2022-04-15,45,45.88,43,44.7,1908939,
301235.SZ,»ª¿µ½à¾»,2022-04-18,44.44,44.66,42.78,43.1,1435856,
301235.SZ,»ª¿µ½à¾»,2022-04-19,42.9,43.58,41.6,42.28,1261442,
301235.SZ,»ª¿µ½à¾»,2022-04-20,42.2,45.15,41.51,43.66,2850989,
301235.SZ,»ª¿µ½à¾»,2022-04-21,42.5,44,42.35,43.2,1257557,
301235.SZ,»ª¿µ½à¾»,2022-04-22,42.67,45,41.55,44.2,2161513,
301235.SZ,»ª¿µ½à¾»,2022-04-25,43.6,46.17,43.6,44,2151000,
301235.SZ,»ª¿µ½à¾»,2022-04-26,43.43,43.45,35.2,35.2,3760754,
301235.SZ,»ª¿µ½à¾»,2022-04-27,32,36.46,31.48,35.1,3478083,
301235.SZ,»ª¿µ½à¾»,2022-04-28,34.2,34.55,29.87,31.41,5117195,
