代码,简称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),
688239.SH,航宇科技,2021-07-05,37.71,42.3,35.6,39.12,21381364,
688239.SH,航宇科技,2021-07-06,38.12,43,36.12,41,15076440,
688239.SH,航宇科技,2021-07-07,40.89,41.78,38,40.52,10010925,
688239.SH,航宇科技,2021-07-08,41.05,50.4,39.51,45.89,10814424,
688239.SH,航宇科技,2021-07-09,46,48.9,44.5,47.05,8370218,
688239.SH,航宇科技,2021-07-12,46.99,50.58,46.09,47.1,7784459,
688239.SH,航宇科技,2021-07-13,46.58,50.5,46.05,50.5,6650818,
688239.SH,航宇科技,2021-07-14,50.48,50.93,43.7,44.02,8488992,
688239.SH,航宇科技,2021-07-15,44,46.24,42.5,43.82,4941033,
688239.SH,航宇科技,2021-07-16,43.58,47.48,40.62,44.5,7380904,
688239.SH,航宇科技,2021-07-19,44.58,47.88,43.91,46.98,5946684,
688239.SH,航宇科技,2021-07-20,45.5,46.93,44.51,45.8,4064754,
688239.SH,航宇科技,2021-07-21,46,46.46,43.62,44.78,5058886,
688239.SH,航宇科技,2021-07-22,44.49,44.49,42.2,43.15,4071997,
688239.SH,航宇科技,2021-07-23,43.6,51.78,43.16,51.78,8289016,
688239.SH,航宇科技,2021-07-26,53.88,60.01,51.31,55.01,10946205,
688239.SH,航宇科技,2021-07-27,56.81,63.5,54.9,57.74,9195330,
688239.SH,航宇科技,2021-07-28,57.58,61,53.51,57,7591042,
688239.SH,航宇科技,2021-07-29,58,60.5,55.99,59.55,6085358,
688239.SH,航宇科技,2021-07-30,57.9,59.38,51.8,53.09,8027123,
688239.SH,航宇科技,2021-08-02,53.61,57.99,52.1,56.71,5945598,
688239.SH,航宇科技,2021-08-03,55,56.21,51,54.2,4316404,
688239.SH,航宇科技,2021-08-04,53.8,58.64,53.36,56.68,4889062,
688239.SH,航宇科技,2021-08-05,57.8,65.97,56.61,61.9,6866258,
688239.SH,航宇科技,2021-08-06,62,63.15,58.5,62.36,5087363,
688239.SH,航宇科技,2021-08-09,60.3,63.27,58.9,60.4,3705674,
688239.SH,航宇科技,2021-08-10,59.5,64.82,58.62,59.18,5687650,
688239.SH,航宇科技,2021-08-11,60,60,56.55,58.18,3536514,
688239.SH,航宇科技,2021-08-12,58.42,58.6,55.7,57.25,2323665,
688239.SH,航宇科技,2021-08-13,57.25,60.99,56.57,57.6,3033617,
688239.SH,航宇科技,2021-08-16,56.59,59.98,55.41,58.5,2983043,
688239.SH,航宇科技,2021-08-17,57.88,60.45,56.28,57.19,3337944,
688239.SH,航宇科技,2021-08-18,56.88,57.14,53.36,54.16,3351457,
688239.SH,航宇科技,2021-08-19,54,58.6,53.53,58.2,3896370,
688239.SH,航宇科技,2021-08-20,57.91,59.65,56.13,57.15,3107268,
688239.SH,航宇科技,2021-08-23,57.89,62.8,57.89,62.19,4666609,
688239.SH,航宇科技,2021-08-24,60.33,64.78,59,63.01,4881571,
688239.SH,航宇科技,2021-08-25,62.62,63.8,61,62.8,2573993,
688239.SH,航宇科技,2021-08-26,61.94,72.18,61.81,68.4,5434676,
688239.SH,航宇科技,2021-08-27,66.7,70.68,65.58,66.42,3179815,
688239.SH,航宇科技,2021-08-30,66.35,71.9,66,67.96,3771691,
688239.SH,航宇科技,2021-08-31,67,69.5,64.89,67.18,2418717,
688239.SH,航宇科技,2021-09-01,66.8,68.48,61.3,63,2883117,
688239.SH,航宇科技,2021-09-02,62,64.9,61.64,63.3,1841537,
688239.SH,航宇科技,2021-09-03,64,67.5,61.15,62.25,2191840,
688239.SH,航宇科技,2021-09-06,61.31,63.1,60.23,62.14,1857452,
688239.SH,航宇科技,2021-09-07,61.88,65.93,61.4,64.28,2093965,
688239.SH,航宇科技,2021-09-08,64,64.99,59.4,60.22,3147596,
688239.SH,航宇科技,2021-09-09,60.22,61.99,56.77,58.9,4036803,
688239.SH,航宇科技,2021-09-10,58.36,58.36,55.88,56.54,2885661,
688239.SH,航宇科技,2021-09-13,55.88,56.47,53.13,53.86,3200810,
688239.SH,航宇科技,2021-09-14,54.46,55.86,53.97,54.9,2026157,
688239.SH,航宇科技,2021-09-15,54.31,57.99,53,55.88,2137282,
688239.SH,航宇科技,2021-09-16,55.89,57.67,51.51,52.49,2342408,
688239.SH,航宇科技,2021-09-17,51.58,53.49,48.28,50.05,2451443,
688239.SH,航宇科技,2021-09-22,49,52.58,48.89,52.16,1664114,
688239.SH,航宇科技,2021-09-23,53.89,54.7,52,52.64,1670003,
688239.SH,航宇科技,2021-09-24,52.58,52.98,50.2,50.36,1401581,
688239.SH,航宇科技,2021-09-27,51.6,51.6,47.6,48.62,1373981,
688239.SH,航宇科技,2021-09-28,48.18,50.88,48.18,50.31,1297721,
688239.SH,航宇科技,2021-09-29,50.3,50.69,47.94,48.38,1102911,
688239.SH,航宇科技,2021-09-30,48.43,50,48.43,49.94,775131,
688239.SH,航宇科技,2021-10-08,50.6,50.61,48.2,48.74,955769,
688239.SH,航宇科技,2021-10-11,48.9,52.75,48.78,50.5,1660838,
688239.SH,航宇科技,2021-10-12,50,50.36,47.45,48.35,1367814,
688239.SH,航宇科技,2021-10-13,48.4,49.2,47,48.4,1013788,
688239.SH,航宇科技,2021-10-14,48.5,52.5,48.49,51.12,2250440,
688239.SH,航宇科技,2021-10-15,50.5,52.19,50.5,51.12,1077061,
688239.SH,航宇科技,2021-10-18,51.12,52.8,50.32,51.84,1601811,
688239.SH,航宇科技,2021-10-19,51.2,51.71,50.6,51.26,889222,
688239.SH,航宇科技,2021-10-20,50.75,52.54,50.68,50.73,1563601,
688239.SH,航宇科技,2021-10-21,50.52,51.68,50.02,51,1089150,
688239.SH,航宇科技,2021-10-22,50.56,51.36,48.66,48.8,2105298,
688239.SH,航宇科技,2021-10-25,49.26,51.35,48.06,51.28,2316222,
688239.SH,航宇科技,2021-10-26,52.25,56.14,52.18,55.5,4008760,
688239.SH,航宇科技,2021-10-27,55.4,57.03,53.6,54.98,2007044,
688239.SH,航宇科技,2021-10-28,55.35,55.5,51.58,53.4,2206541,
688239.SH,航宇科技,2021-10-29,53.5,58.67,52.01,58,3315548,
688239.SH,航宇科技,2021-11-01,57.25,59.98,57.25,59.25,2086114,
688239.SH,航宇科技,2021-11-02,59.6,61,57.7,58.3,2355913,
688239.SH,航宇科技,2021-11-03,57.93,59.5,57.15,59.25,1633825,
688239.SH,航宇科技,2021-11-04,59.25,61.66,59.25,60.99,1438092,
688239.SH,航宇科技,2021-11-05,60.91,63.88,60.1,60.47,1985939,
