´úÂë,¼ò³Æ,ÈÕÆÚ,¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),
603167.SH,²³º£ÂÖ¶É,2015-01-05,11.6686,11.8667,11.4809,11.8041,8230700,
603167.SH,²³º£ÂÖ¶É,2015-01-06,11.8041,12.3255,11.7103,12.1482,11408353,
603167.SH,²³º£ÂÖ¶É,2015-01-07,12.1587,12.2421,11.9501,12.0544,6626916,
603167.SH,²³º£ÂÖ¶É,2015-01-08,11.9918,12.3881,11.6894,12.0857,12386580,
603167.SH,²³º£ÂÖ¶É,2015-01-09,12.0023,12.2317,11.8876,11.898,8949119,
603167.SH,²³º£ÂÖ¶É,2015-01-12,11.7833,11.7937,11.3662,11.4079,8963991,
603167.SH,²³º£ÂÖ¶É,2015-01-13,11.3245,11.6269,11.3245,11.5956,4217510,
603167.SH,²³º£ÂÖ¶É,2015-01-14,11.6164,11.6269,11.4496,11.533,4151300,
603167.SH,²³º£ÂÖ¶É,2015-01-15,11.5122,11.6581,11.5122,11.6373,4010950,
603167.SH,²³º£ÂÖ¶É,2015-01-16,11.606,11.7311,11.5852,11.679,5498288,
603167.SH,²³º£ÂÖ¶É,2015-01-19,11.5122,11.679,11.0012,11.1993,7780644,
603167.SH,²³º£ÂÖ¶É,2015-01-20,11.2098,11.6373,11.2098,11.6269,7073488,
603167.SH,²³º£ÂÖ¶É,2015-01-21,11.7103,12.3151,11.6269,12.1587,13708389,
603167.SH,²³º£ÂÖ¶É,2015-01-22,12.1795,12.2525,12.0023,12.2004,9417785,
603167.SH,²³º£ÂÖ¶É,2015-01-23,12.2317,12.3359,12.0023,12.0961,9906339,
603167.SH,²³º£ÂÖ¶É,2015-01-26,12.0857,12.3255,12.0231,12.3151,9644278,
603167.SH,²³º£ÂÖ¶É,2015-01-27,12.3881,12.5654,12.0544,12.5236,14558383,
603167.SH,²³º£ÂÖ¶É,2015-01-28,12.5132,12.5132,12.2212,12.2838,9327791,
603167.SH,²³º£ÂÖ¶É,2015-01-29,12.117,12.6279,12.0753,12.4506,13062767,
603167.SH,²³º£ÂÖ¶É,2015-01-30,12.3672,12.4924,12.0961,12.1691,6506496,
603167.SH,²³º£ÂÖ¶É,2015-02-02,12.044,12.0857,11.9084,11.9188,4776056,
603167.SH,²³º£ÂÖ¶É,2015-02-03,12.0023,12.117,11.898,12.0961,4644810,
603167.SH,²³º£ÂÖ¶É,2015-02-04,12.117,12.1378,11.8041,11.825,5568267,
603167.SH,²³º£ÂÖ¶É,2015-02-05,11.9501,12.0127,11.8354,11.8667,4390415,
603167.SH,²³º£ÂÖ¶É,2015-02-06,11.8354,12.0648,11.5122,11.6373,5210877,
603167.SH,²³º£ÂÖ¶É,2015-02-09,11.5643,11.7833,11.5226,11.6373,3701164,
603167.SH,²³º£ÂÖ¶É,2015-02-10,11.6373,11.8667,11.6373,11.7624,4559673,
603167.SH,²³º£ÂÖ¶É,2015-02-11,11.8563,11.8563,11.6269,11.679,4690471,
603167.SH,²³º£ÂÖ¶É,2015-02-12,11.6999,11.8041,11.6373,11.7729,4437522,
603167.SH,²³º£ÂÖ¶É,2015-02-13,11.7937,12.0335,11.7937,12.0127,6611687,
603167.SH,²³º£ÂÖ¶É,2015-02-16,12.0127,12.2317,12.0023,12.1795,5617370,
603167.SH,²³º£ÂÖ¶É,2015-02-17,12.2108,12.3464,12.1587,12.2942,6745629,
603167.SH,²³º£ÂÖ¶É,2015-02-25,12.2942,12.3568,12.0753,12.1691,4244606,
603167.SH,²³º£ÂÖ¶É,2015-02-26,12.3464,12.7531,12.3047,12.5132,13485953,
603167.SH,²³º£ÂÖ¶É,2015-02-27,12.4924,12.5758,12.4194,12.5445,8039624,
603167.SH,²³º£ÂÖ¶É,2015-03-02,12.5758,12.7322,12.4402,12.7218,10486647,
603167.SH,²³º£ÂÖ¶É,2015-03-03,12.6905,12.7739,12.4298,12.4715,10213408,
603167.SH,²³º£ÂÖ¶É,2015-03-04,12.4819,12.6175,12.3777,12.6071,9805580,
603167.SH,²³º£ÂÖ¶É,2015-03-05,12.6383,12.6383,12.4402,12.5445,8494063,
603167.SH,²³º£ÂÖ¶É,2015-03-06,12.5758,12.5862,12.3255,12.4611,8401308,
603167.SH,²³º£ÂÖ¶É,2015-03-09,12.4715,12.6488,12.2734,12.6383,8892994,
603167.SH,²³º£ÂÖ¶É,2015-03-10,12.6801,13.6498,12.6801,13.3683,36854991,
603167.SH,²³º£ÂÖ¶É,2015-03-11,13.3474,13.9627,13.1284,13.7854,34825004,
603167.SH,²³º£ÂÖ¶É,2015-03-12,13.6498,13.6707,13.3057,13.3891,16476302,
603167.SH,²³º£ÂÖ¶É,2015-03-13,13.483,14.0669,13.3891,13.921,21526851,
603167.SH,²³º£ÂÖ¶É,2015-03-16,13.9731,14.2651,13.6915,14.1504,24697129,
603167.SH,²³º£ÂÖ¶É,2015-03-17,14.1295,14.7447,14.0669,14.484,27772718,
603167.SH,²³º£ÂÖ¶É,2015-03-18,14.5362,14.7239,14.2859,14.5675,20067210,
603167.SH,²³º£ÂÖ¶É,2015-03-19,14.4528,14.557,14.2442,14.4111,16271521,
603167.SH,²³º£ÂÖ¶É,2015-03-20,14.4006,14.6926,14.4006,14.5883,16729511,
603167.SH,²³º£ÂÖ¶É,2015-03-23,14.7343,14.8699,14.4319,14.5988,18024853,
603167.SH,²³º£ÂÖ¶É,2015-03-24,14.5258,14.6092,13.7333,14.1712,22860392,
603167.SH,²³º£ÂÖ¶É,2015-03-25,14.0982,14.1921,13.7854,14.1816,16906219,
603167.SH,²³º£ÂÖ¶É,2015-03-26,14.2234,14.8594,14.0044,14.5883,25740360,
603167.SH,²³º£ÂÖ¶É,2015-03-27,14.63,15.1097,14.4945,14.8907,21417314,
603167.SH,²³º£ÂÖ¶É,2015-03-30,15.2766,15.3078,14.8594,14.9429,18265418,
603167.SH,²³º£ÂÖ¶É,2015-03-31,14.9324,15.6207,14.7343,15.2766,24148462,
603167.SH,²³º£ÂÖ¶É,2015-04-01,15.2661,15.9439,15.2036,15.7041,25010975,
603167.SH,²³º£ÂÖ¶É,2015-04-02,15.7875,16.1003,15.433,15.7354,18576584,
603167.SH,²³º£ÂÖ¶É,2015-04-03,15.7354,16.0169,15.579,15.9439,21065326,
603167.SH,²³º£ÂÖ¶É,2015-04-07,16.0482,16.2672,15.9022,16.0378,17897660,
603167.SH,²³º£ÂÖ¶É,2015-04-08,16.1212,16.1212,15.4747,15.6102,19687766,
603167.SH,²³º£ÂÖ¶É,2015-04-09,15.6519,15.7249,14.8699,15.3078,18413540,
603167.SH,²³º£ÂÖ¶É,2015-04-10,15.0993,16.0899,15.0993,16.0378,20849930,
603167.SH,²³º£ÂÖ¶É,2015-04-13,16.1108,17.6436,16.1003,17.6436,28687836,
603167.SH,²³º£ÂÖ¶É,2015-04-14,17.873,18.3527,17.4351,17.7062,28988266,
603167.SH,²³º£ÂÖ¶É,2015-04-15,17.6749,17.6749,16.4757,16.6426,16811417,
