測鎢,潠備,�梪�,羲攫歎(啋),郔詢歎(啋),郔腴歎(啋),彶攫歎(啋),傖蝠講(嘖),
600166.SH,腦泬イ陬,2015-01-05,79.7529,84.9847,79.2425,83.9638,108088780,
600166.SH,腦泬イ陬,2015-01-06,82.943,86.8987,82.1774,84.0914,115948200,
600166.SH,腦泬イ陬,2015-01-07,83.0706,83.9638,82.305,83.4534,51931314,
600166.SH,腦泬イ陬,2015-01-08,83.581,84.0914,81.1565,81.5393,63431312,
600166.SH,腦泬イ陬,2015-01-09,81.2841,82.5602,79.8805,80.1357,62285847,
600166.SH,腦泬イ陬,2015-01-12,79.2425,81.0289,78.8596,80.1357,47480440,
600166.SH,腦泬イ陬,2015-01-13,80.1357,80.7737,79.6253,80.3909,30238437,
600166.SH,腦泬イ陬,2015-01-14,80.5185,80.9013,78.8596,79.6253,27940355,
600166.SH,腦泬イ陬,2015-01-15,79.7529,81.0289,79.3701,81.0289,32538363,
600166.SH,腦泬イ陬,2015-01-16,80.9013,81.6669,80.5185,81.2841,37572332,
600166.SH,腦泬イ陬,2015-01-19,78.4768,79.8805,73.245,74.1383,73781063,
600166.SH,腦泬イ陬,2015-01-20,74.3935,76.0523,74.3935,75.7971,44903780,
600166.SH,腦泬イ陬,2015-01-21,76.0523,77.8388,75.5419,77.7112,47017426,
600166.SH,腦泬イ陬,2015-01-22,78.8596,79.7529,78.2216,78.732,38229394,
600166.SH,腦泬イ陬,2015-01-23,79.3701,79.6253,77.5836,78.094,32438668,
600166.SH,腦泬イ陬,2015-01-26,78.8596,79.8805,78.732,79.7529,33297723,
600166.SH,腦泬イ陬,2015-01-27,79.8805,81.4117,79.3701,80.5185,60778067,
600166.SH,腦泬イ陬,2015-01-28,79.8805,80.9013,79.2425,79.7529,32762365,
600166.SH,腦泬イ陬,2015-01-29,78.9872,79.3701,77.9664,78.3492,29814370,
600166.SH,腦泬イ陬,2015-01-30,78.732,79.1148,77.2008,77.456,24325693,
600166.SH,腦泬イ陬,2015-02-02,76.5628,77.456,76.0523,76.9456,18448956,
600166.SH,腦泬イ陬,2015-02-03,77.456,78.2216,76.818,77.9664,16904916,
600166.SH,腦泬イ陬,2015-02-04,77.9664,79.3701,77.3284,77.456,25051020,
600166.SH,腦泬イ陬,2015-02-05,78.3492,78.6044,76.9456,77.0732,28687587,
600166.SH,腦泬イ陬,2015-02-06,76.818,77.456,74.7763,75.4143,23598499,
600166.SH,腦泬イ陬,2015-02-09,76.4351,76.4351,75.2867,75.4143,14297265,
600166.SH,腦泬イ陬,2015-02-10,75.6695,77.3284,75.5419,77.2008,21727350,
600166.SH,腦泬イ陬,2015-02-11,77.8388,77.8388,77.0732,77.3284,12647686,
600166.SH,腦泬イ陬,2015-02-12,77.2008,78.3492,76.9456,78.3492,17088758,
600166.SH,腦泬イ陬,2015-02-13,78.4768,79.3701,78.2216,78.732,29340897,
600166.SH,腦泬イ陬,2015-02-16,78.732,80.2633,78.6044,80.1357,32712618,
600166.SH,腦泬イ陬,2015-02-17,80.5185,82.0498,80.2633,80.9013,51008704,
600166.SH,腦泬イ陬,2015-02-25,81.5393,81.9221,80.3909,80.7737,34212582,
600166.SH,腦泬イ陬,2015-02-26,81.5393,82.0498,80.7737,81.9221,35124114,
600166.SH,腦泬イ陬,2015-02-27,81.9221,82.1774,81.1565,81.5393,33464893,
600166.SH,腦泬イ陬,2015-03-02,82.305,84.0914,81.5393,83.9638,70132423,
600166.SH,腦泬イ陬,2015-03-03,83.581,84.7294,81.9221,82.0498,55964957,
600166.SH,腦泬イ陬,2015-03-04,82.4326,84.0914,82.0498,83.3258,42601828,
600166.SH,腦泬イ陬,2015-03-05,82.943,84.4742,82.305,84.3466,58790433,
600166.SH,腦泬イ陬,2015-03-06,85.2399,88.8128,84.3466,86.1331,87289837,
600166.SH,腦泬イ陬,2015-03-09,87.792,92.5133,86.7711,90.9821,126220705,
600166.SH,腦泬イ陬,2015-03-10,90.344,92.2581,89.4508,90.344,68784389,
600166.SH,腦泬イ陬,2015-03-11,90.5993,92.1305,88.8128,91.1097,78175093,
600166.SH,腦泬イ陬,2015-03-12,91.1097,92.3857,89.4508,89.706,56276403,
600166.SH,腦泬イ陬,2015-03-13,90.2164,90.344,88.1748,89.068,40965653,
600166.SH,腦泬イ陬,2015-03-16,89.5784,91.4925,88.9404,90.9821,58921286,
600166.SH,腦泬イ陬,2015-03-17,91.2373,96.8519,90.4717,94.8102,118567829,
600166.SH,腦泬イ陬,2015-03-18,94.2998,96.3415,93.5342,94.8102,71766421,
600166.SH,腦泬イ陬,2015-03-19,96.0863,98.2555,94.9378,95.3206,91137138,
600166.SH,腦泬イ陬,2015-03-20,95.7034,96.5967,93.0237,93.6618,92233563,
600166.SH,腦泬イ陬,2015-03-23,94.1722,97.2347,93.5342,96.7243,127940956,
600166.SH,腦泬イ陬,2015-03-24,96.8519,97.3623,92.8961,94.6826,91239460,
600166.SH,腦泬イ陬,2015-03-25,95.4482,96.3415,93.7894,95.193,70303060,
600166.SH,腦泬イ陬,2015-03-26,95.0654,97.6175,94.2998,96.9795,87466962,
600166.SH,腦泬イ陬,2015-03-27,96.9795,98.766,96.2139,96.5967,60893339,
600166.SH,腦泬イ陬,2015-03-30,97.4899,98.3831,95.9587,97.7451,89257242,
600166.SH,腦泬イ陬,2015-03-31,98.0003,99.2764,96.0863,96.3415,72676983,
600166.SH,腦泬イ陬,2015-04-01,96.0863,98.5107,95.9587,98.0003,79417130,
600166.SH,腦泬イ陬,2015-04-02,98.6383,102.9769,98.0003,101.318,111542870,
600166.SH,腦泬イ陬,2015-04-03,100.68,102.5941,99.7868,101.7009,80081787,
600166.SH,腦泬イ陬,2015-04-07,102.8493,103.9977,101.8285,102.5941,75973218,
600166.SH,腦泬イ陬,2015-04-08,103.9977,103.9977,99.6592,103.1045,93473082,
600166.SH,腦泬イ陬,2015-04-09,103.3597,103.3597,99.1488,100.2972,69322776,
600166.SH,腦泬イ陬,2015-04-10,101.5733,103.9977,100.1696,103.6149,85727766,
600166.SH,腦泬イ陬,2015-04-13,104.891,105.1462,102.7217,103.9977,81024770,
600166.SH,腦泬イ陬,2015-04-14,103.6149,105.4014,101.7009,104.6358,97064815,
600166.SH,腦泬イ陬,2015-04-15,105.2738,107.9535,102.5941,102.9769,90354914,
600166.SH,腦泬イ陬,2015-04-16,102.2113,105.2738,100.9352,104.5082,63708392,
600166.SH,腦泬イ陬,2015-04-17,105.2738,106.6774,104.3806,106.167,116918215,
600166.SH,腦泬イ陬,2015-04-20,104.6358,107.8259,102.7217,103.1045,122267936,
600166.SH,腦泬イ陬,2015-04-21,103.4873,107.5707,103.2321,107.1879,105472895,
600166.SH,腦泬イ陬,2015-04-22,107.3155,111.654,106.2946,108.5915,113828885,
600166.SH,腦泬イ陬,2015-04-23,109.1019,114.2061,108.2087,113.8233,174045311,
600166.SH,腦泬イ陬,2015-04-24,112.292,113.6957,109.7399,112.5472,114691014,
600166.SH,腦泬イ陬,2015-04-27,112.5472,115.9926,111.5264,113.1853,98370976,
600166.SH,腦泬イ陬,2015-04-28,114.0785,114.0785,107.5707,108.9743,95955794,
600166.SH,腦泬イ陬,2015-04-29,108.8467,112.0368,108.3363,110.8884,80417310,
600166.SH,腦泬イ陬,2015-04-30,110.5056,111.7816,107.5707,107.9535,78590037,
600166.SH,腦泬イ陬,2015-05-04,110.2504,111.5264,107.9535,109.7399,65883979,
600166.SH,腦泬イ陬,2015-05-05,110.5056,110.7608,103.4873,104.7634,80221705,
600166.SH,腦泬イ陬,2015-05-06,105.0186,106.0394,99.2764,101.0628,81905447,
600166.SH,腦泬イ陬,2015-05-07,100.1696,101.4456,96.4691,96.5967,59902528,
600166.SH,腦泬イ陬,2015-05-08,97.7451,99.5316,97.1071,99.404,54729616,
600166.SH,腦泬イ陬,2015-05-11,100.1696,103.4873,98.766,103.2321,73216641,
600166.SH,腦泬イ陬,2015-05-12,104.3806,104.3806,101.8285,103.4873,77350134,
600166.SH,腦泬イ陬,2015-05-13,103.1045,105.9118,102.0837,104.1253,76689388,
600166.SH,腦泬イ陬,2015-05-14,103.6149,104.6358,101.5733,102.2113,60863387,
600166.SH,腦泬イ陬,2015-05-15,102.7217,102.9769,99.0212,100.1696,63933100,
600166.SH,腦泬イ陬,2015-05-18,100.1696,105.1462,98.8936,103.2321,83224174,
600166.SH,腦泬イ陬,2015-05-19,105.9118,108.8467,105.7842,107.9535,116294024,
600166.SH,腦泬イ陬,2015-05-20,108.4639,109.6123,107.1879,107.9535,102435200,
600166.SH,腦泬イ陬,2015-05-21,107.8259,111.7816,107.4431,109.7399,89492878,
600166.SH,腦泬イ陬,2015-05-22,109.9952,111.654,108.5915,110.8884,102979599,
600166.SH,腦泬イ陬,2015-05-25,110.7608,115.7374,109.8676,115.3545,143762218,
600166.SH,腦泬イ陬,2015-05-26,117.6514,118.4171,113.5681,116.2478,155651446,
600166.SH,腦泬イ陬,2015-05-27,117.0134,117.6514,114.2061,115.7374,124027174,
600166.SH,腦泬イ陬,2015-05-28,115.4822,124.4145,114.7165,115.0993,200980404,
600166.SH,腦泬イ陬,2015-05-29,114.9717,119.9483,111.654,119.6931,153907937,
600166.SH,腦泬イ陬,2015-06-01,125.0525,131.6879,122.8832,131.6879,111374679,
600166.SH,腦泬イ陬,2015-06-02,140.1098,143.5552,134.24,139.3442,216371436,
600166.SH,腦泬イ陬,2015-06-03,140.6203,141.0031,132.964,135.2609,133854431,
600166.SH,腦泬イ陬,2015-06-04,136.5369,142.7895,128.8806,142.0239,155256274,
600166.SH,腦泬イ陬,2015-06-05,144.8312,146.4901,136.5369,140.6203,146446334,
600166.SH,腦泬イ陬,2015-06-08,141.6411,141.8963,134.24,136.9197,119705192,
600166.SH,腦泬イ陬,2015-06-09,137.813,141.1307,135.8989,137.9406,107425713,
600166.SH,腦泬イ陬,2015-06-10,137.813,150.4458,135.2609,144.8312,166788234,
600166.SH,腦泬イ陬,2015-06-11,147.0005,150.3182,142.9171,148.5317,129754413,
600166.SH,腦泬イ陬,2015-06-12,149.425,157.9745,149.425,150.5734,149990564,
600166.SH,腦泬イ陬,2015-06-15,150.1906,156.9536,144.9588,151.2114,152557552,
600166.SH,腦泬イ陬,2015-06-16,148.1489,157.5917,146.3625,152.9979,161781744,
600166.SH,腦泬イ陬,2015-06-17,153.1255,155.4224,143.6828,152.2323,115467791,
600166.SH,腦泬イ陬,2015-06-18,151.9771,162.6959,149.425,153.5083,153014057,
600166.SH,腦泬イ陬,2015-06-19,147.3833,152.4875,138.1958,138.1958,108220319,
600166.SH,腦泬イ陬,2015-06-23,137.6854,138.0682,124.4145,132.964,119978007,
600166.SH,腦泬イ陬,2015-06-24,134.6228,138.7062,132.7088,137.0473,98993424,
600166.SH,腦泬イ陬,2015-06-25,136.7921,141.6411,130.4119,132.5812,105474320,
600166.SH,腦泬イ陬,2015-06-26,126.2009,126.3285,119.3103,119.3103,94476262,
600166.SH,腦泬イ陬,2015-06-29,120.8415,122.3728,107.4431,107.4431,134896527,
600166.SH,腦泬イ陬,2015-06-30,103.1045,114.2061,96.7243,112.6749,161953584,
600166.SH,腦泬イ陬,2015-07-01,111.654,114.5889,101.4456,101.4456,116470489,
600166.SH,腦泬イ陬,2015-07-02,102.5941,103.2321,91.3649,91.3649,132355552,
600166.SH,腦泬イ陬,2015-07-03,89.9612,93.5342,82.1774,83.0706,150039008,
600166.SH,腦泬イ陬,2015-07-06,91.3649,91.3649,76.3075,84.7294,147585923,
600166.SH,腦泬イ陬,2015-07-07,80.5185,83.9638,76.3075,76.3075,165444227,
600166.SH,腦泬イ陬,2015-07-08,68.6513,73.3726,68.6513,68.6513,162356128,
600166.SH,腦泬イ陬,2015-07-09,68.6513,75.5419,68.6513,75.5419,120593090,
600166.SH,腦泬イ陬,2015-07-10,79.1148,83.0706,77.2008,83.0706,88299567,
600166.SH,腦泬イ陬,2015-07-13,89.1956,91.3649,86.5159,91.3649,173848002,
600166.SH,腦泬イ陬,2015-07-14,91.7477,97.7451,88.6852,91.2373,203134789,
600166.SH,腦泬イ陬,2015-07-15,89.1956,89.8336,82.305,82.5602,135233588,
600166.SH,腦泬イ陬,2015-07-16,83.0738,88.8517,78.4514,86.9257,97693125,
600166.SH,腦泬イ陬,2015-07-17,87.5677,93.6024,87.1825,92.7036,131218009,
600166.SH,腦泬イ陬,2015-07-20,91.8049,94.6296,90.2641,92.3184,131502182,
600166.SH,腦泬イ陬,2015-07-21,91.5481,93.6024,90.2641,92.1901,89969431,
600166.SH,腦泬イ陬,2015-07-22,92.1901,92.832,89.4937,92.3184,98227221,
600166.SH,腦泬イ陬,2015-07-23,92.832,96.5556,91.5481,96.2988,157998618,
600166.SH,腦泬イ陬,2015-07-24,96.9408,97.968,92.4468,93.474,160894584,
600166.SH,腦泬イ陬,2015-07-27,91.2913,92.832,84.101,84.101,111204328,
600166.SH,腦泬イ陬,2015-07-28,80.1206,84.2294,75.8835,81.4046,134109826,
600166.SH,腦泬イ陬,2015-07-29,83.2022,86.7973,81.1478,86.5405,77225897,
600166.SH,腦泬イ陬,2015-07-30,86.5405,88.5949,82.6886,84.3577,76994041,
600166.SH,腦泬イ陬,2015-07-31,82.817,85.3849,82.6886,84.6145,66117225,
600166.SH,腦泬イ陬,2015-08-03,84.6145,90.2641,83.459,90.0073,95185000,
600166.SH,腦泬イ陬,2015-08-04,88.7233,92.3184,87.3109,92.1901,89058064,
600166.SH,腦泬イ陬,2015-08-05,91.4197,93.7308,89.8789,90.7777,73444955,
600166.SH,腦泬イ陬,2015-08-06,91.2913,98.61,90.2641,94.5012,144278837,
600166.SH,腦泬イ陬,2015-08-07,94.5012,96.1704,92.4468,95.6568,132155149,
600166.SH,腦泬イ陬,2015-08-10,95.7852,100.6643,94.5012,99.3804,148913887,
600166.SH,腦泬イ陬,2015-08-11,98.2248,101.1779,97.5828,98.0964,117263670,
600166.SH,腦泬イ陬,2015-08-12,96.2988,97.5828,94.2444,94.5012,85091177,
600166.SH,腦泬イ陬,2015-08-13,94.6296,97.5828,93.0888,97.0692,72721398,
600166.SH,腦泬イ陬,2015-08-14,98.7384,100.1508,96.8124,98.2248,102769396,
600166.SH,腦泬イ陬,2015-08-17,98.8668,103.7459,96.684,102.8471,146807306,
600166.SH,腦泬イ陬,2015-08-18,102.5903,105.8003,93.6024,97.4544,203554960,
600166.SH,腦泬イ陬,2015-08-19,94.3728,104.0027,89.8789,99.3804,169166478,
600166.SH,腦泬イ陬,2015-08-20,97.5828,99.1236,93.7308,93.8592,86646032,
600166.SH,腦泬イ陬,2015-08-21,91.4197,93.2172,85.7701,86.1553,85667853,
600166.SH,腦泬イ陬,2015-08-24,80.5058,81.6614,77.5526,77.5526,74065767,
600166.SH,腦泬イ陬,2015-08-25,70.3623,73.8291,69.8487,69.8487,69989263,
600166.SH,腦泬イ陬,2015-08-26,70.6191,74.9847,65.8684,68.1796,100401064,
600166.SH,腦泬イ陬,2015-08-27,70.1055,73.4439,68.3079,73.1871,73433048,
600166.SH,腦泬イ陬,2015-08-28,74.4711,78.323,73.1871,78.1946,87581281,
600166.SH,腦泬イ陬,2015-08-31,77.1674,78.5798,73.8291,78.0662,78496458,
600166.SH,腦泬イ陬,2015-09-01,77.681,79.9922,73.3155,76.9106,97609811,
600166.SH,腦泬イ陬,2015-09-02,73.1871,79.2218,73.1871,76.9106,90779495,
600166.SH,腦泬イ陬,2015-09-07,78.0662,81.1478,76.397,76.6538,49688755,
600166.SH,腦泬イ陬,2015-09-08,76.0119,79.9922,74.4711,79.4786,39639809,
600166.SH,腦泬イ陬,2015-09-09,80.249,82.817,79.4786,82.3034,63096160,
600166.SH,腦泬イ陬,2015-09-10,80.249,81.6614,78.8366,78.965,32987627,
600166.SH,腦泬イ陬,2015-09-11,79.0934,80.6342,76.9106,78.5798,27197795,
600166.SH,腦泬イ陬,2015-09-14,79.4786,80.5058,71.3895,72.6735,44205387,
600166.SH,腦泬イ陬,2015-09-15,71.3895,74.0859,68.4363,69.3351,30325107,
600166.SH,腦泬イ陬,2015-09-16,69.5919,76.2686,69.4635,75.2415,37688421,
600166.SH,腦泬イ陬,2015-09-17,74.4711,77.039,72.5451,72.9303,44114613,
600166.SH,腦泬イ陬,2015-09-18,73.4439,75.7551,73.0587,74.5995,26068889,
600166.SH,腦泬イ陬,2015-09-21,73.4439,76.9106,73.3155,76.1403,24911842,
600166.SH,腦泬イ陬,2015-09-22,76.9106,77.5526,75.6267,76.6538,32024881,
600166.SH,腦泬イ陬,2015-09-23,75.2415,77.681,74.7279,75.1131,25548247,
600166.SH,腦泬イ陬,2015-09-24,75.3699,76.6538,74.3427,75.2415,28522078,
600166.SH,腦泬イ陬,2015-09-25,74.7279,75.6267,72.1599,72.9303,22508419,
600166.SH,腦泬イ陬,2015-09-28,73.1871,76.1403,72.9303,75.1131,26050627,
600166.SH,腦泬イ陬,2015-09-29,73.8291,74.4711,72.5451,73.4439,18811089,
600166.SH,腦泬イ陬,2015-09-30,75.4983,76.0119,73.8291,74.2143,22356309,
600166.SH,腦泬イ陬,2015-10-08,77.039,78.1946,75.8835,77.4242,45397121,
600166.SH,腦泬イ陬,2015-10-09,77.5526,80.249,77.039,78.323,44270413,
600166.SH,腦泬イ陬,2015-10-12,78.8366,81.9182,78.0662,80.7626,75193271,
600166.SH,腦泬イ陬,2015-10-13,80.249,81.4046,79.2218,80.7626,42999091,
600166.SH,腦泬イ陬,2015-10-14,80.1206,80.7626,78.5798,78.7082,32831493,
600166.SH,腦泬イ陬,2015-10-15,79.2218,81.4046,78.965,81.1478,44383885,
600166.SH,腦泬イ陬,2015-10-16,81.1478,81.9182,79.8638,81.533,49723575,
600166.SH,腦泬イ陬,2015-10-19,81.2762,85.6417,81.0194,83.9726,87064906,
600166.SH,腦泬イ陬,2015-10-20,83.2022,84.7429,81.533,83.3306,45721322,
600166.SH,腦泬イ陬,2015-10-21,83.8442,84.6145,77.039,77.2958,72901143,
600166.SH,腦泬イ陬,2015-10-22,77.681,79.3502,76.0119,78.965,38379002,
600166.SH,腦泬イ陬,2015-10-23,79.607,81.6614,79.0934,80.891,43644071,
600166.SH,腦泬イ陬,2015-10-26,81.9182,84.101,80.6342,82.6886,88426319,
600166.SH,腦泬イ陬,2015-10-27,81.533,82.6886,78.965,81.7898,59650780,
600166.SH,腦泬イ陬,2015-10-28,81.0194,82.817,80.1206,80.5058,50774212,
600166.SH,腦泬イ陬,2015-10-29,84.101,88.5949,83.5874,88.5949,108226867,
600166.SH,腦泬イ陬,2015-10-30,90.6493,90.9061,86.6689,87.8245,147942993,
600166.SH,腦泬イ陬,2015-11-02,85.6417,87.8245,84.4861,84.8713,54795479,
600166.SH,腦泬イ陬,2015-11-03,84.9997,85.8985,83.2022,84.4861,40777697,
600166.SH,腦泬イ陬,2015-11-04,84.3577,87.5677,84.101,87.4393,76888059,
600166.SH,腦泬イ陬,2015-11-05,89.8789,92.5752,88.2097,90.0073,125601808,
600166.SH,腦泬イ陬,2015-11-06,89.4937,90.6493,88.5949,90.1357,71183337,
600166.SH,腦泬イ陬,2015-11-09,88.9801,91.2913,87.5677,89.1085,117907668,
600166.SH,腦泬イ陬,2015-11-10,88.4665,90.1357,88.0813,89.7505,56060339,
600166.SH,腦泬イ陬,2015-11-11,90.3925,90.7777,88.5949,89.6221,51427751,
600166.SH,腦泬イ陬,2015-11-12,89.8789,91.8049,89.1085,91.0345,102317810,
600166.SH,腦泬イ陬,2015-11-13,90.9061,96.042,89.8789,92.3184,160530230,
600166.SH,腦泬イ陬,2015-11-16,92.1901,94.758,91.2913,93.7308,79780117,
600166.SH,腦泬イ陬,2015-11-17,93.6024,94.6296,90.5209,90.7777,147142156,
600166.SH,腦泬イ陬,2015-11-18,90.9061,91.4197,87.1825,87.6961,70592396,
600166.SH,腦泬イ陬,2015-11-19,88.2097,89.6221,87.4393,89.4937,38960973,
600166.SH,腦泬イ陬,2015-11-20,89.2369,90.7777,88.5949,89.7505,47918814,
600166.SH,腦泬イ陬,2015-11-23,89.4937,90.7777,88.7233,90.5209,61361175,
600166.SH,腦泬イ陬,2015-11-24,90.0073,90.3925,87.3109,88.8517,44689400,
600166.SH,腦泬イ陬,2015-11-25,88.4665,89.6221,87.6961,88.9801,45758932,
600166.SH,腦泬イ陬,2015-11-26,89.2369,89.4937,88.3381,88.8517,49307364,
600166.SH,腦泬イ陬,2015-11-27,88.3381,88.9801,80.5058,80.7626,64998492,
600166.SH,腦泬イ陬,2015-11-30,81.4046,81.6614,76.7822,79.9922,48421824,
600166.SH,腦泬イ陬,2015-12-01,80.249,81.7898,79.607,80.7626,39858650,
600166.SH,腦泬イ陬,2015-12-02,80.891,82.6886,80.6342,82.4318,40472482,
600166.SH,腦泬イ陬,2015-12-03,82.5602,83.3306,82.0466,83.2022,32306311,
600166.SH,腦泬イ陬,2015-12-04,82.5602,82.9454,81.1478,82.0466,31429498,
600166.SH,腦泬イ陬,2015-12-07,82.6886,82.817,81.6614,82.4318,21164396,
600166.SH,腦泬イ陬,2015-12-08,81.9182,82.175,78.8366,78.965,37351225,
600166.SH,腦泬イ陬,2015-12-09,78.8366,79.9922,78.323,79.4786,25141419,
600166.SH,腦泬イ陬,2015-12-10,78.965,80.5058,78.323,78.5798,24110485,
600166.SH,腦泬イ陬,2015-12-11,78.5798,78.8366,77.1674,77.681,23730941,
600166.SH,腦泬イ陬,2015-12-14,76.7822,81.2762,76.397,80.3774,34590496,
600166.SH,腦泬イ陬,2015-12-15,80.249,81.2762,79.3502,79.9922,20450346,
600166.SH,腦泬イ陬,2015-12-16,80.6342,81.7898,80.1206,80.5058,27470771,
600166.SH,腦泬イ陬,2015-12-17,80.891,82.5602,80.7626,82.4318,37726949,
600166.SH,腦泬イ陬,2015-12-18,82.175,84.2294,82.175,83.7158,46177620,
600166.SH,腦泬イ陬,2015-12-21,83.459,85.7701,83.0738,84.7429,34927638,
600166.SH,腦泬イ陬,2015-12-22,84.6145,85.5133,83.9726,84.8713,29449238,
600166.SH,腦泬イ陬,2015-12-23,85.5133,86.0269,84.101,84.2294,29554179,
600166.SH,腦泬イ陬,2015-12-24,84.7429,84.8713,81.9182,82.4318,42349800,
600166.SH,腦泬イ陬,2015-12-25,82.5602,84.3577,82.4318,83.7158,33797434,
600166.SH,腦泬イ陬,2015-12-28,83.8442,84.2294,80.7626,81.0194,35645421,
600166.SH,腦泬イ陬,2015-12-29,80.6342,81.7898,80.249,81.6614,17921129,
600166.SH,腦泬イ陬,2015-12-30,81.9182,83.7158,81.7898,82.6886,24057462,
600166.SH,腦泬イ陬,2015-12-31,82.9454,83.3306,81.0194,81.2762,24853004,
600166.SH,腦泬イ陬,2016-01-04,82.175,83.459,75.7551,76.7822,32048823,
600166.SH,腦泬イ陬,2016-01-05,75.7551,80.1206,75.2415,79.0934,42034450,
600166.SH,腦泬イ陬,2016-01-06,79.0934,80.7626,78.7082,80.6342,36419526,
600166.SH,腦泬イ陬,2016-01-07,79.7354,79.8638,74.2143,74.8563,8666316,
600166.SH,腦泬イ陬,2016-01-08,77.1674,78.1946,74.4711,77.2958,36928083,
600166.SH,腦泬イ陬,2016-01-11,76.397,77.5526,73.8291,73.9575,37559543,
600166.SH,腦泬イ陬,2016-01-12,74.0859,75.1131,71.2611,73.4439,29478707,
600166.SH,腦泬イ陬,2016-01-13,73.7007,74.2143,69.2067,69.3351,34256887,
600166.SH,腦泬イ陬,2016-01-14,68.4363,70.3623,66.5104,70.2339,36537649,
600166.SH,腦泬イ陬,2016-01-15,69.4635,70.1055,66.5104,67.024,30674293,
600166.SH,腦泬イ陬,2016-01-18,66.382,67.9228,65.4832,67.4092,26919206,
600166.SH,腦泬イ陬,2016-01-19,67.4092,69.5919,66.7672,69.2067,26086863,
600166.SH,腦泬イ陬,2016-01-20,69.0783,69.4635,67.4092,68.1796,21196530,
