¥˙¬Î,ºÚ≥∆,»’∆⁄,ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),
300516.SZ,æ√÷Æ—Û,2016-06-02,27,32.4,27,32.4,15068,
300516.SZ,æ√÷Æ—Û,2016-06-03,35.64,35.64,35.64,35.64,5300,
300516.SZ,æ√÷Æ—Û,2016-06-06,39.2,39.2,39.2,39.2,6454,
300516.SZ,æ√÷Æ—Û,2016-06-07,43.12,43.12,43.12,43.12,2172,
300516.SZ,æ√÷Æ—Û,2016-06-08,47.43,47.43,47.43,47.43,6600,
300516.SZ,æ√÷Æ—Û,2016-06-13,52.17,52.17,52.17,52.17,24167,
300516.SZ,æ√÷Æ—Û,2016-06-14,57.39,57.39,57.39,57.39,20208,
300516.SZ,æ√÷Æ—Û,2016-06-15,63.13,63.13,63.13,63.13,20650,
300516.SZ,æ√÷Æ—Û,2016-06-16,69.44,69.44,69.44,69.44,21452,
300516.SZ,æ√÷Æ—Û,2016-06-17,76.38,76.38,76.38,76.38,58609,
300516.SZ,æ√÷Æ—Û,2016-06-20,84.02,84.02,84.02,84.02,76541,
300516.SZ,æ√÷Æ—Û,2016-06-21,92.42,92.42,92.42,92.42,66843,
300516.SZ,æ√÷Æ—Û,2016-06-22,101.66,101.66,101.66,101.66,103043,
300516.SZ,æ√÷Æ—Û,2016-06-23,111.83,111.83,111.83,111.83,128598,
300516.SZ,æ√÷Æ—Û,2016-06-24,123.01,123.01,123.01,123.01,267196,
300516.SZ,æ√÷Æ—Û,2016-06-27,135.31,135.31,135.31,135.31,166949,
300516.SZ,æ√÷Æ—Û,2016-06-28,148.84,148.84,148.84,148.84,231434,
300516.SZ,æ√÷Æ—Û,2016-06-29,163.72,163.72,163.72,163.72,390258,
300516.SZ,æ√÷Æ—Û,2016-06-30,172,179,166.58,175.17,17877915,
300516.SZ,æ√÷Æ—Û,2016-07-01,170.05,181.5,168.13,175.87,10450693,
300516.SZ,æ√÷Æ—Û,2016-07-04,175.98,185.8,175.98,179.98,7886176,
300516.SZ,æ√÷Æ—Û,2016-07-05,179.98,197.98,176.82,195.05,11544395,
300516.SZ,æ√÷Æ—Û,2016-07-06,190.01,191.7,183.6,185.91,9070596,
300516.SZ,æ√÷Æ—Û,2016-07-07,185.9,189.88,178.03,183.7,6066301,
300516.SZ,æ√÷Æ—Û,2016-07-08,182.3,185.38,179.56,179.9,4332444,
300516.SZ,æ√÷Æ—Û,2016-07-11,178.04,182.44,162.02,162.66,7334711,
300516.SZ,æ√÷Æ—Û,2016-07-12,161.38,173.1,155.05,170.6,6610515,
300516.SZ,æ√÷Æ—Û,2016-07-13,168,177.3,166.6,169.8,5047518,
300516.SZ,æ√÷Æ—Û,2016-07-14,168,171.87,165.7,169.48,3278671,
300516.SZ,æ√÷Æ—Û,2016-07-15,169.98,174.5,168,170.78,3452287,
300516.SZ,æ√÷Æ—Û,2016-07-18,169.01,169.71,162.88,163.79,2741885,
300516.SZ,æ√÷Æ—Û,2016-07-19,163.4,166.25,162.08,165.5,2184383,
300516.SZ,æ√÷Æ—Û,2016-07-20,165.22,175.85,165.22,171.97,4534410,
300516.SZ,æ√÷Æ—Û,2016-07-21,171,172.96,163.6,163.75,3821788,
300516.SZ,æ√÷Æ—Û,2016-07-22,162.1,164.88,154.89,156.2,3639484,
300516.SZ,æ√÷Æ—Û,2016-07-25,154.68,155.96,149.35,153.95,2797785,
300516.SZ,æ√÷Æ—Û,2016-07-26,153.5,159.29,153.5,156.9,2389421,
300516.SZ,æ√÷Æ—Û,2016-07-27,155.6,157.44,141.21,141.35,4475540,
300516.SZ,æ√÷Æ—Û,2016-07-28,141.35,142.88,133,137.11,3094066,
300516.SZ,æ√÷Æ—Û,2016-07-29,136,141.99,134.6,138.2,2762144,
300516.SZ,æ√÷Æ—Û,2016-08-01,135.99,136.08,126,129.13,2696347,
300516.SZ,æ√÷Æ—Û,2016-08-02,129.3,131.58,127.61,129.8,2126135,
300516.SZ,æ√÷Æ—Û,2016-08-03,129.85,135.98,127.5,134.82,3513353,
300516.SZ,æ√÷Æ—Û,2016-08-04,134.5,138.8,132.3,136.53,3196988,
300516.SZ,æ√÷Æ—Û,2016-08-05,135.97,135.97,131.28,131.5,2287232,
300516.SZ,æ√÷Æ—Û,2016-08-08,129,134.98,126.13,134.95,2629055,
300516.SZ,æ√÷Æ—Û,2016-08-09,134.01,139.68,134,138.65,3316289,
300516.SZ,æ√÷Æ—Û,2016-08-10,138.36,142.5,137.5,138.73,2893359,
300516.SZ,æ√÷Æ—Û,2016-08-11,137,138.45,135.01,135.02,2041812,
300516.SZ,æ√÷Æ—Û,2016-08-12,135.21,140.5,135.21,139.15,2732683,
300516.SZ,æ√÷Æ—Û,2016-08-15,139.8,143.88,136.8,142.51,3311562,
300516.SZ,æ√÷Æ—Û,2016-08-16,142,146.38,141.77,142.45,2869293,
300516.SZ,æ√÷Æ—Û,2016-08-17,142.5,145.9,141.91,144.5,2743535,
300516.SZ,æ√÷Æ—Û,2016-08-18,144.6,149.5,144,145.91,3336194,
300516.SZ,æ√÷Æ—Û,2016-08-19,145.5,146.7,141.47,142.35,2225504,
300516.SZ,æ√÷Æ—Û,2016-08-22,142.05,142.35,131.6,132.02,2690846,
300516.SZ,æ√÷Æ—Û,2016-08-23,131.02,138.29,131,135.28,2133546,
300516.SZ,æ√÷Æ—Û,2016-08-24,136,137.8,133.42,136.09,1467562,
300516.SZ,æ√÷Æ—Û,2016-08-25,134.89,136.42,131,136.03,1699776,
300516.SZ,æ√÷Æ—Û,2016-08-26,135,137.77,132.66,133.05,1818903,
300516.SZ,æ√÷Æ—Û,2016-08-29,133,134.58,131,132.08,1123502,
300516.SZ,æ√÷Æ—Û,2016-08-30,132.82,133.69,131.65,132.6,1105865,
300516.SZ,æ√÷Æ—Û,2016-08-31,132.89,136.85,131.11,136.35,2533773,
300516.SZ,æ√÷Æ—Û,2016-09-01,135.99,137.25,134,134.01,1896232,
300516.SZ,æ√÷Æ—Û,2016-09-02,133,133.97,130.7,131.88,1607993,
300516.SZ,æ√÷Æ—Û,2016-09-05,131.88,132.8,130.29,130.6,1155668,
300516.SZ,æ√÷Æ—Û,2016-09-06,130.04,132.49,128.21,132.36,1619660,
300516.SZ,æ√÷Æ—Û,2016-09-07,133.5,133.5,129.4,129.75,1393877,
300516.SZ,æ√÷Æ—Û,2016-09-08,129.15,130.65,127.81,128.62,1072930,
300516.SZ,æ√÷Æ—Û,2016-09-09,128.71,132.18,127.61,128.64,1504436,
300516.SZ,æ√÷Æ—Û,2016-09-12,125.99,126.19,123.51,123.52,1749535,
300516.SZ,æ√÷Æ—Û,2016-09-13,124.8,125.9,124.16,124.6,1066938,
300516.SZ,æ√÷Æ—Û,2016-09-14,123.87,126.23,123.6,125.5,1105566,
300516.SZ,æ√÷Æ—Û,2016-09-19,125.11,126.6,125.11,125.92,650877,
300516.SZ,æ√÷Æ—Û,2016-09-20,125.65,126.35,125.01,125.98,667827,
300516.SZ,æ√÷Æ—Û,2016-09-21,125.98,128,125.02,126.54,1119333,
300516.SZ,æ√÷Æ—Û,2016-09-22,127.7,127.74,125.5,125.55,785326,
300516.SZ,æ√÷Æ—Û,2016-09-23,125.55,126.4,124.18,124.25,766887,
300516.SZ,æ√÷Æ—Û,2016-09-26,124,127.5,123.2,126.9,2160720,
300516.SZ,æ√÷Æ—Û,2016-09-27,126.9,128.5,125,127.25,2195774,
300516.SZ,æ√÷Æ—Û,2016-09-28,127.25,132.25,127.25,130.4,3477726,
300516.SZ,æ√÷Æ—Û,2016-09-29,129.24,129.24,126.5,128.49,2281556,
300516.SZ,æ√÷Æ—Û,2016-09-30,127.9,128.79,125.71,126.16,1350973,
300516.SZ,æ√÷Æ—Û,2016-10-10,126.7,133.1,126.17,133,2616668,
