´úÂë,¼ò³Æ,ÈÕÆÚ,¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),
603822.SH,ST¼Î°Ä,2016-04-28,14.11,16.93,14.11,16.93,12100,
603822.SH,ST¼Î°Ä,2016-04-29,18.62,18.62,18.62,18.62,2200,
603822.SH,ST¼Î°Ä,2016-05-03,20.48,20.48,20.48,20.48,2100,
603822.SH,ST¼Î°Ä,2016-05-04,22.53,22.53,22.53,22.53,3600,
603822.SH,ST¼Î°Ä,2016-05-05,24.78,24.78,24.78,24.78,5400,
603822.SH,ST¼Î°Ä,2016-05-06,27.26,27.26,27.26,27.26,7400,
603822.SH,ST¼Î°Ä,2016-05-09,29.99,29.99,29.99,29.99,45529,
603822.SH,ST¼Î°Ä,2016-05-10,32.99,32.99,32.99,32.99,80500,
603822.SH,ST¼Î°Ä,2016-05-11,36.29,36.29,36.29,36.29,47537,
603822.SH,ST¼Î°Ä,2016-05-12,39.92,39.92,39.92,39.92,969549,
603822.SH,ST¼Î°Ä,2016-05-13,43.9,43.91,42.55,43.91,4939595,
603822.SH,ST¼Î°Ä,2016-05-16,47.3,47.49,43.11,44.72,11586805,
603822.SH,ST¼Î°Ä,2016-05-17,45.28,49.19,45.28,49.19,7843527,
603822.SH,ST¼Î°Ä,2016-05-18,47,47,44.27,44.69,9508094,
603822.SH,ST¼Î°Ä,2016-05-19,44.91,45.4,43.11,44.01,6148926,
603822.SH,ST¼Î°Ä,2016-05-20,42.9,46.6,42.5,46.15,7193894,
603822.SH,ST¼Î°Ä,2016-05-23,45.7,50.77,45.6,49.48,9348742,
603822.SH,ST¼Î°Ä,2016-05-24,48.43,48.89,46.83,47.31,6130501,
603822.SH,ST¼Î°Ä,2016-05-25,47.71,51.8,47.42,49.43,8368609,
603822.SH,ST¼Î°Ä,2016-05-26,48.61,51.89,46.83,51.77,7634487,
603822.SH,ST¼Î°Ä,2016-05-27,50.94,52.59,49.63,49.69,6696288,
603822.SH,ST¼Î°Ä,2016-05-30,48.99,51.55,47.72,49.67,4369032,
603822.SH,ST¼Î°Ä,2016-05-31,49.6,53.58,49.42,52.37,5962306,
603822.SH,ST¼Î°Ä,2016-06-01,51.7,56.5,51.7,53.3,6271219,
603822.SH,ST¼Î°Ä,2016-06-02,52.88,57.58,52.81,55.99,6209163,
603822.SH,ST¼Î°Ä,2016-06-03,55.88,57.5,54.28,54.34,5406740,
603822.SH,ST¼Î°Ä,2016-06-06,54.08,55.79,53.35,54.67,3552749,
603822.SH,ST¼Î°Ä,2016-06-07,54.5,58.49,54.31,57.69,5367681,
603822.SH,ST¼Î°Ä,2016-06-08,57,57,54.81,54.88,4227194,
603822.SH,ST¼Î°Ä,2016-06-13,52.7,53.44,49.39,49.39,4694110,
603822.SH,ST¼Î°Ä,2016-06-14,48.8,50.9,48.5,49.98,2619212,
603822.SH,ST¼Î°Ä,2016-06-15,49.3,54.88,49.01,52.97,3992252,
603822.SH,ST¼Î°Ä,2016-06-16,53.5,55.87,52.9,53.95,3375155,
603822.SH,ST¼Î°Ä,2016-06-17,53.93,59.35,53.93,59.35,6882369,
603822.SH,ST¼Î°Ä,2016-06-20,59,63.56,56.89,60.66,7376789,
603822.SH,ST¼Î°Ä,2016-06-21,60.88,63.55,58.8,60.17,6007916,
603822.SH,ST¼Î°Ä,2016-06-22,59.25,61.6,58.71,61.14,4261453,
603822.SH,ST¼Î°Ä,2016-06-23,62.73,64.9,61.8,62.21,4916367,
603822.SH,ST¼Î°Ä,2016-06-24,60,63.17,57.63,61.23,5156370,
603822.SH,ST¼Î°Ä,2016-06-27,61.19,67.1,61.05,65.94,5335863,
603822.SH,ST¼Î°Ä,2016-06-28,65.3,67.3,64.34,66.68,4930598,
603822.SH,ST¼Î°Ä,2016-06-29,66.87,72,66.1,70.95,4993014,
603822.SH,ST¼Î°Ä,2016-06-30,66.8,68.8,64.28,64.53,5439047,
603822.SH,ST¼Î°Ä,2016-07-01,65.1,67.83,65.1,67.08,3885248,
603822.SH,ST¼Î°Ä,2016-07-04,66.41,71.99,66.23,71.88,4583659,
603822.SH,ST¼Î°Ä,2016-07-05,72.2,77.5,70.6,75.38,4675597,
603822.SH,ST¼Î°Ä,2016-07-06,76.88,76.9,71.72,74.17,4556851,
603822.SH,ST¼Î°Ä,2016-07-07,73.5,75.94,72.3,75.23,3844303,
603822.SH,ST¼Î°Ä,2016-07-08,74.9,76,72,72.19,3339178,
603822.SH,ST¼Î°Ä,2016-07-11,71.8,73.1,65.42,66.53,3866924,
603822.SH,ST¼Î°Ä,2016-07-12,67.2,71.73,64.54,70.97,3880381,
603822.SH,ST¼Î°Ä,2016-07-13,70.89,73.1,69.2,70.18,3479841,
603822.SH,ST¼Î°Ä,2016-07-14,69.32,72.48,69.2,72.25,2862819,
603822.SH,ST¼Î°Ä,2016-07-15,72.5,77.7,72.49,75.03,4977849,
603822.SH,ST¼Î°Ä,2016-07-18,74.01,77.8,73,74.71,4531950,
603822.SH,ST¼Î°Ä,2016-07-19,74,76,70.51,74.08,3509141,
603822.SH,ST¼Î°Ä,2016-07-20,74,74.75,72.5,72.97,2270406,
603822.SH,ST¼Î°Ä,2016-07-21,73,73.12,69.5,69.61,3189093,
603822.SH,ST¼Î°Ä,2016-07-22,69.55,69.95,65.88,66.83,3138625,
603822.SH,ST¼Î°Ä,2016-07-25,66.37,67.45,64,66.54,2585243,
603822.SH,ST¼Î°Ä,2016-07-26,66.1,68.05,65.8,67.29,2022480,
603822.SH,ST¼Î°Ä,2016-07-27,67.69,67.69,60.66,60.8,3316341,
603822.SH,ST¼Î°Ä,2016-07-28,60.99,61.86,58.2,61.26,2822596,
603822.SH,ST¼Î°Ä,2016-07-29,60.8,62.48,59.6,60.64,2018184,
603822.SH,ST¼Î°Ä,2016-08-01,58.67,59.92,56,56.96,1972080,
