¥˙¬Î,ºÚ≥∆,»’∆⁄,ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),
603367.SH,≥Ω–¿“©“µ,2017-09-29,13.99,16.79,13.99,16.79,31371,
603367.SH,≥Ω–¿“©“µ,2017-10-09,18.47,18.47,18.47,18.47,14015,
603367.SH,≥Ω–¿“©“µ,2017-10-10,20.32,20.32,20.32,20.32,10400,
603367.SH,≥Ω–¿“©“µ,2017-10-11,22.35,22.35,22.35,22.35,45698,
603367.SH,≥Ω–¿“©“µ,2017-10-12,24.59,24.59,24.59,24.59,110018,
603367.SH,≥Ω–¿“©“µ,2017-10-13,27.05,27.05,27.05,27.05,185539,
603367.SH,≥Ω–¿“©“µ,2017-10-16,29.76,29.76,29.76,29.76,425313,
603367.SH,≥Ω–¿“©“µ,2017-10-17,30,32.73,28.7,32.09,56965891,
603367.SH,≥Ω–¿“©“µ,2017-10-18,30.01,31.54,29.58,29.6,33670930,
603367.SH,≥Ω–¿“©“µ,2017-10-19,28.98,30.44,28.36,30.02,23188816,
603367.SH,≥Ω–¿“©“µ,2017-10-20,29.12,29.72,27.05,27.48,27970156,
603367.SH,≥Ω–¿“©“µ,2017-10-23,27.11,27.43,26.2,26.74,17512728,
603367.SH,≥Ω–¿“©“µ,2017-10-24,26.27,26.55,24.63,25.05,21386343,
603367.SH,≥Ω–¿“©“µ,2017-10-25,25.02,26.18,25.02,25.56,14264086,
603367.SH,≥Ω–¿“©“µ,2017-10-26,26.37,26.68,25.71,25.86,16403175,
603367.SH,≥Ω–¿“©“µ,2017-10-27,25.6,25.77,25.1,25.13,10408207,
603367.SH,≥Ω–¿“©“µ,2017-10-30,25.1,25.13,23.68,23.9,11124931,
603367.SH,≥Ω–¿“©“µ,2017-10-31,23.88,24.85,23.88,24.74,9089964,
603367.SH,≥Ω–¿“©“µ,2017-11-01,24.58,25.11,24.4,24.77,8133694,
603367.SH,≥Ω–¿“©“µ,2017-11-02,24.68,26.46,24.52,26,18142217,
603367.SH,≥Ω–¿“©“µ,2017-11-03,25.69,26.13,25.31,25.38,10349547,
603367.SH,≥Ω–¿“©“µ,2017-11-06,25.01,25.28,24.03,25.21,11479921,
603367.SH,≥Ω–¿“©“µ,2017-11-07,25,25.01,24.3,24.49,9409533,
603367.SH,≥Ω–¿“©“µ,2017-11-08,24.13,25.56,24.11,25.03,12457407,
603367.SH,≥Ω–¿“©“µ,2017-11-09,24.81,24.88,24.28,24.5,9179382,
603367.SH,≥Ω–¿“©“µ,2017-11-10,24.47,24.77,24.15,24.18,8373231,
603367.SH,≥Ω–¿“©“µ,2017-11-13,24.3,24.52,23.87,24.49,7377872,
603367.SH,≥Ω–¿“©“µ,2017-11-14,24.51,24.6,24.01,24.41,6865784,
603367.SH,≥Ω–¿“©“µ,2017-11-15,24.69,24.96,24.41,24.45,8366960,
603367.SH,≥Ω–¿“©“µ,2017-11-16,24.08,24.09,22.9,22.91,12318245,
603367.SH,≥Ω–¿“©“µ,2017-11-17,22.9,22.9,21.02,21.09,10162438,
603367.SH,≥Ω–¿“©“µ,2017-11-20,21,21.01,20.11,20.93,5243679,
603367.SH,≥Ω–¿“©“µ,2017-11-21,20.82,21.55,20.59,21.07,5768044,
603367.SH,≥Ω–¿“©“µ,2017-11-22,21,21.45,20.74,20.94,5187587,
603367.SH,≥Ω–¿“©“µ,2017-11-23,20.85,20.87,20.02,20.04,5462658,
603367.SH,≥Ω–¿“©“µ,2017-11-24,20.05,20.18,19.65,19.8,4443942,
603367.SH,≥Ω–¿“©“µ,2017-11-27,19.82,20.09,19.7,19.86,3085474,
603367.SH,≥Ω–¿“©“µ,2017-11-28,19.84,20.1,19.82,20.1,3097660,
603367.SH,≥Ω–¿“©“µ,2017-11-29,20.1,20.24,19.4,19.63,4588285,
603367.SH,≥Ω–¿“©“µ,2017-11-30,19.63,19.97,19.52,19.63,3073693,
603367.SH,≥Ω–¿“©“µ,2017-12-01,19.63,19.73,19.46,19.65,2373614,
603367.SH,≥Ω–¿“©“µ,2017-12-04,19.65,19.65,18,18.22,6822278,
603367.SH,≥Ω–¿“©“µ,2017-12-05,18.09,18.27,17.16,17.26,5982924,
603367.SH,≥Ω–¿“©“µ,2017-12-06,17.24,17.79,17.19,17.68,4472910,
603367.SH,≥Ω–¿“©“µ,2017-12-07,17.56,17.77,17.36,17.47,3467642,
603367.SH,≥Ω–¿“©“µ,2017-12-08,17.49,18.4,17.42,18.13,5877393,
603367.SH,≥Ω–¿“©“µ,2017-12-11,18.1,18.54,18,18.38,4519445,
603367.SH,≥Ω–¿“©“µ,2017-12-12,18.2,18.5,17.53,17.59,4851666,
603367.SH,≥Ω–¿“©“µ,2017-12-13,17.69,18.13,17.68,18.01,3467322,
603367.SH,≥Ω–¿“©“µ,2017-12-14,18.06,18.27,17.96,18.23,3762018,
603367.SH,≥Ω–¿“©“µ,2017-12-15,18.14,18.15,17.87,17.95,2901161,
603367.SH,≥Ω–¿“©“µ,2017-12-18,18.05,18.1,17.53,17.79,2733766,
603367.SH,≥Ω–¿“©“µ,2017-12-19,17.85,18.33,17.85,18.14,4031096,
603367.SH,≥Ω–¿“©“µ,2017-12-20,18.07,18.14,17.63,17.77,2990016,
603367.SH,≥Ω–¿“©“µ,2017-12-21,17.76,18.12,17.4,17.99,4261712,
603367.SH,≥Ω–¿“©“µ,2017-12-22,17.81,18.16,17.81,17.98,3215585,
603367.SH,≥Ω–¿“©“µ,2017-12-25,18.3,19.78,18.07,19.78,13715245,
603367.SH,≥Ω–¿“©“µ,2017-12-26,19.91,21.34,19.78,20.63,22970390,
603367.SH,≥Ω–¿“©“µ,2017-12-27,20.86,20.86,19.9,20.09,14079247,
603367.SH,≥Ω–¿“©“µ,2017-12-28,19.8,20.25,19.48,19.8,10455804,
603367.SH,≥Ω–¿“©“µ,2017-12-29,19.87,20.34,19.8,19.82,6962566,
603367.SH,≥Ω–¿“©“µ,2018-01-02,19.7,20.16,19.62,20.01,6565509,
603367.SH,≥Ω–¿“©“µ,2018-01-03,19.92,20.14,19.71,19.89,6985508,
603367.SH,≥Ω–¿“©“µ,2018-01-04,19.85,19.89,19.63,19.73,5007041,
603367.SH,≥Ω–¿“©“µ,2018-01-05,19.8,20.49,19.71,20.29,8781299,
603367.SH,≥Ω–¿“©“µ,2018-01-08,20.3,20.7,20.03,20.6,9653102,
603367.SH,≥Ω–¿“©“µ,2018-01-09,20.5,21.66,20.26,21.3,17006690,
603367.SH,≥Ω–¿“©“µ,2018-01-10,21.05,21.15,19.8,20.17,11547725,
603367.SH,≥Ω–¿“©“µ,2018-01-11,20,22.19,19.85,22.19,10440234,
603367.SH,≥Ω–¿“©“µ,2018-01-12,22.8,23.85,21.7,21.71,27741633,
603367.SH,≥Ω–¿“©“µ,2018-01-15,21.26,22.71,20.68,21.91,18557771,
603367.SH,≥Ω–¿“©“µ,2018-01-16,21.5,22.79,21.21,22.4,15244306,
603367.SH,≥Ω–¿“©“µ,2018-01-17,22.33,22.8,21.8,22.21,10181814,
603367.SH,≥Ω–¿“©“µ,2018-01-18,22.19,22.83,22,22.53,10133050,
603367.SH,≥Ω–¿“©“µ,2018-01-19,22.4,22.45,21.4,21.45,10750046,
603367.SH,≥Ω–¿“©“µ,2018-01-22,21.12,21.13,20.2,20.37,8029195,
603367.SH,≥Ω–¿“©“µ,2018-01-23,20.3,20.72,20.21,20.37,4294827,
603367.SH,≥Ω–¿“©“µ,2018-01-24,20.43,20.75,20.31,20.64,4660528,
603367.SH,≥Ω–¿“©“µ,2018-01-25,20.62,20.63,20.3,20.37,4576768,
603367.SH,≥Ω–¿“©“µ,2018-01-26,20.31,20.55,19.95,20.04,4163845,
603367.SH,≥Ω–¿“©“µ,2018-01-29,20,20.19,19.13,19.47,5842034,
