¥˙¬Î,ºÚ≥∆,»’∆⁄,ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),
603711.SH,œ„∆Æ∆Æ,2017-11-30,17.02,20.42,17.02,20.42,26908,
603711.SH,œ„∆Æ∆Æ,2017-12-01,22.46,22.46,22.46,22.46,22572,
603711.SH,œ„∆Æ∆Æ,2017-12-04,24.71,24.71,24.71,24.71,123074,
603711.SH,œ„∆Æ∆Æ,2017-12-05,27.18,27.18,27.18,27.18,600716,
603711.SH,œ„∆Æ∆Æ,2017-12-06,29.9,29.9,29.9,29.9,5495292,
603711.SH,œ„∆Æ∆Æ,2017-12-07,32.89,32.89,30.51,31.7,27417317,
603711.SH,œ„∆Æ∆Æ,2017-12-08,31.8,34.87,31.01,34.87,15569958,
603711.SH,œ„∆Æ∆Æ,2017-12-11,37.78,38,32.76,33.27,29002074,
603711.SH,œ„∆Æ∆Æ,2017-12-12,30.31,31.48,29.94,29.94,18278266,
603711.SH,œ„∆Æ∆Æ,2017-12-13,28.51,30.66,28.51,29.86,13403049,
603711.SH,œ„∆Æ∆Æ,2017-12-14,29.02,29.73,28.16,29.2,13524550,
603711.SH,œ„∆Æ∆Æ,2017-12-15,28.95,28.95,27.72,27.85,11103018,
603711.SH,œ„∆Æ∆Æ,2017-12-18,27.76,27.8,25.37,25.66,11687368,
603711.SH,œ„∆Æ∆Æ,2017-12-19,25.21,25.9,25.08,25.75,7651477,
603711.SH,œ„∆Æ∆Æ,2017-12-20,25.5,25.8,24.73,24.77,7835101,
603711.SH,œ„∆Æ∆Æ,2017-12-21,24.7,25.26,24,24.86,9519808,
603711.SH,œ„∆Æ∆Æ,2017-12-22,24.63,27.3,24.5,27.06,16354515,
603711.SH,œ„∆Æ∆Æ,2017-12-25,26.35,27.48,25.8,26.75,11611888,
603711.SH,œ„∆Æ∆Æ,2017-12-26,26.4,28.5,26.26,27.18,14953541,
603711.SH,œ„∆Æ∆Æ,2017-12-27,26.91,29.17,26.64,28.59,17979818,
603711.SH,œ„∆Æ∆Æ,2017-12-28,27.8,30.73,27.51,29.35,19491433,
603711.SH,œ„∆Æ∆Æ,2017-12-29,28.7,29.42,26.42,26.57,13651439,
603711.SH,œ„∆Æ∆Æ,2018-01-02,26.75,27.8,25.92,27.15,9608848,
603711.SH,œ„∆Æ∆Æ,2018-01-03,26.83,26.84,25.63,26.3,9817734,
603711.SH,œ„∆Æ∆Æ,2018-01-04,26,26.6,25.81,26.05,6026761,
603711.SH,œ„∆Æ∆Æ,2018-01-05,26.05,26.4,25.65,25.7,5181300,
603711.SH,œ„∆Æ∆Æ,2018-01-08,25.69,26.18,25.65,26.11,4901738,
603711.SH,œ„∆Æ∆Æ,2018-01-09,26.16,28.72,25.86,28.72,13386943,
603711.SH,œ„∆Æ∆Æ,2018-01-10,29,31.5,28.51,30.79,24203556,
603711.SH,œ„∆Æ∆Æ,2018-01-11,29.7,31.86,28.99,29.89,17240174,
603711.SH,œ„∆Æ∆Æ,2018-01-12,29.2,29.78,28.02,28.58,11707415,
603711.SH,œ„∆Æ∆Æ,2018-01-15,28.03,31.04,27.8,29.83,14403742,
603711.SH,œ„∆Æ∆Æ,2018-01-16,29.39,30.99,29.01,30.62,15743759,
603711.SH,œ„∆Æ∆Æ,2018-01-17,29.88,30.5,29.2,30.07,10007998,
603711.SH,œ„∆Æ∆Æ,2018-01-18,30.06,31.6,29.39,29.66,10187612,
603711.SH,œ„∆Æ∆Æ,2018-01-19,29,31.5,28.5,31.23,16355287,
603711.SH,œ„∆Æ∆Æ,2018-01-22,30.3,30.75,29.05,29.89,10225907,
603711.SH,œ„∆Æ∆Æ,2018-01-23,29.33,30.3,29,29.44,6935265,
603711.SH,œ„∆Æ∆Æ,2018-01-24,29.67,30.3,29.16,29.85,7369508,
603711.SH,œ„∆Æ∆Æ,2018-01-25,29.5,29.73,28.63,28.69,7624765,
603711.SH,œ„∆Æ∆Æ,2018-01-26,28.08,28.49,26.9,27.23,8008959,
603711.SH,œ„∆Æ∆Æ,2018-01-29,27.22,27.79,26.62,27.47,4679706,
603711.SH,œ„∆Æ∆Æ,2018-01-30,27.16,27.74,27.16,27.71,4007764,
603711.SH,œ„∆Æ∆Æ,2018-01-31,27.91,29.86,27.4,29.34,12529241,
603711.SH,œ„∆Æ∆Æ,2018-02-01,28.6,28.99,26.41,26.44,9766733,
603711.SH,œ„∆Æ∆Æ,2018-02-02,25,25.68,24,25.11,6500231,
603711.SH,œ„∆Æ∆Æ,2018-02-05,24.72,26,24.01,25.38,4760103,
603711.SH,œ„∆Æ∆Æ,2018-02-06,24.18,25.2,22.84,22.84,5133158,
603711.SH,œ„∆Æ∆Æ,2018-02-07,23.66,23.96,21.5,23.07,5945607,
603711.SH,œ„∆Æ∆Æ,2018-02-08,22.65,23.48,22.5,23.07,3230985,
603711.SH,œ„∆Æ∆Æ,2018-02-09,22.2,22.48,20.88,21.07,4264922,
603711.SH,œ„∆Æ∆Æ,2018-02-12,21.66,21.82,21.07,21.44,2914460,
603711.SH,œ„∆Æ∆Æ,2018-02-13,21.58,22.1,21.49,21.63,3368459,
603711.SH,œ„∆Æ∆Æ,2018-02-14,21.63,21.81,21.27,21.38,1921724,
603711.SH,œ„∆Æ∆Æ,2018-02-22,21.56,22.5,21.56,22.3,3257772,
603711.SH,œ„∆Æ∆Æ,2018-02-23,22.4,22.47,22,22.38,2835022,
603711.SH,œ„∆Æ∆Æ,2018-02-26,22.58,23.27,22.56,23.25,4343360,
603711.SH,œ„∆Æ∆Æ,2018-02-27,23.25,23.89,22.93,23.4,4194632,
603711.SH,œ„∆Æ∆Æ,2018-02-28,23.25,23.25,22.52,22.63,3100728,
603711.SH,œ„∆Æ∆Æ,2018-03-01,22.35,22.79,22.21,22.7,2955617,
603711.SH,œ„∆Æ∆Æ,2018-03-02,22.52,22.62,22.18,22.2,2750587,
603711.SH,œ„∆Æ∆Æ,2018-03-05,21.99,22.58,21.96,22.56,2510881,
603711.SH,œ„∆Æ∆Æ,2018-03-06,22.58,23.18,22.38,22.97,4273666,
603711.SH,œ„∆Æ∆Æ,2018-03-07,22.8,24.57,22.65,23.96,7770173,
603711.SH,œ„∆Æ∆Æ,2018-03-08,23.61,24.14,23.45,23.81,5826284,
603711.SH,œ„∆Æ∆Æ,2018-03-09,23.9,24.17,23.53,23.97,5233760,
603711.SH,œ„∆Æ∆Æ,2018-03-12,24.1,24.5,23.96,24.42,5285251,
603711.SH,œ„∆Æ∆Æ,2018-03-13,24.44,24.45,23.44,23.49,4985544,
603711.SH,œ„∆Æ∆Æ,2018-03-14,23.33,24.6,23.25,23.91,5151137,
603711.SH,œ„∆Æ∆Æ,2018-03-15,23.35,23.6,22.6,22.89,4272441,
603711.SH,œ„∆Æ∆Æ,2018-03-16,22.89,23.3,22.62,22.71,2284190,
603711.SH,œ„∆Æ∆Æ,2018-03-19,22.71,23.49,22.32,23.22,3251473,
603711.SH,œ„∆Æ∆Æ,2018-03-20,22.85,24.3,22.51,23.67,5531524,
603711.SH,œ„∆Æ∆Æ,2018-03-21,23.56,23.96,22.87,23.06,4571340,
603711.SH,œ„∆Æ∆Æ,2018-03-22,23.02,23.4,22.81,23.18,2865355,
603711.SH,œ„∆Æ∆Æ,2018-03-23,22.01,22.33,20.86,20.86,4894342,
603711.SH,œ„∆Æ∆Æ,2018-03-26,20.45,20.7,19.15,20.64,3381571,
603711.SH,œ„∆Æ∆Æ,2018-03-27,20.81,21.3,20.81,21.05,3079518,
603711.SH,œ„∆Æ∆Æ,2018-03-28,20.76,21.18,20.5,20.73,2191417,
603711.SH,œ„∆Æ∆Æ,2018-03-29,20.85,21.57,20.85,21.3,3530625,
603711.SH,œ„∆Æ∆Æ,2018-03-30,21.46,21.59,21.17,21.51,3401650,
603711.SH,œ„∆Æ∆Æ,2018-04-02,21.73,21.75,21.21,21.31,2786878,
603711.SH,œ„∆Æ∆Æ,2018-04-03,21.14,21.14,20.5,20.87,2913020,
603711.SH,œ„∆Æ∆Æ,2018-04-04,20.88,22.96,20.88,21.67,5730889,
603711.SH,œ„∆Æ∆Æ,2018-04-09,21.45,23.84,21.15,23.84,6930718,
603711.SH,œ„∆Æ∆Æ,2018-04-10,24.18,25.35,23.36,23.53,11605585,
603711.SH,œ„∆Æ∆Æ,2018-04-11,22.98,24.39,22.98,23.76,6157401,
603711.SH,œ„∆Æ∆Æ,2018-04-12,23.47,23.79,23.17,23.46,3868629,
