ด๚ย๋,ผ๒ณฦ,ศีฦฺ,ฟชลฬผÛ(ิช),ื๎ธ฿ผÛ(ิช),ื๎ตอผÛ(ิช),สีลฬผÛ(ิช),ณษฝปมฟ(นษ),
002878.SZ,ิชยกัลอผ,2017-07-04,36.73,38,36.55,37.22,2268524,
002878.SZ,ิชยกัลอผ,2017-07-05,37.1,38.42,36.81,38.23,3678472,
002878.SZ,ิชยกัลอผ,2017-07-06,38.01,39.3,37.8,38.38,3571236,
002878.SZ,ิชยกัลอผ,2017-07-07,38.36,40.2,38.16,39.19,4694742,
002878.SZ,ิชยกัลอผ,2017-07-10,38.1,38.18,36.53,36.76,3028478,
002878.SZ,ิชยกัลอผ,2017-07-11,36.49,36.8,35.8,35.83,1541346,
002878.SZ,ิชยกัลอผ,2017-07-12,35.85,37,35.52,36.85,1536009,
002878.SZ,ิชยกัลอผ,2017-07-13,36.77,37.37,36,36.26,1431349,
002878.SZ,ิชยกัลอผ,2017-07-14,36.23,36.23,35.1,35.1,1311541,
002878.SZ,ิชยกัลอผ,2017-07-17,35,35,31.59,31.59,2338215,
002878.SZ,ิชยกัลอผ,2017-07-18,31.46,32.15,31.21,31.88,1226916,
002878.SZ,ิชยกัลอผ,2017-07-19,31.75,31.95,31.24,31.66,978315,
002878.SZ,ิชยกัลอผ,2017-07-20,31.56,32.2,31.56,31.83,1036250,
002878.SZ,ิชยกัลอผ,2017-07-21,31.83,31.98,31.25,31.98,982300,
002878.SZ,ิชยกัลอผ,2017-07-24,31.71,33.45,31.37,33.45,1868142,
002878.SZ,ิชยกัลอผ,2017-07-25,34.77,36.18,34.3,34.4,5950299,
002878.SZ,ิชยกัลอผ,2017-07-26,33.46,33.46,32.2,32.44,3109737,
002878.SZ,ิชยกัลอผ,2017-07-27,32.25,33.43,31.81,33.12,2544768,
002878.SZ,ิชยกัลอผ,2017-07-28,32.81,32.88,32.04,32.14,1825709,
002878.SZ,ิชยกัลอผ,2017-07-31,32.18,32.29,31.66,31.94,1109919,
002878.SZ,ิชยกัลอผ,2017-08-01,31.44,31.99,31.44,31.99,1276341,
002878.SZ,ิชยกัลอผ,2017-08-02,32.3,32.3,31.26,31.8,1223066,
002878.SZ,ิชยกัลอผ,2017-08-03,31.71,32.35,31.51,32.14,1356916,
002878.SZ,ิชยกัลอผ,2017-08-04,32,32.08,31.39,31.6,1026866,
002878.SZ,ิชยกัลอผ,2017-08-07,31.6,31.95,31.51,31.86,883582,
002878.SZ,ิชยกัลอผ,2017-08-08,31.84,31.84,31.37,31.62,605366,
002878.SZ,ิชยกัลอผ,2017-08-09,31.62,31.73,31.35,31.35,524100,
002878.SZ,ิชยกัลอผ,2017-08-10,31.19,32.76,29.9,32.65,3245807,
002878.SZ,ิชยกัลอผ,2017-08-11,31.38,31.55,30.25,30.4,1780731,
002878.SZ,ิชยกัลอผ,2017-08-14,30.38,30.78,30.07,30.59,1033125,
002878.SZ,ิชยกัลอผ,2017-08-15,30.65,31.08,30.52,30.81,941276,
002878.SZ,ิชยกัลอผ,2017-08-16,30.82,31.71,30.77,31.46,1525597,
002878.SZ,ิชยกัลอผ,2017-08-17,31.3,31.77,31.12,31.5,903500,
002878.SZ,ิชยกัลอผ,2017-08-18,31.18,31.37,31.12,31.21,737700,
002878.SZ,ิชยกัลอผ,2017-08-21,31.33,32.2,31.25,31.86,1301523,
002878.SZ,ิชยกัลอผ,2017-08-22,31.91,32.2,31.8,32,1175900,
002878.SZ,ิชยกัลอผ,2017-08-23,33.4,35.2,33.4,35.2,6334325,
002878.SZ,ิชยกัลอผ,2017-08-24,35.93,38.72,35.7,38.72,10323555,
002878.SZ,ิชยกัลอผ,2017-08-25,38.45,42.59,37.5,42.59,9882293,
002878.SZ,ิชยกัลอผ,2017-08-28,45,46.85,42.6,46.85,8885871,
002878.SZ,ิชยกัลอผ,2017-08-29,46.85,50.5,44.6,44.6,12727079,
002878.SZ,ิชยกัลอผ,2017-08-30,43.02,45,42.26,43.25,8420177,
002878.SZ,ิชยกัลอผ,2017-08-31,43.37,45.68,42.68,44.9,8674066,
002878.SZ,ิชยกัลอผ,2017-09-01,44.13,44.3,42.43,43.4,6611800,
002878.SZ,ิชยกัลอผ,2017-09-04,42.74,43.17,41.31,42,4542255,
002878.SZ,ิชยกัลอผ,2017-09-05,42.46,44.8,42.02,44.01,6879631,
002878.SZ,ิชยกัลอผ,2017-09-06,43.18,43.26,40.88,42.24,4998482,
002878.SZ,ิชยกัลอผ,2017-09-07,41.56,44.62,41.5,43.26,6567868,
002878.SZ,ิชยกัลอผ,2017-09-08,43,44.9,42.34,43.8,5488255,
002878.SZ,ิชยกัลอผ,2017-09-11,43.4,48.18,43.12,48.18,10177571,
002878.SZ,ิชยกัลอผ,2017-09-12,48.18,48.18,43.36,43.89,10143414,
002878.SZ,ิชยกัลอผ,2017-09-13,43,43.88,42.02,43.4,3564140,
002878.SZ,ิชยกัลอผ,2017-09-14,43.01,43.7,42.36,42.58,3027982,
002878.SZ,ิชยกัลอผ,2017-09-15,42.64,42.9,40.88,40.96,2722103,
002878.SZ,ิชยกัลอผ,2017-09-18,40.45,41.46,39.9,41,1983500,
002878.SZ,ิชยกัลอผ,2017-09-19,41.16,41.44,40.58,40.63,1574388,
002878.SZ,ิชยกัลอผ,2017-09-20,40.7,42.71,40.43,42.36,3452482,
002878.SZ,ิชยกัลอผ,2017-09-21,42,42.19,41.42,41.6,1869397,
002878.SZ,ิชยกัลอผ,2017-09-22,41.71,43.5,41.6,42.65,3544248,
002878.SZ,ิชยกัลอผ,2017-09-25,42,43.99,41.12,43.39,3861503,
002878.SZ,ิชยกัลอผ,2017-09-26,43.08,43.8,40.34,40.88,3552575,
002878.SZ,ิชยกัลอผ,2017-09-27,40.58,41.61,40.58,41.29,1492400,
002878.SZ,ิชยกัลอผ,2017-09-28,41.45,43.4,40.88,42.16,2917241,
002878.SZ,ิชยกัลอผ,2017-09-29,42.28,42.45,40.91,41.2,2202841,
002878.SZ,ิชยกัลอผ,2017-10-09,42,42.16,41.2,41.47,1234949,
002878.SZ,ิชยกัลอผ,2017-10-10,41.4,43.38,41.08,43.01,3232338,
002878.SZ,ิชยกัลอผ,2017-10-11,42.91,43,41.6,42.29,2211200,
002878.SZ,ิชยกัลอผ,2017-10-12,42.1,43,42.02,42.82,1972286,
002878.SZ,ิชยกัลอผ,2017-10-13,43.05,45.38,42.55,44.1,4765786,
002878.SZ,ิชยกัลอผ,2017-10-16,43.6,44.1,41.4,41.9,3554945,
002878.SZ,ิชยกัลอผ,2017-10-17,41.7,42.37,40.83,42.04,1595738,
002878.SZ,ิชยกัลอผ,2017-10-18,41.62,42.2,40.85,40.9,2008600,
002878.SZ,ิชยกัลอผ,2017-10-19,41.11,41.44,40.05,41.2,1055600,
002878.SZ,ิชยกัลอผ,2017-10-20,41,41.75,40.66,41.43,997400,
002878.SZ,ิชยกัลอผ,2017-10-23,41.43,41.94,41.05,41.94,1430879,
002878.SZ,ิชยกัลอผ,2017-10-24,41.8,42.18,40.85,41.79,1458900,
002878.SZ,ิชยกัลอผ,2017-10-25,41.68,43.5,41.58,43.33,3191338,
002878.SZ,ิชยกัลอผ,2017-10-26,43.13,47.11,42.91,45.66,5136459,
002878.SZ,ิชยกัลอผ,2017-10-27,44.8,45.1,43.5,43.78,3585321,
002878.SZ,ิชยกัลอผ,2017-10-30,43.56,43.61,40,40.92,3034638,
002878.SZ,ิชยกัลอผ,2017-10-31,40.87,41.83,40.68,41.57,1548741,
002878.SZ,ิชยกัลอผ,2017-11-01,41.41,43,41,42.66,2177878,
002878.SZ,ิชยกัลอผ,2017-11-02,42.6,43.7,42.11,42.53,2241500,
002878.SZ,ิชยกัลอผ,2017-11-03,42.19,43.37,42.18,42.85,1826700,
002878.SZ,ิชยกัลอผ,2017-11-06,43.25,44.33,43.02,44.01,2681600,
002878.SZ,ิชยกัลอผ,2017-11-07,44.1,44.1,42.31,43.24,2081699,
002878.SZ,ิชยกัลอผ,2017-11-08,42.91,44.58,42.86,43.8,3068521,
002878.SZ,ิชยกัลอผ,2017-11-09,43.21,45.1,43.1,45.1,3413120,
002878.SZ,ิชยกัลอผ,2017-11-10,46.08,49.61,45.44,45.44,6719174,
002878.SZ,ิชยกัลอผ,2017-11-13,44.99,49.98,44.99,49.98,6144774,
002878.SZ,ิชยกัลอผ,2017-11-14,51,53.62,50.1,50.23,8644572,
002878.SZ,ิชยกัลอผ,2017-11-15,50.03,52.44,48.05,51.6,6657300,
002878.SZ,ิชยกัลอผ,2017-11-16,50.95,51.89,46.98,46.98,5884700,
002878.SZ,ิชยกัลอผ,2017-11-17,45.91,46.4,42.28,42.28,4837061,
002878.SZ,ิชยกัลอผ,2017-11-20,42.5,42.98,40,42.48,2745261,
002878.SZ,ิชยกัลอผ,2017-11-21,42,42.41,39,40.3,3962812,
002878.SZ,ิชยกัลอผ,2017-11-22,40.22,40.85,38.73,39.53,2374061,
002878.SZ,ิชยกัลอผ,2017-11-23,39.25,40.3,38.58,38.58,1889600,
002878.SZ,ิชยกัลอผ,2017-11-24,38.34,38.9,37.72,38.03,1494400,
002878.SZ,ิชยกัลอผ,2017-11-27,37.88,37.88,35.6,35.9,1864900,
002878.SZ,ิชยกัลอผ,2017-11-28,36.14,37.65,36.08,37.39,1691200,
002878.SZ,ิชยกัลอผ,2017-11-29,37.39,37.45,35.8,37.15,1489400,
002878.SZ,ิชยกัลอผ,2017-11-30,37.01,37.98,36.57,37.24,1324900,
002878.SZ,ิชยกัลอผ,2017-12-01,37.2,37.94,37.02,37.74,1171400,
002878.SZ,ิชยกัลอผ,2017-12-04,37.2,37.25,34.7,34.89,2237100,
002878.SZ,ิชยกัลอผ,2017-12-05,34.36,35.6,32.2,32.94,1579300,
002878.SZ,ิชยกัลอผ,2017-12-06,33.7,34.61,33,34.39,1447900,
002878.SZ,ิชยกัลอผ,2017-12-07,34.38,35.33,34.05,34.67,1064100,
002878.SZ,ิชยกัลอผ,2017-12-08,34.67,35.88,34.5,35.5,1021400,
002878.SZ,ิชยกัลอผ,2017-12-11,35.49,35.95,35.3,35.66,885153,
002878.SZ,ิชยกัลอผ,2017-12-12,35.4,35.66,33.97,33.99,1346021,
002878.SZ,ิชยกัลอผ,2017-12-13,34.23,35.3,34,34.94,938121,
002878.SZ,ิชยกัลอผ,2017-12-14,34.8,35.89,34.66,35.71,1229598,
002878.SZ,ิชยกัลอผ,2017-12-15,35.7,35.7,34.71,35.2,1010500,
002878.SZ,ิชยกัลอผ,2017-12-18,35.1,35.52,34.8,35.36,645600,
002878.SZ,ิชยกัลอผ,2017-12-19,35.22,35.85,35.05,35.48,672400,
002878.SZ,ิชยกัลอผ,2017-12-20,35.31,35.52,34.5,34.59,690800,
002878.SZ,ิชยกัลอผ,2017-12-21,34.44,35.11,33.95,35.04,814600,
002878.SZ,ิชยกัลอผ,2017-12-22,35,35.44,34.51,34.55,617100,
002878.SZ,ิชยกัลอผ,2017-12-25,34.69,35.07,34.18,35.01,776700,
002878.SZ,ิชยกัลอผ,2017-12-26,35,36.97,34.85,36.74,1909500,
002878.SZ,ิชยกัลอผ,2017-12-27,36.33,36.71,35.88,36.08,1251400,
002878.SZ,ิชยกัลอผ,2017-12-28,35.91,37.32,35.52,37.3,1622600,
002878.SZ,ิชยกัลอผ,2017-12-29,36.93,37.43,36.85,36.89,1259900,
002878.SZ,ิชยกัลอผ,2018-01-02,36.88,37.1,36.37,36.84,851500,
002878.SZ,ิชยกัลอผ,2018-01-03,36.88,36.91,36.29,36.65,783300,
002878.SZ,ิชยกัลอผ,2018-01-04,36.71,37,36.29,36.4,732510,
002878.SZ,ิชยกัลอผ,2018-01-05,36.5,36.79,36.06,36.15,674498,
002878.SZ,ิชยกัลอผ,2018-01-08,36.37,36.37,35.27,35.89,911700,
002878.SZ,ิชยกัลอผ,2018-01-09,35.8,36.36,35.71,36.11,649200,
002878.SZ,ิชยกัลอผ,2018-01-10,35.9,36.19,34.6,35.02,919000,
002878.SZ,ิชยกัลอผ,2018-01-11,34.96,36.15,34.88,35.75,932800,
002878.SZ,ิชยกัลอผ,2018-01-12,35.5,35.97,35.5,35.75,669200,
002878.SZ,ิชยกัลอผ,2018-01-15,35.75,35.84,33.84,34.35,953400,
002878.SZ,ิชยกัลอผ,2018-01-16,34.29,34.97,33.93,34.63,622700,
002878.SZ,ิชยกัลอผ,2018-01-17,34.62,37.96,34.3,36.67,2051410,
002878.SZ,ิชยกัลอผ,2018-01-18,36.7,36.99,36.01,36.46,1107800,
002878.SZ,ิชยกัลอผ,2018-01-19,36.23,36.88,36.12,36.49,1059116,
002878.SZ,ิชยกัลอผ,2018-01-22,36.4,36.6,35.1,36.14,751600,
002878.SZ,ิชยกัลอผ,2018-01-23,36.01,36.68,35.8,36.62,885211,
002878.SZ,ิชยกัลอผ,2018-01-24,36.69,37.8,36.1,37.46,1626711,
002878.SZ,ิชยกัลอผ,2018-01-25,37.22,37.98,36.36,36.4,1428716,
002878.SZ,ิชยกัลอผ,2018-01-26,36.44,37.72,36.44,36.93,1203811,
002878.SZ,ิชยกัลอผ,2018-01-29,36.84,37.29,35.68,35.96,986711,
002878.SZ,ิชยกัลอผ,2018-01-30,35.95,36.4,35.5,36.01,611800,
002878.SZ,ิชยกัลอผ,2018-01-31,35.82,36.01,34.7,35,704700,
002878.SZ,ิชยกัลอผ,2018-02-01,34.85,35.34,33.8,33.8,760911,
002878.SZ,ิชยกัลอผ,2018-02-02,33.37,34.49,32.25,34.08,479600,
002878.SZ,ิชยกัลอผ,2018-02-05,33.5,34.33,33.5,33.93,349000,
002878.SZ,ิชยกัลอผ,2018-02-06,33.1,33.92,30.54,30.54,1074600,
002878.SZ,ิชยกัลอผ,2018-02-07,33.59,33.59,33,33.59,1294900,
002878.SZ,ิชยกัลอผ,2018-02-08,34.89,36.95,34.48,36.95,2735810,
002878.SZ,ิชยกัลอผ,2018-02-09,37.16,40.65,37.16,38,5766200,
002878.SZ,ิชยกัลอผ,2018-02-12,38.3,41.15,37.22,39.83,6065409,
002878.SZ,ิชยกัลอผ,2018-02-13,39.43,39.48,37.43,37.82,4438000,
002878.SZ,ิชยกัลอผ,2018-02-14,37.2,37.7,36.38,37.14,2549000,
002878.SZ,ิชยกัลอผ,2018-02-22,37.39,38.29,36.51,37.98,3020698,
002878.SZ,ิชยกัลอผ,2018-02-23,37.54,38.28,36.9,37.91,2813351,
002878.SZ,ิชยกัลอผ,2018-02-26,38.65,40.76,38.65,40.33,4579862,
002878.SZ,ิชยกัลอผ,2018-02-27,39.97,44.36,39.7,44.36,5587320,
002878.SZ,ิชยกัลอผ,2018-02-28,44.13,44.15,40.88,41.97,5884167,
002878.SZ,ิชยกัลอผ,2018-03-01,41.47,42.83,41.33,42.28,4030600,
002878.SZ,ิชยกัลอผ,2018-03-02,41.03,41.58,40.16,40.28,3411967,
002878.SZ,ิชยกัลอผ,2018-03-05,40.2,41.81,40.18,41.44,2884667,
002878.SZ,ิชยกัลอผ,2018-03-06,43.15,43.38,41.45,41.69,3559400,
002878.SZ,ิชยกัลอผ,2018-03-07,42.06,45.86,41.71,44,6609867,
002878.SZ,ิชยกัลอผ,2018-03-08,43.66,45.75,42.56,45.3,5712867,
002878.SZ,ิชยกัลอผ,2018-03-09,44.84,46.33,44.55,44.98,4985567,
002878.SZ,ิชยกัลอผ,2018-03-12,44.9,48.3,44.9,46.14,4509400,
002878.SZ,ิชยกัลอผ,2018-03-13,45,45.49,43.8,44,3500400,
002878.SZ,ิชยกัลอผ,2018-03-14,44.24,44.83,43.57,43.57,1872300,
002878.SZ,ิชยกัลอผ,2018-03-15,43.1,43.44,39.66,41.18,3054000,
002878.SZ,ิชยกัลอผ,2018-03-16,41.48,42.16,41.08,41.4,1525900,
002878.SZ,ิชยกัลอผ,2018-03-19,41.74,43.28,41.4,43,1855400,
002878.SZ,ิชยกัลอผ,2018-03-20,42.03,42.77,40.75,42.68,1823100,
002878.SZ,ิชยกัลอผ,2018-03-21,42.68,44.28,42.02,42.13,2365500,
002878.SZ,ิชยกัลอผ,2018-03-22,41.89,43.78,41.87,43.06,1898300,
002878.SZ,ิชยกัลอผ,2018-03-23,41,41.46,38.89,39.1,3124900,
002878.SZ,ิชยกัลอผ,2018-03-26,38.51,40.66,38.38,40.66,1671400,
002878.SZ,ิชยกัลอผ,2018-03-27,40.98,42.4,40.98,41.83,2529900,
002878.SZ,ิชยกัลอผ,2018-03-28,40.95,42.29,40.71,41.8,1873900,
002878.SZ,ิชยกัลอผ,2018-03-29,42.08,43.3,41.38,41.92,2133500,
002878.SZ,ิชยกัลอผ,2018-03-30,42.2,43.76,42.2,43.6,2739600,
002878.SZ,ิชยกัลอผ,2018-04-02,43.61,43.8,42.46,42.74,2497700,
002878.SZ,ิชยกัลอผ,2018-04-03,42.05,42.25,41.3,42.13,1979967,
002878.SZ,ิชยกัลอผ,2018-04-04,42.4,46.2,42.4,43.98,3697167,
002878.SZ,ิชยกัลอผ,2018-04-09,42.99,44.26,42.12,44.12,2617500,
002878.SZ,ิชยกัลอผ,2018-04-10,43.9,48.53,43.81,46.39,6973198,
002878.SZ,ิชยกัลอผ,2018-04-11,46.54,51.03,45.61,51.03,7041966,
002878.SZ,ิชยกัลอผ,2018-04-12,51.05,51.1,46.03,46.4,7399264,
002878.SZ,ิชยกัลอผ,2018-04-13,46.4,47.24,44.7,45.3,4102766,
002878.SZ,ิชยกัลอผ,2018-04-16,45,45.76,44.21,45.59,2280033,
002878.SZ,ิชยกัลอผ,2018-04-17,45.8,46.2,43.22,43.39,2348767,
002878.SZ,ิชยกัลอผ,2018-04-18,43.7,44.33,42.04,43.95,1934533,
002878.SZ,ิชยกัลอผ,2018-04-19,43.88,45.46,43.6,44.42,2098166,
002878.SZ,ิชยกัลอผ,2018-04-20,44,44.95,41.88,42.15,2029900,
002878.SZ,ิชยกัลอผ,2018-04-23,42.24,43.33,42.01,42.99,1258298,
002878.SZ,ิชยกัลอผ,2018-04-24,43.27,46.1,43.04,45.97,3102500,
002878.SZ,ิชยกัลอผ,2018-04-25,44,45.57,43.67,45.5,3505633,
002878.SZ,ิชยกัลอผ,2018-04-26,45.3,45.3,42.56,42.64,2177566,
002878.SZ,ิชยกัลอผ,2018-04-27,43.45,44.05,42.66,43.56,1355300,
002878.SZ,ิชยกัลอผ,2018-05-02,43.54,43.96,42.47,42.9,1184600,
002878.SZ,ิชยกัลอผ,2018-05-03,42.69,43.64,41.5,43.6,1496500,
002878.SZ,ิชยกัลอผ,2018-05-04,43.87,44.49,43.22,43.7,1508300,
002878.SZ,ิชยกัลอผ,2018-05-07,43.79,45.3,43.57,45.05,2097166,
002878.SZ,ิชยกัลอผ,2018-05-08,44.8,45.25,44.45,45.24,1830500,
002878.SZ,ิชยกัลอผ,2018-05-09,45.23,46.5,44.8,46.27,2810400,
002878.SZ,ิชยกัลอผ,2018-05-10,46.13,46.5,45.5,46.28,1953066,
002878.SZ,ิชยกัลอผ,2018-05-11,46.27,46.3,43.81,44.03,2321300,
002878.SZ,ิชยกัลอผ,2018-05-14,43.85,44.65,43.02,43.43,1266700,
002878.SZ,ิชยกัลอผ,2018-05-15,43.45,44.44,43.31,44.43,1096600,
002878.SZ,ิชยกัลอผ,2018-05-16,44,45.86,43.88,44.93,1938766,
002878.SZ,ิชยกัลอผ,2018-05-17,45,45.96,44.44,45.36,1732500,
002878.SZ,ิชยกัลอผ,2018-05-18,45.13,45.55,44.23,44.99,1443000,
002878.SZ,ิชยกัลอผ,2018-05-21,45.67,46.51,45.22,46.37,2627606,
002878.SZ,ิชยกัลอผ,2018-05-22,46.1,47.98,45.91,47.57,3173198,
002878.SZ,ิชยกัลอผ,2018-05-23,47.11,48.45,46.59,47.83,3424672,
002878.SZ,ิชยกัลอผ,2018-05-24,47.4,47.76,46.3,46.76,2223898,
002878.SZ,ิชยกัลอผ,2018-05-25,46.77,51.44,46.3,48.5,4613664,
002878.SZ,ิชยกัลอผ,2018-05-28,48.54,53.35,48.52,53.35,4288764,
002878.SZ,ิชยกัลอผ,2018-05-29,56,58.69,51.79,51.85,12546945,
002878.SZ,ิชยกัลอผ,2018-05-30,46.84,49,46.67,46.67,8652051,
002878.SZ,ิชยกัลอผ,2018-05-31,46.17,48.22,45.16,47.3,6179447,
002878.SZ,ิชยกัลอผ,2018-06-01,46.65,47.18,42.66,43.21,5367464,
002878.SZ,ิชยกัลอผ,2018-06-04,43.8,43.8,41.68,42.41,2333300,
002878.SZ,ิชยกัลอผ,2018-06-05,42.16,45.3,42.16,44.53,2919865,
002878.SZ,ิชยกัลอผ,2018-06-06,44.93,46.99,44.89,46.1,3361767,
002878.SZ,ิชยกัลอผ,2018-06-07,46.02,48.93,45.81,47.58,4260839,
002878.SZ,ิชยกัลอผ,2018-06-08,47.2,48.88,45.87,48.74,3998398,
002878.SZ,ิชยกัลอผ,2018-06-11,49,50.83,47.87,49.4,3894237,
002878.SZ,ิชยกัลอผ,2018-06-12,48.9,51.24,46.09,50.45,4448405,
002878.SZ,ิชยกัลอผ,2018-06-13,50,50.98,46.96,47.46,3539839,
002878.SZ,ิชยกัลอผ,2018-06-14,47.1171,48.8145,45.5225,48.4887,5356032,
002878.SZ,ิชยกัลอผ,2018-06-15,47.0142,48.283,43.6364,43.6364,4754910,
002878.SZ,ิชยกัลอผ,2018-06-19,39.2814,40.5673,39.2814,39.2814,2868850,
002878.SZ,ิชยกัลอผ,2018-06-20,37.6011,40.2244,36.298,39.4185,4684160,
002878.SZ,ิชยกัลอผ,2018-06-21,38.7498,39.1613,35.475,35.475,4945260,
002878.SZ,ิชยกัลอผ,2018-06-22,34.6348,36.4009,33.5718,35.6807,3022820,
002878.SZ,ิชยกัลอผ,2018-06-25,35.835,37.3096,35.5264,35.8179,2777080,
002878.SZ,ิชยกัลอผ,2018-06-26,36.178,38.3555,36.178,37.5325,3510410,
002878.SZ,ิชยกัลอผ,2018-06-27,37.6011,39.0928,36.8124,39.0928,4641120,
002878.SZ,ิชยกัลอผ,2018-06-28,39.0928,39.2642,37.5496,37.7211,3269470,
002878.SZ,ิชยกัลอผ,2018-06-29,37.5839,38.9213,36.658,38.7156,4275113,
002878.SZ,ิชยกัลอผ,2018-07-02,38.7327,39.2642,36.3837,36.7781,3556303,
002878.SZ,ิชยกัลอผ,2018-07-03,37.6354,40.4644,37.0181,40.4644,5762913,
002878.SZ,ิชยกัลอผ,2018-07-04,40.5502,40.5845,38.6641,39.0928,5769893,
002878.SZ,ิชยกัลอผ,2018-07-05,39.1785,39.2814,35.4921,36.658,4021833,
002878.SZ,ิชยกัลอผ,2018-07-06,36.8124,38.0126,35.6636,36.8981,3552743,
002878.SZ,ิชยกัลอผ,2018-07-09,36.9838,39.0242,36.9152,38.5955,3756227,
002878.SZ,ิชยกัลอผ,2018-07-10,38.4412,40.2073,37.944,39.9329,4575404,
002878.SZ,ิชยกัลอผ,2018-07-11,39.1613,39.1785,37.121,38.5269,4123464,
002878.SZ,ิชยกัลอผ,2018-07-12,38.3212,40.293,38.3212,39.7443,5103446,
002878.SZ,ิชยกัลอผ,2018-07-13,39.4357,42.2648,39.2814,40.1901,7282610,
002878.SZ,ิชยกัลอผ,2018-07-16,39.8643,40.3787,38.9899,40.3787,3399420,
002878.SZ,ิชยกัลอผ,2018-07-17,39.9501,42.1105,39.8129,42.0933,5596490,
002878.SZ,ิชยกัลอผ,2018-07-18,41.5961,41.9733,40.8931,41.0474,3280844,
002878.SZ,ิชยกัลอผ,2018-07-19,41.0474,42.179,40.4987,41.5446,3561179,
002878.SZ,ิชยกัลอผ,2018-07-20,41.0646,42.3505,40.293,41.5789,3196490,
002878.SZ,ิชยกัลอผ,2018-07-23,40.9788,42.2476,40.7388,41.6818,3668254,
002878.SZ,ิชยกัลอผ,2018-07-24,41.4589,42.179,40.8074,41.8704,3061643,
002878.SZ,ิชยกัลอผ,2018-07-25,41.7332,42.9678,41.6304,41.9218,3862590,
002878.SZ,ิชยกัลอผ,2018-07-26,42.3334,42.3334,40.8417,41.2017,2087230,
002878.SZ,ิชยกัลอผ,2018-07-27,41.1331,41.4589,40.3787,40.6873,1331950,
002878.SZ,ิชยกัลอผ,2018-07-30,40.6873,41.2874,39.35,39.5386,1488800,
002878.SZ,ิชยกัลอผ,2018-07-31,39.4014,42.6077,39.3842,41.7504,3096660,
002878.SZ,ิชยกัลอผ,2018-08-01,41.7504,42.1619,40.8759,41.0646,2225780,
002878.SZ,ิชยกัลอผ,2018-08-02,40.9617,40.9617,37.7211,39.4871,2918046,
002878.SZ,ิชยกัลอผ,2018-08-03,39.1956,39.47,37.8583,37.8925,1080730,
002878.SZ,ิชยกัลอผ,2018-08-06,37.3953,38.5269,35.1492,35.9208,1350330,
002878.SZ,ิชยกัลอผ,2018-08-07,36.1265,37.5325,35.8007,37.3439,1280050,
002878.SZ,ิชยกัลอผ,2018-08-08,37.3439,38.0469,36.7266,36.9324,1110700,
002878.SZ,ิชยกัลอผ,2018-08-09,36.3837,38.2183,36.3837,37.6868,1157850,
002878.SZ,ิชยกัลอผ,2018-08-10,37.5839,38.3041,37.2753,38.1326,916340,
002878.SZ,ิชยกัลอผ,2018-08-13,37.4468,38.5269,37.121,38.4584,970820,
002878.SZ,ิชยกัลอผ,2018-08-14,38.1154,39.3157,38.1154,38.5098,1213610,
002878.SZ,ิชยกัลอผ,2018-08-15,38.2012,39.0242,37.7211,38.0983,847760,
002878.SZ,ิชยกัลอผ,2018-08-16,38.0983,38.0983,37.0695,37.2753,752510,
002878.SZ,ิชยกัลอผ,2018-08-17,37.8583,38.7498,37.6354,38.0126,1456870,
002878.SZ,ิชยกัลอผ,2018-08-20,38.0469,40.653,37.5325,39.71,1883140,
