╢ЗбК,╪РЁф,хуфз,©╙ел╪ш(т╙),вН╦ъ╪ш(т╙),вН╣м╪ш(т╙),йуел╪ш(т╙),Ёи╫╩а©(╧и),
300355.SZ,ци╡щиЗл╛,2015-01-05,47.8195,49.1176,46.8232,48.544,7227960,
300355.SZ,ци╡щиЗл╛,2015-01-06,48.0006,50.7478,47.6987,50.5365,9925718,
300355.SZ,ци╡щиЗл╛,2015-01-07,50.4157,50.5365,49.2686,49.4799,6168228,
300355.SZ,ци╡щиЗл╛,2015-01-08,49.3591,50.0535,49.1176,49.2082,5491057,
300355.SZ,ци╡щиЗл╛,2015-01-09,49.2082,49.7818,47.9402,48.3025,7053580,
300355.SZ,ци╡щиЗл╛,2015-01-12,48.0912,48.1818,46.7327,46.9742,5282535,
300355.SZ,ци╡щиЗл╛,2015-01-13,47.0346,47.8195,46.9742,47.7591,3281153,
300355.SZ,ци╡щиЗл╛,2015-01-14,47.6987,47.6987,45.8874,46.7327,4230998,
300355.SZ,ци╡щиЗл╛,2015-01-15,46.7931,47.8799,46.5515,47.0949,4710119,
300355.SZ,ци╡щиЗл╛,2015-01-16,47.0648,47.9101,46.7931,47.7591,4917044,
300355.SZ,ци╡щиЗл╛,2015-01-19,47.0044,49.0572,46.0383,46.7629,7750900,
300355.SZ,ци╡щиЗл╛,2015-01-20,47.0346,48.9063,47.0346,48.6346,10880511,
300355.SZ,ци╡щиЗл╛,2015-01-21,49.1176,49.7818,48.695,49.6308,11164102,
300355.SZ,ци╡щиЗл╛,2015-01-22,49.6912,50.5667,49.3289,50.0535,11045353,
300355.SZ,ци╡щиЗл╛,2015-01-23,50.0837,50.3554,48.7252,49.0874,8950048,
300355.SZ,ци╡щиЗл╛,2015-01-26,49.1478,49.9629,49.1478,49.9025,11988272,
300355.SZ,ци╡щиЗл╛,2015-01-27,49.812,52.1365,48.9667,51.7139,17557682,
300355.SZ,ци╡щиЗл╛,2015-01-28,51.2309,51.895,50.778,51.261,12329469,
300355.SZ,ци╡щиЗл╛,2015-01-29,50.8686,51.7139,50.0535,50.0837,7323218,
300355.SZ,ци╡щиЗл╛,2015-01-30,50.0837,50.9592,49.3591,49.5101,6765049,
300355.SZ,ци╡щиЗл╛,2015-02-02,49.0572,50.0535,48.695,48.8761,6121506,
300355.SZ,ци╡щиЗл╛,2015-02-03,48.9667,49.9025,48.9667,49.7214,7802012,
300355.SZ,ци╡щиЗл╛,2015-02-04,49.7818,49.9931,49.027,49.027,7098349,
300355.SZ,ци╡щиЗл╛,2015-02-05,49.4497,49.6912,48.2723,48.2723,8327682,
300355.SZ,ци╡щиЗл╛,2015-02-06,48.3025,48.3025,46.7327,46.7931,6789907,
300355.SZ,ци╡щиЗл╛,2015-02-09,46.7931,47.3667,46.4308,46.8232,4377617,
300355.SZ,ци╡щиЗл╛,2015-02-10,47.0648,47.6384,46.5817,47.578,3697031,
300355.SZ,ци╡щиЗл╛,2015-02-11,47.578,48.1214,47.3968,47.8497,3679767,
300355.SZ,ци╡щиЗл╛,2015-02-12,47.8497,48.5138,47.8497,47.8799,4448055,
300355.SZ,ци╡щиЗл╛,2015-02-13,48.3327,49.1176,48.0006,48.544,7356640,
300355.SZ,ци╡щиЗл╛,2015-02-16,48.9063,50.0535,48.9063,49.661,8244753,
300355.SZ,ци╡щиЗл╛,2015-02-17,49.5101,49.8723,49.1176,49.5101,5476601,
300355.SZ,ци╡щиЗл╛,2015-02-25,49.6912,50.9893,49.661,49.9629,8865902,
300355.SZ,ци╡щиЗл╛,2015-02-26,50.3554,51.8346,50.2346,50.8988,15195635,
300355.SZ,ци╡щиЗл╛,2015-02-27,51.1101,51.2912,50.4157,51.2007,10567956,
300355.SZ,ци╡щиЗл╛,2015-03-02,52.2271,54.1592,52.1667,52.6497,21370538,
300355.SZ,ци╡щиЗл╛,2015-03-03,52.529,57.9026,51.6233,55.9705,40911445,
300355.SZ,ци╡щиЗл╛,2015-03-04,55.2158,56.3026,54.6422,55.6686,22282830,
300355.SZ,ци╡щиЗл╛,2015-03-05,55.4875,57.6309,54.5516,56.5441,23751300,
300355.SZ,ци╡щиЗл╛,2015-03-06,56.212,56.4837,53.0724,53.4347,19173045,
300355.SZ,ци╡щиЗл╛,2015-03-09,53.4045,54.8234,53.1328,54.2498,12979025,
300355.SZ,ци╡щиЗл╛,2015-03-10,54.3101,55.4573,53.9479,54.9441,12571290,
300355.SZ,ци╡щиЗл╛,2015-03-11,54.612,54.6724,52.7101,53.3139,14080300,
300355.SZ,ци╡щиЗл╛,2015-03-12,53.1328,53.6762,51.5026,52.3177,13130135,
300355.SZ,ци╡щиЗл╛,2015-03-13,52.4988,53.2837,52.2573,53.163,10537324,
300355.SZ,ци╡щиЗл╛,2015-03-16,53.7365,54.9441,53.5252,54.4309,15487229,
300355.SZ,ци╡щиЗл╛,2015-03-17,54.8234,55.3668,53.7969,54.3705,19212138,
300355.SZ,ци╡щиЗл╛,2015-03-18,54.4007,56.1517,54.4007,55.88,21556821,
300355.SZ,ци╡щиЗл╛,2015-03-19,55.6686,57.2687,55.0347,55.6686,19074694,
300355.SZ,ци╡щиЗл╛,2015-03-20,55.88,60.6498,55.4573,59.1706,31552424,
300355.SZ,ци╡щиЗл╛,2015-03-23,58.8989,61.5555,58.1441,61.2234,30222605,
300355.SZ,ци╡щиЗл╛,2015-03-24,60.831,63.3367,58.597,62.7933,36720141,
300355.SZ,ци╡щиЗл╛,2015-03-25,62.5819,62.5819,60.2574,60.7404,27277158,
300355.SZ,ци╡щиЗл╛,2015-03-26,59.9253,60.3178,57.6309,58.4159,20804562,
300355.SZ,ци╡щиЗл╛,2015-03-27,57.963,59.8347,57.963,59.2008,11779956,
300355.SZ,ци╡щиЗл╛,2015-03-30,59.1706,61.0423,58.8989,59.563,16409333,
300355.SZ,ци╡щиЗл╛,2015-03-31,59.563,61.4951,58.8989,60.3781,19760663,
300355.SZ,ци╡щиЗл╛,2015-04-01,61.1329,61.5857,60.2272,61.4348,17463829,
300355.SZ,ци╡щиЗл╛,2015-04-02,63.2159,67.4726,62.2197,65.2084,29098635,
300355.SZ,ци╡щиЗл╛,2015-04-03,64.3329,65.6914,63.7593,65.2386,19801422,
300355.SZ,ци╡щиЗл╛,2015-04-07,66.3858,67.3216,64.3027,64.9669,20264226,
300355.SZ,ци╡щиЗл╛,2015-04-08,64.8159,66.265,61.797,62.8235,22058221,
300355.SZ,ци╡щиЗл╛,2015-04-09,62.4914,63.3065,58.6272,61.9782,21177261,
300355.SZ,ци╡щиЗл╛,2015-04-10,61.8272,63.2763,60.5291,62.9442,13073895,
300355.SZ,ци╡щиЗл╛,2015-04-13,63.0046,64.3933,62.5518,63.397,16048131,
300355.SZ,ци╡щиЗл╛,2015-04-14,63.6989,64.2725,60.9819,61.8876,15070891,
300355.SZ,ци╡щиЗл╛,2015-04-15,62.3102,62.4914,58.2347,58.2649,14840204,
300355.SZ,ци╡щиЗл╛,2015-04-16,59.9253,63.9405,59.7744,61.3442,19729177,
300355.SZ,ци╡щиЗл╛,2015-04-17,60.0762,61.1027,59.714,60.4989,18592543,
300355.SZ,ци╡щиЗл╛,2015-04-20,60.0762,61.6763,58.7781,60.3781,17184089,
300355.SZ,ци╡щиЗл╛,2015-04-21,59.4423,63.2159,59.4423,62.5819,16816733,
300355.SZ,ци╡щиЗл╛,2015-04-22,62.8838,63.7895,62.5518,63.5782,19687914,
300355.SZ,ци╡щиЗл╛,2015-04-23,63.7895,64.7556,62.7933,63.2159,19052616,
300355.SZ,ци╡щиЗл╛,2015-04-24,62.1895,62.3404,60.3781,61.3744,17975344,
300355.SZ,ци╡щиЗл╛,2015-04-27,61.948,62.7027,60.7404,61.8574,15553751,
300355.SZ,ци╡щиЗл╛,2015-04-28,61.6159,62.3102,58.4762,58.8687,16042044,
300355.SZ,ци╡щиЗл╛,2015-04-29,58.6876,60.3781,58.2649,59.714,10849583,
300355.SZ,ци╡щиЗл╛,2015-04-30,59.8347,60.9517,59.6234,60.1668,12023888,
300355.SZ,ци╡щиЗл╛,2015-05-04,60.68,60.9517,59.0196,60.3781,7662975,
300355.SZ,ци╡щиЗл╛,2015-05-05,60.4083,62.0385,59.8649,61.5857,17919946,
300355.SZ,ци╡щиЗл╛,2015-05-06,62.9442,63.6989,60.2272,60.68,23519400,
300355.SZ,ци╡щиЗл╛,2015-05-07,59.1706,60.1668,56.8158,56.8158,14439760,
300355.SZ,ци╡щиЗл╛,2015-05-08,58.1441,59.4725,57.329,59.2008,12220871,
300355.SZ,ци╡щиЗл╛,2015-05-11,59.4725,61.8876,59.4725,61.6461,16075086,
300355.SZ,ци╡щиЗл╛,2015-05-12,61.8272,62.7329,60.1668,61.4951,17439259,
300355.SZ,ци╡щиЗл╛,2015-05-13,60.68,64.514,59.8347,64.2423,30166645,
300355.SZ,ци╡щиЗл╛,2015-05-14,63.397,65.4499,63.2461,63.4876,18622741,
300355.SZ,ци╡щиЗл╛,2015-05-15,64.2725,69.2235,63.397,66.9594,30100578,
300355.SZ,ци╡щиЗл╛,2015-05-18,66.5367,68.8009,65.8122,66.6877,27162484,
300355.SZ,ци╡щиЗл╛,2015-05-19,67.3216,67.9254,65.5103,67.3518,20848888,
300355.SZ,ци╡щиЗл╛,2015-05-20,67.6537,70.3405,66.6575,66.7178,26816260,
300355.SZ,ци╡щиЗл╛,2015-05-21,66.7782,70.1292,65.2084,70.1292,23910690,
300355.SZ,ци╡щиЗл╛,2015-05-22,71.216,72.1217,67.0801,68.0764,27631401,
300355.SZ,ци╡щиЗл╛,2015-05-25,66.9594,70.4009,66.1141,69.3443,24133386,
300355.SZ,ци╡щиЗл╛,2015-05-26,68.982,72.9066,68.982,72.1821,25315684,
300355.SZ,ци╡щиЗл╛,2015-05-27,71.85,77.8576,70.1896,75.5934,30058241,
300355.SZ,ци╡щиЗл╛,2015-05-28,75.6538,77.7369,68.4688,68.8009,29850932,
300355.SZ,ци╡щиЗл╛,2015-05-29,68.8009,72.967,66.4763,70.733,27052335,
300355.SZ,ци╡щиЗл╛,2015-06-01,70.7934,74.8387,69.9179,74.5972,23861652,
300355.SZ,ци╡щиЗл╛,2015-06-02,75.1708,80.152,73.9934,79.0652,30870739,
300355.SZ,ци╡щиЗл╛,2015-06-03,80.152,80.5444,73.9632,76.65,27812300,
300355.SZ,ци╡щиЗл╛,2015-06-04,79.6991,83.0199,73.0575,81.8426,31165370,
300355.SZ,ци╡щиЗл╛,2015-06-05,82.9898,83.3218,78.6425,80.5746,27518038,
300355.SZ,ци╡щиЗл╛,2015-06-08,80.9067,81.1784,75.7746,78.4916,21382274,
300355.SZ,ци╡щиЗл╛,2015-06-09,77.5859,79.9105,75.5029,76.7708,17358442,
300355.SZ,ци╡щиЗл╛,2015-06-10,76.3783,78.9444,75.8349,77.5859,16519934,
300355.SZ,ци╡щиЗл╛,2015-06-11,76.9821,80.001,76.6199,79.0954,17636705,
300355.SZ,ци╡щиЗл╛,2015-06-12,79.1256,79.9708,77.6463,78.1293,16102259,
300355.SZ,ци╡щиЗл╛,2015-06-15,78.3104,78.3708,73.7519,75.1708,18839598,
300355.SZ,ци╡щиЗл╛,2015-06-16,75.4123,76.5897,71.7594,72.484,14737429,
300355.SZ,ци╡щиЗл╛,2015-06-17,72.484,74.5066,70.5217,73.9934,12003552,
300355.SZ,ци╡щиЗл╛,2015-06-18,73.7217,74.4462,68.6198,69.133,13264809,
300355.SZ,ци╡щиЗл╛,2015-06-19,67.0197,68.8311,62.2499,62.4914,12609252,
300355.SZ,ци╡щиЗл╛,2015-06-23,63.3367,64.3027,57.3894,64.031,11279415,
300355.SZ,ци╡щиЗл╛,2015-06-24,64.6046,69.2839,64.031,67.7745,14143635,
300355.SZ,ци╡щиЗл╛,2015-06-25,67.7141,69.4047,61.1329,62.5518,11509794,
300355.SZ,ци╡щиЗл╛,2015-06-26,60.3781,61.5857,56.3026,56.3026,11565811,
300355.SZ,ци╡щиЗл╛,2015-06-29,58.2649,58.3555,50.6874,50.6874,13413851,
300355.SZ,ци╡щиЗл╛,2015-06-30,49.5101,54.4913,45.6157,54.0686,16461184,
300355.SZ,ци╡щиЗл╛,2015-07-01,52.6497,55.246,48.7553,49.2082,14053121,
300355.SZ,ци╡щиЗл╛,2015-07-02,49.8723,50.3554,44.2874,44.2874,14443977,
300355.SZ,ци╡щиЗл╛,2015-07-03,43.1704,45.7666,39.8496,39.8496,16616373,
300355.SZ,ци╡щиЗл╛,2015-07-06,43.8345,43.8345,35.8646,35.8948,27488899,
300355.SZ,ци╡щиЗл╛,2015-07-07,35.8948,35.8948,35.8948,35.8948,0,
300355.SZ,ци╡щиЗл╛,2015-07-08,35.8948,35.8948,35.8948,35.8948,0,
300355.SZ,ци╡щиЗл╛,2015-07-09,35.8948,35.8948,35.8948,35.8948,0,
300355.SZ,ци╡щиЗл╛,2015-07-10,35.8948,35.8948,35.8948,35.8948,0,
300355.SZ,ци╡щиЗл╛,2015-07-13,39.4752,39.4752,39.4752,39.4752,1053453,
300355.SZ,ци╡щиЗл╛,2015-07-14,43.4197,43.4197,43.4197,43.4197,1366112,
300355.SZ,ци╡щиЗл╛,2015-07-15,47.7586,47.7586,41.7205,44.2389,42005738,
300355.SZ,ци╡щиЗл╛,2015-07-16,43.2679,46.3629,40.9619,45.1492,23251509,
300355.SZ,ци╡щиЗл╛,2015-07-17,45.5133,49.306,45.1492,48.2137,22612656,
300355.SZ,ци╡щиЗл╛,2015-07-20,48.2137,50.0039,46.2718,49.1543,25873059,
300355.SZ,ци╡щиЗл╛,2015-07-21,47.9406,49.5184,47.2124,48.6385,18538337,
300355.SZ,ци╡щиЗл╛,2015-07-22,49.9129,53.4933,48.7902,52.2492,43085105,
300355.SZ,ци╡щиЗл╛,2015-07-23,51.2176,54.9193,50.7321,54.1304,30014841,
300355.SZ,ци╡щиЗл╛,2015-07-24,53.6753,56.042,51.5817,51.7334,35643069,
300355.SZ,ци╡щиЗл╛,2015-07-27,49.7612,52.9774,46.5752,46.5752,19223733,
300355.SZ,ци╡щиЗл╛,2015-07-28,41.9329,47,41.9329,43.541,21792374,
300355.SZ,ци╡щиЗл╛,2015-07-29,45.2705,47.9103,43.7838,47.9103,19639871,
300355.SZ,ци╡щиЗл╛,2015-07-30,47.5765,50.368,47,47.4248,19056614,
300355.SZ,ци╡щиЗл╛,2015-07-31,47.3338,48.7295,45.2098,45.9381,11479610,
300355.SZ,ци╡щиЗл╛,2015-08-03,46.1201,47.0304,41.5688,43.1769,12490157,
300355.SZ,ци╡щиЗл╛,2015-08-04,43.6927,47.4855,43.45,47.4855,13832943,
300355.SZ,ци╡щиЗл╛,2015-08-05,47.3338,48.4565,46.0594,47,11687070,
300355.SZ,ци╡щиЗл╛,2015-08-06,45.8167,47.3641,45.2098,46.3022,8314277,
300355.SZ,ци╡щиЗл╛,2015-08-07,47.0304,50.0646,47.0304,49.2454,14323880,
300355.SZ,ци╡щиЗл╛,2015-08-10,49.9432,52.3099,48.8509,51.3997,18671075,
300355.SZ,ци╡щиЗл╛,2015-08-11,50.7625,53.1898,50.0646,51.2783,20309227,
300355.SZ,ци╡щиЗл╛,2015-08-12,50.8232,51.7941,49.2454,49.4274,13080772,
300355.SZ,ци╡щиЗл╛,2015-08-13,49.0936,51.7334,49.0936,51.43,13799838,
300355.SZ,ци╡щиЗл╛,2015-08-14,52.7347,53.0685,50.5501,51.3693,13329843,
300355.SZ,ци╡щиЗл╛,2015-08-17,51.8851,54.9497,51.3693,54.8587,25457123,
300355.SZ,ци╡щиЗл╛,2015-08-18,55.0711,55.4958,49.3667,49.3667,19409968,
300355.SZ,ци╡щиЗл╛,2015-08-19,47.3338,50.2467,44.5423,49.7005,19794109,
300355.SZ,ци╡щиЗл╛,2015-08-20,48.5475,49.124,46.5752,46.9697,12587680,
300355.SZ,ци╡щиЗл╛,2015-08-21,45.847,46.6663,42.7218,42.9949,10687130,
300355.SZ,ци╡щиЗл╛,2015-08-24,40.8406,40.9619,38.6863,38.6863,8917162,
300355.SZ,ци╡щиЗл╛,2015-08-25,34.8328,36.2589,34.8328,34.8328,10780660,
300355.SZ,ци╡щиЗл╛,2015-08-26,34.7721,37.0175,31.5559,36.4106,20990216,
300355.SZ,ци╡щиЗл╛,2015-08-27,36.2286,37.5636,34.9542,37.3816,14174280,
300355.SZ,ци╡щиЗл╛,2015-08-28,37.8367,40.8102,37.3512,39.7179,20827746,
300355.SZ,ци╡щиЗл╛,2015-08-31,39.6876,39.6876,36.532,36.532,15815000,
300355.SZ,ци╡щиЗл╛,2015-09-01,36.3803,36.3803,32.9213,32.9213,12570712,
300355.SZ,ци╡щиЗл╛,2015-09-02,31.3131,34.8025,30.949,32.3448,14815884,
300355.SZ,ци╡щиЗл╛,2015-09-07,33.4371,34.8935,32.9213,33.5281,13103075,
300355.SZ,ци╡щиЗл╛,2015-09-08,33.5585,35.9858,33.4371,35.7127,11126305,
300355.SZ,ци╡щиЗл╛,2015-09-09,35.8038,37.5636,35.8038,37.0175,17969936,
300355.SZ,ци╡щиЗл╛,2015-09-10,36.1679,38.2311,35.9555,36.8354,14416591,
300355.SZ,ци╡щиЗл╛,2015-09-11,36.714,37.6546,36.2892,37.0478,10165459,
300355.SZ,ци╡щиЗл╛,2015-09-14,39.1414,40.3551,33.9832,34.5901,24617454,
300355.SZ,ци╡щиЗл╛,2015-09-15,33.5281,34.8025,31.5255,31.7076,17262688,
300355.SZ,ци╡щиЗл╛,2015-09-16,32.3144,34.8935,31.8593,34.8935,13989098,
300355.SZ,ци╡щиЗл╛,2015-09-17,34.9238,37.0478,34.4384,34.6204,18639342,
300355.SZ,ци╡щиЗл╛,2015-09-18,34.9542,36.2589,34.5597,35.6521,11935644,
300355.SZ,ци╡щиЗл╛,2015-09-21,35.1059,37.9277,34.8328,37.776,14825212,
300355.SZ,ци╡щиЗл╛,2015-09-22,37.7153,38.1705,36.3803,37.4423,18144194,
300355.SZ,ци╡щиЗл╛,2015-09-23,36.623,37.5029,36.4106,37.2905,12429666,
300355.SZ,ци╡щиЗл╛,2015-09-24,37.2905,38.9594,37.2602,38.1098,17800212,
300355.SZ,ци╡щиЗл╛,2015-09-25,37.6546,38.1098,35.2273,36.0465,15557586,
300355.SZ,ци╡щиЗл╛,2015-09-28,36.2286,37.4119,35.5004,37.2602,12346913,
300355.SZ,ци╡щиЗл╛,2015-09-29,36.3803,36.8051,35.5004,36.0465,12421057,
300355.SZ,ци╡щиЗл╛,2015-09-30,36.3499,36.532,34.8328,36.1982,12114964,
300355.SZ,ци╡щиЗл╛,2015-10-08,37.776,38.747,37.1692,38.3525,19421621,
300355.SZ,ци╡щиЗл╛,2015-10-09,38.2008,39.5965,38.1098,39.3235,14716039,
300355.SZ,ци╡щиЗл╛,2015-10-12,39.6572,41.7812,39.4448,41.235,21182605,
300355.SZ,ци╡щиЗл╛,2015-10-13,40.6889,41.235,40.3854,41.053,16130099,
300355.SZ,ци╡щиЗл╛,2015-10-14,41.2047,43.9962,41.053,41.8722,26278321,
300355.SZ,ци╡щиЗл╛,2015-10-15,41.144,43.7838,40.9923,43.4197,25351949,
300355.SZ,ци╡щиЗл╛,2015-10-16,43.6927,45.9684,42.8432,44.7851,34333836,
300355.SZ,ци╡щиЗл╛,2015-10-19,45.665,46.4235,43.1162,44.0568,30706681,
300355.SZ,ци╡щиЗл╛,2015-10-20,43.7231,44.8457,43.3893,44.603,18826463,
300355.SZ,ци╡щиЗл╛,2015-10-21,44.2996,44.5423,40.1427,40.1427,26747828,
300355.SZ,ци╡щиЗл╛,2015-10-22,40.9619,43.3286,40.4461,42.7825,20688223,
300355.SZ,ци╡щиЗл╛,2015-10-23,42.7218,47.0607,42.7218,47.0607,37200729,
300355.SZ,ци╡щиЗл╛,2015-10-26,51.7638,51.7638,51.7638,51.7638,9664849,
300355.SZ,ци╡щиЗл╛,2015-10-27,53.827,56.9523,50.6714,56.9523,87717794,
300355.SZ,ци╡щиЗл╛,2015-10-28,58.257,62.6566,55.8296,59.0155,104854453,
300355.SZ,ци╡щиЗл╛,2015-10-29,58.6514,64.9323,57.2557,64.9323,93724448,
300355.SZ,ци╡щиЗл╛,2015-10-30,63.7186,64.7806,60.6237,62.3532,85190893,
300355.SZ,ци╡щиЗл╛,2015-11-02,59.1673,61.7463,57.9839,59.1976,56496392,
300355.SZ,ци╡щиЗл╛,2015-11-03,60.3506,61.4429,56.4061,57.195,58093646,
300355.SZ,ци╡щиЗл╛,2015-11-04,57.7108,62.7476,57.2254,60.7754,68437727,
300355.SZ,ци╡щиЗл╛,2015-11-05,59.4707,62.4745,57.6805,62.4745,69391936,
300355.SZ,ци╡щиЗл╛,2015-11-06,61.5946,63.9613,61.1698,61.807,61385289,
300355.SZ,ци╡щиЗл╛,2015-11-09,59.6831,61.1698,56.4365,60.0775,51472323,
300355.SZ,ци╡щиЗл╛,2015-11-10,59.4403,66.0853,59.1673,66.0853,77689773,
300355.SZ,ци╡щиЗл╛,2015-11-11,66.5707,67.572,63.1724,65.3267,58606154,
300355.SZ,ци╡щиЗл╛,2015-11-12,65.5088,65.5088,61.2912,62.9297,48750570,
300355.SZ,ци╡щиЗл╛,2015-11-13,61.5946,65.4784,60.8361,62.3532,39692414,
300355.SZ,ци╡щиЗл╛,2015-11-16,60.7147,64.8109,60.2292,64.6288,30183688,
300355.SZ,ци╡щиЗл╛,2015-11-17,64.6288,64.6288,64.6288,64.6288,0,
300355.SZ,ци╡щиЗл╛,2015-11-18,64.6288,64.6288,64.6288,64.6288,0,
300355.SZ,ци╡щиЗл╛,2015-11-19,64.6288,64.6288,64.6288,64.6288,0,
300355.SZ,ци╡щиЗл╛,2015-11-20,64.6288,64.6288,64.6288,64.6288,0,
300355.SZ,ци╡щиЗл╛,2015-11-23,63.7186,64.6288,60.3506,60.8057,29693918,
300355.SZ,ци╡щиЗл╛,2015-11-24,60.0775,63.1117,60.0775,61.9587,19680516,
300355.SZ,ци╡щиЗл╛,2015-11-25,62.0194,67.9361,61.625,65.2357,40511816,
300355.SZ,ци╡щиЗл╛,2015-11-26,66.3887,66.3887,62.5656,62.8083,28754031,
300355.SZ,ци╡щиЗл╛,2015-11-27,61.5946,64.9323,56.5578,58.0142,29188701,
300355.SZ,ци╡щиЗл╛,2015-11-30,58.4087,60.0775,54.707,59.6527,24981897,
300355.SZ,ци╡щиЗл╛,2015-12-01,59.319,61.2609,57.7108,59.0459,24935843,
300355.SZ,ци╡щиЗл╛,2015-12-02,59.501,59.7438,55.2228,57.286,17823112,
300355.SZ,ци╡щиЗл╛,2015-12-03,57.3467,59.0762,57.3164,58.5301,15249200,
300355.SZ,ци╡щиЗл╛,2015-12-04,58.5604,60.563,57.3164,59.7438,25849173,
300355.SZ,ци╡щиЗл╛,2015-12-07,59.2583,59.8044,57.9536,59.2279,16809895,
300355.SZ,ци╡щиЗл╛,2015-12-08,58.8942,61.2912,58.6514,59.1673,23542081,
300355.SZ,ци╡щиЗл╛,2015-12-09,59.3493,59.9561,56.5578,57.4074,17844693,
300355.SZ,ци╡щиЗл╛,2015-12-10,57.286,58.2266,55.86,56.3151,17208755,
300355.SZ,ци╡щиЗл╛,2015-12-11,55.8296,56.6792,53.7057,54.1304,16722247,
300355.SZ,ци╡щиЗл╛,2015-12-14,54.1304,54.1304,54.1304,54.1304,0,
300355.SZ,ци╡щиЗл╛,2015-12-15,54.1304,54.1304,54.1304,54.1304,0,
300355.SZ,ци╡щиЗл╛,2015-12-16,54.1304,54.1304,54.1304,54.1304,0,
300355.SZ,ци╡щиЗл╛,2015-12-17,54.1304,54.1304,54.1304,54.1304,0,
300355.SZ,ци╡щиЗл╛,2015-12-18,54.1304,54.1304,54.1304,54.1304,0,
300355.SZ,ци╡щиЗл╛,2015-12-21,54.1304,54.1304,54.1304,54.1304,0,
300355.SZ,ци╡щиЗл╛,2015-12-22,54.1304,54.1304,54.1304,54.1304,0,
300355.SZ,ци╡щиЗл╛,2015-12-23,54.1304,54.1304,54.1304,54.1304,0,
300355.SZ,ци╡щиЗл╛,2015-12-24,54.1304,54.1304,54.1304,54.1304,0,
300355.SZ,ци╡щиЗл╛,2015-12-25,54.1304,54.1304,54.1304,54.1304,0,
300355.SZ,ци╡щиЗл╛,2015-12-28,54.1304,54.1304,54.1304,54.1304,0,
300355.SZ,ци╡щиЗл╛,2015-12-29,54.1304,54.1304,54.1304,54.1304,0,
300355.SZ,ци╡щиЗл╛,2015-12-30,54.1304,54.1304,54.1304,54.1304,0,
300355.SZ,ци╡щиЗл╛,2015-12-31,54.1304,54.1304,54.1304,54.1304,0,
300355.SZ,ци╡щиЗл╛,2016-01-04,54.1304,54.1304,54.1304,54.1304,0,
300355.SZ,ци╡щиЗл╛,2016-01-05,54.1304,54.1304,54.1304,54.1304,0,
300355.SZ,ци╡щиЗл╛,2016-01-06,54.1304,54.1304,54.1304,54.1304,0,
300355.SZ,ци╡щиЗл╛,2016-01-07,54.1304,54.1304,54.1304,54.1304,0,
300355.SZ,ци╡щиЗл╛,2016-01-08,54.1304,54.1304,54.1304,54.1304,0,
300355.SZ,ци╡щиЗл╛,2016-01-11,54.1304,54.1304,54.1304,54.1304,0,
300355.SZ,ци╡щиЗл╛,2016-01-12,54.1304,54.1304,54.1304,54.1304,0,
300355.SZ,ци╡щиЗл╛,2016-01-13,54.1304,54.1304,54.1304,54.1304,0,
300355.SZ,ци╡щиЗл╛,2016-01-14,54.1304,54.1304,54.1304,54.1304,0,
300355.SZ,ци╡щиЗл╛,2016-01-15,54.1304,54.1304,54.1304,54.1304,0,
300355.SZ,ци╡щиЗл╛,2016-01-18,54.1304,54.1304,54.1304,54.1304,0,
300355.SZ,ци╡щиЗл╛,2016-01-19,54.1304,54.1304,54.1304,54.1304,0,
300355.SZ,ци╡щиЗл╛,2016-01-20,54.1304,54.1304,54.1304,54.1304,0,
300355.SZ,ци╡щиЗл╛,2016-01-21,54.1304,54.1304,54.1304,54.1304,0,
300355.SZ,ци╡щиЗл╛,2016-01-22,54.1304,54.1304,54.1304,54.1304,0,
