¥˙¬Î,ºÚ≥∆,»’∆⁄,ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),
001316.SZ,»Û±¥∫Ωø∆,2022-06-24,35.04,42.05,35.04,42.05,690934,
001316.SZ,»Û±¥∫Ωø∆,2022-06-27,46.26,46.26,46.26,46.26,218839,
001316.SZ,»Û±¥∫Ωø∆,2022-06-28,50.89,50.89,50.89,50.89,105920,
001316.SZ,»Û±¥∫Ωø∆,2022-06-29,55.98,55.98,48.44,55.98,13350827,
001316.SZ,»Û±¥∫Ωø∆,2022-06-30,56,60.97,50.5,50.63,12107736,
001316.SZ,»Û±¥∫Ωø∆,2022-07-01,45.6,47.8,45.57,45.57,7866063,
001316.SZ,»Û±¥∫Ωø∆,2022-07-04,44.36,44.5,42.56,42.75,5561367,
001316.SZ,»Û±¥∫Ωø∆,2022-07-05,42.78,44.14,41.5,43.5,5064996,
001316.SZ,»Û±¥∫Ωø∆,2022-07-06,42.5,42.6,40.7,40.9,3699832,
001316.SZ,»Û±¥∫Ωø∆,2022-07-07,40.64,41.62,40,40.55,3180967,
001316.SZ,»Û±¥∫Ωø∆,2022-07-08,40.22,40.68,40,40.02,2378462,
001316.SZ,»Û±¥∫Ωø∆,2022-07-11,39.93,40,38.99,39,2133150,
001316.SZ,»Û±¥∫Ωø∆,2022-07-12,38.88,39.54,38.41,38.97,1977769,
001316.SZ,»Û±¥∫Ωø∆,2022-07-13,39.01,41.41,39,40.37,3401097,
001316.SZ,»Û±¥∫Ωø∆,2022-07-14,39.89,40.36,39.13,39.16,2234232,
001316.SZ,»Û±¥∫Ωø∆,2022-07-15,39.14,39.7,38.5,39.44,2341909,
001316.SZ,»Û±¥∫Ωø∆,2022-07-18,39.2,39.97,39.1,39.5,1799609,
001316.SZ,»Û±¥∫Ωø∆,2022-07-19,39.38,40.14,39.12,39.68,1929937,
001316.SZ,»Û±¥∫Ωø∆,2022-07-20,39.7,41.2,39.41,40.95,3395320,
001316.SZ,»Û±¥∫Ωø∆,2022-07-21,40.59,40.76,39.68,39.7,2540487,
001316.SZ,»Û±¥∫Ωø∆,2022-07-22,39.7,40.07,38.23,38.26,2148300,
001316.SZ,»Û±¥∫Ωø∆,2022-07-25,38.4,38.48,36.95,37,1954975,
001316.SZ,»Û±¥∫Ωø∆,2022-07-26,36.85,37.26,36.63,37.26,1305334,
001316.SZ,»Û±¥∫Ωø∆,2022-07-27,37.05,37.66,36.86,37.36,1127355,
001316.SZ,»Û±¥∫Ωø∆,2022-07-28,37.38,37.87,37.36,37.45,1205966,
001316.SZ,»Û±¥∫Ωø∆,2022-07-29,37.67,37.69,36.18,36.27,1563804,
001316.SZ,»Û±¥∫Ωø∆,2022-08-01,36.5,37.94,36.5,37.69,2094198,
001316.SZ,»Û±¥∫Ωø∆,2022-08-02,37.21,37.46,35.46,35.5,2017065,
001316.SZ,»Û±¥∫Ωø∆,2022-08-03,35.27,37.28,35.21,36.29,2189498,
001316.SZ,»Û±¥∫Ωø∆,2022-08-04,36.67,37.47,36.13,36.54,1508212,
001316.SZ,»Û±¥∫Ωø∆,2022-08-05,36.5,36.73,35.65,36.1,1399648,
001316.SZ,»Û±¥∫Ωø∆,2022-08-08,36.02,37.64,35,37.48,2230143,
001316.SZ,»Û±¥∫Ωø∆,2022-08-09,37.25,37.74,36.91,37.63,1258026,
001316.SZ,»Û±¥∫Ωø∆,2022-08-10,37.64,40,37.28,38.77,3293338,
001316.SZ,»Û±¥∫Ωø∆,2022-08-11,37.96,38.98,37.96,38.23,2019650,
001316.SZ,»Û±¥∫Ωø∆,2022-08-12,38.03,38.41,37.3,37.34,1534500,
001316.SZ,»Û±¥∫Ωø∆,2022-08-15,37.34,37.58,37.1,37.55,982300,
001316.SZ,»Û±¥∫Ωø∆,2022-08-16,37.59,37.63,36.8,37.05,1207100,
001316.SZ,»Û±¥∫Ωø∆,2022-08-17,37.01,37.32,36.57,36.67,878583,
001316.SZ,»Û±¥∫Ωø∆,2022-08-18,36.61,36.76,36.29,36.61,752319,
001316.SZ,»Û±¥∫Ωø∆,2022-08-19,36.59,37.11,36.12,36.12,940902,
001316.SZ,»Û±¥∫Ωø∆,2022-08-22,36.29,38.28,36.29,37.39,1538200,
001316.SZ,»Û±¥∫Ωø∆,2022-08-23,37.2,37.7,36.76,37.04,910700,
001316.SZ,»Û±¥∫Ωø∆,2022-08-24,37.01,37.6,36.21,36.25,1495900,
001316.SZ,»Û±¥∫Ωø∆,2022-08-25,36.19,36.9,35.74,36.26,1058400,
001316.SZ,»Û±¥∫Ωø∆,2022-08-26,36.03,36.57,35.8,35.85,757838,
001316.SZ,»Û±¥∫Ωø∆,2022-08-29,35.46,35.46,34.48,35.03,871345,
001316.SZ,»Û±¥∫Ωø∆,2022-08-30,34.98,35.41,34.52,35.09,745145,
001316.SZ,»Û±¥∫Ωø∆,2022-08-31,34.9,35.05,33.81,33.82,1102887,
001316.SZ,»Û±¥∫Ωø∆,2022-09-01,33.81,34.16,33.52,33.55,643404,
001316.SZ,»Û±¥∫Ωø∆,2022-09-02,33.55,34.36,33.52,34.3,782600,
001316.SZ,»Û±¥∫Ωø∆,2022-09-05,34.09,34.95,34.06,34.64,842500,
001316.SZ,»Û±¥∫Ωø∆,2022-09-06,34.63,34.95,34.39,34.64,737700,
001316.SZ,»Û±¥∫Ωø∆,2022-09-07,34.39,34.58,34.02,34.09,696155,
001316.SZ,»Û±¥∫Ωø∆,2022-09-08,34.1,37.5,33.82,37.5,2700324,
001316.SZ,»Û±¥∫Ωø∆,2022-09-09,38.92,41.25,38.25,41.25,9503559,
001316.SZ,»Û±¥∫Ωø∆,2022-09-13,45.3,45.38,44.05,45.38,3406036,
001316.SZ,»Û±¥∫Ωø∆,2022-09-14,48,49.92,48,49.92,6836239,
001316.SZ,»Û±¥∫Ωø∆,2022-09-15,51.54,52.85,44.93,46.01,11124171,
001316.SZ,»Û±¥∫Ωø∆,2022-09-16,46.45,47.44,41.41,42.02,10235759,
001316.SZ,»Û±¥∫Ωø∆,2022-09-19,42.01,44,39.7,42.99,10049485,
001316.SZ,»Û±¥∫Ωø∆,2022-09-20,41.38,42.86,40.1,41.81,8235588,
001316.SZ,»Û±¥∫Ωø∆,2022-09-21,40.55,43.73,40.54,43.36,8532343,
001316.SZ,»Û±¥∫Ωø∆,2022-09-22,43.33,47.7,43,47.7,12119313,
001316.SZ,»Û±¥∫Ωø∆,2022-09-23,45,47.13,42.93,42.93,9394361,
001316.SZ,»Û±¥∫Ωø∆,2022-09-26,44,44.22,41.03,42.06,5645000,
001316.SZ,»Û±¥∫Ωø∆,2022-09-27,41.17,43.22,41.17,42.67,5408126,
001316.SZ,»Û±¥∫Ωø∆,2022-09-28,41.85,42.49,39.2,40,5044988,
001316.SZ,»Û±¥∫Ωø∆,2022-09-29,41,43.88,40.66,42.52,6994700,
001316.SZ,»Û±¥∫Ωø∆,2022-09-30,42.84,43.74,39.91,40.37,6018296,
001316.SZ,»Û±¥∫Ωø∆,2022-10-10,40.56,42.48,39.23,39.5,4869310,
001316.SZ,»Û±¥∫Ωø∆,2022-10-11,39.88,39.9,36.58,37.65,5212178,
001316.SZ,»Û±¥∫Ωø∆,2022-10-12,37.59,38.36,36.49,38.29,3222745,
001316.SZ,»Û±¥∫Ωø∆,2022-10-13,38,38.8,37.31,37.76,3103700,
001316.SZ,»Û±¥∫Ωø∆,2022-10-14,37.76,38.6,37.71,38.23,3028000,
001316.SZ,»Û±¥∫Ωø∆,2022-10-17,37.92,41.53,37.42,40.03,5619700,
001316.SZ,»Û±¥∫Ωø∆,2022-10-18,39.41,39.69,38.66,39.51,3992278,
001316.SZ,»Û±¥∫Ωø∆,2022-10-19,39.08,39.11,37.51,37.9,3694000,
001316.SZ,»Û±¥∫Ωø∆,2022-10-20,37.69,40.5,37.3,38.89,4588800,
001316.SZ,»Û±¥∫Ωø∆,2022-10-21,39.01,39.39,36.8,36.81,4350521,
001316.SZ,»Û±¥∫Ωø∆,2022-10-24,37.15,40.49,37.05,40.49,5989100,
001316.SZ,»Û±¥∫Ωø∆,2022-10-25,41.27,44.54,41.09,44.54,12594639,
001316.SZ,»Û±¥∫Ωø∆,2022-10-26,42.38,44.16,41.9,43.88,8755472,
001316.SZ,»Û±¥∫Ωø∆,2022-10-27,44,45.8,42.52,45.39,7253536,
001316.SZ,»Û±¥∫Ωø∆,2022-10-28,43.79,45.41,42.11,42.66,5517136,
001316.SZ,»Û±¥∫Ωø∆,2022-10-31,42.27,44.1,41.13,43.35,4799308,
001316.SZ,»Û±¥∫Ωø∆,2022-11-01,42.82,43.27,40.51,42.16,6091532,
001316.SZ,»Û±¥∫Ωø∆,2022-11-02,41.2,42.83,41.1,42.34,4732651,
001316.SZ,»Û±¥∫Ωø∆,2022-11-03,42.03,44.36,41.52,43.76,5922978,
001316.SZ,»Û±¥∫Ωø∆,2022-11-04,43.2,45.11,42.3,45.11,6438928,
001316.SZ,»Û±¥∫Ωø∆,2022-11-07,45.15,45.29,43.66,44.3,4887419,
001316.SZ,»Û±¥∫Ωø∆,2022-11-08,44.41,44.58,42.84,43.87,3428683,
001316.SZ,»Û±¥∫Ωø∆,2022-11-09,48.26,48.26,44.45,44.45,10047296,
001316.SZ,»Û±¥∫Ωø∆,2022-11-10,42.01,43.01,41.92,42.37,5967720,
001316.SZ,»Û±¥∫Ωø∆,2022-11-11,42.81,43.74,41.06,42.45,5445377,
