¥˙¬Î,ºÚ≥∆,»’∆⁄,ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),
603187.SH,∫£»›¿‰¡¥,2018-11-29,46.44,46.44,46.44,46.44,53715,
603187.SH,∫£»›¿‰¡¥,2018-11-30,51.08,51.08,51.08,51.08,84894,
603187.SH,∫£»›¿‰¡¥,2018-12-03,56.19,56.19,56.19,56.19,87678,
603187.SH,∫£»›¿‰¡¥,2018-12-04,61.81,61.81,61.81,61.81,84464,
603187.SH,∫£»›¿‰¡¥,2018-12-05,67.99,67.99,63.5,64.16,12484946,
603187.SH,∫£»›¿‰¡¥,2018-12-06,61.6,62.8,59.98,60.3,7538679,
603187.SH,∫£»›¿‰¡¥,2018-12-07,60,60.82,57.66,57.99,6249052,
603187.SH,∫£»›¿‰¡¥,2018-12-10,56.96,57.42,54.91,55.62,4984912,
603187.SH,∫£»›¿‰¡¥,2018-12-11,55.88,56.27,54.89,56.27,4470061,
603187.SH,∫£»›¿‰¡¥,2018-12-12,56.19,56.9,55.58,55.59,3749209,
603187.SH,∫£»›¿‰¡¥,2018-12-13,55.91,55.92,53.59,54.58,4426538,
603187.SH,∫£»›¿‰¡¥,2018-12-14,54,54.28,51.67,52,4704207,
603187.SH,∫£»›¿‰¡¥,2018-12-17,51.68,52.5,51.3,52.36,2801196,
603187.SH,∫£»›¿‰¡¥,2018-12-18,51.71,51.99,49.9,50.75,3939726,
603187.SH,∫£»›¿‰¡¥,2018-12-19,50.6,50.88,49.43,49.68,2985961,
603187.SH,∫£»›¿‰¡¥,2018-12-20,49.37,50.85,49.37,50.28,3176150,
603187.SH,∫£»›¿‰¡¥,2018-12-21,50,50.6,49.6,50.58,2600739,
603187.SH,∫£»›¿‰¡¥,2018-12-24,50.08,51.37,50.08,50.95,3001214,
603187.SH,∫£»›¿‰¡¥,2018-12-25,50.21,50.21,47.78,48.86,3760378,
603187.SH,∫£»›¿‰¡¥,2018-12-26,48.76,49.52,48.6,48.89,2748740,
603187.SH,∫£»›¿‰¡¥,2018-12-27,49.68,49.77,47.95,47.95,2737327,
603187.SH,∫£»›¿‰¡¥,2018-12-28,48.22,48.22,46.48,46.7,2928519,
603187.SH,∫£»›¿‰¡¥,2019-01-02,47.15,47.44,46.61,46.88,1824649,
603187.SH,∫£»›¿‰¡¥,2019-01-03,47.02,47.43,46.7,47.09,2076576,
603187.SH,∫£»›¿‰¡¥,2019-01-04,46.11,47.89,46.05,47.82,3119301,
603187.SH,∫£»›¿‰¡¥,2019-01-07,47.8,48.16,47.46,47.93,2721009,
603187.SH,∫£»›¿‰¡¥,2019-01-08,47.7,47.83,46.86,47.2,2397478,
603187.SH,∫£»›¿‰¡¥,2019-01-09,47.3,48.55,47.14,47.7,3738158,
603187.SH,∫£»›¿‰¡¥,2019-01-10,47.51,47.85,46.72,47.06,2696298,
603187.SH,∫£»›¿‰¡¥,2019-01-11,47.1,51.77,47.09,50.95,7130747,
603187.SH,∫£»›¿‰¡¥,2019-01-14,50.6,50.79,48.28,48.3,4926663,
603187.SH,∫£»›¿‰¡¥,2019-01-15,47.91,49.51,47.81,48.85,2976958,
603187.SH,∫£»›¿‰¡¥,2019-01-16,49.1,50.17,49.09,49.33,3542512,
603187.SH,∫£»›¿‰¡¥,2019-01-17,49.12,49.25,48.54,48.54,2349322,
603187.SH,∫£»›¿‰¡¥,2019-01-18,48.4,49.85,47.88,49.11,3247033,
603187.SH,∫£»›¿‰¡¥,2019-01-21,49.08,49.74,48.66,49.26,2226168,
603187.SH,∫£»›¿‰¡¥,2019-01-22,49.1,51.41,49.1,50.19,4879584,
603187.SH,∫£»›¿‰¡¥,2019-01-23,49.63,51.34,49.1,51.19,4166263,
603187.SH,∫£»›¿‰¡¥,2019-01-24,50.53,51.75,50.17,50.26,3404719,
603187.SH,∫£»›¿‰¡¥,2019-01-25,50,50.01,48.19,48.19,3124852,
603187.SH,∫£»›¿‰¡¥,2019-01-28,48.51,48.68,47.2,47.61,2085489,
603187.SH,∫£»›¿‰¡¥,2019-01-29,47.21,47.85,44,45.24,2400886,
603187.SH,∫£»›¿‰¡¥,2019-01-30,45.4,46.23,44.25,44.26,1750238,
603187.SH,∫£»›¿‰¡¥,2019-01-31,44.11,44.69,41,41.86,2877653,
603187.SH,∫£»›¿‰¡¥,2019-02-01,42.02,42.99,42.02,42.62,1518800,
603187.SH,∫£»›¿‰¡¥,2019-02-11,42.95,43.96,42.65,43.91,1586086,
603187.SH,∫£»›¿‰¡¥,2019-02-12,43.91,44.55,43.62,44.27,2116504,
603187.SH,∫£»›¿‰¡¥,2019-02-13,43.9,44.8,43.65,44.62,2618626,
603187.SH,∫£»›¿‰¡¥,2019-02-14,44.45,45.08,44.1,44.67,2177402,
603187.SH,∫£»›¿‰¡¥,2019-02-15,44.49,45.1,44.1,44.25,1956994,
603187.SH,∫£»›¿‰¡¥,2019-02-18,44.55,45.39,44.48,45.35,2713402,
603187.SH,∫£»›¿‰¡¥,2019-02-19,45.31,45.86,44.86,45.28,2856297,
603187.SH,∫£»›¿‰¡¥,2019-02-20,45.81,46.22,44.77,45.15,2385347,
603187.SH,∫£»›¿‰¡¥,2019-02-21,44.97,45.32,44,44.45,2775241,
603187.SH,∫£»›¿‰¡¥,2019-02-22,44.23,44.73,43.98,44.67,2054100,
603187.SH,∫£»›¿‰¡¥,2019-02-25,44.91,46.5,44.8,46.48,3634221,
603187.SH,∫£»›¿‰¡¥,2019-02-26,46.6,48.5,45.92,47.36,4744212,
603187.SH,∫£»›¿‰¡¥,2019-02-27,47.79,48.84,47.3,48.25,4185332,
603187.SH,∫£»›¿‰¡¥,2019-02-28,47.93,47.97,47.36,47.61,2313831,
603187.SH,∫£»›¿‰¡¥,2019-03-01,48.58,48.81,47.6,48.07,2294371,
603187.SH,∫£»›¿‰¡¥,2019-03-04,47.77,48.83,47.6,48.02,3751252,
603187.SH,∫£»›¿‰¡¥,2019-03-05,47.53,48.15,47.36,48.1,2616254,
603187.SH,∫£»›¿‰¡¥,2019-03-06,48.1,50.8,47.9,49.1,4200101,
603187.SH,∫£»›¿‰¡¥,2019-03-07,48.86,53.98,48.41,52.37,5946599,
603187.SH,∫£»›¿‰¡¥,2019-03-08,50.9,51.67,48.8,49.2,4306952,
603187.SH,∫£»›¿‰¡¥,2019-03-11,48.91,50.36,48.91,50.32,2526036,
603187.SH,∫£»›¿‰¡¥,2019-03-12,50.2,51.3,49.6,50.4,3150861,
603187.SH,∫£»›¿‰¡¥,2019-03-13,50.4,50.4,48.32,48.5,2606524,
603187.SH,∫£»›¿‰¡¥,2019-03-14,48.44,48.7,46.46,46.86,2310020,
603187.SH,∫£»›¿‰¡¥,2019-03-15,47,47.68,46.95,47.62,1666229,
603187.SH,∫£»›¿‰¡¥,2019-03-18,47.88,48.7,47.03,48.7,1852309,
603187.SH,∫£»›¿‰¡¥,2019-03-19,48.8,49.77,48.4,49.04,1920409,
603187.SH,∫£»›¿‰¡¥,2019-03-20,48.99,49,47.86,48.85,1720745,
603187.SH,∫£»›¿‰¡¥,2019-03-21,48.9,49.97,48.4,48.85,2199121,
603187.SH,∫£»›¿‰¡¥,2019-03-22,48.5,48.85,47.68,48.3,1787891,
603187.SH,∫£»›¿‰¡¥,2019-03-25,47.13,47.9,47.05,47.28,1402521,
603187.SH,∫£»›¿‰¡¥,2019-03-26,47.69,47.78,46.32,46.49,1208800,
603187.SH,∫£»›¿‰¡¥,2019-03-27,46.77,46.86,46.02,46.31,1050173,
603187.SH,∫£»›¿‰¡¥,2019-03-28,46.17,46.49,45.7,45.71,1033098,
603187.SH,∫£»›¿‰¡¥,2019-03-29,45.52,46.88,45.37,46.81,1430457,
603187.SH,∫£»›¿‰¡¥,2019-04-01,46.82,48.3,46.82,48.25,1755201,
603187.SH,∫£»›¿‰¡¥,2019-04-02,48.25,48.78,47.86,48.03,1721217,
603187.SH,∫£»›¿‰¡¥,2019-04-03,47.87,50.35,47.72,49.92,2744964,
603187.SH,∫£»›¿‰¡¥,2019-04-04,50.43,50.49,48.88,49.22,2381718,
603187.SH,∫£»›¿‰¡¥,2019-04-08,49.54,49.91,48.35,48.75,1728593,
603187.SH,∫£»›¿‰¡¥,2019-04-09,48.85,51.22,48.46,50.78,3404730,
603187.SH,∫£»›¿‰¡¥,2019-04-10,50.02,50.46,49.2,49.57,1988127,
603187.SH,∫£»›¿‰¡¥,2019-04-11,49.7,49.98,48.48,48.53,1552686,
603187.SH,∫£»›¿‰¡¥,2019-04-12,48.76,49.9,48.54,49.9,1661592,
603187.SH,∫£»›¿‰¡¥,2019-04-15,51.05,51.5,48.5,48.66,2900159,
603187.SH,∫£»›¿‰¡¥,2019-04-16,49.99,51.45,49.68,51.03,4210691,
603187.SH,∫£»›¿‰¡¥,2019-04-17,50.81,53.29,50.16,52.77,4346114,
603187.SH,∫£»›¿‰¡¥,2019-04-18,52.4,53.17,52.03,52.28,2591619,
603187.SH,∫£»›¿‰¡¥,2019-04-19,52.21,52.21,50.72,51.39,2018039,
603187.SH,∫£»›¿‰¡¥,2019-04-22,51.56,51.58,50.2,50.21,1471439,
603187.SH,∫£»›¿‰¡¥,2019-04-23,50.24,51.49,49.8,50.59,1901345,
603187.SH,∫£»›¿‰¡¥,2019-04-24,50.4,50.8,49.66,50.56,1153990,
603187.SH,∫£»›¿‰¡¥,2019-04-25,50.47,51.6,49.8,49.93,1902400,
603187.SH,∫£»›¿‰¡¥,2019-04-26,49.93,49.99,47.84,47.84,1955668,
603187.SH,∫£»›¿‰¡¥,2019-04-29,48.01,48.35,46.59,47.35,1174392,
603187.SH,∫£»›¿‰¡¥,2019-04-30,47.4,48.58,47.05,48.55,950702,
603187.SH,∫£»›¿‰¡¥,2019-05-06,46.05,47.46,44.68,45.3,1286600,
603187.SH,∫£»›¿‰¡¥,2019-05-07,45.6,46.35,45.34,46.18,702700,
603187.SH,∫£»›¿‰¡¥,2019-05-08,45.54,46.77,45.2,46.27,864341,
603187.SH,∫£»›¿‰¡¥,2019-05-09,46.1,46.58,45.68,45.88,757602,
