¥˙¬Î,ºÚ≥∆,»’∆⁄,ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),
603456.SH,æ≈÷ﬁ“©“µ,2015-01-05,32.32,32.58,31.81,32.31,860597,
603456.SH,æ≈÷ﬁ“©“µ,2015-01-06,32.1,33.19,31.9,33.04,1500130,
603456.SH,æ≈÷ﬁ“©“µ,2015-01-07,32.8,33,32.25,32.35,962920,
603456.SH,æ≈÷ﬁ“©“µ,2015-01-08,32.3,32.67,31.95,32.27,1124534,
603456.SH,æ≈÷ﬁ“©“µ,2015-01-09,32,32.35,31.85,31.87,935799,
603456.SH,æ≈÷ﬁ“©“µ,2015-01-12,31.87,32,30.5,30.94,1196237,
603456.SH,æ≈÷ﬁ“©“µ,2015-01-13,31,31.44,30.73,31.39,790690,
603456.SH,æ≈÷ﬁ“©“µ,2015-01-14,31.18,31.31,30.82,31.13,879954,
603456.SH,æ≈÷ﬁ“©“µ,2015-01-15,31.1,31.68,31.01,31.65,810316,
603456.SH,æ≈÷ﬁ“©“µ,2015-01-16,31.48,32.14,30.8,31.61,1229863,
603456.SH,æ≈÷ﬁ“©“µ,2015-01-19,31.31,32.55,30.61,31.22,2067049,
603456.SH,æ≈÷ﬁ“©“µ,2015-01-20,31.02,33.28,31.01,33.23,4072942,
603456.SH,æ≈÷ﬁ“©“µ,2015-01-21,33.17,33.65,32.82,33.34,2658286,
603456.SH,æ≈÷ﬁ“©“µ,2015-01-22,33.03,34.75,33.03,34.69,3047985,
603456.SH,æ≈÷ﬁ“©“µ,2015-01-23,34.37,34.75,33.41,33.68,1970800,
603456.SH,æ≈÷ﬁ“©“µ,2015-01-26,33.58,34,33.36,33.92,1568576,
603456.SH,æ≈÷ﬁ“©“µ,2015-01-27,33.81,34.18,33.36,33.83,1733134,
603456.SH,æ≈÷ﬁ“©“µ,2015-01-28,33.78,34.19,33.52,33.73,1193993,
603456.SH,æ≈÷ﬁ“©“µ,2015-01-29,33.53,33.7,32.9,32.97,910100,
603456.SH,æ≈÷ﬁ“©“µ,2015-01-30,32.86,33.6,32.68,32.93,621751,
603456.SH,æ≈÷ﬁ“©“µ,2015-02-02,32.57,33.5,32.57,33.29,639779,
603456.SH,æ≈÷ﬁ“©“µ,2015-02-03,33.18,33.66,32.9,33.5,1204597,
603456.SH,æ≈÷ﬁ“©“µ,2015-02-04,33.5,33.55,32.94,33,754691,
603456.SH,æ≈÷ﬁ“©“µ,2015-02-05,33.28,33.28,32.35,32.38,843977,
603456.SH,æ≈÷ﬁ“©“µ,2015-02-06,32.22,33.15,31.82,33.12,1525709,
603456.SH,æ≈÷ﬁ“©“µ,2015-02-09,33.12,33.12,33.12,33.12,0,
603456.SH,æ≈÷ﬁ“©“µ,2015-02-10,33.12,33.12,33.12,33.12,0,
603456.SH,æ≈÷ﬁ“©“µ,2015-02-11,33.12,33.12,33.12,33.12,0,
603456.SH,æ≈÷ﬁ“©“µ,2015-02-12,33.12,33.12,33.12,33.12,0,
603456.SH,æ≈÷ﬁ“©“µ,2015-02-13,33.12,33.12,33.12,33.12,0,
603456.SH,æ≈÷ﬁ“©“µ,2015-02-16,36,36.43,34.8,36.43,6125850,
603456.SH,æ≈÷ﬁ“©“µ,2015-02-17,36.6,39.96,36.45,38.06,6665945,
603456.SH,æ≈÷ﬁ“©“µ,2015-02-25,38.06,38.7,37.16,37.21,1901503,
603456.SH,æ≈÷ﬁ“©“µ,2015-02-26,37.1,37.1,36.08,36.36,2161200,
603456.SH,æ≈÷ﬁ“©“µ,2015-02-27,36.48,38.79,36.32,38.24,2812219,
603456.SH,æ≈÷ﬁ“©“µ,2015-03-02,38.12,39.8,37.48,38.71,2041825,
603456.SH,æ≈÷ﬁ“©“µ,2015-03-03,38.43,39.98,38.3,38.4,3159262,
603456.SH,æ≈÷ﬁ“©“µ,2015-03-04,38.05,40.16,37.3,39.87,3510126,
603456.SH,æ≈÷ﬁ“©“µ,2015-03-05,40.4,42.85,40.25,42.24,3946028,
603456.SH,æ≈÷ﬁ“©“µ,2015-03-06,42,42.48,40.65,40.7,2087379,
603456.SH,æ≈÷ﬁ“©“µ,2015-03-09,41.9,44.72,40.9,43.42,3615630,
603456.SH,æ≈÷ﬁ“©“µ,2015-03-10,42.68,45.68,42.52,45.48,3917761,
603456.SH,æ≈÷ﬁ“©“µ,2015-03-11,45,45.02,43.01,43.94,3491928,
