¥˙¬Î,ºÚ≥∆,»’∆⁄,ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),
301198.SZ,œ≤‘√÷«––,2021-12-02,55.02,60,55,57.9,16849742,
301198.SZ,œ≤‘√÷«––,2021-12-03,52,53,47.55,47.75,13539180,
301198.SZ,œ≤‘√÷«––,2021-12-06,45,45.5,41.81,41.82,10092816,
301198.SZ,œ≤‘√÷«––,2021-12-07,41,42.95,40.2,41.16,7340613,
301198.SZ,œ≤‘√÷«––,2021-12-08,41.2,43.57,40,42,7554171,
301198.SZ,œ≤‘√÷«––,2021-12-09,41.9,41.9,40.11,40.19,6416015,
301198.SZ,œ≤‘√÷«––,2021-12-10,39.36,39.37,38.3,38.86,5501056,
301198.SZ,œ≤‘√÷«––,2021-12-13,38.71,39.47,38.5,39.26,3736953,
301198.SZ,œ≤‘√÷«––,2021-12-14,39,40.48,38.88,40.17,5071030,
301198.SZ,œ≤‘√÷«––,2021-12-15,42,48.2,41.88,46.9,14357934,
301198.SZ,œ≤‘√÷«––,2021-12-16,42.99,44.87,42,43.96,10928662,
301198.SZ,œ≤‘√÷«––,2021-12-17,42.84,43,40.78,40.79,7269444,
301198.SZ,œ≤‘√÷«––,2021-12-20,40.32,41.3,40.2,40.82,4306414,
301198.SZ,œ≤‘√÷«––,2021-12-21,40.69,40.69,39.6,40.33,3314711,
301198.SZ,œ≤‘√÷«––,2021-12-22,40.15,40.8,39.51,39.66,3372256,
301198.SZ,œ≤‘√÷«––,2021-12-23,39.8,41.12,38.88,40.98,5178286,
301198.SZ,œ≤‘√÷«––,2021-12-24,40.64,40.66,38.3,38.31,4069519,
301198.SZ,œ≤‘√÷«––,2021-12-27,38.05,38.05,36.18,36.65,2885522,
301198.SZ,œ≤‘√÷«––,2021-12-28,36.81,37.2,36.48,37.1,1928627,
301198.SZ,œ≤‘√÷«––,2021-12-29,37.1,37.77,36.48,37.5,2305579,
301198.SZ,œ≤‘√÷«––,2021-12-30,37.29,37.91,37.1,37.13,2254642,
301198.SZ,œ≤‘√÷«––,2021-12-31,37.15,37.71,36.76,37.19,1975856,
301198.SZ,œ≤‘√÷«––,2022-01-04,37.3,38.88,37.3,38.09,2871348,
301198.SZ,œ≤‘√÷«––,2022-01-05,37.62,37.92,35.77,35.77,2994208,
301198.SZ,œ≤‘√÷«––,2022-01-06,35.68,36.4,35.37,36.19,1674210,
301198.SZ,œ≤‘√÷«––,2022-01-07,36.15,36.68,35.42,35.51,1911167,
301198.SZ,œ≤‘√÷«––,2022-01-10,35.4,36.5,35.09,36.45,1734035,
301198.SZ,œ≤‘√÷«––,2022-01-11,36.4,36.75,35.92,36.11,1439453,
301198.SZ,œ≤‘√÷«––,2022-01-12,36.31,36.8,36.11,36.7,1564370,
301198.SZ,œ≤‘√÷«––,2022-01-13,36.82,36.86,35.8,35.8,1565453,
301198.SZ,œ≤‘√÷«––,2022-01-14,35.83,36.13,35.52,35.58,1279909,
301198.SZ,œ≤‘√÷«––,2022-01-17,35.69,35.89,35.36,35.81,1112024,
301198.SZ,œ≤‘√÷«––,2022-01-18,36.35,36.95,35.9,36.14,2055749,
301198.SZ,œ≤‘√÷«––,2022-01-19,35.85,35.99,35.22,35.34,1430308,
301198.SZ,œ≤‘√÷«––,2022-01-20,35.38,35.5,32.73,32.88,2608518,
301198.SZ,œ≤‘√÷«––,2022-01-21,32.87,33.9,31.75,32.01,1252851,
301198.SZ,œ≤‘√÷«––,2022-01-24,32.01,32.48,31.83,32.03,889047,
301198.SZ,œ≤‘√÷«––,2022-01-25,31.98,31.99,30.3,30.31,1705301,
301198.SZ,œ≤‘√÷«––,2022-01-26,30.19,30.79,30.19,30.54,863221,
301198.SZ,œ≤‘√÷«––,2022-01-27,30.54,30.6,29.1,29.1,1186091,
301198.SZ,œ≤‘√÷«––,2022-01-28,29.59,30.22,29.35,29.8,965925,
301198.SZ,œ≤‘√÷«––,2022-02-07,30.25,30.66,30.13,30.55,888274,
301198.SZ,œ≤‘√÷«––,2022-02-08,30.45,31.22,30.41,30.73,851498,
301198.SZ,œ≤‘√÷«––,2022-02-09,31,31.07,30.45,30.86,710051,
301198.SZ,œ≤‘√÷«––,2022-02-10,30.65,30.83,30.01,30.31,1009285,
301198.SZ,œ≤‘√÷«––,2022-02-11,30.25,30.26,29.03,29.1,1184767,
301198.SZ,œ≤‘√÷«––,2022-02-14,29.16,30,29.16,29.59,800200,
301198.SZ,œ≤‘√÷«––,2022-02-15,29.59,30.1,29.33,29.82,858569,
301198.SZ,œ≤‘√÷«––,2022-02-16,29.98,31.06,29.8,31.06,1843412,
301198.SZ,œ≤‘√÷«––,2022-02-17,31.1,31.28,30.63,31.03,1520863,
301198.SZ,œ≤‘√÷«––,2022-02-18,30.84,30.84,30.2,30.55,1023602,
301198.SZ,œ≤‘√÷«––,2022-02-21,30.49,31.18,30.38,31.11,976892,
301198.SZ,œ≤‘√÷«––,2022-02-22,31.11,31.11,30.01,30.24,1092691,
301198.SZ,œ≤‘√÷«––,2022-02-23,30.56,31.35,30.4,31.23,1504508,
301198.SZ,œ≤‘√÷«––,2022-02-24,31.23,31.49,29.51,29.77,1693671,
301198.SZ,œ≤‘√÷«––,2022-02-25,30.18,31.4,30.18,30.45,1534501,
301198.SZ,œ≤‘√÷«––,2022-02-28,30.51,31,29.95,30.19,987617,
301198.SZ,œ≤‘√÷«––,2022-03-01,30.34,30.75,30,30.63,914547,
301198.SZ,œ≤‘√÷«––,2022-03-02,30.45,30.77,30.1,30.71,677906,
301198.SZ,œ≤‘√÷«––,2022-03-03,30.7,32.19,30.4,31.17,2572103,
301198.SZ,œ≤‘√÷«––,2022-03-04,31.17,31.6,30.67,30.73,1612651,
301198.SZ,œ≤‘√÷«––,2022-03-07,30.77,31.09,30.18,30.47,1125355,
301198.SZ,œ≤‘√÷«––,2022-03-08,30.47,30.57,28.2,28.57,1907900,
301198.SZ,œ≤‘√÷«––,2022-03-09,28.8,28.8,26.8,28.14,1520929,
301198.SZ,œ≤‘√÷«––,2022-03-10,28.51,29.49,28.51,28.73,1175540,
