¥˙¬Î,ºÚ≥∆,»’∆⁄,ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),
688525.SH,∞€Œ¨¥Ê¥¢,2022-12-30,15.37,17.63,15,16.06,23394904,
688525.SH,∞€Œ¨¥Ê¥¢,2023-01-03,16,16.58,15.2,16.29,14559784,
688525.SH,∞€Œ¨¥Ê¥¢,2023-01-04,16.09,17.17,15.4,15.63,13235600,
688525.SH,∞€Œ¨¥Ê¥¢,2023-01-05,15.65,16.5,15.42,16.28,11689740,
688525.SH,∞€Œ¨¥Ê¥¢,2023-01-06,16.01,17.07,15.82,16.9,10624105,
688525.SH,∞€Œ¨¥Ê¥¢,2023-01-09,16.7,17.13,16.36,16.55,8561934,
688525.SH,∞€Œ¨¥Ê¥¢,2023-01-10,16.42,17.42,16.41,16.6,10725302,
688525.SH,∞€Œ¨¥Ê¥¢,2023-01-11,16.45,17.12,16.01,16.19,9241794,
688525.SH,∞€Œ¨¥Ê¥¢,2023-01-12,16.1,18.46,15.91,17.59,15692445,
688525.SH,∞€Œ¨¥Ê¥¢,2023-01-13,17.55,17.95,17.21,17.55,8867839,
688525.SH,∞€Œ¨¥Ê¥¢,2023-01-16,17.55,18.19,17.5,17.5,6687457,
688525.SH,∞€Œ¨¥Ê¥¢,2023-01-17,17.6,21,17.6,21,14863019,
688525.SH,∞€Œ¨¥Ê¥¢,2023-01-18,21.25,25.2,21.21,25.2,11253313,
688525.SH,∞€Œ¨¥Ê¥¢,2023-01-19,25.8,26.41,22.51,24.05,15122405,
688525.SH,∞€Œ¨¥Ê¥¢,2023-01-20,24.64,24.74,23.12,24.17,10508222,
688525.SH,∞€Œ¨¥Ê¥¢,2023-01-30,24.36,25.95,23.65,25.7,12295167,
688525.SH,∞€Œ¨¥Ê¥¢,2023-01-31,24.78,24.78,22.55,22.77,11506258,
688525.SH,∞€Œ¨¥Ê¥¢,2023-02-01,22.51,23.88,22.51,23.62,8951631,
688525.SH,∞€Œ¨¥Ê¥¢,2023-02-02,23.9,24.64,23.43,23.43,9875353,
688525.SH,∞€Œ¨¥Ê¥¢,2023-02-03,22.77,24.07,22.75,24,7296711,
688525.SH,∞€Œ¨¥Ê¥¢,2023-02-06,23.99,24,22.7,22.89,5768897,
688525.SH,∞€Œ¨¥Ê¥¢,2023-02-07,23.03,23.47,22.05,22.67,6205958,
688525.SH,∞€Œ¨¥Ê¥¢,2023-02-08,22.94,23.24,21.88,21.92,6174764,
688525.SH,∞€Œ¨¥Ê¥¢,2023-02-09,21.66,23.61,21.51,23.36,10279009,
688525.SH,∞€Œ¨¥Ê¥¢,2023-02-10,23.6,25.96,23.01,24.08,12420858,
688525.SH,∞€Œ¨¥Ê¥¢,2023-02-13,24.07,25,23.69,24.09,7789201,
688525.SH,∞€Œ¨¥Ê¥¢,2023-02-14,24.55,25.26,24,24.22,7584705,
688525.SH,∞€Œ¨¥Ê¥¢,2023-02-15,24.62,25.2,23.65,24.72,8544348,
688525.SH,∞€Œ¨¥Ê¥¢,2023-02-16,24.35,24.67,22.5,22.61,9618868,
688525.SH,∞€Œ¨¥Ê¥¢,2023-02-17,22.68,22.88,21.83,22.26,5069204,
688525.SH,∞€Œ¨¥Ê¥¢,2023-02-20,22.4,22.75,21.88,22.58,4066805,
688525.SH,∞€Œ¨¥Ê¥¢,2023-02-21,22.4,22.68,21.73,21.91,3790061,
688525.SH,∞€Œ¨¥Ê¥¢,2023-02-22,21.77,22.45,21.63,22.27,3158059,
688525.SH,∞€Œ¨¥Ê¥¢,2023-02-23,22.7,22.9,22,22.15,3493134,
688525.SH,∞€Œ¨¥Ê¥¢,2023-02-24,22.45,22.96,22.08,22.44,3740263,
688525.SH,∞€Œ¨¥Ê¥¢,2023-02-27,22.13,22.23,21.22,21.27,4464090,
688525.SH,∞€Œ¨¥Ê¥¢,2023-02-28,21.53,21.83,21.16,21.45,2636908,
688525.SH,∞€Œ¨¥Ê¥¢,2023-03-01,21.42,22.08,21.18,21.95,3968870,
688525.SH,∞€Œ¨¥Ê¥¢,2023-03-02,22.39,23.35,21.64,22.47,6549000,
688525.SH,∞€Œ¨¥Ê¥¢,2023-03-03,24.5,26.96,24.5,26.96,10059390,
688525.SH,∞€Œ¨¥Ê¥¢,2023-03-06,27.55,27.79,25.01,25.59,15574639,
688525.SH,∞€Œ¨¥Ê¥¢,2023-03-07,25.32,27.6,24.69,26.69,17051964,
688525.SH,∞€Œ¨¥Ê¥¢,2023-03-08,26.2,31.85,25.87,30.09,17765056,
688525.SH,∞€Œ¨¥Ê¥¢,2023-03-09,29.49,34.9,29.35,34.58,17364377,
688525.SH,∞€Œ¨¥Ê¥¢,2023-03-10,33.16,34.73,31.12,31.8,15256537,
688525.SH,∞€Œ¨¥Ê¥¢,2023-03-13,31.5,33.55,30.35,33.47,13967398,
688525.SH,∞€Œ¨¥Ê¥¢,2023-03-14,33.15,37.48,32.58,35.4,15289694,
688525.SH,∞€Œ¨¥Ê¥¢,2023-03-15,35.55,38.35,33.69,33.88,15565360,
688525.SH,∞€Œ¨¥Ê¥¢,2023-03-16,33.88,35.48,33.16,35.48,12852775,
688525.SH,∞€Œ¨¥Ê¥¢,2023-03-17,35.3,36.92,34.16,34.16,12840899,
688525.SH,∞€Œ¨¥Ê¥¢,2023-03-20,34,34,31.69,31.69,12315647,
