¥˙¬Î,ºÚ≥∆,»’∆⁄,ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),
300043.SZ,–«ª‘”È¿÷,2015-01-05,121.3811,121.3811,116.2849,117.4895,8675239,
300043.SZ,–«ª‘”È¿÷,2015-01-06,118.1381,128.0524,116.7482,127.1259,13824234,
300043.SZ,–«ª‘”È¿÷,2015-01-07,137.1328,139.8199,134.4458,139.8199,24361718,
300043.SZ,–«ª‘”È¿÷,2015-01-08,138.8007,147.9738,136.3916,142.9703,19967460,
300043.SZ,–«ª‘”È¿÷,2015-01-09,146.3986,157.2395,145.2867,155.3863,32349580,
300043.SZ,–«ª‘”È¿÷,2015-01-12,154.5524,164.0035,150.1975,157.4248,30542369,
300043.SZ,–«ª‘”È¿÷,2015-01-13,157.7954,159.7412,153.3479,156.8689,18916164,
300043.SZ,–«ª‘”È¿÷,2015-01-14,156.4056,166.5052,154.5524,164.8374,24534100,
300043.SZ,–«ª‘”È¿÷,2015-01-15,162.4283,165.6713,155.2937,156.3129,22905537,
300043.SZ,–«ª‘”È¿÷,2015-01-16,153.9038,163.7255,153.9038,159.3706,20365974,
300043.SZ,–«ª‘”È¿÷,2015-01-19,154.7377,166.2273,153.9038,157.7954,26034778,
300043.SZ,–«ª‘”È¿÷,2015-01-20,160.2972,173.5472,157.5175,173.5472,35162836,
300043.SZ,–«ª‘”È¿÷,2015-01-21,175.9563,183.8321,174.1031,178.3654,35302229,
300043.SZ,–«ª‘”È¿÷,2015-01-22,177.4388,182.0717,176.2342,178.458,18632362,
300043.SZ,–«ª‘”È¿÷,2015-01-23,176.9755,180.0332,169.3776,171.0454,21401230,
300043.SZ,–«ª‘”È¿÷,2015-01-26,170.8601,174.7517,170.0262,173.0839,11357488,
300043.SZ,–«ª‘”È¿÷,2015-01-27,171.8793,174.0105,167.8024,171.694,13745460,
300043.SZ,–«ª‘”È¿÷,2015-01-28,169.5629,170.0262,163.8182,165.3933,16229942,
300043.SZ,–«ª‘”È¿÷,2015-01-29,162.1503,165.3007,160.4825,161.2238,11248649,
300043.SZ,–«ª‘”È¿÷,2015-01-30,161.687,165.764,159.278,159.5559,12941106,
