代码,简称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),
920066.BJ,科拜尔,2024-10-31,45.66,68.42,45.18,52.52,9959926,
920066.BJ,科拜尔,2024-11-01,42,46.68,40.4,40.68,6697644,
920066.BJ,科拜尔,2024-11-04,39.78,39.9,37.13,38.88,3935192,
920066.BJ,科拜尔,2024-11-05,38.88,45.36,38.58,43.43,5239145,
920066.BJ,科拜尔,2024-11-06,41.5,45.6,41.38,43.76,4647690,
920066.BJ,科拜尔,2024-11-07,43.98,45.9,42.78,43.32,3407221,
920066.BJ,科拜尔,2024-11-08,44.28,44.6,41.56,42.37,2625499,
920066.BJ,科拜尔,2024-11-11,41.7,42.92,39.9,41.36,1904574,
920066.BJ,科拜尔,2024-11-12,41,44.8,41,43.93,2850316,
920066.BJ,科拜尔,2024-11-13,44.39,57.1,44.11,57.1,6918951,
920066.BJ,科拜尔,2024-11-14,55,60.86,48.69,49.76,6457954,
920066.BJ,科拜尔,2024-11-15,48.58,52.8,46.7,50.17,4396856,
920066.BJ,科拜尔,2024-11-18,48.01,52.98,46.66,48.55,3435248,
920066.BJ,科拜尔,2024-11-19,47.15,48.99,42.51,45.31,2816101,
920066.BJ,科拜尔,2024-11-20,45.3,47.42,44.41,47.35,1966526,
920066.BJ,科拜尔,2024-11-21,46.83,49.27,45.8,48.09,2230214,
920066.BJ,科拜尔,2024-11-22,47.5,47.5,43.88,44.01,2053092,
920066.BJ,科拜尔,2024-11-25,44.8,44.8,42.57,44.65,1076868,
920066.BJ,科拜尔,2024-11-26,44.61,45.8,43.01,43.58,996976,
920066.BJ,科拜尔,2024-11-27,43.58,43.96,41.08,43,1174105,
920066.BJ,科拜尔,2024-11-28,43.12,46.97,43.12,46.85,2352957,
920066.BJ,科拜尔,2024-11-29,48,48.49,45.01,45.88,1987356,
920066.BJ,科拜尔,2024-12-02,45.21,46.32,44.63,45.97,1286541,
920066.BJ,科拜尔,2024-12-03,45.79,47.18,45.3,46.92,1388505,
920066.BJ,科拜尔,2024-12-04,46.56,47.89,43.94,44.01,1266769,
920066.BJ,科拜尔,2024-12-05,43.62,44.36,42.9,44.05,1092811,
920066.BJ,科拜尔,2024-12-06,44.07,45.9,43.51,44.4,1209067,
920066.BJ,科拜尔,2024-12-09,44.03,44.69,41.82,41.85,1161058,
920066.BJ,科拜尔,2024-12-10,44,44.49,42.61,42.76,1072584,
920066.BJ,科拜尔,2024-12-11,42.52,43.41,42,42.88,488003,
920066.BJ,科拜尔,2024-12-12,43,43.28,42,43.27,605013,
920066.BJ,科拜尔,2024-12-13,43.23,43.43,42.12,42.52,536706,
920066.BJ,科拜尔,2024-12-16,42.8,42.8,40.8,41.25,473684,
920066.BJ,科拜尔,2024-12-17,41.01,41.89,40.46,40.55,497020,
920066.BJ,科拜尔,2024-12-18,40.55,40.9,39.75,39.87,480271,
920066.BJ,科拜尔,2024-12-19,39.52,40.3,37.74,39.62,592118,
920066.BJ,科拜尔,2024-12-20,39.2,40.39,38.37,39.43,378851,
920066.BJ,科拜尔,2024-12-23,39.25,41,39.03,39.76,585875,
920066.BJ,科拜尔,2024-12-24,40.37,40.38,38.45,39.2,401806,
920066.BJ,科拜尔,2024-12-25,39.2,39.77,38.01,38.08,387394,
920066.BJ,科拜尔,2024-12-26,38.25,39.78,37.99,38.42,468722,
920066.BJ,科拜尔,2024-12-27,38.2,38.98,38.06,38.7,378595,
920066.BJ,科拜尔,2024-12-30,38.51,38.79,36,36.05,799096,
920066.BJ,科拜尔,2024-12-31,36.43,37.75,34.3,35.24,518191,
