´úÂë,¼ò³Æ,ÈÕÆÚ,¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),
300314.SZ,´÷Î¬Ò½ÁÆ,2015-01-05,45.7363,45.8993,43.8612,44.6153,1633241,
300314.SZ,´÷Î¬Ò½ÁÆ,2015-01-06,44.7376,47.6929,44.0242,47.4687,3359093,
300314.SZ,´÷Î¬Ò½ÁÆ,2015-01-07,47.2853,47.2853,45.8586,46.1847,1955791,
300314.SZ,´÷Î¬Ò½ÁÆ,2015-01-08,46.1643,47.3057,45.9605,46.5923,1690705,
300314.SZ,´÷Î¬Ò½ÁÆ,2015-01-09,46.8573,47.428,46.3681,46.47,2014434,
300314.SZ,´÷Î¬Ò½ÁÆ,2015-01-12,45.8586,45.8586,44.8395,45.6344,1312072,
300314.SZ,´÷Î¬Ò½ÁÆ,2015-01-13,45.6344,47.1834,45.2879,47.0815,1634387,
300314.SZ,´÷Î¬Ò½ÁÆ,2015-01-14,47.2445,48.9973,46.5312,47.7948,2674905,
300314.SZ,´÷Î¬Ò½ÁÆ,2015-01-15,47.856,48.8547,47.3668,47.7948,2111215,
300314.SZ,´÷Î¬Ò½ÁÆ,2015-01-16,47.3872,48.7528,46.9999,48.5082,2255010,
300314.SZ,´÷Î¬Ò½ÁÆ,2015-01-19,47.6318,51.0966,46.8777,49.3846,3299813,
300314.SZ,´÷Î¬Ò½ÁÆ,2015-01-20,49.4254,52.9718,49.3031,52.7068,4777291,
300314.SZ,´÷Î¬Ò½ÁÆ,2015-01-21,52.7476,53.3182,51.3208,52.075,3637831,
300314.SZ,´÷Î¬Ò½ÁÆ,2015-01-22,52.0546,52.1769,50.8113,51.9934,3117951,
300314.SZ,´÷Î¬Ò½ÁÆ,2015-01-23,52.1157,52.7272,50.3629,50.5463,2368050,
300314.SZ,´÷Î¬Ò½ÁÆ,2015-01-26,50.5463,51.3616,50.0164,51.3412,1611699,
300314.SZ,´÷Î¬Ò½ÁÆ,2015-01-27,51.3412,51.3616,49.7311,50.5056,1935589,
300314.SZ,´÷Î¬Ò½ÁÆ,2015-01-28,50.1795,51.5654,49.8534,50.7298,2001592,
300314.SZ,´÷Î¬Ò½ÁÆ,2015-01-29,50.5056,51.2801,49.9553,50.1795,1408076,
300314.SZ,´÷Î¬Ò½ÁÆ,2015-01-30,49.996,50.689,48.7324,48.7731,1352849,
300314.SZ,´÷Î¬Ò½ÁÆ,2015-02-02,47.2853,49.6699,47.2853,48.6101,841421,
300314.SZ,´÷Î¬Ò½ÁÆ,2015-02-03,48.8954,50.3018,48.5082,50.0776,1313286,
300314.SZ,´÷Î¬Ò½ÁÆ,2015-02-04,50.0776,50.3018,48.9158,49.0993,1188889,
300314.SZ,´÷Î¬Ò½ÁÆ,2015-02-05,49.3846,50.6075,48.5693,49.9349,1714011,
300314.SZ,´÷Î¬Ò½ÁÆ,2015-02-06,49.6292,50.2406,47.4891,47.6522,1550658,
300314.SZ,´÷Î¬Ò½ÁÆ,2015-02-09,47.6318,47.6318,45.5732,45.9605,1469620,
300314.SZ,´÷Î¬Ò½ÁÆ,2015-02-10,45.9401,46.8165,45.6751,46.735,842960,
300314.SZ,´÷Î¬Ò½ÁÆ,2015-02-11,46.735,47.6114,46.6738,47.4891,795184,
300314.SZ,´÷Î¬Ò½ÁÆ,2015-02-12,47.7541,48.6712,47.5706,47.9783,1312704,
300314.SZ,´÷Î¬Ò½ÁÆ,2015-02-13,47.9986,49.405,47.9986,48.8954,1477176,
300314.SZ,´÷Î¬Ò½ÁÆ,2015-02-16,48.9158,51.117,48.9158,51.0151,2384424,
300314.SZ,´÷Î¬Ò½ÁÆ,2015-02-17,51.0559,51.117,49.7718,50.5056,1834975,
300314.SZ,´÷Î¬Ò½ÁÆ,2015-02-25,50.526,52.7476,50.1591,52.5234,3307761,
300314.SZ,´÷Î¬Ò½ÁÆ,2015-02-26,52.4826,52.4826,50.6075,51.81,2760536,
300314.SZ,´÷Î¬Ò½ÁÆ,2015-02-27,51.545,51.8915,51.0355,51.6877,2011845,
300314.SZ,´÷Î¬Ò½ÁÆ,2015-03-02,51.9323,54.5208,51.4839,54.1131,4858139,
300314.SZ,´÷Î¬Ò½ÁÆ,2015-03-03,53.5017,54.8265,52.7476,53.1959,4400821,
300314.SZ,´÷Î¬Ò½ÁÆ,2015-03-04,52.9921,55.7436,52.6456,55.0099,5084164,
300314.SZ,´÷Î¬Ò½ÁÆ,2015-03-05,55.0099,55.2341,53.7666,54.5819,2941869,
300314.SZ,´÷Î¬Ò½ÁÆ,2015-03-06,54.6227,54.6634,51.6673,51.7285,2613169,
300314.SZ,´÷Î¬Ò½ÁÆ,2015-03-09,51.5654,53.094,50.954,52.6049,2376518,
300314.SZ,´÷Î¬Ò½ÁÆ,2015-03-10,52.5845,56.192,52.5845,56.192,5411738,
300314.SZ,´÷Î¬Ò½ÁÆ,2015-03-11,56.2532,56.4978,54.3985,54.8265,3759099,
300314.SZ,´÷Î¬Ò½ÁÆ,2015-03-12,54.052,55.3156,52.1769,53.2979,2803014,
300314.SZ,´÷Î¬Ò½ÁÆ,2015-03-13,53.5832,54.9691,53.0737,54.9691,1989856,
300314.SZ,´÷Î¬Ò½ÁÆ,2015-03-16,55.6825,56.6608,55.0507,56.2532,4918910,
300314.SZ,´÷Î¬Ò½ÁÆ,2015-03-17,56.2532,56.5589,55.0303,55.8252,4643874,
300314.SZ,´÷Î¬Ò½ÁÆ,2015-03-18,55.7844,57.8837,55.1526,57.2315,5422080,
300314.SZ,´÷Î¬Ò½ÁÆ,2015-03-19,56.8443,57.3946,56.1105,57.1092,4113537,
300314.SZ,´÷Î¬Ò½ÁÆ,2015-03-20,56.9258,61.0632,56.8443,59.9219,7755049,
300314.SZ,´÷Î¬Ò½ÁÆ,2015-03-23,61.1244,64.7319,59.2085,63.4479,7766541,
300314.SZ,´÷Î¬Ò½ÁÆ,2015-03-24,63.8148,69.0936,61.8581,67.5038,10531520,
300314.SZ,´÷Î¬Ò½ÁÆ,2015-03-25,66.607,68.6044,65.9956,66.3217,5211763,
300314.SZ,´÷Î¬Ò½ÁÆ,2015-03-26,65.9344,65.9344,60.4518,61.1855,5774102,
300314.SZ,´÷Î¬Ò½ÁÆ,2015-03-27,61.3282,62.9383,60.7575,62.3473,3444623,
300314.SZ,´÷Î¬Ò½ÁÆ,2015-03-30,61.3486,64.202,61.2671,63.2237,4033131,
300314.SZ,´÷Î¬Ò½ÁÆ,2015-03-31,62.9383,66.2402,62.9383,64.8542,3955598,
300314.SZ,´÷Î¬Ò½ÁÆ,2015-04-01,64.8135,66.1994,63.8351,65.4249,3858454,
300314.SZ,´÷Î¬Ò½ÁÆ,2015-04-02,65.5472,66.9739,63.9982,65.1396,4969745,
300314.SZ,´÷Î¬Ò½ÁÆ,2015-04-03,64.7931,71.6617,63.1829,71.6617,8013006,
300314.SZ,´÷Î¬Ò½ÁÆ,2015-04-07,73.0069,78.836,72.9865,78.836,6448673,
300314.SZ,´÷Î¬Ò½ÁÆ,2015-04-08,82.5454,86.7237,78.6729,86.2345,11220903,
300314.SZ,´÷Î¬Ò½ÁÆ,2015-04-09,85.5823,88.6395,77.6742,87.0702,7320167,
300314.SZ,´÷Î¬Ò½ÁÆ,2015-04-10,85.6027,94.4891,82.627,89.251,7531953,
300314.SZ,´÷Î¬Ò½ÁÆ,2015-04-13,89.3733,96.8126,87.0702,95.61,5586403,
300314.SZ,´÷Î¬Ò½ÁÆ,2015-04-14,94.7744,98.4431,90.9223,92.4305,4105734,
300314.SZ,´÷Î¬Ò½ÁÆ,2015-04-15,90.0866,91.4726,84.5836,85.2766,2496612,
300314.SZ,´÷Î¬Ò½ÁÆ,2015-04-16,84.5836,87.6408,81.669,84.2779,3684533,
300314.SZ,´÷Î¬Ò½ÁÆ,2015-04-17,83.7683,88.7822,83.7683,84.1352,2842162,
300314.SZ,´÷Î¬Ò½ÁÆ,2015-04-20,84.6855,85.6231,79.4882,79.9977,2321583,
300314.SZ,´÷Î¬Ò½ÁÆ,2015-04-21,80.9149,85.6027,80.0589,85.2358,2173856,
300314.SZ,´÷Î¬Ò½ÁÆ,2015-04-22,85.4396,89.0472,85.2358,85.8473,2305781,
300314.SZ,´÷Î¬Ò½ÁÆ,2015-04-23,85.297,88.6599,84.176,87.0498,3118098,
