╢ЗбК,╪РЁф,хуфз,©╙ел╪ш(т╙),вН╦ъ╪ш(т╙),вН╣м╪ш(т╙),йуел╪ш(т╙),Ёи╫╩а©(╧и),
603299.SH,куян╬╝иЯ,2016-05-03,17.15,17.75,16.96,17.55,10780670,
603299.SH,куян╬╝иЯ,2016-05-04,17.49,17.88,17.35,17.57,9209090,
603299.SH,куян╬╝иЯ,2016-05-05,17.5,17.85,17.35,17.83,10901557,
603299.SH,куян╬╝иЯ,2016-05-06,19.44,19.61,18.95,19.07,40040260,
603299.SH,куян╬╝иЯ,2016-05-09,18.39,18.44,17.16,17.16,24169124,
603299.SH,куян╬╝иЯ,2016-05-10,16.64,17.49,16.64,16.95,13151581,
603299.SH,куян╬╝иЯ,2016-05-11,17.3,17.4,16.28,16.4,11497564,
603299.SH,куян╬╝иЯ,2016-05-12,16.02,16.03,15.02,15.86,9946147,
603299.SH,куян╬╝иЯ,2016-05-13,15.94,15.94,15.49,15.65,7443012,
603299.SH,куян╬╝иЯ,2016-05-16,15.67,16.16,15.4,16.11,8642165,
603299.SH,куян╬╝иЯ,2016-05-17,16.12,16.24,15.86,16.05,7991272,
603299.SH,куян╬╝иЯ,2016-05-18,15.9,15.9,14.6,14.77,10357007,
603299.SH,куян╬╝иЯ,2016-05-19,14.9,15.15,14.75,14.85,6615819,
603299.SH,куян╬╝иЯ,2016-05-20,14.7,15.19,14.46,15.14,8039151,
603299.SH,куян╬╝иЯ,2016-05-23,15.1,16.18,15.04,15.76,11377468,
603299.SH,куян╬╝иЯ,2016-05-24,15.61,15.61,15.07,15.17,7906490,
603299.SH,куян╬╝иЯ,2016-05-25,15.38,15.43,14.92,15.06,5891951,
603299.SH,куян╬╝иЯ,2016-05-26,15.06,15.2,14.56,15.17,6940060,
603299.SH,куян╬╝иЯ,2016-05-27,15.1,15.61,14.97,15.42,10388234,
603299.SH,куян╬╝иЯ,2016-05-30,15.18,15.28,14.81,15.13,6258084,
603299.SH,куян╬╝иЯ,2016-05-31,15.17,16.04,15.17,15.89,15697775,
603299.SH,куян╬╝иЯ,2016-06-01,15.8,16.3,15.72,15.92,13766920,
603299.SH,куян╬╝иЯ,2016-06-02,15.92,16.89,15.73,16.79,18388930,
603299.SH,куян╬╝иЯ,2016-06-03,16.5,16.85,16.3,16.57,15240296,
603299.SH,куян╬╝иЯ,2016-06-06,16.59,17.18,16.4,16.82,14496587,
603299.SH,куян╬╝иЯ,2016-06-07,16.7,17.85,16.42,17.5,22056816,
603299.SH,куян╬╝иЯ,2016-06-08,17.27,17.28,16.73,16.83,14868104,
603299.SH,куян╬╝иЯ,2016-06-13,16.18,16.39,15.15,15.16,13301598,
603299.SH,куян╬╝иЯ,2016-06-14,15.17,15.43,15.11,15.27,6784663,
603299.SH,куян╬╝иЯ,2016-06-15,14.82,15.87,14.81,15.66,9194269,
603299.SH,куян╬╝иЯ,2016-06-16,15.61,15.95,15.45,15.56,6594597,
603299.SH,куян╬╝иЯ,2016-06-17,15.6,15.84,15.57,15.82,7788467,
603299.SH,куян╬╝иЯ,2016-06-20,15.83,16.7,15.44,16.49,14919861,
603299.SH,куян╬╝иЯ,2016-06-21,16.43,17.44,16.16,16.83,20249182,
603299.SH,куян╬╝иЯ,2016-06-22,16.5493,17.271,16.2987,16.8099,13697690,
603299.SH,куян╬╝иЯ,2016-06-23,16.6897,17.9126,16.5594,17.5818,22549841,
603299.SH,куян╬╝иЯ,2016-06-24,17.3412,17.6119,16.0882,16.84,19252478,
603299.SH,куян╬╝иЯ,2016-06-27,16.5393,17.8224,16.399,17.6419,18232969,
603299.SH,куян╬╝иЯ,2016-06-28,17.3512,17.8224,17.241,17.4515,14517397,
603299.SH,куян╬╝иЯ,2016-06-29,17.5216,18.3837,17.2209,17.8324,19839312,
603299.SH,куян╬╝иЯ,2016-06-30,17.4314,17.5417,17.0605,17.2109,12974066,
603299.SH,куян╬╝иЯ,2016-07-01,17.2911,17.5918,17.2009,17.2911,9140461,
603299.SH,куян╬╝иЯ,2016-07-04,17.2209,17.7422,17.0405,17.5317,10737481,
603299.SH,куян╬╝иЯ,2016-07-05,17.5718,18.3436,17.5417,18.2033,21971440,
603299.SH,куян╬╝иЯ,2016-07-06,18.083,19.8772,17.7121,18.9049,27432153,
603299.SH,куян╬╝иЯ,2016-07-07,19.1054,19.8472,18.5441,19.6266,29316541,
603299.SH,куян╬╝иЯ,2016-07-08,19.4061,19.5464,19.0653,19.1054,15723075,
603299.SH,куян╬╝иЯ,2016-07-11,18.8648,19.2357,18.113,18.3436,15656683,
603299.SH,куян╬╝иЯ,2016-07-12,18.3536,19.6266,18.1431,19.5064,19153155,
603299.SH,куян╬╝иЯ,2016-07-13,19.5264,19.6567,19.0453,19.3059,18304403,
603299.SH,куян╬╝иЯ,2016-07-14,18.6042,19.1254,18.3937,18.8949,17042525,
603299.SH,куян╬╝иЯ,2016-07-15,18.7445,19.5765,18.6744,18.9951,15560529,
603299.SH,куян╬╝иЯ,2016-07-18,18.8548,20.7994,18.7646,20.1379,30470221,
603299.SH,куян╬╝иЯ,2016-07-19,19.797,19.9173,18.9651,19.6166,21245506,
603299.SH,куян╬╝иЯ,2016-07-20,19.4663,19.8973,19.1254,19.4663,12995763,
603299.SH,куян╬╝иЯ,2016-07-21,19.2558,19.5364,18.7846,18.8548,12453398,
603299.SH,куян╬╝иЯ,2016-07-22,18.6944,18.8247,17.9426,18.0028,13534422,
603299.SH,куян╬╝иЯ,2016-07-25,17.9928,18.2434,17.8424,18.1832,6021126,
603299.SH,куян╬╝иЯ,2016-07-26,18.1231,18.3737,18.0629,18.3536,6102236,
603299.SH,куян╬╝иЯ,2016-07-27,18.3937,18.4238,16.8801,17.0405,11061476,
603299.SH,куян╬╝иЯ,2016-07-28,17.0605,17.2209,16.399,17.0906,6432946,
603299.SH,куян╬╝иЯ,2016-07-29,17.1909,18.0228,17.0405,17.7923,11877252,
603299.SH,куян╬╝иЯ,2016-08-01,17.6319,17.6319,16.8701,17.1407,6811794,
603299.SH,куян╬╝иЯ,2016-08-02,17.1407,17.3913,17.0906,17.3412,3974300,
603299.SH,куян╬╝иЯ,2016-08-03,17.251,17.7422,17.1708,17.5617,6233801,
603299.SH,куян╬╝иЯ,2016-08-04,17.5617,17.682,17.241,17.4815,5587571,
603299.SH,куян╬╝иЯ,2016-08-05,17.3312,17.5317,17.1207,17.261,4673780,
603299.SH,куян╬╝иЯ,2016-08-08,17.2109,17.2811,16.9102,17.271,3588742,
603299.SH,куян╬╝иЯ,2016-08-09,17.241,17.5417,17.1608,17.4815,3975439,
603299.SH,куян╬╝иЯ,2016-08-10,17.3913,17.7021,17.3913,17.5818,5179613,
603299.SH,куян╬╝иЯ,2016-08-11,17.4916,17.8324,17.251,17.2911,5822700,
603299.SH,куян╬╝иЯ,2016-08-12,17.1508,17.4314,17.0605,17.3613,4524450,
603299.SH,куян╬╝иЯ,2016-08-15,17.3613,17.7823,17.1909,17.6519,7710698,
603299.SH,куян╬╝иЯ,2016-08-16,17.6219,17.9025,17.5517,17.8224,7045373,
603299.SH,куян╬╝иЯ,2016-08-17,17.7422,18.2133,17.672,18.083,9150352,
603299.SH,куян╬╝иЯ,2016-08-18,18.083,18.083,17.692,17.7823,6530704,
603299.SH,куян╬╝иЯ,2016-08-19,17.7722,17.8424,17.6018,17.692,4099070,
603299.SH,куян╬╝иЯ,2016-08-22,17.5918,17.682,17.1708,17.2309,4221806,
603299.SH,куян╬╝иЯ,2016-08-23,17.2109,17.3913,17.1708,17.3212,2567750,
603299.SH,куян╬╝иЯ,2016-08-24,17.3412,17.6018,17.1808,17.4815,4251402,
603299.SH,куян╬╝иЯ,2016-08-25,17.3011,17.4114,16.9202,17.1808,4959599,
603299.SH,куян╬╝иЯ,2016-08-26,17.2911,18.504,17.1207,18.1531,17950715,
603299.SH,куян╬╝иЯ,2016-08-29,18.0329,18.093,17.7321,17.8324,7564500,
603299.SH,куян╬╝иЯ,2016-08-30,17.662,18.3035,17.662,18.2434,12440575,
603299.SH,куян╬╝иЯ,2016-08-31,18.103,18.6844,17.9126,18.5842,13993273,
603299.SH,куян╬╝иЯ,2016-09-01,18.4739,18.7546,18.2133,18.2434,8741708,
603299.SH,куян╬╝иЯ,2016-09-02,18.1431,18.2033,17.7221,17.8624,6382695,
603299.SH,куян╬╝иЯ,2016-09-05,17.8925,18.3135,17.8624,17.9025,4689081,
603299.SH,куян╬╝иЯ,2016-09-06,17.9426,17.9426,17.4515,17.9326,5581620,
603299.SH,куян╬╝иЯ,2016-09-07,17.9326,18.0429,17.672,17.8123,4987489,
603299.SH,куян╬╝иЯ,2016-09-08,17.8324,18.5541,17.7422,18.2834,9982383,
603299.SH,куян╬╝иЯ,2016-09-09,18.1231,18.3235,17.7923,17.9827,6817513,
603299.SH,куян╬╝иЯ,2016-09-12,17.4916,17.5918,16.7097,16.7298,7675373,
603299.SH,куян╬╝иЯ,2016-09-13,16.9202,17.0505,16.7398,16.9804,3610930,
603299.SH,куян╬╝иЯ,2016-09-14,16.9202,16.9703,16.7498,16.7699,2344401,
603299.SH,куян╬╝иЯ,2016-09-19,16.7398,16.9503,16.6897,16.8601,2545443,
603299.SH,куян╬╝иЯ,2016-09-20,16.7799,16.9102,16.7398,16.7999,2021200,
603299.SH,куян╬╝иЯ,2016-09-21,16.82,16.9202,16.7398,16.84,2005545,
603299.SH,куян╬╝иЯ,2016-09-22,16.9202,17.1407,16.85,16.8801,3607092,
603299.SH,куян╬╝иЯ,2016-09-23,16.9302,17.1407,16.7799,16.8801,4818451,
603299.SH,куян╬╝иЯ,2016-09-26,16.84,16.84,15.8376,15.8777,7365814,
603299.SH,куян╬╝иЯ,2016-09-27,15.8777,16.0181,15.5369,15.9178,3438163,
603299.SH,куян╬╝иЯ,2016-09-28,15.9479,15.9479,15.6773,15.6973,1881650,
603299.SH,куян╬╝иЯ,2016-09-29,15.7474,15.8276,15.6672,15.6873,1916200,
603299.SH,куян╬╝иЯ,2016-09-30,15.6973,15.9178,15.6372,15.8176,2080600,
603299.SH,куян╬╝иЯ,2016-10-10,16.5393,17.0004,16.4892,16.5293,7372799,
603299.SH,куян╬╝иЯ,2016-10-11,16.6897,16.7298,16.5092,16.6395,4055095,
603299.SH,куян╬╝иЯ,2016-10-12,16.6395,16.6395,16.3889,16.5694,3591759,
603299.SH,куян╬╝иЯ,2016-10-13,16.5594,16.82,16.4491,16.5894,2970546,
603299.SH,куян╬╝иЯ,2016-10-14,16.5694,16.5694,16.2987,16.4691,2733001,
603299.SH,куян╬╝иЯ,2016-10-17,16.5092,16.5393,16.0481,16.1384,2492751,
603299.SH,куян╬╝иЯ,2016-10-18,16.1784,16.3188,15.988,16.3088,3007668,
603299.SH,куян╬╝иЯ,2016-10-19,16.3088,16.5193,16.2486,16.3388,3122950,
603299.SH,куян╬╝иЯ,2016-10-20,16.3188,16.3789,16.1784,16.2987,2654750,
603299.SH,куян╬╝иЯ,2016-10-21,16.2486,16.3489,16.0381,16.2787,2693029,
603299.SH,куян╬╝иЯ,2016-10-24,16.2987,16.5293,16.2286,16.4792,3583749,
603299.SH,куян╬╝иЯ,2016-10-25,16.4892,16.84,16.3889,16.6596,5852561,
603299.SH,куян╬╝иЯ,2016-10-26,16.5393,16.5694,16.3188,16.5393,3850264,
603299.SH,куян╬╝иЯ,2016-10-27,16.5393,16.5393,16.3689,16.4491,2411100,
603299.SH,куян╬╝иЯ,2016-10-28,16.419,16.6897,16.2987,16.6696,5271747,
603299.SH,куян╬╝иЯ,2016-10-31,16.6696,16.6696,16.2386,16.409,3197046,
603299.SH,куян╬╝иЯ,2016-11-01,16.409,16.6997,16.3388,16.6696,5116418,
603299.SH,куян╬╝иЯ,2016-11-02,16.5694,16.82,16.3789,16.5293,5476875,
603299.SH,куян╬╝иЯ,2016-11-03,16.4892,17.5718,16.409,17.0505,12590847,
603299.SH,куян╬╝иЯ,2016-11-04,16.9002,17.7221,16.7899,17.4314,13723534,
603299.SH,куян╬╝иЯ,2016-11-07,17.4114,18.4238,17.1508,17.8424,16756230,
603299.SH,куян╬╝иЯ,2016-11-08,17.7321,18.1431,17.3512,17.692,12490029,
603299.SH,куян╬╝иЯ,2016-11-09,17.5417,18.2434,17.3512,17.8825,15598927,
603299.SH,куян╬╝иЯ,2016-11-10,17.9627,18.8849,17.7422,18.514,23096504,
603299.SH,куян╬╝иЯ,2016-11-11,18.3436,18.5541,18.0429,18.0729,14298726,
603299.SH,куян╬╝иЯ,2016-11-14,17.9226,18.093,17.5417,17.9627,10906343,
603299.SH,куян╬╝иЯ,2016-11-15,17.8524,19.6066,17.8023,18.7044,22605511,
603299.SH,куян╬╝иЯ,2016-11-16,18.6443,18.6443,18.0529,18.083,14311025,
603299.SH,куян╬╝иЯ,2016-11-17,17.8624,18.4939,17.6419,18.2434,10919207,
603299.SH,куян╬╝иЯ,2016-11-18,18.2434,19.5364,18.103,18.955,25412175,
603299.SH,куян╬╝иЯ,2016-11-21,19.1655,20.8495,19.0152,20.8495,12622010,
603299.SH,куян╬╝иЯ,2016-11-22,22.9345,22.9345,21.8319,22.303,14954601,
603299.SH,куян╬╝иЯ,2016-11-23,22.9044,24.5383,21.6013,22.6338,51320430,
603299.SH,куян╬╝иЯ,2016-11-24,21.441,24.8992,21.441,24.8992,56819109,
603299.SH,куян╬╝иЯ,2016-11-25,24.7588,24.7588,22.4133,22.4333,44246200,
603299.SH,куян╬╝иЯ,2016-11-28,21.6815,22.9445,20.4686,20.619,36663860,
603299.SH,куян╬╝иЯ,2016-11-29,20.5388,21.05,19.6467,19.8672,25036883,
603299.SH,куян╬╝иЯ,2016-11-30,20.0075,20.5087,19.6266,19.8672,16610812,
603299.SH,куян╬╝иЯ,2016-12-01,20.0376,20.1679,19.2457,19.6667,17489801,
603299.SH,куян╬╝иЯ,2016-12-02,19.6467,19.7269,18.504,18.5741,18204360,
603299.SH,куян╬╝иЯ,2016-12-05,18.3436,18.8247,18.1231,18.5842,9785779,
603299.SH,куян╬╝иЯ,2016-12-06,18.6443,19.0553,18.4539,18.524,12526374,
603299.SH,куян╬╝иЯ,2016-12-07,18.5441,18.9149,18.1932,18.8749,10363308,
603299.SH,куян╬╝иЯ,2016-12-08,18.8949,19.9875,18.4739,19.6768,24720534,
603299.SH,куян╬╝иЯ,2016-12-09,19.1655,19.9073,19.0954,19.2157,16161068,
603299.SH,куян╬╝иЯ,2016-12-12,18.8949,18.9651,17.2911,17.2911,15552708,
603299.SH,куян╬╝иЯ,2016-12-13,17.1407,17.692,16.5994,17.4114,10737031,
603299.SH,куян╬╝иЯ,2016-12-14,17.4114,18.5441,17.4114,17.8424,15423517,
603299.SH,куян╬╝иЯ,2016-12-15,17.4314,18.2333,17.4314,17.9727,10398621,
603299.SH,куян╬╝иЯ,2016-12-16,17.8424,18.8047,17.6419,18.4539,14860560,
603299.SH,куян╬╝иЯ,2016-12-19,18.2434,18.3937,17.8725,17.9226,8529400,
603299.SH,куян╬╝иЯ,2016-12-20,17.8424,19.0753,17.662,18.7746,19619756,
603299.SH,куян╬╝иЯ,2016-12-21,18.5441,20.188,18.4639,20.1278,27549273,
603299.SH,куян╬╝иЯ,2016-12-22,19.7469,20.0476,19.1254,19.767,20378213,
603299.SH,куян╬╝иЯ,2016-12-23,19.5565,19.6066,18.2233,18.4238,15107330,
603299.SH,куян╬╝иЯ,2016-12-26,18.1932,18.4739,17.251,18.2133,9853201,
603299.SH,куян╬╝иЯ,2016-12-27,18.0429,19.2959,17.9627,18.8448,13520001,
603299.SH,куян╬╝иЯ,2016-12-28,18.5441,18.6844,17.9727,18.2634,10619234,
603299.SH,куян╬╝иЯ,2016-12-29,18.1632,18.1632,17.3111,17.6018,9322701,
603299.SH,куян╬╝иЯ,2016-12-30,17.4515,17.7722,17.3412,17.4515,7161521,
603299.SH,куян╬╝иЯ,2017-01-03,17.4314,17.9928,17.3412,17.7321,9018955,
603299.SH,куян╬╝иЯ,2017-01-04,17.5317,17.5417,16.6395,17.0505,40482009,
603299.SH,куян╬╝иЯ,2017-01-05,16.8099,16.82,16.399,16.409,28840869,
603299.SH,куян╬╝иЯ,2017-01-06,16.2185,16.3889,15.9278,15.9379,18033463,
603299.SH,куян╬╝иЯ,2017-01-09,15.9078,16.3188,15.8477,16.2987,13783534,
603299.SH,куян╬╝иЯ,2017-01-10,16.3288,16.3288,16.0782,16.0882,8521434,
603299.SH,куян╬╝иЯ,2017-01-11,16.1384,16.1985,15.8477,15.8677,7840999,
603299.SH,куян╬╝иЯ,2017-01-12,15.9178,15.988,15.6372,15.6572,7071442,
603299.SH,куян╬╝иЯ,2017-01-13,15.6773,15.7574,15.0558,15.1059,9430602,
603299.SH,куян╬╝иЯ,2017-01-16,14.9956,15.0157,13.5923,13.9231,12142967,
603299.SH,куян╬╝иЯ,2017-01-17,13.9331,14.2839,13.4018,14.2038,9563943,
603299.SH,куян╬╝иЯ,2017-01-18,14.0333,14.1336,13.7928,13.8228,6389700,
603299.SH,куян╬╝иЯ,2017-01-19,13.7326,14.0033,13.482,13.7226,5706981,
603299.SH,куян╬╝иЯ,2017-01-20,13.6524,14.0033,13.6324,13.903,6154298,
603299.SH,куян╬╝иЯ,2017-01-23,13.7126,14.0534,13.6324,14.0434,7672938,
603299.SH,куян╬╝иЯ,2017-01-24,13.903,14.0233,13.5221,13.6424,9331300,
603299.SH,куян╬╝иЯ,2017-01-25,13.5923,13.7627,13.5923,13.6424,4531700,
603299.SH,куян╬╝иЯ,2017-01-26,13.6424,13.7226,13.5322,13.6324,4925640,
603299.SH,куян╬╝иЯ,2017-02-03,13.7126,13.7727,13.5723,13.7627,4061102,
603299.SH,куян╬╝иЯ,2017-02-06,13.7928,14.2238,13.7928,14.2038,8603690,
603299.SH,куян╬╝иЯ,2017-02-07,14.2138,14.4042,14.0734,14.3341,9863100,
603299.SH,куян╬╝иЯ,2017-02-08,14.2839,14.9555,14.2839,14.8753,19019568,
603299.SH,куян╬╝иЯ,2017-02-09,14.735,14.9255,14.6448,14.725,12440594,
603299.SH,куян╬╝иЯ,2017-02-10,14.7049,14.8653,14.4644,14.5045,8518700,
603299.SH,куян╬╝иЯ,2017-02-13,14.4343,14.6648,14.3641,14.5546,5671815,
603299.SH,куян╬╝иЯ,2017-02-14,14.5847,14.5847,14.3441,14.3942,6306898,
603299.SH,куян╬╝иЯ,2017-02-15,14.3441,14.4744,14.1336,14.1837,6275700,
603299.SH,куян╬╝иЯ,2017-02-16,14.2438,14.2639,14.1135,14.1937,5538015,
603299.SH,куян╬╝иЯ,2017-02-17,14.1737,14.304,14.0233,14.0734,5929813,
603299.SH,куян╬╝иЯ,2017-02-20,14.0434,14.2138,13.9331,14.0734,4992490,
603299.SH,куян╬╝иЯ,2017-02-21,14.0835,14.324,14.0233,14.2739,6229601,
603299.SH,куян╬╝иЯ,2017-02-22,14.2438,14.4143,14.2038,14.3742,7130723,
603299.SH,куян╬╝иЯ,2017-02-23,14.304,14.5446,14.1336,14.4944,8920974,
603299.SH,куян╬╝иЯ,2017-02-24,14.6348,14.7049,14.4343,14.6548,14167302,
603299.SH,куян╬╝иЯ,2017-02-27,14.6348,14.6849,14.2839,14.3441,8008477,
603299.SH,куян╬╝иЯ,2017-02-28,14.324,14.4143,14.1937,14.2839,5731900,
603299.SH,куян╬╝иЯ,2017-03-01,14.2438,14.304,14.1937,14.2839,4974553,
603299.SH,куян╬╝иЯ,2017-03-02,14.314,14.3441,14.0534,14.0935,6910503,
603299.SH,куян╬╝иЯ,2017-03-03,14.0434,14.0434,13.873,13.9431,5402669,
603299.SH,куян╬╝иЯ,2017-03-06,13.9431,14.2038,13.9131,14.1737,4911960,
603299.SH,куян╬╝иЯ,2017-03-07,14.2238,14.4443,14.1637,14.4243,8665130,
603299.SH,куян╬╝иЯ,2017-03-08,14.4744,14.715,14.3641,14.3942,12086532,
603299.SH,куян╬╝иЯ,2017-03-09,14.3341,14.3441,14.1236,14.1737,6003166,
603299.SH,куян╬╝иЯ,2017-03-10,14.2138,14.2138,14.0534,14.0835,4433235,
603299.SH,куян╬╝иЯ,2017-03-13,14.0835,14.2038,13.9331,14.1837,4803642,
603299.SH,куян╬╝иЯ,2017-03-14,14.1837,14.3541,14.0835,14.304,6971022,
603299.SH,куян╬╝иЯ,2017-03-15,14.7851,15.7374,14.7851,15.7374,59185512,
603299.SH,куян╬╝иЯ,2017-03-16,15.3364,16.4391,15.2362,16.0281,66456488,
