´úÂë,¼ò³Æ,ÈÕÆÚ,¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),
600439.SH,Èð±´¿¨,2015-01-05,59.6857,62.6825,59.436,62.4328,28309342,
600439.SH,Èð±´¿¨,2015-01-06,61.4339,62.3079,60.8095,61.9333,17071296,
600439.SH,Èð±´¿¨,2015-01-07,61.9333,63.8063,61.4339,63.182,32915647,
600439.SH,Èð±´¿¨,2015-01-08,62.8074,63.0571,61.1841,61.4339,19884834,
600439.SH,Èð±´¿¨,2015-01-09,61.309,61.9333,60.5598,60.6847,16314326,
600439.SH,Èð±´¿¨,2015-01-12,59.9355,60.1852,57.4382,58.4371,23596658,
600439.SH,Èð±´¿¨,2015-01-13,58.3122,59.0614,58.0625,58.6868,9053459,
600439.SH,Èð±´¿¨,2015-01-14,59.0614,59.0614,57.1884,58.0625,11100799,
600439.SH,Èð±´¿¨,2015-01-15,57.9376,58.6868,57.6879,58.6868,8909006,
600439.SH,Èð±´¿¨,2015-01-16,58.8117,59.3111,58.5619,59.3111,10059341,
600439.SH,Èð±´¿¨,2015-01-19,58.1873,59.8106,55.9398,56.689,18462878,
600439.SH,Èð±´¿¨,2015-01-20,57.3133,58.8117,57.1884,58.6868,12482426,
600439.SH,Èð±´¿¨,2015-01-21,58.8117,59.9355,58.3122,59.8106,14079718,
600439.SH,Èð±´¿¨,2015-01-22,59.6857,60.1852,59.0614,60.1852,17244783,
600439.SH,Èð±´¿¨,2015-01-23,60.3101,60.5598,59.1863,59.5609,12685317,
600439.SH,Èð±´¿¨,2015-01-26,59.5609,61.309,59.0614,61.309,18643446,
600439.SH,Èð±´¿¨,2015-01-27,61.8084,62.8074,60.3101,62.5576,36383960,
600439.SH,Èð±´¿¨,2015-01-28,62.3079,62.9322,61.4339,61.5587,20552138,
600439.SH,Èð±´¿¨,2015-01-29,61.5587,64.4306,61.1841,63.182,41822083,
600439.SH,Èð±´¿¨,2015-01-30,62.4328,63.3068,61.9333,61.9333,19233022,
600439.SH,Èð±´¿¨,2015-02-02,61.5587,61.5587,60.4349,60.6847,14412614,
600439.SH,Èð±´¿¨,2015-02-03,61.1841,62.4328,61.1841,62.4328,16847532,
600439.SH,Èð±´¿¨,2015-02-04,62.4328,63.182,61.9333,62.183,14868569,
600439.SH,Èð±´¿¨,2015-02-05,62.8074,63.0571,60.5598,60.5598,13241580,
600439.SH,Èð±´¿¨,2015-02-06,60.1852,60.6847,58.6868,59.0614,14708573,
600439.SH,Èð±´¿¨,2015-02-09,58.5619,59.5609,58.4371,59.0614,7837314,
600439.SH,Èð±´¿¨,2015-02-10,59.1863,59.8106,58.8117,59.436,6574173,
600439.SH,Èð±´¿¨,2015-02-11,59.6857,60.0603,59.3111,59.8106,6598768,
600439.SH,Èð±´¿¨,2015-02-12,59.8106,60.8095,59.436,60.8095,10590611,
600439.SH,Èð±´¿¨,2015-02-13,60.8095,61.8084,60.6847,61.309,11230899,
600439.SH,Èð±´¿¨,2015-02-16,61.5587,62.4328,61.0593,62.0582,11726560,
600439.SH,Èð±´¿¨,2015-02-17,62.4328,62.4328,61.6836,61.9333,10053303,
