測鎢,潠備,�梪�,羲攫歎(啋),郔詢歎(啋),郔腴歎(啋),彶攫歎(啋),傖蝠講(嘖),
301266.SZ,迻堊陔第,2023-03-16,78,78,75.25,77.12,1018758,
301266.SZ,迻堊陔第,2023-03-17,76.99,79.67,75.83,78.41,1317995,
301266.SZ,迻堊陔第,2023-03-20,77.82,77.89,69.1,74.47,2009484,
301266.SZ,迻堊陔第,2023-03-21,74.2,74.77,72.23,73.83,951248,
301266.SZ,迻堊陔第,2023-03-22,73.84,75.8,72.03,72.81,743098,
301266.SZ,迻堊陔第,2023-03-23,72.36,72.84,70.62,70.94,718404,
301266.SZ,迻堊陔第,2023-03-24,70.94,71.5,69.01,69.2,1175229,
301266.SZ,迻堊陔第,2023-03-27,69.7,69.92,67.26,69.26,1221662,
301266.SZ,迻堊陔第,2023-03-28,69,69.06,65.15,65.5,1142328,
301266.SZ,迻堊陔第,2023-03-29,68,68,65.5,66.18,739062,
301266.SZ,迻堊陔第,2023-03-30,65.79,67.58,65.24,67.1,884115,
301266.SZ,迻堊陔第,2023-03-31,66.79,68.9,66.01,67.1,641908,
301266.SZ,迻堊陔第,2023-04-03,66.66,69.98,66.62,68.84,1033341,
301266.SZ,迻堊陔第,2023-04-04,68.85,68.94,63.77,64.25,1658752,
301266.SZ,迻堊陔第,2023-04-06,64.25,64.99,62.35,64.8,1095893,
301266.SZ,迻堊陔第,2023-04-07,64.75,67.96,64.16,65.61,1083542,
301266.SZ,迻堊陔第,2023-04-10,65.62,66.97,64.1,64.96,758283,
301266.SZ,迻堊陔第,2023-04-11,65.36,65.36,62,62.35,1442021,
301266.SZ,迻堊陔第,2023-04-12,62.35,63.29,60.28,61.34,1303392,
301266.SZ,迻堊陔第,2023-04-13,61.24,62.2,60.03,60.17,1206283,
301266.SZ,迻堊陔第,2023-04-14,60.02,61.47,59.7,60.13,963117,
301266.SZ,迻堊陔第,2023-04-17,60.52,63,60.13,62.3,1411900,
301266.SZ,迻堊陔第,2023-04-18,61.62,62.96,60.51,60.64,1510440,
301266.SZ,迻堊陔第,2023-04-19,60.34,61.08,59.53,59.83,817320,
301266.SZ,迻堊陔第,2023-04-20,59.84,60.02,58.28,58.33,1109822,
301266.SZ,迻堊陔第,2023-04-21,58.51,59.4,56.5,56.7,1094900,
301266.SZ,迻堊陔第,2023-04-24,56.88,57.2,55.13,55.6,1337638,
301266.SZ,迻堊陔第,2023-04-25,56,57.6,53.9,54.76,1163829,
301266.SZ,迻堊陔第,2023-04-26,54.66,60.83,54.6,59.4,2257641,
301266.SZ,迻堊陔第,2023-04-27,58.44,60.54,57.7,58.15,1446526,
301266.SZ,迻堊陔第,2023-04-28,57.5,60.2,57.5,58.83,1160710,
301266.SZ,迻堊陔第,2023-05-04,58.82,60.44,58.01,58.86,1110306,
301266.SZ,迻堊陔第,2023-05-05,58.55,59.18,56.6,56.95,969467,
301266.SZ,迻堊陔第,2023-05-08,58.24,58.59,55.9,55.96,828655,
301266.SZ,迻堊陔第,2023-05-09,54.82,56.85,53,53.4,1631258,
301266.SZ,迻堊陔第,2023-05-10,53.4,53.88,51.68,52.44,1538200,
301266.SZ,迻堊陔第,2023-05-11,52.66,53.73,51.8,53.41,1476607,
301266.SZ,迻堊陔第,2023-05-12,53.39,54.3,51.71,51.84,940455,
301266.SZ,迻堊陔第,2023-05-15,52.22,54.8,51.8,53.9,1214989,
301266.SZ,迻堊陔第,2023-05-16,53.89,56.85,53.3,54.45,2157080,
301266.SZ,迻堊陔第,2023-05-17,54.41,56.43,52.33,54.03,1592357,
301266.SZ,迻堊陔第,2023-05-18,53.77,54.36,53,53.6,799056,
301266.SZ,迻堊陔第,2023-05-19,53.8,54.33,52.68,53,953967,
301266.SZ,迻堊陔第,2023-05-22,53.29,55.18,52.6,55.04,1277638,
301266.SZ,迻堊陔第,2023-05-23,54.62,56.25,53.81,54.4,1194165,
301266.SZ,迻堊陔第,2023-05-24,54.5,58.69,54.15,57.14,2879007,
301266.SZ,迻堊陔第,2023-05-25,57.71,61.39,55.7,60.32,4531744,
301266.SZ,迻堊陔第,2023-05-26,60.1796,60.4805,56.97,57.8225,2576498,
301266.SZ,迻堊陔第,2023-05-29,57.1706,57.3511,54.9139,55.0743,1869365,
301266.SZ,迻堊陔第,2023-05-30,54.7133,55.967,53.7002,54.272,1448386,
301266.SZ,迻堊陔第,2023-05-31,53.8106,54.7333,52.8176,54.0212,1115277,
301266.SZ,迻堊陔第,2023-06-01,54.3622,57.1305,54.2419,54.7734,1725210,
301266.SZ,迻堊陔第,2023-06-02,54.2619,56.5487,53.7203,55.4455,1552001,
301266.SZ,迻堊陔第,2023-06-05,55.1646,55.9068,53.269,53.3191,1340400,
301266.SZ,迻堊陔第,2023-06-06,53.2589,54.633,52.276,53.9811,1456306,
301266.SZ,迻堊陔第,2023-06-07,53.4896,53.4996,51.6541,51.9952,1256862,
301266.SZ,迻堊陔第,2023-06-08,51.4736,56.8697,51.3633,54.2218,2936543,
301266.SZ,迻堊陔第,2023-06-09,53.9711,56.4685,53.1687,54.2519,1593330,
301266.SZ,迻堊陔第,2023-06-12,53.5197,55.3552,51.614,55.0743,1675857,
301266.SZ,迻堊陔第,2023-06-13,54.4324,57.3712,54.4324,56.7092,2093949,
301266.SZ,迻堊陔第,2023-06-14,56.2178,56.6892,54.7935,55.6761,1424993,
301266.SZ,迻堊陔第,2023-06-15,55.5758,64.6529,55.4655,62.3862,4347577,
301266.SZ,迻堊陔第,2023-06-16,62.9679,64.5627,61.2428,63.5195,3588252,
301266.SZ,迻堊陔第,2023-06-19,63.4794,63.4794,60.3902,62.7874,2822000,
301266.SZ,迻堊陔第,2023-06-20,62.1856,62.2457,60.6911,60.8315,1484584,
301266.SZ,迻堊陔第,2023-06-21,60.5808,63.1986,60.2799,61.0321,2192396,
301266.SZ,迻堊陔第,2023-06-26,60.1294,64.9939,58.8356,63.7904,2717423,
301266.SZ,迻堊陔第,2023-06-27,63.9809,69.1764,63.1886,67.3911,4135935,
301266.SZ,迻堊陔第,2023-06-28,67.3911,72.1954,66.2076,70.1092,4128066,
301266.SZ,迻堊陔第,2023-06-29,69.3068,72.8775,68.4142,72.8775,2765252,
301266.SZ,迻堊陔第,2023-06-30,72.2857,72.2857,68.8755,70.5204,1744683,
301266.SZ,迻堊陔第,2023-07-03,70.4603,73.5194,67.8124,69.0059,2446522,
301266.SZ,迻堊陔第,2023-07-04,68.6649,69.4071,66.9197,67.5616,1578835,
301266.SZ,迻堊陔第,2023-07-05,67.2005,69.2065,66.8094,69.2065,1594056,
301266.SZ,迻堊陔第,2023-07-06,68.5044,70.4903,67.1002,68.7552,1126288,
301266.SZ,迻堊陔第,2023-07-07,68.1935,70.38,66.699,66.7492,1150149,
301266.SZ,迻堊陔第,2023-07-10,66.9498,78.0028,66.7392,73.399,3211115,
301266.SZ,迻堊陔第,2023-07-11,71.2125,71.9347,69.1965,69.7381,2579654,
301266.SZ,迻堊陔第,2023-07-12,69.6478,70.6609,66.5285,67.0802,2389169,
301266.SZ,迻堊陔第,2023-07-13,67.341,69.6278,64.9438,65.1945,2583248,
301266.SZ,迻堊陔第,2023-07-14,64.1916,66.2978,63.5797,63.7803,1788715,
301266.SZ,迻堊陔第,2023-07-17,63.3691,64.021,61.0422,61.654,1882214,
301266.SZ,迻堊陔第,2023-07-18,61.5537,62.6169,60.32,61.002,1362821,
301266.SZ,迻堊陔第,2023-07-19,61.0121,61.1826,59.2769,59.7784,1302906,
301266.SZ,迻堊陔第,2023-07-20,59.4474,64.5526,59.4474,62.7573,3462333,
301266.SZ,迻堊陔第,2023-07-21,62.1856,63.1785,60.4002,61.8345,1506229,
301266.SZ,迻堊陔第,2023-07-24,61.5637,63.6901,60.6811,62.1956,1441936,
301266.SZ,迻堊陔第,2023-07-25,63.1886,65.9769,61.5838,62.5868,2849001,
301266.SZ,迻堊陔第,2023-07-26,63.1685,63.7402,60.6811,60.8315,1404500,
301266.SZ,迻堊陔第,2023-07-27,61.333,61.333,59.7583,60.0592,1003487,
301266.SZ,迻堊陔第,2023-07-28,59.4875,59.7583,57.7724,58.5648,1811838,
301266.SZ,迻堊陔第,2023-07-31,58.976,60.2698,58.4243,59.1966,1086225,
301266.SZ,迻堊陔第,2023-08-01,58.6851,58.8255,56.8296,57.652,1373467,
301266.SZ,迻堊陔第,2023-08-02,57.4815,58.8757,57.4815,57.8627,712581,
301266.SZ,迻堊陔第,2023-08-03,57.5016,61.5637,57.5016,59.327,1838100,
301266.SZ,迻堊陔第,2023-08-04,59.989,60.9519,58.8757,60.2999,1436842,
301266.SZ,迻堊陔第,2023-08-07,60.2698,61.0823,59.4073,60.0793,834864,
301266.SZ,迻堊陔第,2023-08-08,59.8586,60.8315,58.1736,58.4344,828300,
301266.SZ,迻堊陔第,2023-08-09,57.963,58.7353,57.2709,57.5517,527894,
301266.SZ,迻堊陔第,2023-08-10,57.1706,58.4544,56.3782,57.5718,792400,
301266.SZ,迻堊陔第,2023-08-11,57.7523,57.7824,56.2378,56.288,663202,
301266.SZ,迻堊陔第,2023-08-14,55.7865,56.5487,53.8306,56.0472,1183053,
301266.SZ,迻堊陔第,2023-08-15,56.1576,56.1576,53.4796,54.3422,1024600,
301266.SZ,迻堊陔第,2023-08-16,54.5428,55.7664,53.9209,53.9811,926929,
301266.SZ,迻堊陔第,2023-08-17,53.951,54.8437,53.62,54.4525,737000,
301266.SZ,迻堊陔第,2023-08-18,54.4625,55.7464,53.63,53.8507,730938,
301266.SZ,迻堊陔第,2023-08-21,53.8005,54.4525,52.8878,53.1085,792511,
301266.SZ,迻堊陔第,2023-08-22,53.4595,54.0814,52.0052,53.8607,850318,
301266.SZ,迻堊陔第,2023-08-23,53.7604,53.7604,51.6441,51.7143,900671,
301266.SZ,迻堊陔第,2023-08-24,52.2058,54.0613,51.5538,52.7574,1064000,
301266.SZ,迻堊陔第,2023-08-25,51.3833,52.6571,50.4505,50.6511,1149729,
301266.SZ,迻堊陔第,2023-08-28,53.7604,54.6631,49.7184,49.9791,1324100,
301266.SZ,迻堊陔第,2023-08-29,50.0193,51.624,49.9089,50.8417,1958500,
301266.SZ,迻堊陔第,2023-08-30,51.0323,52.8678,50.8517,51.4335,1791204,
301266.SZ,迻堊陔第,2023-08-31,51.4937,51.4937,50.1998,51.0323,783317,
301266.SZ,迻堊陔第,2023-09-01,51.1928,51.2529,50.4104,50.942,586152,
301266.SZ,迻堊陔第,2023-09-04,50.8618,52.1556,50.3101,51.955,1467057,
301266.SZ,迻堊陔第,2023-09-05,51.955,59.5176,51.0323,56.6591,4752008,
301266.SZ,迻堊陔第,2023-09-06,56.649,56.97,53.5598,54.6431,3438133,
301266.SZ,迻堊陔第,2023-09-07,54.1817,55.2549,51.8447,52.6872,2331412,
301266.SZ,迻堊陔第,2023-09-08,52.0654,52.948,50.942,52.3462,1451408,
301266.SZ,迻堊陔第,2023-09-11,52.4164,53.7604,50.9721,53.3693,1795877,
301266.SZ,迻堊陔第,2023-09-12,53.0583,54.5127,52.6571,53.0383,1289720,
301266.SZ,迻堊陔第,2023-09-13,53.0282,53.9711,52.2961,53.9309,1557152,
301266.SZ,迻堊陔第,2023-09-14,53.3693,53.9109,50.8417,51.955,1739643,
301266.SZ,迻堊陔第,2023-09-15,52.4264,52.6772,51.283,52.3362,1711707,
301266.SZ,迻堊陔第,2023-09-18,52.3261,53.3191,51.8648,52.938,1662056,
301266.SZ,迻堊陔第,2023-09-19,50.6511,51.1827,49.1467,49.7585,1792344,
301266.SZ,迻堊陔第,2023-09-20,49.267,50.1396,47.592,47.8528,1557625,
301266.SZ,迻堊陔第,2023-09-21,47.7425,48.0133,46.3483,46.5188,1185472,
301266.SZ,迻堊陔第,2023-09-22,46.5288,48.8357,46.3082,48.4847,1477647,
301266.SZ,迻堊陔第,2023-09-25,48.0434,49.5278,47.4115,48.264,1322400,
