´úÂë,¼ò³Æ,ÈÕÆÚ,¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),
603586.SH,½ð÷è÷ë,2017-04-06,30.77,30.77,30.77,30.77,14447,
603586.SH,½ð÷è÷ë,2017-04-07,33.85,33.85,33.85,33.85,4200,
603586.SH,½ð÷è÷ë,2017-04-10,37.24,37.24,37.24,37.24,11040,
603586.SH,½ð÷è÷ë,2017-04-11,40.96,40.96,40.96,40.96,27043,
603586.SH,½ð÷è÷ë,2017-04-12,45.06,45.06,45.06,45.06,35194,
603586.SH,½ð÷è÷ë,2017-04-13,49.57,49.57,49.57,49.57,87696,
603586.SH,½ð÷è÷ë,2017-04-14,52,52,45.3,46.49,20549204,
603586.SH,½ð÷è÷ë,2017-04-17,42.5,43.39,41.84,41.84,9679274,
603586.SH,½ð÷è÷ë,2017-04-18,41,42.4,40.58,40.83,7078976,
603586.SH,½ð÷è÷ë,2017-04-19,40.61,43,39.69,42.74,11178594,
603586.SH,½ð÷è÷ë,2017-04-20,42.09,42.48,40.12,41.13,7633467,
603586.SH,½ð÷è÷ë,2017-04-21,40.82,41.45,39.35,39.63,5900349,
603586.SH,½ð÷è÷ë,2017-04-24,39.36,39.36,37.02,37.88,5406062,
603586.SH,½ð÷è÷ë,2017-04-25,38.2,39.35,38.06,38.3,4797556,
603586.SH,½ð÷è÷ë,2017-04-26,38.45,39.15,38.05,38.92,4600914,
603586.SH,½ð÷è÷ë,2017-04-27,38.62,41.47,37.35,40.43,8633752,
603586.SH,½ð÷è÷ë,2017-04-28,40,41.16,39.81,40.18,5296784,
603586.SH,½ð÷è÷ë,2017-05-02,39.96,40.59,39.51,39.68,3881053,
603586.SH,½ð÷è÷ë,2017-05-03,39.35,41.2,39.01,41.13,7142357,
603586.SH,½ð÷è÷ë,2017-05-04,40.73,40.92,39.81,40,5490362,
603586.SH,½ð÷è÷ë,2017-05-05,39.8,40.48,38.7,38.78,4377511,
603586.SH,½ð÷è÷ë,2017-05-08,38.42,39.18,37.13,37.18,3987301,
603586.SH,½ð÷è÷ë,2017-05-09,37.25,38.2,37.18,37.91,3049188,
603586.SH,½ð÷è÷ë,2017-05-10,37.92,38.05,36,36.16,4568058,
603586.SH,½ð÷è÷ë,2017-05-11,35.84,36.69,35.13,36.55,4145106,
603586.SH,½ð÷è÷ë,2017-05-12,36.45,36.75,35.79,36.28,3730280,
603586.SH,½ð÷è÷ë,2017-05-15,36.58,36.58,35.81,35.9,2670327,
603586.SH,½ð÷è÷ë,2017-05-16,35.86,36.58,34.7,36.55,4639104,
603586.SH,½ð÷è÷ë,2017-05-17,36.25,37.15,36.19,36.58,4125344,
603586.SH,½ð÷è÷ë,2017-05-18,36.1,36.38,35.62,35.66,3053051,
603586.SH,½ð÷è÷ë,2017-05-19,35.55,36.1,35.35,35.39,2475916,
603586.SH,½ð÷è÷ë,2017-05-22,35.22,35.68,33.44,33.67,3806285,
603586.SH,½ð÷è÷ë,2017-05-23,33.7,33.95,31.91,32.33,3785365,
603586.SH,½ð÷è÷ë,2017-05-24,32.24,33.19,32,32.99,3196455,
603586.SH,½ð÷è÷ë,2017-05-25,32.72,33.11,32.03,33.02,3287830,
603586.SH,½ð÷è÷ë,2017-05-26,32.86,36.25,32.84,34.86,6536631,
603586.SH,½ð÷è÷ë,2017-05-31,36.36,37.1,35.01,35.09,7357369,
603586.SH,½ð÷è÷ë,2017-06-01,34.55,34.84,33.09,33.27,4136345,
603586.SH,½ð÷è÷ë,2017-06-02,33.19,35.63,33,35.4,5543776,
603586.SH,½ð÷è÷ë,2017-06-05,36.05,36.78,35.45,35.58,6074864,
603586.SH,½ð÷è÷ë,2017-06-06,35.19,35.82,35.03,35.78,3110209,
603586.SH,½ð÷è÷ë,2017-06-07,35.54,36.96,35.46,36.44,5618054,
603586.SH,½ð÷è÷ë,2017-06-08,36.39,36.39,35.4,35.55,4792846,
603586.SH,½ð÷è÷ë,2017-06-09,35.43,35.69,34.95,35.21,3091869,
603586.SH,½ð÷è÷ë,2017-06-12,34.59,34.59,33.39,33.8,3512974,
603586.SH,½ð÷è÷ë,2017-06-13,33.48,34.79,33.48,34.44,2934953,
603586.SH,½ð÷è÷ë,2017-06-14,34.4,34.68,33.78,33.92,2503683,
603586.SH,½ð÷è÷ë,2017-06-15,33.96,36.89,33.9,36,7298164,
603586.SH,½ð÷è÷ë,2017-06-16,35.9,36.49,35.23,35.88,5450628,
603586.SH,½ð÷è÷ë,2017-06-19,35.63,35.99,35.52,35.84,2742061,
603586.SH,½ð÷è÷ë,2017-06-20,35.98,36.1,35.08,35.51,3527341,
603586.SH,½ð÷è÷ë,2017-06-21,35.75,36.1,35.11,35.45,3028369,
603586.SH,½ð÷è÷ë,2017-06-22,35.38,35.48,34.24,34.33,3132444,
603586.SH,½ð÷è÷ë,2017-06-23,34.34,34.7,32.78,33.67,4031570,
603586.SH,½ð÷è÷ë,2017-06-26,33.54,34.06,33.43,33.89,2579047,
603586.SH,½ð÷è÷ë,2017-06-27,33.93,34.29,33.62,34.04,2545848,
603586.SH,½ð÷è÷ë,2017-06-28,33.81,33.83,33.19,33.3,2157744,
603586.SH,½ð÷è÷ë,2017-06-29,33.34,33.83,33.32,33.52,1858219,
603586.SH,½ð÷è÷ë,2017-06-30,33.35,34.39,33.26,34.05,3053323,
603586.SH,½ð÷è÷ë,2017-07-03,34.04,34.67,33.87,34.46,2677411,
603586.SH,½ð÷è÷ë,2017-07-04,34.42,34.59,34.03,34.1,1899931,
603586.SH,½ð÷è÷ë,2017-07-05,34.1,34.6,34,34.56,2784888,
