代码,简称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),
920978.BJ,开特股份,2023-09-28,7.44,7.82,7.33,7.37,26245743,
920978.BJ,开特股份,2023-10-09,7.42,8.1,7.26,7.87,12057138,
920978.BJ,开特股份,2023-10-10,7.82,8.07,7.56,7.99,6640120,
920978.BJ,开特股份,2023-10-11,8.12,8.62,8.01,8.02,6108544,
920978.BJ,开特股份,2023-10-12,7.93,8.33,7.82,8.03,4107080,
920978.BJ,开特股份,2023-10-13,7.95,8.2,7.76,7.85,4077037,
920978.BJ,开特股份,2023-10-16,8.07,8.23,7.91,8.02,4426216,
920978.BJ,开特股份,2023-10-17,7.91,8.01,7.65,7.7,3830400,
920978.BJ,开特股份,2023-10-18,7.69,7.86,7.57,7.6,1886676,
920978.BJ,开特股份,2023-10-19,7.53,7.77,7.52,7.55,1157180,
920978.BJ,开特股份,2023-10-20,7.53,7.76,7.53,7.66,1601704,
920978.BJ,开特股份,2023-10-23,7.68,7.73,7.43,7.5,1944626,
920978.BJ,开特股份,2023-10-24,7.52,7.57,7.41,7.5,1178830,
920978.BJ,开特股份,2023-10-25,7.64,7.85,7.6,7.69,1789931,
920978.BJ,开特股份,2023-10-26,7.66,7.76,7.6,7.74,1192033,
920978.BJ,开特股份,2023-10-27,7.73,8.8,7.73,8.5,7404258,
920978.BJ,开特股份,2023-10-30,8.36,8.89,8.26,8.68,5445824,
920978.BJ,开特股份,2023-10-31,8.41,8.47,7.9,7.92,5368716,
920978.BJ,开特股份,2023-11-01,7.96,8.07,7.7,7.79,2765063,
920978.BJ,开特股份,2023-11-02,7.79,7.91,7.72,7.8,1571577,
920978.BJ,开特股份,2023-11-03,7.85,8.06,7.74,7.87,1887121,
920978.BJ,开特股份,2023-11-06,7.88,8.24,7.86,8.12,2116222,
920978.BJ,开特股份,2023-11-07,8.11,8.71,8.07,8.54,5087648,
920978.BJ,开特股份,2023-11-08,8.45,8.73,8.35,8.54,4919123,
920978.BJ,开特股份,2023-11-09,8.5,8.83,8.5,8.6,4769184,
920978.BJ,开特股份,2023-11-10,8.58,9.38,8.55,9.05,5878547,
920978.BJ,开特股份,2023-11-13,9.03,9.58,8.91,9.36,6649452,
920978.BJ,开特股份,2023-11-14,9.33,9.42,9,9.25,3975338,
920978.BJ,开特股份,2023-11-15,9.25,9.59,9.18,9.26,3376230,
920978.BJ,开特股份,2023-11-16,9.01,9.25,9,9.1,3997637,
920978.BJ,开特股份,2023-11-17,9.13,9.65,9.05,9.46,3584847,
920978.BJ,开特股份,2023-11-20,9.5,10.7,9.47,10.2,7148375,
920978.BJ,开特股份,2023-11-21,10.23,12.1,10.15,10.81,11490063,
920978.BJ,开特股份,2023-11-22,10.4,11.77,10.33,11.41,9858302,
920978.BJ,开特股份,2023-11-23,11.3,11.98,10.51,10.69,8209056,
920978.BJ,开特股份,2023-11-24,10.88,11.46,10.53,11.3,7863598,
920978.BJ,开特股份,2023-11-27,12.46,14.69,12.33,14.69,19299182,
920978.BJ,开特股份,2023-11-28,13.5,18.3,13.25,15.15,24239464,
920978.BJ,开特股份,2023-11-29,15.9,16.68,13.78,14.05,16550865,
920978.BJ,开特股份,2023-11-30,14.2,14.48,12.58,12.95,12744024,
920978.BJ,开特股份,2023-12-01,13.15,13.33,11.92,12,10382715,
920978.BJ,开特股份,2023-12-04,11.7,12.6,11.35,12.03,7377684,
920978.BJ,开特股份,2023-12-05,12,13.75,11.85,13.32,12875800,
920978.BJ,开特股份,2023-12-06,13.08,13.7,12.62,12.88,7603450,
920978.BJ,开特股份,2023-12-07,12.76,13.5,12.6,13.14,6520431,
920978.BJ,开特股份,2023-12-08,13.39,13.55,12.91,13.36,5481474,
920978.BJ,开特股份,2023-12-11,13.4928,13.6664,13.0638,13.36,5447788,
920978.BJ,开特股份,2023-12-12,13.3294,15.5152,13.3294,15.2496,14082679,
920978.BJ,开特股份,2023-12-13,15.0147,18.2423,14.6163,15.9135,19695786,
920978.BJ,开特股份,2023-12-14,15.7705,17.129,15.0147,15.2394,14849674,
920978.BJ,开特股份,2023-12-15,15.0249,15.9339,14.3916,15.8114,10116595,
920978.BJ,开特股份,2023-12-18,15.842,16.9554,15.842,16.5672,10333199,
920978.BJ,开特股份,2023-12-19,16.3425,16.8328,15.8522,16.2812,6347136,
920978.BJ,开特股份,2023-12-20,16.1382,16.9451,16.0667,16.6591,7724932,
920978.BJ,开特股份,2023-12-21,16.6489,17.3639,14.1976,14.3099,12945825,
