代码,简称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),
688102.SH,斯瑞新材,2022-03-16,17,21.2,17,19.92,24672818,
688102.SH,斯瑞新材,2022-03-17,17.69,17.69,16.61,16.62,18719553,
688102.SH,斯瑞新材,2022-03-18,15.5,15.9,15,15.04,11994188,
688102.SH,斯瑞新材,2022-03-21,15.15,16.08,14.9,15.34,10144710,
688102.SH,斯瑞新材,2022-03-22,15.53,15.53,14.59,14.75,7201220,
688102.SH,斯瑞新材,2022-03-23,14.73,15.01,14.44,14.62,4863089,
688102.SH,斯瑞新材,2022-03-24,14.51,14.6,13.98,14.03,4814756,
688102.SH,斯瑞新材,2022-03-25,14.06,14.15,13.55,13.56,3929767,
688102.SH,斯瑞新材,2022-03-28,13.46,13.5,13.23,13.4,2693324,
688102.SH,斯瑞新材,2022-03-29,13.3,13.54,13.15,13.22,2246169,
688102.SH,斯瑞新材,2022-03-30,13.33,13.54,13.23,13.4,2764688,
688102.SH,斯瑞新材,2022-03-31,13.47,13.9,13.36,13.45,3718800,
688102.SH,斯瑞新材,2022-04-01,13.57,13.57,13.22,13.26,2039555,
688102.SH,斯瑞新材,2022-04-06,13.32,13.39,13.14,13.29,1940854,
688102.SH,斯瑞新材,2022-04-07,13.28,13.28,12.72,12.79,2985914,
688102.SH,斯瑞新材,2022-04-08,12.89,12.89,12.3,12.31,2451903,
688102.SH,斯瑞新材,2022-04-11,12.49,12.63,12.17,12.21,2056931,
688102.SH,斯瑞新材,2022-04-12,12.22,12.3,11.95,12.26,1820319,
688102.SH,斯瑞新材,2022-04-13,12.26,12.8,11.91,12.43,2927505,
688102.SH,斯瑞新材,2022-04-14,12.41,12.49,12.28,12.33,1637401,
688102.SH,斯瑞新材,2022-04-15,12.38,12.38,11.8,11.82,2001757,
688102.SH,斯瑞新材,2022-04-18,11.91,12.33,11.77,12.23,1971912,
688102.SH,斯瑞新材,2022-04-19,12.15,12.35,12.14,12.33,1314525,
688102.SH,斯瑞新材,2022-04-20,12.22,12.49,12.1,12.3,1421553,
688102.SH,斯瑞新材,2022-04-21,12.34,12.38,11.62,11.63,1645770,
688102.SH,斯瑞新材,2022-04-22,11.63,11.95,11.45,11.91,1612188,
688102.SH,斯瑞新材,2022-04-25,11.77,11.77,10.73,10.77,2431705,
688102.SH,斯瑞新材,2022-04-26,10.77,10.79,9.98,10.08,2209117,
688102.SH,斯瑞新材,2022-04-27,10.13,10.46,9.8,10.34,2248812,
