´úÂë,¼ò³Æ,ÈÕÆÚ,¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),
688179.SH,°¢À­¶¡,2020-10-26,48,50.5,43.8,45.06,16127083,
688179.SH,°¢À­¶¡,2020-10-27,42.66,48.68,39.82,45.5,10404379,
688179.SH,°¢À­¶¡,2020-10-28,44,45.45,41.5,42,7126366,
688179.SH,°¢À­¶¡,2020-10-29,40.01,43.99,40.01,42.24,5300573,
688179.SH,°¢À­¶¡,2020-10-30,41.79,45.77,41.79,43.3,5704955,
688179.SH,°¢À­¶¡,2020-11-02,44,45.66,42.9,44.31,4971560,
688179.SH,°¢À­¶¡,2020-11-03,43.75,45.2,43.29,43.7,4041959,
688179.SH,°¢À­¶¡,2020-11-04,43.9,44.95,42.68,44.08,3879268,
688179.SH,°¢À­¶¡,2020-11-05,44.55,44.55,42.63,43.01,4295423,
688179.SH,°¢À­¶¡,2020-11-06,42.7,48.4,40.65,47.53,7321292,
688179.SH,°¢À­¶¡,2020-11-09,48.2,56.2,48.2,55,7113574,
688179.SH,°¢À­¶¡,2020-11-10,53.48,54.8,51.5,52.19,4060479,
688179.SH,°¢À­¶¡,2020-11-11,51.4,53.48,50.18,51.34,3449570,
688179.SH,°¢À­¶¡,2020-11-12,51.97,51.99,48.12,49.51,2481682,
688179.SH,°¢À­¶¡,2020-11-13,49.52,59.29,49.52,57.88,5156213,
688179.SH,°¢À­¶¡,2020-11-16,57,61.3,56.01,57.7,4797492,
688179.SH,°¢À­¶¡,2020-11-17,58.36,68.99,58.36,67.16,5630249,
688179.SH,°¢À­¶¡,2020-11-18,67.01,72.99,66,69.1,5410925,
688179.SH,°¢À­¶¡,2020-11-19,67.34,70.25,64.57,67.35,2824171,
688179.SH,°¢À­¶¡,2020-11-20,66.32,76.59,66.32,73,4539020,
688179.SH,°¢À­¶¡,2020-11-23,70.65,72.95,67.55,69.76,3107294,
688179.SH,°¢À­¶¡,2020-11-24,68.5,71.03,66.04,67.5,2461798,
688179.SH,°¢À­¶¡,2020-11-25,66.01,72.7,65.82,66.79,3342515,
688179.SH,°¢À­¶¡,2020-11-26,66.55,67.5,58.4,64.3,3410368,
688179.SH,°¢À­¶¡,2020-11-27,63.89,65.45,62.3,63.61,1646558,
688179.SH,°¢À­¶¡,2020-11-30,64.72,65.55,61.48,64.46,1627461,
688179.SH,°¢À­¶¡,2020-12-01,63.1,65.95,61.8,64.38,1473076,
688179.SH,°¢À­¶¡,2020-12-02,63.99,68,63.64,67.78,1779567,
688179.SH,°¢À­¶¡,2020-12-03,67,67.8,62.18,63.8,2656001,
688179.SH,°¢À­¶¡,2020-12-04,64,67.3,62.8,65.43,1266788,
688179.SH,°¢À­¶¡,2020-12-07,65.43,67.99,63.8,67.86,1424307,
688179.SH,°¢À­¶¡,2020-12-08,67.4,71.4,66.48,66.8,1631210,
688179.SH,°¢À­¶¡,2020-12-09,65.5,66.99,61.52,61.95,1886164,
688179.SH,°¢À­¶¡,2020-12-10,61.89,63.47,60.46,60.57,1190335,
688179.SH,°¢À­¶¡,2020-12-11,59.58,63.5,58.83,62.3,1294397,
688179.SH,°¢À­¶¡,2020-12-14,61.44,64,60.4,63.94,942959,
688179.SH,°¢À­¶¡,2020-12-15,65.02,66.94,63.08,65.65,1383035,
688179.SH,°¢À­¶¡,2020-12-16,65.65,67.49,64.28,65.9,891082,
688179.SH,°¢À­¶¡,2020-12-17,66.5,69,65,67,1471455,
688179.SH,°¢À­¶¡,2020-12-18,66.89,69.48,65.74,68.67,1250938,
688179.SH,°¢À­¶¡,2020-12-21,68.7,75.68,68.7,71.85,2755874,
688179.SH,°¢À­¶¡,2020-12-22,72,75.98,71.26,74.09,2523705,
688179.SH,°¢À­¶¡,2020-12-23,73.92,79.5,73.45,75.86,2028055,
688179.SH,°¢À­¶¡,2020-12-24,75.96,77.2,71,72.96,2322643,
688179.SH,°¢À­¶¡,2020-12-25,72.27,76.66,70.58,76.17,1250481,
688179.SH,°¢À­¶¡,2020-12-28,76.17,79,74.53,75.91,1540094,
688179.SH,°¢À­¶¡,2020-12-29,76.1,76.2,69.34,69.85,1658747,
688179.SH,°¢À­¶¡,2020-12-30,70.18,79.65,69.85,77.8,1625019,
688179.SH,°¢À­¶¡,2020-12-31,77.73,80.13,76.3,79.8,1313041,
688179.SH,°¢À­¶¡,2021-01-04,80.6,81.42,77.12,79.8,1142565,
688179.SH,°¢À­¶¡,2021-01-05,79.02,80.13,71.75,75.49,1643522,
688179.SH,°¢À­¶¡,2021-01-06,74.5,75.48,72.01,72.38,972317,
688179.SH,°¢À­¶¡,2021-01-07,72.52,76.98,70.01,75.17,1501645,
688179.SH,°¢À­¶¡,2021-01-08,74.99,74.99,71.73,72.31,864057,
688179.SH,°¢À­¶¡,2021-01-11,72.4,72.55,69.8,71,646318,
688179.SH,°¢À­¶¡,2021-01-12,71.13,74.92,71.02,73.89,714134,
688179.SH,°¢À­¶¡,2021-01-13,73.2,74.55,67,69,1171853,
688179.SH,°¢À­¶¡,2021-01-14,68.6,71.32,63.33,68.83,1123166,
688179.SH,°¢À­¶¡,2021-01-15,68.81,73.56,67.17,72,909152,
688179.SH,°¢À­¶¡,2021-01-18,72,73.88,70.5,71.37,720662,
688179.SH,°¢À­¶¡,2021-01-19,71.7,71.7,69.65,69.86,434486,
688179.SH,°¢À­¶¡,2021-01-20,69.86,79.8,69.58,79.2,1574396,
