¥˙¬Î,ºÚ≥∆,»’∆⁄,ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),
603066.SH,“Ù∑…¥¢¥Ê,2015-06-11,14.92,17.9,14.92,17.9,5700,
603066.SH,“Ù∑…¥¢¥Ê,2015-06-12,19.69,19.69,19.69,19.69,2300,
603066.SH,“Ù∑…¥¢¥Ê,2015-06-15,21.66,21.66,21.66,21.66,2700,
603066.SH,“Ù∑…¥¢¥Ê,2015-06-16,23.83,23.83,23.83,23.83,7700,
603066.SH,“Ù∑…¥¢¥Ê,2015-06-17,26.21,26.21,26.21,26.21,12300,
603066.SH,“Ù∑…¥¢¥Ê,2015-06-18,28.83,28.83,28.83,28.83,6200,
603066.SH,“Ù∑…¥¢¥Ê,2015-06-19,31.71,31.71,31.71,31.71,71400,
603066.SH,“Ù∑…¥¢¥Ê,2015-06-23,34.88,34.88,34.88,34.88,35199,
603066.SH,“Ù∑…¥¢¥Ê,2015-06-24,38.37,38.37,38.37,38.37,11400,
603066.SH,“Ù∑…¥¢¥Ê,2015-06-25,42.21,42.21,42.21,42.21,36500,
603066.SH,“Ù∑…¥¢¥Ê,2015-06-26,46.43,46.43,44,46.43,7612288,
603066.SH,“Ù∑…¥¢¥Ê,2015-06-29,44,44,41.79,41.79,2648200,
603066.SH,“Ù∑…¥¢¥Ê,2015-06-30,37.61,41.79,37.61,40.51,10781416,
603066.SH,“Ù∑…¥¢¥Ê,2015-07-01,39.5,43.88,36.46,36.46,8744190,
603066.SH,“Ù∑…¥¢¥Ê,2015-07-02,33.58,35.81,32.81,32.81,4831408,
603066.SH,“Ù∑…¥¢¥Ê,2015-07-03,30.12,32.58,29.53,29.53,4416220,
603066.SH,“Ù∑…¥¢¥Ê,2015-07-06,32.48,32.48,26.58,26.77,6270480,
603066.SH,“Ù∑…¥¢¥Ê,2015-07-07,25.4,25.55,24.09,24.09,3098000,
603066.SH,“Ù∑…¥¢¥Ê,2015-07-08,21.68,21.68,21.68,21.68,794500,
603066.SH,“Ù∑…¥¢¥Ê,2015-07-09,19.88,23.85,19.88,23.85,3622578,
603066.SH,“Ù∑…¥¢¥Ê,2015-07-10,26.24,26.24,26.24,26.24,766700,
603066.SH,“Ù∑…¥¢¥Ê,2015-07-13,28.86,28.86,28.86,28.86,168000,
603066.SH,“Ù∑…¥¢¥Ê,2015-07-14,31.75,31.75,30.06,31.75,4192305,
603066.SH,“Ù∑…¥¢¥Ê,2015-07-15,32,33.2,28.58,28.58,7100894,
603066.SH,“Ù∑…¥¢¥Ê,2015-07-16,26,30.76,26,29.58,5035261,
603066.SH,“Ù∑…¥¢¥Ê,2015-07-17,29.26,32.54,29.26,31.95,6928604,
603066.SH,“Ù∑…¥¢¥Ê,2015-07-20,31.88,35.08,30.5,33.47,6864683,
603066.SH,“Ù∑…¥¢¥Ê,2015-07-21,32.3,34.36,31.7,33.49,4351490,
603066.SH,“Ù∑…¥¢¥Ê,2015-07-22,33.18,34.48,32.3,33.45,3678356,
603066.SH,“Ù∑…¥¢¥Ê,2015-07-23,33.61,36.8,32.8,36.8,4953562,
603066.SH,“Ù∑…¥¢¥Ê,2015-07-24,38.45,39.9,35.21,36.72,7603777,
603066.SH,“Ù∑…¥¢¥Ê,2015-07-27,34.8,37.45,33.05,33.05,5629171,
603066.SH,“Ù∑…¥¢¥Ê,2015-07-28,30.5,33.5,29.75,32.57,4944843,
603066.SH,“Ù∑…¥¢¥Ê,2015-07-29,33.18,35.83,31.01,35.83,4093395,
603066.SH,“Ù∑…¥¢¥Ê,2015-07-30,35.83,39.38,34.88,36.7,6117472,
603066.SH,“Ù∑…¥¢¥Ê,2015-07-31,35.1,40.37,35.1,40.37,10056471,
603066.SH,“Ù∑…¥¢¥Ê,2015-08-03,39.97,44,37,43.58,11541824,
603066.SH,“Ù∑…¥¢¥Ê,2015-08-04,42,43.8,39.22,39.22,10010034,
603066.SH,“Ù∑…¥¢¥Ê,2015-08-05,37.55,42.35,37.51,40.47,8488864,
603066.SH,“Ù∑…¥¢¥Ê,2015-08-06,39.04,40.15,36.47,37.98,6221084,
603066.SH,“Ù∑…¥¢¥Ê,2015-08-07,37.68,39.66,36.8,38.18,4507820,
603066.SH,“Ù∑…¥¢¥Ê,2015-08-10,37.9,40.22,37.66,39.69,4727738,
603066.SH,“Ù∑…¥¢¥Ê,2015-08-11,39.97,42.86,39.5,41.28,5612499,
603066.SH,“Ù∑…¥¢¥Ê,2015-08-12,40.6,45.41,40.03,45.41,10099643,
603066.SH,“Ù∑…¥¢¥Ê,2015-08-13,45,47.99,43.97,45.56,10932548,
603066.SH,“Ù∑…¥¢¥Ê,2015-08-14,45.6,50.12,44.59,48.64,11882656,
603066.SH,“Ù∑…¥¢¥Ê,2015-08-17,47.22,47.8,43.78,43.78,8608061,
603066.SH,“Ù∑…¥¢¥Ê,2015-08-18,42.01,44.92,39.4,39.4,5750291,
603066.SH,“Ù∑…¥¢¥Ê,2015-08-19,37.3,40,35.46,38.98,5356739,
603066.SH,“Ù∑…¥¢¥Ê,2015-08-20,38.3,39,35.6,35.7,3249576,
603066.SH,“Ù∑…¥¢¥Ê,2015-08-21,34.88,35.71,32.13,32.32,3236537,
603066.SH,“Ù∑…¥¢¥Ê,2015-08-24,30.11,31.2,29.09,29.09,2222199,
603066.SH,“Ù∑…¥¢¥Ê,2015-08-25,26.91,30.77,26.18,26.21,4856740,
603066.SH,“Ù∑…¥¢¥Ê,2015-08-26,27,28.83,26.55,28.83,5584716,
603066.SH,“Ù∑…¥¢¥Ê,2015-08-27,30.9,31.71,28.99,31.71,9276535,
603066.SH,“Ù∑…¥¢¥Ê,2015-08-28,30.89,33.98,29.85,33.14,8978818,
603066.SH,“Ù∑…¥¢¥Ê,2015-08-31,32.01,32.95,29.83,29.83,5228338,
603066.SH,“Ù∑…¥¢¥Ê,2015-09-01,28.7,31.3,27,27.84,4743008,
603066.SH,“Ù∑…¥¢¥Ê,2015-09-02,26.01,30.02,25.8,27.2,4954756,
603066.SH,“Ù∑…¥¢¥Ê,2015-09-07,27.96,29.3,27.5,28.41,3430200,
603066.SH,“Ù∑…¥¢¥Ê,2015-09-08,27.93,31.25,27.56,31.25,5585733,
603066.SH,“Ù∑…¥¢¥Ê,2015-09-09,32.23,33.66,31.51,32.95,6762818,
603066.SH,“Ù∑…¥¢¥Ê,2015-09-10,31.9,32.95,31.13,31.28,4197068,
603066.SH,“Ù∑…¥¢¥Ê,2015-09-11,31.4,33.47,31.4,32.81,4250233,
603066.SH,“Ù∑…¥¢¥Ê,2015-09-14,32.71,32.75,29.53,29.53,3792213,
603066.SH,“Ù∑…¥¢¥Ê,2015-09-15,28.5,29.08,26.58,26.59,3472287,
603066.SH,“Ù∑…¥¢¥Ê,2015-09-16,27.1,29.25,27.1,29.25,3490299,
603066.SH,“Ù∑…¥¢¥Ê,2015-09-17,29.55,30.7,28.19,28.29,3899353,
603066.SH,“Ù∑…¥¢¥Ê,2015-09-18,28.55,29.8,28.35,29.06,2313921,
603066.SH,“Ù∑…¥¢¥Ê,2015-09-21,28.99,31.5,28.5,31.33,3475851,
603066.SH,“Ù∑…¥¢¥Ê,2015-09-22,31.2,31.97,30.34,31.34,3785524,
