¥˙¬Î,ºÚ≥∆,»’∆⁄,ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),
600132.SH,÷ÿ«Ï∆°æ∆,2015-01-05,78.8751,80.6301,78.4851,80.4351,6769360,
600132.SH,÷ÿ«Ï∆°æ∆,2015-01-06,80.0939,80.8738,79.7526,80.8251,6016319,
600132.SH,÷ÿ«Ï∆°æ∆,2015-01-07,80.4838,82.1413,80.3863,81.2638,6267205,
600132.SH,÷ÿ«Ï∆°æ∆,2015-01-08,81.2151,81.5563,80.1913,80.8251,5136128,
600132.SH,÷ÿ«Ï∆°æ∆,2015-01-09,80.5326,82.0925,80.4838,81.3126,6214261,
600132.SH,÷ÿ«Ï∆°æ∆,2015-01-12,81.2151,81.2151,78.8751,79.0214,5189445,
600132.SH,÷ÿ«Ï∆°æ∆,2015-01-13,78.9726,79.8014,78.8751,79.4601,2514664,
600132.SH,÷ÿ«Ï∆°æ∆,2015-01-14,79.4601,80.5813,79.2651,79.8501,4035760,
600132.SH,÷ÿ«Ï∆°æ∆,2015-01-15,79.8501,80.4838,79.3139,80.1913,3081009,
600132.SH,÷ÿ«Ï∆°æ∆,2015-01-16,80.4351,80.4838,79.8014,80.3376,3219914,
600132.SH,÷ÿ«Ï∆°æ∆,2015-01-19,79.3626,79.9476,76.5352,77.2177,6110158,
600132.SH,÷ÿ«Ï∆°æ∆,2015-01-20,77.2664,78.7776,77.2664,78.6314,4391327,
600132.SH,÷ÿ«Ï∆°æ∆,2015-01-21,78.5826,79.8501,78.4851,79.7039,4324811,
600132.SH,÷ÿ«Ï∆°æ∆,2015-01-22,79.8014,80.8251,79.5576,80.0939,3713107,
600132.SH,÷ÿ«Ï∆°æ∆,2015-01-23,80.0939,80.7763,79.5089,80.0939,3612878,
600132.SH,÷ÿ«Ï∆°æ∆,2015-01-26,79.9964,81.6538,79.9476,81.6051,6382568,
600132.SH,÷ÿ«Ï∆°æ∆,2015-01-27,81.4101,81.9463,80.4351,81.2638,6696143,
600132.SH,÷ÿ«Ï∆°æ∆,2015-01-28,81.2638,81.7026,80.6301,80.8251,4431731,
600132.SH,÷ÿ«Ï∆°æ∆,2015-01-29,80.0939,81.3126,80.0939,80.9713,4464834,
600132.SH,÷ÿ«Ï∆°æ∆,2015-01-30,81.1176,81.5076,80.2888,80.3863,3238992,
600132.SH,÷ÿ«Ï∆°æ∆,2015-02-02,79.0214,79.8014,78.6314,79.3139,3913785,
600132.SH,÷ÿ«Ï∆°æ∆,2015-02-03,78.8751,80.1913,78.8751,79.8989,3077025,
600132.SH,÷ÿ«Ï∆°æ∆,2015-02-04,80.2401,80.2401,78.6314,78.9239,3539362,
600132.SH,÷ÿ«Ï∆°æ∆,2015-02-05,79.3626,79.6551,77.8027,78.0464,4545281,
600132.SH,÷ÿ«Ï∆°æ∆,2015-02-06,78.0464,78.3389,76.2915,76.8764,4164214,
600132.SH,÷ÿ«Ï∆°æ∆,2015-02-09,76.9252,77.9489,76.779,77.3152,2125089,
600132.SH,÷ÿ«Ï∆°æ∆,2015-02-10,76.8277,77.7052,76.8277,77.6077,1958303,
600132.SH,÷ÿ«Ï∆°æ∆,2015-02-11,77.8027,77.9489,77.4614,77.6077,2090985,
600132.SH,÷ÿ«Ï∆°æ∆,2015-02-12,77.6077,78.3877,77.6077,78.2902,2299240,
600132.SH,÷ÿ«Ï∆°æ∆,2015-02-13,78.2902,79.2651,77.8514,78.9239,3426026,
600132.SH,÷ÿ«Ï∆°æ∆,2015-02-16,78.9239,79.5576,78.5339,79.4114,3758285,
600132.SH,÷ÿ«Ï∆°æ∆,2015-02-17,79.8989,80.0939,79.2164,79.4601,3476994,
600132.SH,÷ÿ«Ï∆°æ∆,2015-02-25,79.5576,80.8738,79.3626,80.2888,4643449,
600132.SH,÷ÿ«Ï∆°æ∆,2015-02-26,80.0939,80.3863,79.4601,80.3863,3452323,
600132.SH,÷ÿ«Ï∆°æ∆,2015-02-27,80.3863,80.6788,79.8989,79.9964,3827282,
600132.SH,÷ÿ«Ï∆°æ∆,2015-03-02,80.0939,81.1663,79.8501,80.9226,6222685,
600132.SH,÷ÿ«Ï∆°æ∆,2015-03-03,80.8738,82.1413,80.4838,80.6301,7002418,
600132.SH,÷ÿ«Ï∆°æ∆,2015-03-04,80.2888,81.4101,80.2888,81.3126,5602704,
600132.SH,÷ÿ«Ï∆°æ∆,2015-03-05,81.3126,82.5313,80.9713,81.995,6953890,
600132.SH,÷ÿ«Ï∆°æ∆,2015-03-06,82.0438,82.775,81.1663,81.2638,4909887,
600132.SH,÷ÿ«Ï∆°æ∆,2015-03-09,80.9226,82.385,80.4351,82.3363,5274207,
600132.SH,÷ÿ«Ï∆°æ∆,2015-03-10,82.3363,83.3113,82.0925,82.385,6038863,
600132.SH,÷ÿ«Ï∆°æ∆,2015-03-11,82.2875,83.165,82.0438,82.97,5630008,
600132.SH,÷ÿ«Ï∆°æ∆,2015-03-12,83.165,83.2138,82.0438,82.19,5536175,
600132.SH,÷ÿ«Ï∆°æ∆,2015-03-13,82.385,90.4285,82.19,90.4285,17261747,
600132.SH,÷ÿ«Ï∆°æ∆,2015-03-16,94.5722,99.4958,92.6222,99.4958,39422834,
600132.SH,÷ÿ«Ï∆°æ∆,2015-03-17,102.7132,109.4405,100.4707,109.4405,35607836,
600132.SH,÷ÿ«Ï∆°æ∆,2015-03-18,113.9741,120.4089,112.0241,116.4603,67304487,
600132.SH,÷ÿ«Ï∆°æ∆,2015-03-19,115.8753,115.8753,110.6104,113.2916,40244102,
600132.SH,÷ÿ«Ï∆°æ∆,2015-03-20,114.9491,115.534,111.1467,112.3166,27233402,
600132.SH,÷ÿ«Ï∆°æ∆,2015-03-23,112.4629,114.3153,111.0004,113.9253,28794995,
600132.SH,÷ÿ«Ï∆°æ∆,2015-03-24,113.8278,113.8766,108.5143,111.8779,27080818,
600132.SH,÷ÿ«Ï∆°æ∆,2015-03-25,111.4879,119.4827,109.4892,116.7528,40673291,
600132.SH,÷ÿ«Ï∆°æ∆,2015-03-26,114.2178,115.8265,111.4879,115.5828,23887552,
600132.SH,÷ÿ«Ï∆°æ∆,2015-03-27,115.7778,119.4339,114.3641,115.2415,24018245,
600132.SH,÷ÿ«Ï∆°æ∆,2015-03-30,115.1441,115.1441,111.2442,113.4866,20178084,
600132.SH,÷ÿ«Ï∆°æ∆,2015-03-31,112.9016,115.729,112.1216,113.9741,17404639,
600132.SH,÷ÿ«Ï∆°æ∆,2015-04-01,114.9491,116.4115,112.8529,116.1678,19359575,
600132.SH,÷ÿ«Ï∆°æ∆,2015-04-02,116.509,120.1164,114.3641,115.534,26816421,
600132.SH,÷ÿ«Ï∆°æ∆,2015-04-03,115.339,119.1414,113.5841,116.7528,25654553,
600132.SH,÷ÿ«Ï∆°æ∆,2015-04-07,116.899,128.4524,115.8753,128.4524,43074235,
600132.SH,÷ÿ«Ï∆°æ∆,2015-04-08,129.6224,141.322,128.5012,136.4472,47064508,
600132.SH,÷ÿ«Ï∆°æ∆,2015-04-09,132.3523,135.5209,124.7963,126.6975,31608986,
600132.SH,÷ÿ«Ï∆°æ∆,2015-04-10,124.3088,131.1336,121.9688,126.5025,21404880,
600132.SH,÷ÿ«Ï∆°æ∆,2015-04-13,126.5025,129.1836,123.3826,126.4537,21438642,
600132.SH,÷ÿ«Ï∆°æ∆,2015-04-14,126.5025,132.1085,124.6013,130.1586,22082102,
600132.SH,÷ÿ«Ï∆°æ∆,2015-04-15,128.9399,128.9399,117.1427,117.484,23347978,
600132.SH,÷ÿ«Ï∆°æ∆,2015-04-16,115.4853,121.7739,110.5617,118.264,19494217,
600132.SH,÷ÿ«Ï∆°æ∆,2015-04-17,118.2152,120.8964,115.9728,116.2165,18819070,
600132.SH,÷ÿ«Ï∆°æ∆,2015-04-20,116.119,118.459,112.1216,114.1691,17286031,
600132.SH,÷ÿ«Ï∆°æ∆,2015-04-21,114.5591,119.6777,113.5841,119.2389,17899175,
600132.SH,÷ÿ«Ï∆°æ∆,2015-04-22,117.9715,127.9162,117.9715,125.4787,24013084,
600132.SH,÷ÿ«Ï∆°æ∆,2015-04-23,127.0387,127.0387,122.4563,124.0163,18978745,
600132.SH,÷ÿ«Ï∆°æ∆,2015-04-24,122.3588,124.3088,120.7989,122.8951,15881348,
600132.SH,÷ÿ«Ï∆°æ∆,2015-04-27,123.3338,127.9162,121.9201,122.8951,18211910,
600132.SH,÷ÿ«Ï∆°æ∆,2015-04-28,123.3338,125.235,116.9965,118.3615,14831046,
600132.SH,÷ÿ«Ï∆°æ∆,2015-04-29,117.9715,122.7976,117.094,121.1401,12896546,
600132.SH,÷ÿ«Ï∆°æ∆,2015-04-30,122.3588,123.3338,120.4576,120.5551,11182351,
600132.SH,÷ÿ«Ï∆°æ∆,2015-05-04,118.9464,121.3351,117.289,120.0189,8798147,
600132.SH,÷ÿ«Ï∆°æ∆,2015-05-05,119.6777,127.2337,118.1665,124.5525,21944947,
600132.SH,÷ÿ«Ï∆°æ∆,2015-05-06,122.3588,131.6211,122.3588,126.1612,26040229,
600132.SH,÷ÿ«Ï∆°æ∆,2015-05-07,124.7963,128.2087,113.5353,113.5841,18093664,
600132.SH,÷ÿ«Ï∆°æ∆,2015-05-08,111.8779,116.9477,111.5367,114.9978,16000569,
600132.SH,÷ÿ«Ï∆°æ∆,2015-05-11,115.6803,118.6052,114.0716,118.3615,14726177,
600132.SH,÷ÿ«Ï∆°æ∆,2015-05-12,118.459,121.1889,117.289,119.9214,13594074,
600132.SH,÷ÿ«Ï∆°æ∆,2015-05-13,123.2851,129.1836,121.8714,123.3826,21932188,
600132.SH,÷ÿ«Ï∆°æ∆,2015-05-14,122.6513,129.1349,122.6513,127.2337,21863741,
600132.SH,÷ÿ«Ï∆°æ∆,2015-05-15,126.0637,127.2337,121.6276,124.4063,16742841,
600132.SH,÷ÿ«Ï∆°æ∆,2015-05-18,125.3812,134.4485,125.3325,132.5473,25926098,
600132.SH,÷ÿ«Ï∆°æ∆,2015-05-19,130.8898,134.936,128.6961,133.3273,20818116,
600132.SH,÷ÿ«Ï∆°æ∆,2015-05-20,133.3273,134.3997,130.1099,131.9623,22968324,
600132.SH,÷ÿ«Ï∆°æ∆,2015-05-21,131.9623,133.961,129.1349,131.9135,19076031,
600132.SH,÷ÿ«Ï∆°æ∆,2015-05-22,132.1085,138.5434,130.2561,136.1059,26324727,
600132.SH,÷ÿ«Ï∆°æ∆,2015-05-25,136.1059,138.6896,135.0335,137.3246,23959093,
600132.SH,÷ÿ«Ï∆°æ∆,2015-05-26,137.4221,146.2456,135.0335,143.5157,30291787,
600132.SH,÷ÿ«Ï∆°æ∆,2015-05-27,141.3708,143.467,138.4459,139.9571,20468974,
600132.SH,÷ÿ«Ï∆°æ∆,2015-05-28,139.2746,139.2746,125.9662,126.015,25796157,
600132.SH,÷ÿ«Ï∆°æ∆,2015-05-29,126.015,129.1836,116.9965,125.3812,18491974,
600132.SH,÷ÿ«Ï∆°æ∆,2015-06-01,125.2837,131.0361,124.7475,130.7923,16447529,
600132.SH,÷ÿ«Ï∆°æ∆,2015-06-02,131.4748,137.1296,129.9636,136.2522,19461938,
600132.SH,÷ÿ«Ï∆°æ∆,2015-06-03,135.9597,139.2746,130.9386,138.8846,20142894,
600132.SH,÷ÿ«Ï∆°æ∆,2015-06-04,138.9333,140.4445,130.1099,137.4221,18592101,
600132.SH,÷ÿ«Ï∆°æ∆,2015-06-05,139.8108,151.1692,137.3734,151.1692,31483011,
600132.SH,÷ÿ«Ï∆°æ∆,2015-06-08,155.4103,163.2589,151.6567,152.6804,42967744,
600132.SH,÷ÿ«Ï∆°æ∆,2015-06-09,148.683,152.1442,146.3919,149.6093,20214143,
600132.SH,÷ÿ«Ï∆°æ∆,2015-06-10,149.3168,158.5303,147.3668,153.3142,21190671,
600132.SH,÷ÿ«Ï∆°æ∆,2015-06-11,152.5342,154.9716,150.7792,153.2167,13773529,
600132.SH,÷ÿ«Ï∆°æ∆,2015-06-12,155.0204,158.3353,152.8754,154.1429,18375799,
600132.SH,÷ÿ«Ï∆°æ∆,2015-06-15,151.218,153.8504,146.7331,147.7081,17240709,
600132.SH,÷ÿ«Ï∆°æ∆,2015-06-16,146.2456,146.2456,135.6184,138.6408,17413999,
600132.SH,÷ÿ«Ï∆°æ∆,2015-06-17,138.9333,148.1468,138.9333,147.9031,15883833,
600132.SH,÷ÿ«Ï∆°æ∆,2015-06-18,148.2931,149.5605,138.1534,139.6158,11700543,
600132.SH,÷ÿ«Ï∆°æ∆,2015-06-19,139.5671,139.5671,125.6737,125.9175,14977255,
600132.SH,÷ÿ«Ï∆°æ∆,2015-06-23,125.7712,131.3773,117.0452,130.5973,15957363,
600132.SH,÷ÿ«Ï∆°æ∆,2015-06-24,131.1823,133.4735,129.0861,133.181,15282057,
600132.SH,÷ÿ«Ï∆°æ∆,2015-06-25,134.7897,134.9847,119.8727,126.21,13684829,
600132.SH,÷ÿ«Ï∆°æ∆,2015-06-26,120.855,123.9501,113.5841,113.5841,16021422,
600132.SH,÷ÿ«Ï∆°æ∆,2015-06-29,117.9073,117.9073,102.2355,102.8742,18860144,
600132.SH,÷ÿ«Ï∆°æ∆,2015-06-30,103.2181,112.6506,92.9012,110.6364,19051937,
600132.SH,÷ÿ«Ï∆°æ∆,2015-07-01,108.0817,112.6015,99.73,100.4669,16118389,
600132.SH,÷ÿ«Ï∆°æ∆,2015-07-02,100.4669,103.955,93.4907,96.7332,16560286,
600132.SH,÷ÿ«Ï∆°æ∆,2015-07-03,94.3259,100.123,87.4479,88.1849,17577336,
600132.SH,÷ÿ«Ï∆°æ∆,2015-07-06,95.3084,96.291,79.3909,83.2229,22655493,
600132.SH,÷ÿ«Ï∆°æ∆,2015-07-07,81.5526,81.5526,74.9203,74.9203,15568112,
600132.SH,÷ÿ«Ï∆°æ∆,2015-07-08,67.4528,71.4813,67.4528,67.4528,43847674,
600132.SH,÷ÿ«Ï∆°æ∆,2015-07-09,68.8284,74.1834,67.4528,74.1834,15952982,
600132.SH,÷ÿ«Ï∆°æ∆,2015-07-10,77.1311,81.6017,77.1311,81.6017,11753609,
600132.SH,÷ÿ«Ï∆°æ∆,2015-07-13,87.1041,89.757,84.3529,89.757,17578863,
600132.SH,÷ÿ«Ï∆°æ∆,2015-07-14,89.4131,95.1611,85.9741,88.5779,26538841,
600132.SH,÷ÿ«Ï∆°æ∆,2015-07-15,85.8267,87.4479,79.7348,80.0787,18352712,
600132.SH,÷ÿ«Ï∆°æ∆,2015-07-16,80.0787,86.3671,80.0787,84.6968,13803733,
600132.SH,÷ÿ«Ï∆°æ∆,2015-07-17,84.6968,90.8869,84.6968,90.0026,13196521,
600132.SH,÷ÿ«Ï∆°æ∆,2015-07-20,89.1674,92.2625,87.0549,89.2166,14644549,
