¥˙¬Î,ºÚ≥∆,»’∆⁄,ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),
300602.SZ,∑…»Ÿ¥Ô,2017-01-26,17.78,21.34,17.78,21.34,9200,
300602.SZ,∑…»Ÿ¥Ô,2017-02-03,23.47,23.47,23.47,23.47,3019,
300602.SZ,∑…»Ÿ¥Ô,2017-02-06,25.82,25.82,25.82,25.82,4400,
300602.SZ,∑…»Ÿ¥Ô,2017-02-07,28.4,28.4,28.4,28.4,4461,
300602.SZ,∑…»Ÿ¥Ô,2017-02-08,31.24,31.24,31.24,31.24,6415,
300602.SZ,∑…»Ÿ¥Ô,2017-02-09,34.36,34.36,34.36,34.36,7254,
300602.SZ,∑…»Ÿ¥Ô,2017-02-10,37.8,37.8,37.8,37.8,15200,
300602.SZ,∑…»Ÿ¥Ô,2017-02-13,41.58,41.58,41.58,41.58,26222,
300602.SZ,∑…»Ÿ¥Ô,2017-02-14,45.74,45.74,45.74,45.74,29700,
300602.SZ,∑…»Ÿ¥Ô,2017-02-15,50.31,50.31,50.31,50.31,39061,
300602.SZ,∑…»Ÿ¥Ô,2017-02-16,55.34,55.34,55.34,55.34,178057,
300602.SZ,∑…»Ÿ¥Ô,2017-02-17,60.87,60.87,57.5,58.57,14902819,
300602.SZ,∑…»Ÿ¥Ô,2017-02-20,56,56,52.71,52.71,9276712,
300602.SZ,∑…»Ÿ¥Ô,2017-02-21,52.64,54.77,51.64,53.18,7083900,
300602.SZ,∑…»Ÿ¥Ô,2017-02-22,52.72,53.89,51.3,53.87,6257716,
300602.SZ,∑…»Ÿ¥Ô,2017-02-23,55.01,59.26,55.01,59.26,10407313,
300602.SZ,∑…»Ÿ¥Ô,2017-02-24,59.26,59.98,57.54,58.71,7711223,
300602.SZ,∑…»Ÿ¥Ô,2017-02-27,58.03,60.58,58.03,58.83,6293524,
300602.SZ,∑…»Ÿ¥Ô,2017-02-28,58.32,61.61,56.8,60.9,7099826,
300602.SZ,∑…»Ÿ¥Ô,2017-03-01,60.19,61.49,58.68,58.8,5745613,
300602.SZ,∑…»Ÿ¥Ô,2017-03-02,59.11,60.84,58.53,58.99,5270310,
300602.SZ,∑…»Ÿ¥Ô,2017-03-03,58.01,59.2,57.74,58.72,3588376,
300602.SZ,∑…»Ÿ¥Ô,2017-03-06,59.1,62.79,59.03,61.9,6575181,
300602.SZ,∑…»Ÿ¥Ô,2017-03-07,61.61,62.35,60.52,62.1,5244990,
300602.SZ,∑…»Ÿ¥Ô,2017-03-08,61.8,62.99,60.78,62.25,4630512,
300602.SZ,∑…»Ÿ¥Ô,2017-03-09,62.14,62.16,60.3,61.39,3621487,
300602.SZ,∑…»Ÿ¥Ô,2017-03-10,61.08,61.5,60.18,60.36,2758044,
300602.SZ,∑…»Ÿ¥Ô,2017-03-13,59.8,61.39,58.7,61.24,3360798,
300602.SZ,∑…»Ÿ¥Ô,2017-03-14,61,62.98,60.78,61.52,3923928,
300602.SZ,∑…»Ÿ¥Ô,2017-03-15,61.21,63.8,60.5,62.79,5000842,
300602.SZ,∑…»Ÿ¥Ô,2017-03-16,63,65.75,62.62,65.13,5374262,
300602.SZ,∑…»Ÿ¥Ô,2017-03-17,65,66.28,62,62.46,5013598,
300602.SZ,∑…»Ÿ¥Ô,2017-03-20,62.8,67.55,62.5,67.31,5585535,
300602.SZ,∑…»Ÿ¥Ô,2017-03-21,67.01,68.31,65.96,67.69,4703400,
300602.SZ,∑…»Ÿ¥Ô,2017-03-22,66.66,68.97,66.48,68.04,4430609,
300602.SZ,∑…»Ÿ¥Ô,2017-03-23,68,69.79,66,68.58,5361894,
300602.SZ,∑…»Ÿ¥Ô,2017-03-24,68.01,71.7,68.01,70.66,4667192,
300602.SZ,∑…»Ÿ¥Ô,2017-03-27,71,75.38,69.88,73.18,5435543,
300602.SZ,∑…»Ÿ¥Ô,2017-03-28,73,74.3,70.5,70.9,4566595,
300602.SZ,∑…»Ÿ¥Ô,2017-03-29,70.25,70.5,65.5,65.8,5502857,
300602.SZ,∑…»Ÿ¥Ô,2017-03-30,65,66.96,64.6,65.53,3578282,
300602.SZ,∑…»Ÿ¥Ô,2017-03-31,66,66.82,59,60.2,6633994,
