¥˙¬Î,ºÚ≥∆,»’∆⁄,ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),
002773.SZ,øµ∫Î“©“µ,2015-06-26,16.34,19.61,16.34,19.61,29100,
002773.SZ,øµ∫Î“©“µ,2015-06-29,21.57,21.57,21.57,21.57,22100,
002773.SZ,øµ∫Î“©“µ,2015-06-30,23.73,23.73,23.73,23.73,21200,
002773.SZ,øµ∫Î“©“µ,2015-07-01,26.1,26.1,26.1,26.1,10800,
002773.SZ,øµ∫Î“©“µ,2015-07-02,28.71,28.71,28.71,28.71,51800,
002773.SZ,øµ∫Î“©“µ,2015-07-03,31.58,31.58,31.58,31.58,506474,
002773.SZ,øµ∫Î“©“µ,2015-07-06,34.74,34.74,34.74,34.74,594026,
002773.SZ,øµ∫Î“©“µ,2015-07-07,38.21,38.21,33.25,37.56,32062909,
002773.SZ,øµ∫Î“©“µ,2015-07-08,33.8,36.8,33.8,35.3,13665509,
002773.SZ,øµ∫Î“©“µ,2015-07-09,35,38.83,35,38.83,4056956,
002773.SZ,øµ∫Î“©“µ,2015-07-10,42.71,42.71,42.71,42.71,80038,
002773.SZ,øµ∫Î“©“µ,2015-07-13,46.98,46.98,46.98,46.98,87469,
002773.SZ,øµ∫Î“©“µ,2015-07-14,51.68,51.68,51.68,51.68,685581,
002773.SZ,øµ∫Î“©“µ,2015-07-15,56.85,56.85,55,56.73,10567600,
002773.SZ,øµ∫Î“©“µ,2015-07-16,51.06,62,51.06,59.4,13272561,
002773.SZ,øµ∫Î“©“µ,2015-07-17,58,61.7,53.46,56.8,10300220,
002773.SZ,øµ∫Î“©“µ,2015-07-20,53.99,56.85,53,53.97,6594483,
002773.SZ,øµ∫Î“©“µ,2015-07-21,52.1,55.7,51.68,54.57,4143797,
002773.SZ,øµ∫Î“©“µ,2015-07-22,54.01,60.03,53.68,60.03,7329843,
002773.SZ,øµ∫Î“©“µ,2015-07-23,59.2,66.03,54.5,66.03,4508246,
002773.SZ,øµ∫Î“©“µ,2015-07-24,69.77,72.63,66.99,68.81,6926704,
002773.SZ,øµ∫Î“©“µ,2015-07-27,66.01,72.59,61.93,61.93,5830488,
002773.SZ,øµ∫Î“©“µ,2015-07-28,55.74,64,55.74,58.3,6656144,
002773.SZ,øµ∫Î“©“µ,2015-07-29,58.99,62.5,52.47,61.98,6982674,
002773.SZ,øµ∫Î“©“µ,2015-07-30,61.49,68.18,59.5,64.58,8226650,
002773.SZ,øµ∫Î“©“µ,2015-07-31,64.56,70.05,62.88,66.87,5211350,
002773.SZ,øµ∫Î“©“µ,2015-08-03,66.5,67,61.2,61.97,4514866,
002773.SZ,øµ∫Î“©“µ,2015-08-04,62.08,65.1,60,63.88,3618224,
002773.SZ,øµ∫Î“©“µ,2015-08-05,62.2,67,61.16,64.06,4028569,
002773.SZ,øµ∫Î“©“µ,2015-08-06,62.69,64.1,61.18,61.52,2893645,
002773.SZ,øµ∫Î“©“µ,2015-08-07,61.16,67.6,61.16,66.9,4413088,
002773.SZ,øµ∫Î“©“µ,2015-08-10,66.79,73,66.79,71.16,4586433,
002773.SZ,øµ∫Î“©“µ,2015-08-11,70.64,75.37,68.11,71.99,4171912,
002773.SZ,øµ∫Î“©“µ,2015-08-12,71.2,77,69.89,74.8,3723914,
002773.SZ,øµ∫Î“©“µ,2015-08-13,75.5,77,71.12,74.05,3254026,
002773.SZ,øµ∫Î“©“µ,2015-08-14,73.7,75.2,71.88,73.99,2711138,
002773.SZ,øµ∫Î“©“µ,2015-08-17,74.49,77.44,72.56,74.25,2719861,
002773.SZ,øµ∫Î“©“µ,2015-08-18,73.12,73.88,67.7,68,3400710,
002773.SZ,øµ∫Î“©“µ,2015-08-19,66.66,71.8,66,71.29,3707556,
002773.SZ,øµ∫Î“©“µ,2015-08-20,70.97,73.56,68,69,2032172,
002773.SZ,øµ∫Î“©“µ,2015-08-21,67.66,69.75,66,66.6,1883135,
002773.SZ,øµ∫Î“©“µ,2015-08-24,60.7,62.5,59.94,59.94,2220480,
002773.SZ,øµ∫Î“©“µ,2015-08-25,55,59.94,53.95,53.95,5448837,
002773.SZ,øµ∫Î“©“µ,2015-08-26,54.5,59.35,51,57.28,3536521,
002773.SZ,øµ∫Î“©“µ,2015-08-27,58.9,61.69,56.03,58.66,3093679,
002773.SZ,øµ∫Î“©“µ,2015-08-28,59.28,61.3,57,60.2,2538687,
002773.SZ,øµ∫Î“©“µ,2015-08-31,60.17,60.17,54.18,54.18,2151280,
002773.SZ,øµ∫Î“©“µ,2015-09-01,53,57.2,50,52.28,2444483,
002773.SZ,øµ∫Î“©“µ,2015-09-02,48.8,55.5,48.7,52.26,2702879,
002773.SZ,øµ∫Î“©“µ,2015-09-07,53.03,56,52.98,54.27,1502603,
002773.SZ,øµ∫Î“©“µ,2015-09-08,54.28,57.95,53.3,57.95,2025129,
002773.SZ,øµ∫Î“©“µ,2015-09-09,58.58,60.49,57.52,59.17,3720649,
002773.SZ,øµ∫Î“©“µ,2015-09-10,58.1,59,57.08,57.4,2120672,
002773.SZ,øµ∫Î“©“µ,2015-09-11,57.4,61.38,57.04,60.12,2138513,
002773.SZ,øµ∫Î“©“µ,2015-09-14,60.3,61.98,54.11,54.11,2363464,
002773.SZ,øµ∫Î“©“µ,2015-09-15,52.2,56.18,52.11,54.32,1640142,
002773.SZ,øµ∫Î“©“µ,2015-09-16,54.8,59.75,54,59.64,1795031,
002773.SZ,øµ∫Î“©“µ,2015-09-17,59.5,62.2,58.26,58.26,1745914,
002773.SZ,øµ∫Î“©“µ,2015-09-18,58.55,61,57.69,59.6,982130,
002773.SZ,øµ∫Î“©“µ,2015-09-21,59,62.88,58.51,61.65,1342655,
002773.SZ,øµ∫Î“©“µ,2015-09-22,61.5,62.88,60.66,61.26,1241805,
002773.SZ,øµ∫Î“©“µ,2015-09-23,60.1,61.98,59.18,59.9,2001802,
002773.SZ,øµ∫Î“©“µ,2015-09-24,59.92,61.15,59.1,59.87,914260,
002773.SZ,øµ∫Î“©“µ,2015-09-25,59.33,60.5,55.8,56.8,1270361,
002773.SZ,øµ∫Î“©“µ,2015-09-28,57,58.6,56.8,58.46,817141,
002773.SZ,øµ∫Î“©“µ,2015-09-29,57.45,58.49,57.08,58,702932,
