╢ЗбК,╪РЁф,хуфз,©╙ел╪ш(т╙),вН╦ъ╪ш(т╙),вН╣м╪ш(т╙),йуел╪ш(т╙),Ёи╫╩а©(╧и),
920522.BJ,ди©фе╣╤Ш,2024-01-03,23.08,23.56,22.5,23.16,3037537,
920522.BJ,ди©фе╣╤Ш,2024-01-04,23.05,23.37,22.56,22.91,2485130,
920522.BJ,ди©фе╣╤Ш,2024-01-05,23.6,25.44,22.8,22.81,5617401,
920522.BJ,ди©фе╣╤Ш,2024-01-08,22.1,22.48,21.38,21.39,3558036,
920522.BJ,ди©фе╣╤Ш,2024-01-09,21.23,21.85,20.61,20.86,2633724,
920522.BJ,ди©фе╣╤Ш,2024-01-10,20.8,21.88,20.75,21.69,2358474,
920522.BJ,ди©фе╣╤Ш,2024-01-11,21.13,22.3,21.13,21.91,1932416,
920522.BJ,ди©фе╣╤Ш,2024-01-12,21.9,22,20,20.01,3305378,
920522.BJ,ди©фе╣╤Ш,2024-01-15,20.01,20.4,19.56,19.7,1727995,
920522.BJ,ди©фе╣╤Ш,2024-01-16,19.78,20.54,19.02,20.49,3063742,
920522.BJ,ди©фе╣╤Ш,2024-01-17,20.45,20.59,19.69,19.73,2212697,
920522.BJ,ди©фе╣╤Ш,2024-01-18,19.5,20.11,19.27,20.05,1699646,
920522.BJ,ди©фе╣╤Ш,2024-01-19,20.16,20.98,20.13,20.91,2640607,
920522.BJ,ди©фе╣╤Ш,2024-01-22,21,21.47,20.36,20.54,2446309,
920522.BJ,ди©фе╣╤Ш,2024-01-23,20.38,20.7,19.78,20.55,1524789,
920522.BJ,ди©фе╣╤Ш,2024-01-24,20.75,20.77,19.66,20.1,1433565,
920522.BJ,ди©фе╣╤Ш,2024-01-25,20.09,20.35,19.67,19.91,1487406,
920522.BJ,ди©фе╣╤Ш,2024-01-26,19.93,20.66,19.75,20.01,1388452,
920522.BJ,ди©фе╣╤Ш,2024-01-29,20.11,20.21,18.52,18.6,1941763,
920522.BJ,ди©фе╣╤Ш,2024-01-30,18.78,18.88,17.6,18,1441476,
920522.BJ,ди©фе╣╤Ш,2024-01-31,18.15,18.55,17.74,17.88,1224073,
920522.BJ,ди©фе╣╤Ш,2024-02-01,17.71,18.16,16.85,16.85,1236248,
920522.BJ,ди©фе╣╤Ш,2024-02-02,16.72,16.97,15.3,15.78,1992334,
920522.BJ,ди©фе╣╤Ш,2024-02-05,15.74,15.95,14.32,15.13,1847822,
920522.BJ,ди©фе╣╤Ш,2024-02-06,15.01,16.4,14.87,16.28,1989796,
920522.BJ,ди©фе╣╤Ш,2024-02-07,16.29,17.12,16.01,16.26,2009515,
920522.BJ,ди©фе╣╤Ш,2024-02-08,16.14,17.28,15.61,16.76,1602977,
920522.BJ,ди©фе╣╤Ш,2024-02-19,16.63,17.13,16.53,16.81,1480694,
920522.BJ,ди©фе╣╤Ш,2024-02-20,16.8,17.43,16.51,17.02,1003550,
920522.BJ,ди©фе╣╤Ш,2024-02-21,16.85,17.75,16.63,17.06,1411675,
920522.BJ,ди©фе╣╤Ш,2024-02-22,16.96,17.15,15.99,16.61,2003837,
920522.BJ,ди©фе╣╤Ш,2024-02-23,16.57,16.66,16,16.41,1693948,
920522.BJ,ди©фе╣╤Ш,2024-02-26,16.65,17.1,16.4,16.92,2710911,
920522.BJ,ди©фе╣╤Ш,2024-02-27,16.98,17.98,16.76,17.88,2610940,
920522.BJ,ди©фе╣╤Ш,2024-02-28,18,18.68,16.81,16.81,2734786,
920522.BJ,ди©фе╣╤Ш,2024-02-29,16.89,17.45,16.7,17.39,1662908,
920522.BJ,ди©фе╣╤Ш,2024-03-01,17.52,17.68,17.13,17.44,1565688,
920522.BJ,ди©фе╣╤Ш,2024-03-04,17.27,17.4,16.55,16.66,1829897,
920522.BJ,ди©фе╣╤Ш,2024-03-05,16.56,16.57,15.51,15.74,2431108,
920522.BJ,ди©фе╣╤Ш,2024-03-06,15.74,16.25,15.74,16.07,1461555,
920522.BJ,ди©фе╣╤Ш,2024-03-07,16,16.17,15.55,15.62,1469477,
920522.BJ,ди©фе╣╤Ш,2024-03-08,15.64,16.14,15.55,15.92,1463427,
920522.BJ,ди©фе╣╤Ш,2024-03-11,15.95,16.95,15.93,16.7,2418228,
920522.BJ,ди©фе╣╤Ш,2024-03-12,16.61,16.66,16.18,16.34,1832336,
920522.BJ,ди©фе╣╤Ш,2024-03-13,16.35,16.39,15.91,15.96,1285762,
920522.BJ,ди©фе╣╤Ш,2024-03-14,15.98,16.15,15.58,15.77,853703,
920522.BJ,ди©фе╣╤Ш,2024-03-15,15.81,16.56,15.7,16.3,2103146,
920522.BJ,ди©фе╣╤Ш,2024-03-18,16.4,16.4,16.11,16.35,1442392,
920522.BJ,ди©фе╣╤Ш,2024-03-19,16.3,16.35,16.05,16.08,971493,
920522.BJ,ди©фе╣╤Ш,2024-03-20,15.98,16.23,15.93,16,751553,
920522.BJ,ди©фе╣╤Ш,2024-03-21,16.03,16.09,15.8,15.85,935593,
920522.BJ,ди©фе╣╤Ш,2024-03-22,15.85,15.9,15.58,15.58,857167,
920522.BJ,ди©фе╣╤Ш,2024-03-25,15.61,15.72,15.28,15.36,664121,
920522.BJ,ди©фе╣╤Ш,2024-03-26,15.31,17.14,15.1,16.36,2649427,
920522.BJ,ди©фе╣╤Ш,2024-03-27,17.17,18.29,16.62,16.62,6655608,
920522.BJ,ди©фе╣╤Ш,2024-03-28,16,17.45,15.78,16.92,4822601,
920522.BJ,ди©фе╣╤Ш,2024-03-29,16.76,17.9,16.51,17.61,3453787,
920522.BJ,ди©фе╣╤Ш,2024-04-01,18.18,19.3,18,18.06,4972753,
920522.BJ,ди©фе╣╤Ш,2024-04-02,19,22.2,18.6,20.2,10174120,
920522.BJ,ди©фе╣╤Ш,2024-04-03,20.43,21.95,18.97,19.85,8824363,
920522.BJ,ди©фе╣╤Ш,2024-04-08,18.86,19.62,18.07,18.08,4854464,
920522.BJ,ди©фе╣╤Ш,2024-04-09,18.1,20.5,18.1,20.2,6767863,
920522.BJ,ди©фе╣╤Ш,2024-04-10,19.97,21.4,19.39,19.95,8338345,
920522.BJ,ди©фе╣╤Ш,2024-04-11,20.05,20.3,18.79,18.98,5338212,
920522.BJ,ди©фе╣╤Ш,2024-04-12,18.44,19.21,17.97,18.25,4532656,
920522.BJ,ди©фе╣╤Ш,2024-04-15,17.88,18.65,17,17.43,3200075,
920522.BJ,ди©фе╣╤Ш,2024-04-16,17.3,17.49,15.71,16.5,3835073,
920522.BJ,ди©фе╣╤Ш,2024-04-17,16.94,17.97,16.94,17.44,3671145,
920522.BJ,ди©фе╣╤Ш,2024-04-18,17.28,18.47,16.81,17.3,3917464,
920522.BJ,ди©фе╣╤Ш,2024-04-19,16.85,17.29,16.36,16.54,2843145,
920522.BJ,ди©фе╣╤Ш,2024-04-22,16.45,16.73,16.17,16.33,1400282,
920522.BJ,ди©фе╣╤Ш,2024-04-23,16.21,16.77,16.21,16.49,1314520,
920522.BJ,ди©фе╣╤Ш,2024-04-24,16.6,16.8,16.38,16.58,1599127,
920522.BJ,ди©фе╣╤Ш,2024-04-25,16.43,17.17,16.31,16.71,2266770,
920522.BJ,ди©фе╣╤Ш,2024-04-26,16.55,17.38,16.48,17.16,2127462,
920522.BJ,ди©фе╣╤Ш,2024-04-29,18,18.76,17.83,18.2,4268409,
920522.BJ,ди©фе╣╤Ш,2024-04-30,18.38,18.38,17.78,18.05,1949318,
920522.BJ,ди©фе╣╤Ш,2024-05-06,18.25,18.67,18.23,18.56,1957734,
920522.BJ,ди©фе╣╤Ш,2024-05-07,18.81,18.81,18.31,18.32,1409032,
920522.BJ,ди©фе╣╤Ш,2024-05-08,18.33,18.65,17.81,17.85,1658015,
920522.BJ,ди©фе╣╤Ш,2024-05-09,18.12,18.89,18.07,18.11,3050805,
920522.BJ,ди©фе╣╤Ш,2024-05-10,18.05,18.28,17.39,17.55,2487080,
920522.BJ,ди©фе╣╤Ш,2024-05-13,17.33,17.77,17.16,17.28,1064873,
920522.BJ,ди©фе╣╤Ш,2024-05-14,17.47,17.53,17.15,17.16,789842,
920522.BJ,ди©фе╣╤Ш,2024-05-15,17.19,17.32,16.96,17,853335,
920522.BJ,ди©фе╣╤Ш,2024-05-16,17.07,17.18,16.92,16.95,758242,
920522.BJ,ди©фе╣╤Ш,2024-05-17,17.02,17.27,16.85,17.05,1090724,
920522.BJ,ди©фе╣╤Ш,2024-05-20,17.1,17.22,16.4,16.72,2407801,
920522.BJ,ди©фе╣╤Ш,2024-05-21,16.63,16.72,16.34,16.46,888695,
920522.BJ,ди©фе╣╤Ш,2024-05-22,16.56,16.86,16.53,16.86,1453214,
920522.BJ,ди©фе╣╤Ш,2024-05-23,16.9,17.68,16.51,17.15,3927792,
920522.BJ,ди©фе╣╤Ш,2024-05-24,17.18,17.18,16.68,16.76,1459607,
920522.BJ,ди©фе╣╤Ш,2024-05-27,16.81,16.95,16.7,16.89,932014,
920522.BJ,ди©фе╣╤Ш,2024-05-28,16.9,17.09,16.62,16.68,947658,
920522.BJ,ди©фе╣╤Ш,2024-05-29,16.75,17.05,16.59,17.03,1402561,
920522.BJ,ди©фе╣╤Ш,2024-05-30,16.92,16.96,16.63,16.7,1049373,
920522.BJ,ди©фе╣╤Ш,2024-05-31,16.71,16.83,16.55,16.7,786193,
920522.BJ,ди©фе╣╤Ш,2024-06-03,16.65,16.65,16.21,16.33,823027,
920522.BJ,ди©фе╣╤Ш,2024-06-04,16.32,16.4,16.17,16.32,453109,
920522.BJ,ди©фе╣╤Ш,2024-06-05,16.33,16.46,15.9,15.93,887783,
920522.BJ,ди©фе╣╤Ш,2024-06-06,16.04,16.05,15.33,15.33,1040274,
920522.BJ,ди©фе╣╤Ш,2024-06-07,15.55,15.86,15.33,15.63,555869,
920522.BJ,ди©фе╣╤Ш,2024-06-11,15.63,15.95,15.43,15.86,495178,
920522.BJ,ди©фе╣╤Ш,2024-06-12,15.87,15.93,15.76,15.83,550876,
920522.BJ,ди©фе╣╤Ш,2024-06-13,15.83,15.9,15.69,15.74,478604,
920522.BJ,ди©фе╣╤Ш,2024-06-14,15.72,15.9,15.72,15.78,380905,
920522.BJ,ди©фе╣╤Ш,2024-06-17,15.74,15.76,15.48,15.62,539003,
920522.BJ,ди©фе╣╤Ш,2024-06-18,15.73,15.75,15.59,15.71,333495,
920522.BJ,ди©фе╣╤Ш,2024-06-19,15.66,16.27,15.66,15.86,871793,
920522.BJ,ди©фе╣╤Ш,2024-06-20,15.95,15.97,15.46,15.5,677592,
920522.BJ,ди©фе╣╤Ш,2024-06-21,15.65,15.92,15.57,15.62,649901,
920522.BJ,ди©фе╣╤Ш,2024-06-24,15.51,15.51,14.9,14.95,915096,
920522.BJ,ди©фе╣╤Ш,2024-06-25,15,15.2,14.93,14.99,515712,
920522.BJ,ди©фе╣╤Ш,2024-06-26,15.07,15.32,14.93,15.27,502079,
920522.BJ,ди©фе╣╤Ш,2024-06-27,15,15.44,15,15.08,669428,
920522.BJ,ди©фе╣╤Ш,2024-06-28,15.12,15.46,15.08,15.28,510267,
920522.BJ,ди©фе╣╤Ш,2024-07-01,15.28,15.53,15.24,15.5,490888,
920522.BJ,ди©фе╣╤Ш,2024-07-02,15.55,15.62,15.3,15.33,613936,
920522.BJ,ди©фе╣╤Ш,2024-07-03,15.3178,15.3178,14.9385,15.0853,549258,
920522.BJ,ди©фе╣╤Ш,2024-07-04,15.2077,15.2811,14.5348,14.5592,793911,
920522.BJ,ди©фе╣╤Ш,2024-07-05,14.5715,14.8651,14.3879,14.7183,565809,
920522.BJ,ди©фе╣╤Ш,2024-07-08,14.6816,14.6816,13.9842,14.0087,740929,
920522.BJ,ди©фе╣╤Ш,2024-07-09,13.923,14.3879,13.8251,14.2534,546405,
920522.BJ,ди©фе╣╤Ш,2024-07-10,14.2044,14.6693,14.131,14.3879,503084,
920522.BJ,ди©фе╣╤Ш,2024-07-11,14.6816,14.9018,14.5103,14.8284,734528,
920522.BJ,ди©фе╣╤Ш,2024-07-12,14.7917,14.963,14.6571,14.755,473051,
920522.BJ,ди©фе╣╤Ш,2024-07-15,14.7305,14.7305,14.3145,14.339,363383,
920522.BJ,ди©фе╣╤Ш,2024-07-16,14.4124,14.9507,14.1922,14.914,1064565,
920522.BJ,ди©фе╣╤Ш,2024-07-17,15.538,16.3455,15.5258,16.1008,3679360,
920522.BJ,ди©фе╣╤Ш,2024-07-18,15.7337,16.0886,15.3422,15.6603,1855867,
920522.BJ,ди©фе╣╤Ш,2024-07-19,15.5992,15.8928,15.3422,15.3422,1059101,
920522.BJ,ди©фе╣╤Ш,2024-07-22,15.2933,15.33,14.8896,15.0364,935879,
920522.BJ,ди©фе╣╤Ш,2024-07-23,15.0486,15.3178,14.914,14.914,741399,
920522.BJ,ди©фе╣╤Ш,2024-07-24,14.9263,15.1098,14.3145,14.3757,958039,
920522.BJ,ди©фе╣╤Ш,2024-07-25,14.2901,14.8896,14.2901,14.6571,758653,
920522.BJ,ди©фе╣╤Ш,2024-07-26,14.6938,15.1098,14.6449,14.9263,560499,
920522.BJ,ди©фе╣╤Ш,2024-07-29,15.0241,15.0731,14.6938,14.755,576387,
920522.BJ,ди©фе╣╤Ш,2024-07-30,14.8651,15.0364,14.5103,14.7305,633531,
920522.BJ,ди©фе╣╤Ш,2024-07-31,14.755,15.171,14.6816,15.0975,1070309,
920522.BJ,ди©фе╣╤Ш,2024-08-01,15.171,15.2688,14.9018,15.0364,884833,
920522.BJ,ди©фе╣╤Ш,2024-08-02,14.9385,15.122,14.8529,14.963,646371,
920522.BJ,ди©фе╣╤Ш,2024-08-05,14.5592,15.0241,14.3512,14.3879,923531,
920522.BJ,ди©фе╣╤Ш,2024-08-06,14.498,14.6816,14.3757,14.5348,678459,
920522.BJ,ди©фе╣╤Ш,2024-08-07,14.5837,14.6326,14.4491,14.5225,430969,
920522.BJ,ди©фе╣╤Ш,2024-08-08,14.5103,14.5715,14.3023,14.4002,814205,
920522.BJ,ди©фе╣╤Ш,2024-08-09,14.498,14.5348,14.3512,14.4124,556052,
920522.BJ,ди©фе╣╤Ш,2024-08-12,14.498,14.6571,14.3268,14.4002,626884,
920522.BJ,ди©фе╣╤Ш,2024-08-13,14.4491,14.5225,14.2044,14.5225,514773,
920522.BJ,ди©фе╣╤Ш,2024-08-14,14.5225,14.5225,14.2534,14.3757,534667,
920522.BJ,ди©фе╣╤Ш,2024-08-15,14.3635,14.4858,14.2167,14.4002,581917,
920522.BJ,ди©фе╣╤Ш,2024-08-16,14.4491,14.4491,14.339,14.4124,286323,
920522.BJ,ди©фе╣╤Ш,2024-08-19,14.4858,14.6204,14.3757,14.4736,602683,
920522.BJ,ди©фе╣╤Ш,2024-08-20,14.5715,15.0853,14.4124,14.6693,1246148,
920522.BJ,ди©фе╣╤Ш,2024-08-21,14.5592,15.6481,14.5592,15.2688,2887410,
920522.BJ,ди©фе╣╤Ш,2024-08-22,15.1342,15.6236,14.9385,15.171,1668147,
920522.BJ,ди©фе╣╤Ш,2024-08-23,15.8806,16.2721,15.171,15.2933,4139447,
920522.BJ,ди©фе╣╤Ш,2024-08-26,15.4034,16.7003,15.1587,16.2598,4738676,
920522.BJ,ди©фе╣╤Ш,2024-08-27,16.113,16.1253,15.6359,15.905,2467598,
920522.BJ,ди©фе╣╤Ш,2024-08-28,15.8928,15.9662,15.4524,15.6603,1609596,
920522.BJ,ди©фе╣╤Ш,2024-08-29,15.5869,16.4556,15.5869,16.1864,2557319,
920522.BJ,ди©фе╣╤Ш,2024-08-30,16.1375,16.737,15.9907,16.2965,2429013,
920522.BJ,ди©фе╣╤Ш,2024-09-02,16.1497,16.3455,15.7827,15.7949,1710566,
920522.BJ,ди©фе╣╤Ш,2024-09-03,15.8194,16.6391,15.7215,16.4067,2444284,
920522.BJ,ди©фе╣╤Ш,2024-09-04,16.0886,17.312,16.0274,16.8716,3715077,
920522.BJ,ди©фе╣╤Ш,2024-09-05,16.6758,16.9572,16.529,16.737,2016248,
920522.BJ,ди©фе╣╤Ш,2024-09-06,16.7615,16.8716,16.2231,16.3577,1503975,
920522.BJ,ди©фе╣╤Ш,2024-09-09,16.4556,16.4556,15.7949,15.8561,1328111,
920522.BJ,ди©фе╣╤Ш,2024-09-10,15.8806,16.0029,15.7582,15.8072,889781,
920522.BJ,ди©фе╣╤Ш,2024-09-11,15.8439,16.2843,15.7582,15.9784,1452293,
920522.BJ,ди©фе╣╤Ш,2024-09-12,15.9295,16.0886,15.4768,15.5747,1655088,
920522.BJ,ди©фе╣╤Ш,2024-09-13,15.4279,16.1253,15.3178,15.7337,1609779,
920522.BJ,ди©фе╣╤Ш,2024-09-18,15.8194,15.8683,15.4156,15.6114,790883,
920522.BJ,ди©фе╣╤Ш,2024-09-19,15.7337,16.1008,15.6236,15.8316,894844,
920522.BJ,ди©фе╣╤Ш,2024-09-20,15.8806,15.954,15.5747,15.6848,709239,
920522.BJ,ди©фе╣╤Ш,2024-09-23,15.697,15.7705,15.5135,15.5258,579822,
920522.BJ,ди©фе╣╤Ш,2024-09-24,15.6481,15.9784,15.4156,15.9417,2486584,
920522.BJ,ди©фе╣╤Ш,2024-09-25,16.0763,16.5168,15.9295,15.9784,2218419,
920522.BJ,ди©фе╣╤Ш,2024-09-26,15.9662,16.3332,15.7949,16.2843,2016566,
920522.BJ,ди©фе╣╤Ш,2024-09-27,16.5779,17.8259,16.4678,17.4588,4463208,
920522.BJ,ди©фе╣╤Ш,2024-09-30,18.6578,20.9824,17.8748,20.7132,7075554,
920522.BJ,ди©фе╣╤Ш,2024-10-08,25.9619,25.9619,22.1814,25.6683,10650107,
920522.BJ,ди©фе╣╤Ш,2024-10-09,23.9187,24.8241,22.6586,22.7687,7123588,
920522.BJ,ди©фе╣╤Ш,2024-10-10,22.8298,23.4905,21.2516,21.276,5403919,
920522.BJ,ди©фе╣╤Ш,2024-10-11,21.0558,21.741,19.3919,19.8079,4882988,
920522.BJ,ди©фе╣╤Ш,2024-10-14,20.077,21.0313,19.3674,20.8478,3464547,
920522.BJ,ди©фе╣╤Ш,2024-10-15,20.701,21.6675,20.542,20.8478,3320627,
920522.BJ,ди©фе╣╤Ш,2024-10-16,20.493,21.4718,20.3217,21.0681,2172719,
920522.BJ,ди©фе╣╤Ш,2024-10-17,21.3005,22.8665,21.2883,21.7287,5710702,
920522.BJ,ди©фе╣╤Ш,2024-10-18,21.9979,23.5517,21.7287,22.9767,5962623,
920522.BJ,ди©фе╣╤Ш,2024-10-21,23.674,25.9007,23.674,25.0076,9033423,
920522.BJ,ди©фе╣╤Ш,2024-10-22,26.3656,30.5499,25.0198,26.0598,14255222,
920522.BJ,ди©фе╣╤Ш,2024-10-23,25.8151,29.8403,25.2645,28.6535,10339861,
920522.BJ,ди©фе╣╤Ш,2024-10-24,29.1184,33.7431,29.045,31.8835,13431605,
920522.BJ,ди©фе╣╤Ш,2024-10-25,34.257,36.7039,30.0116,30.3908,16324058,
920522.BJ,ди©фе╣╤Ш,2024-10-28,31.5409,32.7766,30.2807,31.9813,10210386,
920522.BJ,ди©фе╣╤Ш,2024-10-29,32.1771,34.9911,31.9324,34.8932,8688282,
920522.BJ,ди©фе╣╤Ш,2024-10-30,36.3369,37.071,32.1282,34.2325,8212792,
920522.BJ,ди©фе╣╤Ш,2024-10-31,34.1346,34.4895,31.443,32.9112,7714831,
920522.BJ,ди©фе╣╤Ш,2024-11-01,32.9968,33.9144,30.4398,30.4398,5462606,
920522.BJ,ди©фе╣╤Ш,2024-11-04,30.8313,36.9853,30.8313,36.814,10529850,
920522.BJ,ди©фе╣╤Ш,2024-11-05,36.6917,44.4852,36.6917,41.3408,10309807,
920522.BJ,ди©фе╣╤Ш,2024-11-06,42.2095,48.18,42.185,46.4916,10641690,
920522.BJ,ди©фе╣╤Ш,2024-11-07,52.8536,55.4841,46.614,47.2257,10318080,
920522.BJ,ди©фе╣╤Ш,2024-11-08,50.4924,54.8112,47.0789,50.6514,11551292,
920522.BJ,ди©фе╣╤Ш,2024-11-11,50.7615,65.8468,49.4157,65.8468,15473274,
920522.BJ,ди©фе╣╤Ш,2024-11-12,70.9609,77.0782,62.2498,69.6151,13849357,
920522.BJ,ди©фе╣╤Ш,2024-11-13,73.4078,90.4996,71.9642,90.4996,17552615,
920522.BJ,ди©фе╣╤Ш,2024-11-14,95.4914,99.5533,77.0538,77.0782,20605769,
920522.BJ,ди©фе╣╤Ш,2024-11-15,80.7486,89.9246,77.4453,77.69,22096344,
920522.BJ,ди©фе╣╤Ш,2024-11-18,78.9746,80.7486,67.4251,68.6853,16254482,
920522.BJ,ди©фе╣╤Ш,2024-11-19,63.6201,73.261,60.1944,72.2088,15924119,
920522.BJ,ди©фе╣╤Ш,2024-11-20,72.062,78.9012,70.3492,74.2887,13564503,
920522.BJ,ди©фе╣╤Ш,2024-11-21,70.7162,72.4902,67.3028,68.5385,12235468,
920522.BJ,ди©фе╣╤Ш,2024-11-22,67.2905,75.8548,65.8224,68.5017,12087331,
920522.BJ,ди©фе╣╤Ш,2024-11-25,68.7587,75.3409,68.7587,73.2121,11956394,
920522.BJ,ди©фе╣╤Ш,2024-11-26,68.514,71.328,63.6201,63.718,10220600,
920522.BJ,ди©фе╣╤Ш,2024-11-27,61.2344,67.731,61.2344,65.8101,7923305,
920522.BJ,ди©фе╣╤Ш,2024-11-28,66.899,70.8997,64.5989,64.8436,7933895,
920522.BJ,ди©фе╣╤Ш,2024-11-29,63.6201,69.7252,62.4334,67.3639,7931137,
920522.BJ,ди©фе╣╤Ш,2024-12-02,66.8011,74.509,65.9447,71.695,8993944,
920522.BJ,ди©фе╣╤Ш,2024-12-03,69.921,74.4967,68.8321,68.9055,7620495,
920522.BJ,ди©фе╣╤Ш,2024-12-04,67.2905,67.3395,62.886,63.1307,8244794,
920522.BJ,ди©фе╣╤Ш,2024-12-05,63.6201,65.9814,63.0084,64.9904,4564003,
920522.BJ,ди©фе╣╤Ш,2024-12-06,65.1495,66.6788,63.0084,64.085,4491236,
920522.BJ,ди©фе╣╤Ш,2024-12-09,63.6201,64.7212,57.356,58.8609,6190984,
920522.BJ,ди©фе╣╤Ш,2024-12-10,63.4978,63.6079,58.2369,58.2369,5644841,
920522.BJ,ди©фе╣╤Ш,2024-12-11,57.356,59.9497,56.1325,56.2793,4467506,
920522.BJ,ди©фе╣╤Ш,2024-12-12,55.7288,62.3967,55.6676,59.8152,6249035,
920522.BJ,ди©фе╣╤Ш,2024-12-13,58.6039,63.2409,58.3592,61.2711,5846216,
920522.BJ,ди©фе╣╤Ш,2024-12-16,60.6593,62.103,58.2247,58.4326,3935997,
920522.BJ,ди©фе╣╤Ш,2024-12-17,57.8943,62.6781,57.8698,60.4024,5488784,
920522.BJ,ди©фе╣╤Ш,2024-12-18,61.2344,63.4733,58.2124,58.7385,3992391,
920522.BJ,ди©фе╣╤Ш,2024-12-19,57.4416,61.5769,55.6676,61.5402,5062272,
920522.BJ,ди©фе╣╤Ш,2024-12-20,61.5402,62.7637,60.329,60.9897,3729472,
920522.BJ,ди©фе╣╤Ш,2024-12-23,61.0509,67.1437,61.0509,65.0883,6985910,
920522.BJ,ди©фе╣╤Ш,2024-12-24,64.5744,70.9609,63.3754,68.465,6864682,
920522.BJ,ди©фе╣╤Ш,2024-12-25,67.8411,71.9397,66.2139,66.2628,5372608,
920522.BJ,ди©фе╣╤Ш,2024-12-26,65.908,69.5662,63.3754,64.2686,5978552,
920522.BJ,ди©фе╣╤Ш,2024-12-27,64.293,67.1682,63.7425,67.1682,4958220,
920522.BJ,ди©фе╣╤Ш,2024-12-30,67.1315,69.4928,65.0883,65.1617,3682683,
920522.BJ,ди©фе╣╤Ш,2024-12-31,62.5312,64.8069,58.8486,61.8094,5065387,
