´úÂë,¼ò³Æ,ÈÕÆÚ,¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),
300622.SZ,²©Ê¿ÑÛ¾µ,2017-03-15,11.8,14.16,11.8,14.16,5105,
300622.SZ,²©Ê¿ÑÛ¾µ,2017-03-16,15.58,15.58,15.58,15.58,1406,
300622.SZ,²©Ê¿ÑÛ¾µ,2017-03-17,17.14,17.14,17.14,17.14,1500,
300622.SZ,²©Ê¿ÑÛ¾µ,2017-03-20,18.85,18.85,18.85,18.85,6000,
300622.SZ,²©Ê¿ÑÛ¾µ,2017-03-21,20.74,20.74,20.74,20.74,500,
300622.SZ,²©Ê¿ÑÛ¾µ,2017-03-22,22.81,22.81,22.81,22.81,6009,
300622.SZ,²©Ê¿ÑÛ¾µ,2017-03-23,25.09,25.09,25.09,25.09,1700,
300622.SZ,²©Ê¿ÑÛ¾µ,2017-03-24,27.6,27.6,27.6,27.6,3921,
300622.SZ,²©Ê¿ÑÛ¾µ,2017-03-27,30.36,30.36,30.36,30.36,12100,
300622.SZ,²©Ê¿ÑÛ¾µ,2017-03-28,33.4,33.4,33.4,33.4,17000,
300622.SZ,²©Ê¿ÑÛ¾µ,2017-03-29,36.74,36.74,36.74,36.74,15095,
300622.SZ,²©Ê¿ÑÛ¾µ,2017-03-30,40.41,40.41,40.41,40.41,196475,
300622.SZ,²©Ê¿ÑÛ¾µ,2017-03-31,44.45,44.45,44.45,44.45,212358,
300622.SZ,²©Ê¿ÑÛ¾µ,2017-04-05,46.15,48.89,42.5,45.9,12821425,
300622.SZ,²©Ê¿ÑÛ¾µ,2017-04-06,45.02,49.8,44.5,48.8,11806354,
300622.SZ,²©Ê¿ÑÛ¾µ,2017-04-07,48,48.38,44.8,45.4,8412143,
300622.SZ,²©Ê¿ÑÛ¾µ,2017-04-10,44.4,44.95,40.86,40.95,7061724,
300622.SZ,²©Ê¿ÑÛ¾µ,2017-04-11,40.46,43.56,40.46,43.13,5950039,
300622.SZ,²©Ê¿ÑÛ¾µ,2017-04-12,42.34,43.78,41.52,41.69,4464808,
300622.SZ,²©Ê¿ÑÛ¾µ,2017-04-13,41.26,42.79,41.04,41.18,2914425,
300622.SZ,²©Ê¿ÑÛ¾µ,2017-04-14,40.59,41,39.88,40.04,3068789,
300622.SZ,²©Ê¿ÑÛ¾µ,2017-04-17,38.55,38.8,36.22,37.73,3951436,
300622.SZ,²©Ê¿ÑÛ¾µ,2017-04-18,37.95,38.39,37.05,37.18,1584497,
300622.SZ,²©Ê¿ÑÛ¾µ,2017-04-19,37.3,38.99,37.08,38.49,2101974,
300622.SZ,²©Ê¿ÑÛ¾µ,2017-04-20,38.3,38.33,36.3,37,2180344,
300622.SZ,²©Ê¿ÑÛ¾µ,2017-04-21,36.98,37.27,36.32,36.4,1165569,
300622.SZ,²©Ê¿ÑÛ¾µ,2017-04-24,35.88,36.32,34.3,34.78,1284433,
300622.SZ,²©Ê¿ÑÛ¾µ,2017-04-25,34.8,35.57,34.75,34.8,1234236,
300622.SZ,²©Ê¿ÑÛ¾µ,2017-04-26,34.86,35.88,34.83,35.44,1651600,
300622.SZ,²©Ê¿ÑÛ¾µ,2017-04-27,35.43,38,34.65,37.5,2945822,
300622.SZ,²©Ê¿ÑÛ¾µ,2017-04-28,37.5,37.78,37.18,37.46,1847925,
300622.SZ,²©Ê¿ÑÛ¾µ,2017-05-02,37.1,37.85,36.8,36.86,1337210,
300622.SZ,²©Ê¿ÑÛ¾µ,2017-05-03,37.06,37.5,36.25,37.4,1934017,
300622.SZ,²©Ê¿ÑÛ¾µ,2017-05-04,37.12,37.18,35,35.8,1567353,
300622.SZ,²©Ê¿ÑÛ¾µ,2017-05-05,35.78,36.55,35.56,35.56,1292580,
300622.SZ,²©Ê¿ÑÛ¾µ,2017-05-08,35.5,35.5,34.45,34.64,1072737,
300622.SZ,²©Ê¿ÑÛ¾µ,2017-05-09,34.5,35.64,34.42,35.29,1091691,
300622.SZ,²©Ê¿ÑÛ¾µ,2017-05-10,35.21,35.73,34,34.2,1253907,
300622.SZ,²©Ê¿ÑÛ¾µ,2017-05-11,33.85,34.6,33.12,34.56,1607373,
300622.SZ,²©Ê¿ÑÛ¾µ,2017-05-12,34.39,34.83,33.6,34.57,1847470,
300622.SZ,²©Ê¿ÑÛ¾µ,2017-05-15,34.8,35.25,34.3,34.45,1405444,
300622.SZ,²©Ê¿ÑÛ¾µ,2017-05-16,34.08,35.65,33.9,35.64,1564996,
300622.SZ,²©Ê¿ÑÛ¾µ,2017-05-17,35.41,36.19,35.37,35.84,1708172,
300622.SZ,²©Ê¿ÑÛ¾µ,2017-05-18,35.52,36.1,35,35,1382650,
300622.SZ,²©Ê¿ÑÛ¾µ,2017-05-19,34.97,35.37,34.11,34.21,974759,
300622.SZ,²©Ê¿ÑÛ¾µ,2017-05-22,34.26,34.26,31.11,31.47,1687894,
300622.SZ,²©Ê¿ÑÛ¾µ,2017-05-23,31.15,31.95,30.08,30.26,1434241,
300622.SZ,²©Ê¿ÑÛ¾µ,2017-05-24,30.03,31.54,29.88,31.54,1527739,
300622.SZ,²©Ê¿ÑÛ¾µ,2017-05-25,31.7,32.62,30.88,32.35,2737342,
300622.SZ,²©Ê¿ÑÛ¾µ,2017-05-26,31.79,32.27,31,31.75,2026124,
300622.SZ,²©Ê¿ÑÛ¾µ,2017-05-31,33.01,33.26,31.5,31.59,2252689,
300622.SZ,²©Ê¿ÑÛ¾µ,2017-06-01,30.96,31.43,29.35,29.37,1613900,
