����,���,����,���̼�(Ԫ),��߼�(Ԫ),��ͼ�(Ԫ),���̼�(Ԫ),�ɽ���(��),
300716.SZ,STȪΪ,2018-01-31,25.75,25.86,23.58,23.89,3401278,
300716.SZ,STȪΪ,2018-02-01,23.89,24.33,22.8,23.29,2377641,
300716.SZ,STȪΪ,2018-02-02,22.89,23.76,22.4,23.2,1833855,
300716.SZ,STȪΪ,2018-02-05,22.83,23.14,21.19,21.2,2704264,
300716.SZ,STȪΪ,2018-02-06,20.31,21,19.53,19.62,2451077,
300716.SZ,STȪΪ,2018-02-07,20.2,21.58,20.2,21.58,5790707,
300716.SZ,STȪΪ,2018-02-08,21.19,21.58,20.72,21.25,5013835,
300716.SZ,STȪΪ,2018-02-09,20.4,22,20.38,21.91,5529993,
300716.SZ,STȪΪ,2018-02-12,22.58,22.77,21.66,22.44,4824809,
300716.SZ,STȪΪ,2018-02-13,21.9,22.3,21.53,21.7,3214737,
300716.SZ,STȪΪ,2018-02-14,21.51,21.77,20.66,20.95,2075048,
300716.SZ,STȪΪ,2018-02-22,21.21,21.47,20.7,21.44,1871197,
300716.SZ,STȪΪ,2018-02-23,21.27,22.08,21.21,22.03,2446798,
300716.SZ,STȪΪ,2018-02-26,22.45,22.88,22.1,22.78,3425917,
300716.SZ,STȪΪ,2018-02-27,22.7,23.86,22.39,22.95,3950344,
300716.SZ,STȪΪ,2018-02-28,22.49,22.65,21.81,22.2,2283600,
300716.SZ,STȪΪ,2018-03-01,21.94,22.93,21.94,22.93,2676786,
300716.SZ,STȪΪ,2018-03-02,22.51,22.94,22.2,22.26,2145611,
300716.SZ,STȪΪ,2018-03-05,22.26,23.2,22.2,22.99,2577930,
300716.SZ,STȪΪ,2018-03-06,22.9,23.5,22.78,23.15,3344764,
300716.SZ,STȪΪ,2018-03-07,22.97,23.53,22.97,23.34,2556344,
300716.SZ,STȪΪ,2018-03-08,23.25,24.11,23.15,23.97,4434175,
300716.SZ,STȪΪ,2018-03-09,23.9,24.94,23.82,24.39,4436580,
300716.SZ,STȪΪ,2018-03-12,24.62,25.3,24.3,24.73,3578138,
300716.SZ,STȪΪ,2018-03-13,24.51,24.61,23.64,23.82,2992149,
300716.SZ,STȪΪ,2018-03-14,24,24.83,23.86,24.28,3309437,
300716.SZ,STȪΪ,2018-03-15,23.7,23.7,21.91,22.6,4156390,
300716.SZ,STȪΪ,2018-03-16,22.49,23.02,22.48,22.48,1869379,
300716.SZ,STȪΪ,2018-03-19,22.4,23.65,22.4,23.3,2286591,
300716.SZ,STȪΪ,2018-03-20,22.91,24.82,22.86,24.44,4649297,
300716.SZ,STȪΪ,2018-03-21,24.15,25.18,23.84,24.16,4764521,
300716.SZ,STȪΪ,2018-03-22,23.98,24.84,23.9,24.5,3507699,
300716.SZ,STȪΪ,2018-03-23,23.57,24.02,22.05,22.08,3542779,
300716.SZ,STȪΪ,2018-03-26,21.8,24.29,20.91,24.29,3313481,
300716.SZ,STȪΪ,2018-03-27,25.3,26.49,24.66,25.48,8357327,
300716.SZ,STȪΪ,2018-03-28,24.82,26.37,24.67,25.9,6881785,
300716.SZ,STȪΪ,2018-03-29,25.73,25.96,24.93,25.7,4786745,
300716.SZ,STȪΪ,2018-03-30,25.68,26.44,25.66,25.91,5690468,
300716.SZ,STȪΪ,2018-04-02,25.73,27.59,25.06,27.17,7531658,
300716.SZ,STȪΪ,2018-04-03,26.4,27.22,26.15,26.89,4717377,
300716.SZ,STȪΪ,2018-04-04,26.85,28.26,26.32,27.35,7473267,
300716.SZ,STȪΪ,2018-04-09,27.46,30.09,27.45,28.42,10696693,
300716.SZ,STȪΪ,2018-04-10,27.76,30.79,27.02,30.49,10899553,
300716.SZ,STȪΪ,2018-04-11,29.24,29.97,28.84,29.19,8179550,
300716.SZ,STȪΪ,2018-04-12,29.03,29.33,27.66,27.79,4822845,
300716.SZ,STȪΪ,2018-04-13,27.98,28.35,27.57,28.02,3166782,
300716.SZ,STȪΪ,2018-04-16,27.75,27.97,26.4,27.01,3118354,
300716.SZ,STȪΪ,2018-04-17,27.2,27.7,26.44,26.52,3724081,
300716.SZ,STȪΪ,2018-04-18,26.81,27.15,25.3,26.94,3100951,
300716.SZ,STȪΪ,2018-04-19,26.75,27.5,26.72,27.13,3395041,
300716.SZ,STȪΪ,2018-04-20,26.89,29.1,25.84,26.01,3358557,
300716.SZ,STȪΪ,2018-04-23,25.91,27.13,25.81,27.09,3258990,
300716.SZ,STȪΪ,2018-04-24,27.02,29.5,26.78,29.05,7263208,
300716.SZ,STȪΪ,2018-04-25,28.48,28.68,27.9,28.2,5985548,
300716.SZ,STȪΪ,2018-04-26,28.22,28.74,27.8,28.36,4549674,
300716.SZ,STȪΪ,2018-04-27,28.23,28.54,27.31,27.73,3480122,
300716.SZ,STȪΪ,2018-05-02,27.91,28.95,27.51,28.86,4756204,
300716.SZ,STȪΪ,2018-05-03,28.67,29.87,28.02,29.58,5853212,
300716.SZ,STȪΪ,2018-05-04,29.18,29.38,28.68,29.12,3798993,
300716.SZ,STȪΪ,2018-05-07,29.21,30.7,29.09,29.7,5928669,
300716.SZ,STȪΪ,2018-05-08,29.98,30.16,29.36,29.96,3373243,
300716.SZ,STȪΪ,2018-05-09,29.77,29.77,28.81,29.16,3405172,
300716.SZ,STȪΪ,2018-05-10,29.25,29.5,28.58,28.8,3019468,
300716.SZ,STȪΪ,2018-05-11,28.99,29.18,28.46,28.89,2369333,
300716.SZ,STȪΪ,2018-05-14,28.73,29.18,28.65,28.76,1622616,
300716.SZ,STȪΪ,2018-05-15,28.76,29.57,28.67,29.5,2737696,
300716.SZ,STȪΪ,2018-05-16,29,29.57,28.83,28.87,2106395,
300716.SZ,STȪΪ,2018-05-17,28.76,29.9,28.61,29.65,3191603,
300716.SZ,STȪΪ,2018-05-18,29.46,30.33,29.18,29.55,3331109,
300716.SZ,STȪΪ,2018-05-21,29.71,31.85,29.71,31.32,6104147,
300716.SZ,STȪΪ,2018-05-22,31.1,31.55,30.8,31.32,5239119,
300716.SZ,STȪΪ,2018-05-23,31.28,32.75,31.15,31.4,5765902,
300716.SZ,STȪΪ,2018-05-24,31.57,32.49,30.7,32.3,5475165,
300716.SZ,STȪΪ,2018-05-25,32,32.8,31.29,31.71,4232465,
300716.SZ,STȪΪ,2018-05-28,31.5,31.5,28.54,28.56,4679903,
300716.SZ,STȪΪ,2018-05-29,29.0425,31.41,28.3489,28.8767,8987218,
300716.SZ,STȪΪ,2018-05-30,28.3791,28.4243,25.9965,25.9965,7813447,
300716.SZ,STȪΪ,2018-05-31,26.464,27.4743,26.087,27.1275,5640614,
300716.SZ,STȪΪ,2018-06-01,27.0672,27.2783,25.3331,25.9061,4658827,
300716.SZ,STȪΪ,2018-06-04,26.2529,27.0068,26.2529,26.4489,4334935,
300716.SZ,STȪΪ,2018-06-05,26.8561,27.806,26.5696,27.6251,4249794,
300716.SZ,STȪΪ,2018-06-06,27.6251,30.3846,27.1426,30.3846,10661788,
300716.SZ,STȪΪ,2018-06-07,30.9274,31.3195,28.7862,29.0275,12609183,
300716.SZ,STȪΪ,2018-06-08,29.3894,29.4044,27.8513,29.1029,7395258,
300716.SZ,STȪΪ,2018-06-11,28.6806,29.1632,28.2886,28.6354,4659296,
300716.SZ,STȪΪ,2018-06-12,28.7862,28.9068,26.464,27.8664,5015443,
300716.SZ,STȪΪ,2018-06-13,27.7306,27.9719,26.5394,26.5696,4087540,
300716.SZ,STȪΪ,2018-06-14,26.4489,27.6402,26.4489,27.0068,3628711,
300716.SZ,STȪΪ,2018-06-15,26.841,27.1727,25.1219,25.4085,4105864,
300716.SZ,STȪΪ,2018-06-19,24.2172,24.8505,22.8751,22.8751,3168618,
300716.SZ,STȪΪ,2018-06-20,22.7998,24.2172,22.649,23.7648,3477813,
300716.SZ,STȪΪ,2018-06-21,23.6291,24.564,22.7093,22.9505,3261880,
300716.SZ,STȪΪ,2018-06-22,22.5886,25.2426,22.3172,24.5188,5623462,
300716.SZ,STȪΪ,2018-06-25,24.8807,25.5894,24.3529,24.8958,4988850,
300716.SZ,STȪΪ,2018-06-26,24.2775,25.2426,24.1267,25.1219,3857211,
300716.SZ,STȪΪ,2018-06-27,25.2577,25.2577,24.4434,24.8656,2846778,
300716.SZ,STȪΪ,2018-06-28,24.9259,25.3331,24.5942,24.6545,2521883,
300716.SZ,STȪΪ,2018-06-29,24.6093,25.3331,24.3831,25.318,3852750,
300716.SZ,STȪΪ,2018-07-02,25.4838,25.6799,24.3529,24.5791,3614817,
300716.SZ,STȪΪ,2018-07-03,24.8505,25.4838,24.2474,25.3331,3282125,
300716.SZ,STȪΪ,2018-07-04,25.0616,25.2275,23.237,23.8251,3752266,
300716.SZ,STȪΪ,2018-07-05,23.8251,24.4283,23.237,23.3124,2468620,
300716.SZ,STȪΪ,2018-07-06,23.5386,24.2624,23.0259,23.4632,2695665,
300716.SZ,STȪΪ,2018-07-09,23.7196,24.3831,23.5688,24.3378,2467458,
300716.SZ,STȪΪ,2018-07-10,24.2474,25.8156,24.2172,25.514,4933083,
300716.SZ,STȪΪ,2018-07-11,24.941,24.941,24.0513,24.7299,4553652,
300716.SZ,STȪΪ,2018-07-12,24.6997,26.1172,24.6997,25.5894,5510889,
300716.SZ,STȪΪ,2018-07-13,25.5894,26.3434,25.3331,25.6497,4145482,
300716.SZ,STȪΪ,2018-07-16,25.0315,25.5592,24.7751,25.4235,3356536,
300716.SZ,STȪΪ,2018-07-17,25.514,25.7854,24.9259,25.7704,2923533,
300716.SZ,STȪΪ,2018-07-18,25.7704,25.9061,25.0315,25.1069,2664600,
300716.SZ,STȪΪ,2018-07-19,24.9862,25.514,24.564,25.2878,2589061,
300716.SZ,STȪΪ,2018-07-20,25.137,25.5894,24.8807,25.4235,2521571,
300716.SZ,STȪΪ,2018-07-23,25.1219,25.4085,24.7148,25.1521,2916617,
300716.SZ,STȪΪ,2018-07-24,25.0315,25.5592,25.0315,25.4537,2885706,
300716.SZ,STȪΪ,2018-07-25,25.5291,25.7553,24.8807,24.9862,2643843,
300716.SZ,STȪΪ,2018-07-26,24.7299,24.8807,23.9156,24.0815,2825414,
300716.SZ,STȪΪ,2018-07-27,24.1267,24.3831,23.8553,24.2474,1793794,
300716.SZ,STȪΪ,2018-07-30,24.2323,24.2624,23.1617,23.8553,2074822,
300716.SZ,STȪΪ,2018-07-31,23.7799,24.2775,23.7045,24.0815,1102944,
300716.SZ,STȪΪ,2018-08-01,23.9005,24.4132,23.5085,23.5085,1301650,
300716.SZ,STȪΪ,2018-08-02,24.1267,24.1267,21.8648,22.4831,2187054,
300716.SZ,STȪΪ,2018-08-03,21.9704,22.7545,21.9704,22.0307,1151290,
300716.SZ,STȪΪ,2018-08-06,21.9855,22.4831,21.6387,22.1513,1415072,
300716.SZ,STȪΪ,2018-08-07,22.2117,22.9204,21.6387,22.8902,1872439,
300716.SZ,STȪΪ,2018-08-08,23.1466,23.1466,22.1061,22.1212,1408250,
300716.SZ,STȪΪ,2018-08-09,21.8648,22.9204,21.7894,22.4982,1769542,
300716.SZ,STȪΪ,2018-08-10,22.5434,22.7545,22.2117,22.6188,1671511,
300716.SZ,STȪΪ,2018-08-13,22.272,22.7696,22.0006,22.664,1756124,
300716.SZ,STȪΪ,2018-08-14,22.6791,22.7696,22.4378,22.6188,997403,
300716.SZ,STȪΪ,2018-08-15,22.4982,22.664,21.895,22.1664,1375247,
300716.SZ,STȪΪ,2018-08-16,22.3172,22.3474,21.895,21.9855,1082913,
300716.SZ,STȪΪ,2018-08-17,22.1815,22.3021,20.7339,20.8545,1324484,
300716.SZ,STȪΪ,2018-08-20,21.3823,21.3823,20.1458,21.0053,1250000,
300716.SZ,STȪΪ,2018-08-21,20.8545,21.2617,20.5077,21.0958,1189854,
300716.SZ,STȪΪ,2018-08-22,21.0053,21.0958,20.3569,20.4022,971266,
300716.SZ,STȪΪ,2018-08-23,20.4323,20.749,20.3569,20.5529,815450,
300716.SZ,STȪΪ,2018-08-24,20.4625,20.7339,20.372,20.4625,786700,
300716.SZ,STȪΪ,2018-08-27,20.5228,21.2164,19.603,21.0204,1533800,
300716.SZ,STȪΪ,2018-08-28,21.0204,21.1863,20.8244,21.0506,1135847,
300716.SZ,STȪΪ,2018-08-29,20.9601,21.141,20.749,20.9299,702629,
300716.SZ,STȪΪ,2018-08-30,20.7942,21.0204,20.3569,20.3871,761269,
300716.SZ,STȪΪ,2018-08-31,20.3268,20.4926,20.0553,20.0704,575894,
300716.SZ,STȪΪ,2018-09-03,20.1157,20.1157,19.226,19.6934,1022051,
300716.SZ,STȪΪ,2018-09-04,19.6934,19.995,19.4522,19.8442,856527,
300716.SZ,STȪΪ,2018-09-05,19.9045,20.1609,19.4522,19.5125,1052900,
300716.SZ,STȪΪ,2018-09-06,19.603,19.8291,19.3466,19.5426,897180,
300716.SZ,STȪΪ,2018-09-07,19.4974,19.8291,19.0149,19.3315,983444,
300716.SZ,STȪΪ,2018-09-10,19.2863,19.4522,18.5625,18.6077,1047900,
300716.SZ,STȪΪ,2018-09-11,18.668,19.0903,18.5625,18.9093,983766,
300716.SZ,STȪΪ,2018-09-12,18.9093,19.5125,18.8038,19.1506,1354737,
300716.SZ,STȪΪ,2018-09-13,19.2863,19.6482,19.2411,19.5577,1176649,
300716.SZ,STȪΪ,2018-09-14,19.5577,19.5879,19.0752,19.1204,991200,
300716.SZ,STȪΪ,2018-09-17,19.1204,19.1958,18.4569,18.4871,710100,
300716.SZ,STȪΪ,2018-09-18,18.3966,18.9998,18.3212,18.8188,851682,
300716.SZ,STȪΪ,2018-09-19,18.8942,19.2863,18.668,19.0149,1005600,
300716.SZ,STȪΪ,2018-09-20,18.9998,19.2863,18.8792,19.045,844800,
300716.SZ,STȪΪ,2018-09-21,19.226,19.3617,18.8942,19.3014,1078521,
300716.SZ,STȪΪ,2018-09-25,19.2863,19.4069,19.0149,19.1958,723269,
300716.SZ,STȪΪ,2018-09-26,19.3315,19.4522,19.1204,19.3466,825367,
300716.SZ,STȪΪ,2018-09-27,19.3466,19.3466,18.7736,18.7736,983638,
300716.SZ,STȪΪ,2018-09-28,19.0752,19.1657,18.668,18.8792,639950,
300716.SZ,STȪΪ,2018-10-08,18.8188,18.8188,17.4316,17.5522,1234117,
300716.SZ,STȪΪ,2018-10-09,17.6125,17.9141,17.507,17.8236,941800,
300716.SZ,STȪΪ,2018-10-10,18.0046,19.603,17.8538,19.603,2137200,
300716.SZ,STȪΪ,2018-10-11,19.9799,20.8847,18.9998,19.1958,9706761,
300716.SZ,STȪΪ,2018-10-12,17.9593,20.176,17.2808,19.5125,8099442,
300716.SZ,STȪΪ,2018-10-15,19.1657,20.8545,18.1554,20.176,8604646,
300716.SZ,STȪΪ,2018-10-16,19.603,20.4776,18.3966,19.0149,6042639,
300716.SZ,STȪΪ,2018-10-17,19.3768,20.9149,19.3617,20.9149,3861868,
300716.SZ,STȪΪ,2018-10-18,21.8648,22.9807,19.9649,20.0101,13787648,
300716.SZ,STȪΪ,2018-10-19,18.2609,19.9799,18.2609,19.603,8491352,
300716.SZ,STȪΪ,2018-10-22,19.1506,20.9299,19.0752,20.4926,8047345,
300716.SZ,STȪΪ,2018-10-23,20.4172,21.518,20.2514,20.6585,7414781,
300716.SZ,STȪΪ,2018-10-24,20.4323,20.6133,19.799,20.0553,4485927,
300716.SZ,STȪΪ,2018-10-25,19.2561,19.4823,18.5776,19.3315,4274584,
300716.SZ,STȪΪ,2018-10-26,19.3768,19.9799,19.3165,19.3768,3289572,
300716.SZ,STȪΪ,2018-10-29,19.1506,19.226,18.5625,18.6831,2506172,
300716.SZ,STȪΪ,2018-10-30,18.8339,19.2712,18.5625,18.9093,2912950,
300716.SZ,STȪΪ,2018-10-31,18.849,19.3315,18.7736,19.1657,3194363,
300716.SZ,STȪΪ,2018-11-01,19.2863,19.8744,19.1657,19.3768,3899682,
300716.SZ,STȪΪ,2018-11-02,19.4672,20.1307,19.1506,19.9799,5289134,
300716.SZ,STȪΪ,2018-11-05,19.9649,20.5077,19.422,19.995,5054903,
300716.SZ,STȪΪ,2018-11-06,19.7538,19.7538,18.849,19.3014,3470119,
300716.SZ,STȪΪ,2018-11-07,19.1958,19.4823,18.9546,19.03,3032700,
300716.SZ,STȪΪ,2018-11-08,19.2561,19.3315,18.3363,18.4871,2858600,
300716.SZ,STȪΪ,2018-11-09,18.5474,18.7585,18.3966,18.6228,2087564,
300716.SZ,STȪΪ,2018-11-12,18.5927,19.9649,18.472,19.2109,3045714,
300716.SZ,STȪΪ,2018-11-13,19.0752,19.422,18.7887,19.2561,3008090,
300716.SZ,STȪΪ,2018-11-14,19.2411,19.6633,19.1204,19.3165,2841364,
300716.SZ,STȪΪ,2018-11-15,19.3315,20.1006,19.1958,20.0553,4928565,
300716.SZ,STȪΪ,2018-11-16,20.0553,20.1458,19.603,19.9196,4092450,
300716.SZ,STȪΪ,2018-11-19,19.9196,20.0403,19.5276,19.9045,2641118,
300716.SZ,STȪΪ,2018-11-20,19.7839,20.1006,19.6482,19.7085,3190864,
300716.SZ,STȪΪ,2018-11-21,19.422,19.5879,18.8038,19.5728,2134832,
300716.SZ,STȪΪ,2018-11-22,19.618,19.7085,19.2411,19.2712,1777700,
300716.SZ,STȪΪ,2018-11-23,18.849,18.8792,17.4768,17.522,4379762,
300716.SZ,STȪΪ,2018-11-26,17.3411,17.6125,17.0093,17.1149,1612918,
300716.SZ,STȪΪ,2018-11-27,17.1903,17.4165,17.0395,17.3712,1172250,
300716.SZ,STȪΪ,2018-11-28,18.3212,19.1053,18.3212,19.1053,1624019,
300716.SZ,STȪΪ,2018-11-29,20.5077,20.5077,18.08,18.1252,5560619,
300716.SZ,STȪΪ,2018-11-30,18.2458,18.2458,17.4316,17.9442,2762335,
300716.SZ,STȪΪ,2018-12-03,18.3966,18.8188,18.1403,18.5173,3116985,
300716.SZ,STȪΪ,2018-12-04,18.5022,18.5022,18.1704,18.3363,2012503,
300716.SZ,STȪΪ,2018-12-05,17.507,18.1704,17.507,17.9895,1601350,
300716.SZ,STȪΪ,2018-12-06,17.9292,18.0498,17.5823,17.6125,1381950,
300716.SZ,STȪΪ,2018-12-07,17.6728,17.8236,17.5823,17.7633,764850,
300716.SZ,STȪΪ,2018-12-10,17.703,17.703,17.4165,17.4617,917950,
300716.SZ,STȪΪ,2018-12-11,17.4466,17.7181,17.4466,17.6879,937650,
300716.SZ,STȪΪ,2018-12-12,17.6879,17.9442,17.6427,17.703,717616,
300716.SZ,STȪΪ,2018-12-13,17.703,17.9141,17.4316,17.9141,1354138,
300716.SZ,STȪΪ,2018-12-14,17.899,17.899,17.1149,17.2054,1224123,
300716.SZ,STȪΪ,2018-12-17,17.1149,17.5673,17.0395,17.5522,911500,
300716.SZ,STȪΪ,2018-12-18,17.4014,17.6879,17.2204,17.5522,801273,
300716.SZ,STȪΪ,2018-12-19,17.5522,17.7181,17.4014,17.4165,646922,
300716.SZ,STȪΪ,2018-12-20,17.4316,17.6427,17.2054,17.6427,980155,
300716.SZ,STȪΪ,2018-12-21,17.4165,17.8236,17.3863,17.6728,940150,
300716.SZ,STȪΪ,2018-12-24,17.5673,18.276,17.5673,18.08,1694550,
300716.SZ,STȪΪ,2018-12-25,17.8387,17.8387,17.13,17.7482,1775150,
300716.SZ,STȪΪ,2018-12-26,17.7482,17.9593,17.6427,17.7784,1206333,
300716.SZ,STȪΪ,2018-12-27,18.0046,18.0046,17.13,17.13,1400300,
300716.SZ,STȪΪ,2018-12-28,17.1903,17.4768,16.9038,16.9641,806516,
300716.SZ,STȪΪ,2019-01-02,17.0697,17.13,16.9189,16.9792,600150,
300716.SZ,STȪΪ,2019-01-03,16.9792,17.3411,16.9189,16.9641,695350,
300716.SZ,STȪΪ,2019-01-04,16.9038,17.1903,15.5316,17.0847,1524200,
300716.SZ,STȪΪ,2019-01-07,17.1601,17.4316,17.0395,17.3109,1206377,
300716.SZ,STȪΪ,2019-01-08,17.1903,17.2808,17.0395,17.1149,813590,
300716.SZ,STȪΪ,2019-01-09,17.1451,17.4316,16.9792,17.0998,1263300,
300716.SZ,STȪΪ,2019-01-10,17.0998,17.1752,16.8133,16.8435,982550,
300716.SZ,STȪΪ,2019-01-11,16.8133,17.0847,16.6776,17.0093,1209276,
300716.SZ,STȪΪ,2019-01-14,17.1601,17.7633,16.6927,17.2204,2050821,
300716.SZ,STȪΪ,2019-01-15,17.0395,17.8689,16.7982,17.5823,2767227,
300716.SZ,STȪΪ,2019-01-16,17.5974,17.6125,17.2657,17.3863,1130350,
300716.SZ,STȪΪ,2019-01-17,17.4014,17.4165,16.9792,16.9792,831805,
300716.SZ,STȪΪ,2019-01-18,16.9792,17.1451,16.8887,17.0546,776350,
300716.SZ,STȪΪ,2019-01-21,16.9189,17.2355,16.8736,16.9943,752900,
300716.SZ,STȪΪ,2019-01-22,17.0093,17.0093,16.7078,16.7379,822416,
300716.SZ,STȪΪ,2019-01-23,16.7078,17.2506,16.6173,16.9038,861822,
300716.SZ,STȪΪ,2019-01-24,16.7681,16.9792,16.753,16.8435,756089,
300716.SZ,STȪΪ,2019-01-25,16.8284,16.9943,15.8784,16.5419,754800,
300716.SZ,STȪΪ,2019-01-28,16.5871,17.0093,16.18,16.3006,832800,
300716.SZ,STȪΪ,2019-01-29,15.8482,16.3006,14.7776,15.5316,1193066,
300716.SZ,STȪΪ,2019-01-30,15.4562,15.7879,15.0943,15.5316,928951,
300716.SZ,STȪΪ,2019-01-31,15.5014,15.607,14.5062,14.5213,1295307,
300716.SZ,STȪΪ,2019-02-01,14.5213,15.2149,14.5213,15.1094,962533,
300716.SZ,STȪΪ,2019-02-11,15.3657,15.7125,15.3657,15.607,979901,
300716.SZ,STȪΪ,2019-02-12,15.6522,16.0895,15.6522,15.8332,1233664,
300716.SZ,STȪΪ,2019-02-13,15.8332,16.2403,15.8332,16.18,1423782,
300716.SZ,STȪΪ,2019-02-14,16.0292,16.5117,15.7728,16.1046,2360352,
300716.SZ,STȪΪ,2019-02-15,16.1347,16.376,15.8935,16.0443,1566216,
300716.SZ,STȪΪ,2019-02-18,16.2554,17.0847,16.1347,16.8887,3259716,
300716.SZ,STȪΪ,2019-02-19,17.0395,17.1752,16.5871,16.9189,3052293,
300716.SZ,STȪΪ,2019-02-20,16.753,17.13,16.6625,16.8887,2156648,
300716.SZ,STȪΪ,2019-02-21,16.7379,17.0697,16.6927,16.7379,2291567,
300716.SZ,STȪΪ,2019-02-22,16.6022,16.949,16.6022,16.9189,1546417,
300716.SZ,STȪΪ,2019-02-25,17.0395,17.5673,16.9792,17.5673,3630420,
300716.SZ,STȪΪ,2019-02-26,17.6125,17.9141,17.1601,17.3863,3983587,
300716.SZ,STȪΪ,2019-02-27,17.3712,17.5823,16.9641,17.1903,2274538,
