測鎢,潠備,�梪�,羲攫歎(啋),郔詢歎(啋),郔腴歎(啋),彶攫歎(啋),傖蝠講(嘖),
688678.SH,腦蕾咺,2021-03-16,19.68,20.36,19.68,19.9,1523001,
688678.SH,腦蕾咺,2021-03-17,19.72,19.89,19.3,19.7,1157603,
688678.SH,腦蕾咺,2021-03-18,19.7,20.46,19.5,20.24,1638151,
688678.SH,腦蕾咺,2021-03-19,20.41,20.91,20.1,20.28,2334554,
688678.SH,腦蕾咺,2021-03-22,20.02,20.89,20.02,20.61,1621065,
688678.SH,腦蕾咺,2021-03-23,20.6,20.76,19.62,19.7,1584235,
688678.SH,腦蕾咺,2021-03-24,19.6,19.91,18.94,18.99,1441841,
688678.SH,腦蕾咺,2021-03-25,19.01,19.19,18.86,18.87,809591,
688678.SH,腦蕾咺,2021-03-26,19,19.27,18.83,19.1,808746,
688678.SH,腦蕾咺,2021-03-29,19.12,19.23,18.55,18.65,1268504,
688678.SH,腦蕾咺,2021-03-30,18.65,18.79,18.23,18.27,951409,
688678.SH,腦蕾咺,2021-03-31,18.45,18.74,18.15,18.55,812558,
688678.SH,腦蕾咺,2021-04-01,18.53,18.73,18.4,18.53,842931,
688678.SH,腦蕾咺,2021-04-02,18.72,19.11,18.65,19.07,1218748,
688678.SH,腦蕾咺,2021-04-06,19.06,19.06,18.86,18.98,867789,
688678.SH,腦蕾咺,2021-04-07,18.98,19.26,18.91,19.18,1060524,
688678.SH,腦蕾咺,2021-04-08,19.38,20.58,19.3,19.61,2475748,
688678.SH,腦蕾咺,2021-04-09,19.38,19.85,19.38,19.54,950659,
688678.SH,腦蕾咺,2021-04-12,19.35,19.73,18.88,18.99,912640,
688678.SH,腦蕾咺,2021-04-13,18.99,18.99,18.5,18.61,742724,
688678.SH,腦蕾咺,2021-04-14,18.42,18.94,18.42,18.91,547948,
688678.SH,腦蕾咺,2021-04-15,18.94,19.39,18.77,19.08,621202,
688678.SH,腦蕾咺,2021-04-16,19.08,19.52,18.85,19.44,1238617,
688678.SH,腦蕾咺,2021-04-19,19.48,20.77,19.33,20.42,3263776,
688678.SH,腦蕾咺,2021-04-20,20.42,20.59,19.9,19.93,2189882,
688678.SH,腦蕾咺,2021-04-21,20,20.44,19.85,20.28,1416352,
688678.SH,腦蕾咺,2021-04-22,20.43,20.44,20.11,20.28,1195730,
688678.SH,腦蕾咺,2021-04-23,20.28,20.58,19.85,20.28,1316503,
688678.SH,腦蕾咺,2021-04-26,20.5,20.5,20.07,20.2,905301,
688678.SH,腦蕾咺,2021-04-27,20.18,20.37,19.31,19.5,1047466,
688678.SH,腦蕾咺,2021-04-28,19.51,19.72,19.18,19.2,833125,
688678.SH,腦蕾咺,2021-04-29,19.22,20.18,19,19.71,1592751,
688678.SH,腦蕾咺,2021-04-30,19.71,19.79,18.75,19.58,1698262,
688678.SH,腦蕾咺,2021-05-06,19.3,20.28,19.3,20.13,1395394,
688678.SH,腦蕾咺,2021-05-07,20.1,20.24,19.91,20.2,838846,
688678.SH,腦蕾咺,2021-05-10,20.26,20.4,19.81,20,787757,
688678.SH,腦蕾咺,2021-05-11,19.59,20.97,19.58,20.74,1878154,
688678.SH,腦蕾咺,2021-05-12,20.58,21.17,20.37,20.71,1237017,
688678.SH,腦蕾咺,2021-05-13,20.45,20.63,19.89,20,1522489,
688678.SH,腦蕾咺,2021-05-14,20,20.81,19.8,20.69,1428051,
688678.SH,腦蕾咺,2021-05-17,20.85,20.96,20.2,20.49,1282424,
688678.SH,腦蕾咺,2021-05-18,20.39,20.59,20.15,20.47,649601,
688678.SH,腦蕾咺,2021-05-19,20.68,20.68,20.16,20.28,684675,
688678.SH,腦蕾咺,2021-05-20,20.22,20.22,19.75,19.89,884745,
688678.SH,腦蕾咺,2021-05-21,19.75,20.16,19.75,20.08,439315,
688678.SH,腦蕾咺,2021-05-24,20.2,20.35,19.93,20.15,663151,
688678.SH,腦蕾咺,2021-05-25,19.98,20.2,19.88,20.12,820614,
688678.SH,腦蕾咺,2021-05-26,20.15,20.91,20.12,20.58,1558898,
688678.SH,腦蕾咺,2021-05-27,20.3669,21.057,20.3669,20.854,1325411,
688678.SH,腦蕾咺,2021-05-28,20.8946,20.9961,19.9914,20.3365,1307968,
688678.SH,腦蕾咺,2021-05-31,20.0625,20.5496,20.0625,20.4684,1063057,
688678.SH,腦蕾咺,2021-06-01,20.5901,21.7876,20.4176,21.3715,3943949,
688678.SH,腦蕾咺,2021-06-02,21.3918,22.8125,20.9961,22.1225,4981958,
688678.SH,腦蕾咺,2021-06-03,22.1732,23.5026,21.7673,23.0459,5119340,
688678.SH,腦蕾咺,2021-06-04,23.188,23.3504,21.9195,21.9703,3970949,
688678.SH,腦蕾咺,2021-06-07,21.9195,22.366,21.3614,21.5542,2524678,
688678.SH,腦蕾咺,2021-06-08,21.5238,21.5238,20.6206,20.8236,2773185,
688678.SH,腦蕾咺,2021-06-09,20.8236,21.2193,20.509,21.0773,2253781,
688678.SH,腦蕾咺,2021-06-10,21.1077,22.4777,20.8033,22.2138,4262333,
688678.SH,腦蕾咺,2021-06-11,22.3052,22.4472,21.7673,22.0312,1628527,
688678.SH,腦蕾咺,2021-06-15,21.8891,22.7111,21.5238,22.0717,2048326,
688678.SH,腦蕾咺,2021-06-16,22.0717,22.4878,20.8236,21.5846,1692558,
688678.SH,腦蕾咺,2021-06-17,21.5846,21.8079,21.2092,21.6354,1393629,
688678.SH,腦蕾咺,2021-06-18,21.818,21.818,20.4075,21.4629,2247952,
688678.SH,腦蕾咺,2021-06-21,21.1889,21.3715,20.9859,21.2599,1061851,
688678.SH,腦蕾咺,2021-06-22,21.2701,21.7978,20.9656,21.7064,1595806,
688678.SH,腦蕾咺,2021-06-23,21.4121,22.2849,21.1077,21.8891,2224484,
688678.SH,腦蕾咺,2021-06-24,21.8282,22.498,21.6455,22.3254,2489372,
688678.SH,腦蕾咺,2021-06-25,22.7314,23.8476,22.5588,22.7314,4164066,
688678.SH,腦蕾咺,2021-06-28,24.3449,25.5525,22.8328,24.7305,6117988,
688678.SH,腦蕾咺,2021-06-29,24.6595,24.6595,23.462,23.5026,3165990,
688678.SH,腦蕾咺,2021-06-30,23.736,24.2434,23.188,24.0506,2476159,
688678.SH,腦蕾咺,2021-07-01,24.0506,25.4916,23.5736,23.5736,3627430,
688678.SH,腦蕾咺,2021-07-02,23.6447,23.9897,23.0865,23.2692,1881366,
688678.SH,腦蕾咺,2021-07-05,23.0459,24.6392,22.8836,24.487,2350674,
688678.SH,腦蕾咺,2021-07-06,24.6798,24.7508,23.6954,24.3956,1481077,
688678.SH,腦蕾咺,2021-07-07,24.3652,24.6087,24.081,24.2434,2120934,
688678.SH,腦蕾咺,2021-07-08,24.284,24.6493,23.7969,24.487,2468762,
688678.SH,腦蕾咺,2021-07-09,24.4058,24.5377,23.0358,23.6041,2145377,
688678.SH,腦蕾咺,2021-07-12,23.7969,23.8375,23.3199,23.4417,1772723,
688678.SH,腦蕾咺,2021-07-13,23.4417,23.7462,23.2388,23.3605,1426564,
688678.SH,腦蕾咺,2021-07-14,23.3402,23.4417,22.7212,23.2996,2370683,
688678.SH,腦蕾咺,2021-07-15,23.2185,23.3504,22.1529,22.3254,2231494,
688678.SH,腦蕾咺,2021-07-16,22.3254,22.5183,21.9297,22.3559,1152641,
688678.SH,腦蕾咺,2021-07-19,22.4066,22.4472,21.818,22.1732,935001,
688678.SH,腦蕾咺,2021-07-20,21.9703,22.7111,21.6557,22.7111,2213584,
688678.SH,腦蕾咺,2021-07-21,22.8937,23.1373,22.569,22.8328,1779631,
688678.SH,腦蕾咺,2021-07-22,22.6908,23.0358,22.3052,22.4269,1608597,
688678.SH,腦蕾咺,2021-07-23,22.6806,22.6806,21.5846,21.8891,1907044,
688678.SH,腦蕾咺,2021-07-26,21.9906,22.4066,21.6658,22.0312,1538731,
688678.SH,腦蕾咺,2021-07-27,22.1732,22.3153,21.1381,21.1381,1977813,
688678.SH,腦蕾咺,2021-07-28,21.1077,21.3107,20.1233,20.3162,1571940,
688678.SH,腦蕾咺,2021-07-29,20.6815,21.0062,20.2248,20.7931,1896634,
688678.SH,腦蕾咺,2021-07-30,20.7018,21.4324,20.4481,21.2295,1633232,
688678.SH,腦蕾咺,2021-08-02,21.3817,22.1022,20.8033,22.0413,1666636,
688678.SH,腦蕾咺,2021-08-03,22.1225,22.6197,21.8586,22.0515,1366566,
688678.SH,腦蕾咺,2021-08-04,22.2646,22.6299,22.0515,22.569,1219172,
688678.SH,腦蕾咺,2021-08-05,22.5791,22.64,22.0007,22.1529,1134750,
688678.SH,腦蕾咺,2021-08-06,22.1123,23.0155,21.8383,22.9039,1887097,
688678.SH,腦蕾咺,2021-08-09,22.8836,23.2185,22.6197,22.7314,1180366,
688678.SH,腦蕾咺,2021-08-10,22.8531,23.3808,22.6502,23.2185,1598833,
688678.SH,腦蕾咺,2021-08-11,23.2185,23.2895,22.6908,23.1576,1152697,
688678.SH,腦蕾咺,2021-08-12,23.0561,23.6548,22.8937,23.2185,1291914,
688678.SH,腦蕾咺,2021-08-13,23.4011,23.4011,22.9546,23.0662,806480,
688678.SH,腦蕾咺,2021-08-16,23.1373,23.5128,22.843,23.2996,1209513,
688678.SH,腦蕾咺,2021-08-17,23.391,23.5432,22.5284,22.7111,1054882,
688678.SH,腦蕾咺,2021-08-18,22.6299,23.2286,22.4574,22.7415,990871,
688678.SH,腦蕾咺,2021-08-19,22.7618,22.9242,22.498,22.6299,895330,
688678.SH,腦蕾咺,2021-08-20,22.5284,22.6299,21.6151,21.9398,1177512,
688678.SH,腦蕾咺,2021-08-23,22.3153,23.8679,21.6252,23.5736,3122251,
688678.SH,腦蕾咺,2021-08-24,23.7969,23.7969,23.2692,23.4113,1100109,
688678.SH,腦蕾咺,2021-08-25,23.4113,23.6954,23.1373,23.3098,953348,
688678.SH,腦蕾咺,2021-08-26,23.3808,23.533,23.0764,23.2489,978384,
688678.SH,腦蕾咺,2021-08-27,23.1474,24.5783,23.1474,24.3753,4187714,
688678.SH,腦蕾咺,2021-08-30,24.3855,24.6595,23.7563,23.9796,1999906,
688678.SH,腦蕾咺,2021-08-31,24.01,24.3144,23.2692,23.807,1639957,
688678.SH,腦蕾咺,2021-09-01,23.7259,24.1521,22.9851,23.4925,1549898,
688678.SH,腦蕾咺,2021-09-02,23.3301,24.3753,23.1068,24.1013,1438538,
688678.SH,腦蕾咺,2021-09-03,24.0709,24.3043,23.391,23.5533,1177969,
688678.SH,腦蕾咺,2021-09-06,23.6954,24.5174,23.3504,24.4058,1799675,
688678.SH,腦蕾咺,2021-09-07,24.4058,24.5174,23.9999,24.3347,1157237,
688678.SH,腦蕾咺,2021-09-08,24.5174,24.903,24.213,24.7204,1207683,
688678.SH,腦蕾咺,2021-09-09,24.6595,26.6688,24.5783,25.38,4605120,
688678.SH,腦蕾咺,2021-09-10,26.3846,27.095,25.6235,25.9888,4912240,
688678.SH,腦蕾咺,2021-09-13,25.9178,27.7038,25.8772,27.3081,3562353,
688678.SH,腦蕾咺,2021-09-14,27.4197,27.4197,24.1521,25.1364,5560207,
688678.SH,腦蕾咺,2021-09-15,24.8015,24.9639,24.2333,24.355,2180928,
688678.SH,腦蕾咺,2021-09-16,24.4464,24.4464,23.5533,23.6142,1685445,
688678.SH,腦蕾咺,2021-09-17,23.8476,24.0303,23.2083,23.9491,1269770,
688678.SH,腦蕾咺,2021-09-22,24.0912,24.0912,23.2591,24.0202,965154,
688678.SH,腦蕾咺,2021-09-23,24.0202,24.2231,23.736,23.7563,799722,
688678.SH,腦蕾咺,2021-09-24,23.8476,23.8679,23.2692,23.3504,893840,
688678.SH,腦蕾咺,2021-09-27,23.462,23.462,21.8992,21.95,1146963,
688678.SH,腦蕾咺,2021-09-28,22.3254,22.6197,21.7876,22.4168,492256,
688678.SH,腦蕾咺,2021-09-29,22.3052,22.6806,21.9703,22.0717,733587,
688678.SH,腦蕾咺,2021-09-30,22.5284,22.5284,22.0413,22.4269,377358,
688678.SH,腦蕾咺,2021-10-08,22.7212,22.8633,22.4168,22.8227,376989,
688678.SH,腦蕾咺,2021-10-11,22.9749,22.9851,22.64,22.7415,464591,
688678.SH,腦蕾咺,2021-10-12,22.8836,22.8937,22.3153,22.6603,461432,
688678.SH,腦蕾咺,2021-10-13,22.3863,22.8328,22.3153,22.6705,402507,
688678.SH,腦蕾咺,2021-10-14,22.843,22.843,22.0515,22.3762,767804,
688678.SH,腦蕾咺,2021-10-15,22.5183,22.6299,21.8282,21.8282,570197,
688678.SH,腦蕾咺,2021-10-18,21.5339,22.2138,21.5339,21.9398,400703,
688678.SH,腦蕾咺,2021-10-19,21.6455,22.2341,21.4933,22.0007,860370,
688678.SH,腦蕾咺,2021-10-20,22.224,22.9343,21.9804,22.1732,951636,
688678.SH,腦蕾咺,2021-10-21,22.1732,22.2544,21.4121,21.8789,746808,
688678.SH,腦蕾咺,2021-10-22,22.1022,22.1022,21.0265,21.0265,849852,
688678.SH,腦蕾咺,2021-10-25,21.6049,21.6049,20.4988,20.4988,978892,
688678.SH,腦蕾咺,2021-10-26,20.5191,21.2092,19.6971,20.925,1582404,
688678.SH,腦蕾咺,2021-10-27,20.7627,20.8438,20.1132,20.2147,564813,
688678.SH,腦蕾咺,2021-10-28,20.2959,20.4176,19.2303,19.2303,763565,
688678.SH,腦蕾咺,2021-10-29,20.3263,20.8743,19.7885,20.5394,1537589,
688678.SH,腦蕾咺,2021-11-01,20.8033,21.8891,20.5496,21.5745,1390035,
688678.SH,腦蕾咺,2021-11-02,21.5948,24.6798,21.4121,23.8679,5498524,
688678.SH,腦蕾咺,2021-11-03,24.355,24.8218,23.3605,23.4011,2434677,
688678.SH,腦蕾咺,2021-11-04,24.01,25.7352,24.01,25.2785,4175012,
688678.SH,腦蕾咺,2021-11-05,24.6899,25.6946,23.9999,24.0709,2801200,
688678.SH,腦蕾咺,2021-11-08,24.0709,24.7102,23.7462,23.9999,1985105,
688678.SH,腦蕾咺,2021-11-09,23.9999,25.5525,23.9999,24.7204,2320095,
688678.SH,腦蕾咺,2021-11-10,24.6189,25.248,24.355,24.7407,1192110,
688678.SH,腦蕾咺,2021-11-11,24.8015,25.8772,24.7407,25.1669,2069740,
688678.SH,腦蕾咺,2021-11-12,25.7554,30.2002,25.4713,30.2002,9610301,
688678.SH,腦蕾咺,2021-11-15,32.0066,33.0011,29.4594,31.4586,8348036,
688678.SH,腦蕾咺,2021-11-16,30.3829,34.848,29.8958,32.7271,6838633,
688678.SH,腦蕾咺,2021-11-17,33.4882,36.7355,32.7981,35.1118,6372004,
688678.SH,腦蕾咺,2021-11-18,34.503,35.0104,33.2649,33.3664,4540712,
688678.SH,腦蕾咺,2021-11-19,33.752,34.6755,32.9706,33.9042,3511603,
688678.SH,腦蕾咺,2021-11-22,33.2548,35.0712,31.692,32.8691,5088229,
688678.SH,腦蕾咺,2021-11-23,32.5749,33.8028,32.24,32.4835,2847077,
688678.SH,腦蕾咺,2021-11-24,31.9152,34.3812,31.9152,32.5038,3451516,
688678.SH,腦蕾咺,2021-11-25,32.4023,33.0417,30.6467,31.1136,3187396,
688678.SH,腦蕾咺,2021-11-26,30.6163,31.8442,30.5047,30.7787,2497857,
688678.SH,腦蕾咺,2021-11-29,30.4539,31.144,30.3525,30.7279,2006502,
688678.SH,腦蕾咺,2021-11-30,31.4586,31.4586,30.0277,30.4235,2577045,
688678.SH,腦蕾咺,2021-12-01,30.4336,30.7076,29.8349,30.1191,1519462,
688678.SH,腦蕾咺,2021-12-02,30.1191,30.3322,28.0692,28.1301,3242229,
688678.SH,腦蕾咺,2021-12-03,27.8561,28.8709,27.7343,28.2315,2086055,
688678.SH,腦蕾咺,2021-12-06,28.2315,28.2315,27.0138,27.095,1865003,
688678.SH,腦蕾咺,2021-12-07,27.095,28.0489,26.4049,26.9529,2342566,
688678.SH,腦蕾咺,2021-12-08,27.2776,27.4907,26.6485,26.892,1443491,
688678.SH,腦蕾咺,2021-12-09,26.9428,27.5009,26.6891,27.1356,1037063,
688678.SH,腦蕾咺,2021-12-10,27.5618,29.3377,27.2066,27.5212,3572681,
688678.SH,腦蕾咺,2021-12-13,28.4142,31.4383,27.7647,30.6265,7367598,
688678.SH,腦蕾咺,2021-12-14,30.0277,32.1588,29.5508,31.7224,3981535,
688678.SH,腦蕾咺,2021-12-15,31.0628,32.037,30.2916,30.4539,2130403,
688678.SH,腦蕾咺,2021-12-16,30.5554,31.6818,29.429,30.1901,2510887,
688678.SH,腦蕾咺,2021-12-17,30.2408,33.1837,30.1191,32.6662,5662763,
688678.SH,腦蕾咺,2021-12-20,32.0979,33.1127,31.8645,32.6763,2809043,
688678.SH,腦蕾咺,2021-12-21,32.3719,33.4882,31.9863,32.6763,2089983,
688678.SH,腦蕾咺,2021-12-22,33.1431,35.0814,32.6662,34.2899,2000923,
688678.SH,腦蕾咺,2021-12-23,33.2852,35.8425,33.1431,34.5334,5534761,
688678.SH,腦蕾咺,2021-12-24,33.8941,35.3757,32.4734,32.9808,3727848,
688678.SH,腦蕾咺,2021-12-27,32.9402,34.2899,30.5656,33.9854,2708290,
688678.SH,腦蕾咺,2021-12-28,34.2696,35.2133,33.4882,33.955,1945107,
688678.SH,腦蕾咺,2021-12-29,33.955,34.1985,33.0823,33.8941,1654458,
688678.SH,腦蕾咺,2021-12-30,33.6911,34.2391,32.514,33.4882,2351762,
688678.SH,腦蕾咺,2021-12-31,34.503,34.503,32.7778,33.2751,1487375,
688678.SH,腦蕾咺,2022-01-04,33.478,33.9956,32.2907,33.4882,1901935,
688678.SH,腦蕾咺,2022-01-05,33.7926,34.0767,32.0878,33.3867,1134290,
688678.SH,腦蕾咺,2022-01-06,33.8231,33.8231,32.6053,33.0823,803599,
688678.SH,腦蕾咺,2022-01-07,32.9503,33.6708,32.2806,32.93,983924,
688678.SH,腦蕾咺,2022-01-10,32.9808,33.0823,31.1338,32.3212,1441372,
688678.SH,腦蕾咺,2022-01-11,31.4789,32.5647,30.9512,31.3368,1333374,
688678.SH,腦蕾咺,2022-01-12,30.9613,33.2751,30.9613,31.8036,2307084,
688678.SH,腦蕾咺,2022-01-13,32.3719,32.3719,30.3626,31.5296,2586620,
688678.SH,腦蕾咺,2022-01-14,31.5296,31.5296,30.0379,30.9207,1620036,
688678.SH,腦蕾咺,2022-01-17,29.6218,31.4687,29.6218,30.6265,1477424,
688678.SH,腦蕾咺,2022-01-18,30.1394,30.7076,30.1394,30.3728,664907,
688678.SH,腦蕾咺,2022-01-19,30.5351,31.215,28.9317,30.4438,1871303,
688678.SH,腦蕾咺,2022-01-20,30.2713,32.6459,29.7334,32.3212,1404163,
688678.SH,腦蕾咺,2022-01-21,31.966,32.7068,31.0628,31.7427,468306,
688678.SH,腦蕾咺,2022-01-24,32.9808,32.9808,30.7685,31.5195,1073362,
688678.SH,腦蕾咺,2022-01-25,29.226,31.5195,29.226,29.5812,1402445,
688678.SH,腦蕾咺,2022-01-26,29.4087,30.7482,28.6172,29.7639,1124584,
688678.SH,腦蕾咺,2022-01-27,30.6467,30.6467,28.9317,29.429,586597,
688678.SH,腦蕾咺,2022-01-28,29.2362,29.5609,27.7038,28.4446,1362597,
688678.SH,腦蕾咺,2022-02-07,28.4751,29.0231,27.3994,27.7241,949418,
688678.SH,腦蕾咺,2022-02-08,27.095,28.0083,26.892,27.5719,472834,
688678.SH,腦蕾咺,2022-02-09,27.095,28.0083,26.8108,27.7038,740109,
688678.SH,腦蕾咺,2022-02-10,27.7038,27.9068,26.2527,26.7094,1077456,
688678.SH,腦蕾咺,2022-02-11,26.2628,26.5876,25.2278,25.2278,717687,
688678.SH,腦蕾咺,2022-02-14,25.3089,25.8468,24.4565,24.903,1655673,
688678.SH,腦蕾咺,2022-02-15,24.9741,26.3643,24.9741,25.6641,1514642,
688678.SH,腦蕾咺,2022-02-16,26.2425,26.9225,25.8366,26.1817,935718,
688678.SH,腦蕾咺,2022-02-17,26.1817,27.1863,26.0193,26.6079,773256,
688678.SH,腦蕾咺,2022-02-18,26.892,26.9022,25.999,26.5876,671899,
688678.SH,腦蕾咺,2022-02-21,26.5673,27.4603,25.8569,26.1817,1020951,
688678.SH,腦蕾咺,2022-02-22,26.2628,26.2628,25.38,25.9686,757564,
688678.SH,腦蕾咺,2022-02-23,26.0497,27.5719,25.796,27.095,734736,
688678.SH,腦蕾咺,2022-02-24,27.0239,28.7186,26.8007,27.7343,1715433,
688678.SH,腦蕾咺,2022-02-25,27.7343,28.3229,27.0747,27.0747,801374,
688678.SH,腦蕾咺,2022-02-28,27.0747,27.9271,26.4049,27.3385,759129,
688678.SH,腦蕾咺,2022-03-01,27.4096,27.6328,26.4455,27.095,1076278,
688678.SH,腦蕾咺,2022-03-02,27.2675,27.5922,26.892,27.3994,461663,
688678.SH,腦蕾咺,2022-03-03,27.3994,27.4197,25.4815,26.1309,1335862,
688678.SH,腦蕾咺,2022-03-04,25.8772,26.273,25.3698,26.1309,1324351,
688678.SH,腦蕾咺,2022-03-07,25.928,25.9584,23.8476,24.2536,1934341,
688678.SH,腦蕾咺,2022-03-08,24.2536,24.5377,23.0155,23.3504,1026498,
688678.SH,腦蕾咺,2022-03-09,22.9648,23.5229,22.3254,23.0561,958824,
688678.SH,腦蕾咺,2022-03-10,23.7259,23.8984,22.9343,23.4722,1107709,
688678.SH,腦蕾咺,2022-03-11,23.4214,24.1521,22.3254,23.188,2365846,
688678.SH,腦蕾咺,2022-03-14,23.188,23.188,21.9094,22.3762,944241,
688678.SH,腦蕾咺,2022-03-15,22.4066,22.4066,20.8134,20.8236,772403,
688678.SH,腦蕾咺,2022-03-16,21.3614,21.5035,20.2451,21.057,1888780,
688678.SH,腦蕾咺,2022-03-17,21.057,24.9842,21.057,24.558,2394391,
688678.SH,腦蕾咺,2022-03-18,24.6595,24.6595,22.5487,22.8125,3020454,
688678.SH,腦蕾咺,2022-03-21,22.7212,23.2388,22.4675,22.9749,1204203,
688678.SH,腦蕾咺,2022-03-22,22.9039,23.117,22.4269,22.5081,891812,
688678.SH,腦蕾咺,2022-03-23,22.5893,22.7212,22.3762,22.3762,471290,
688678.SH,腦蕾咺,2022-03-24,22.5081,22.5081,21.7064,21.7572,619098,
688678.SH,腦蕾咺,2022-03-25,22.1123,22.1123,20.925,21.1483,749569,
688678.SH,腦蕾咺,2022-03-28,21.1483,21.402,20.7931,21.0164,732109,
688678.SH,腦蕾咺,2022-03-29,21.2599,21.2599,20.5901,20.6815,551023,
688678.SH,腦蕾咺,2022-03-30,20.7018,21.4629,20.7018,21.1889,735611,
688678.SH,腦蕾咺,2022-03-31,21.1787,22.0109,20.9453,21.3411,851502,
688678.SH,腦蕾咺,2022-04-01,20.9859,21.6963,20.8743,21.0164,630375,
688678.SH,腦蕾咺,2022-04-06,20.9149,21.0164,20.235,20.4481,661271,
688678.SH,腦蕾咺,2022-04-07,20.2959,20.4481,19.6159,20.0726,755452,
688678.SH,腦蕾咺,2022-04-08,19.7885,20.0929,19.5145,19.6565,488474,
688678.SH,腦蕾咺,2022-04-11,19.4028,19.6159,18.7737,18.9563,730186,
688678.SH,腦蕾咺,2022-04-12,18.9563,19.3318,18.4895,19.1897,933759,
