代码,简称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),
920985.BJ,海泰新能,2022-08-08,11.05,12.65,10.61,11.53,37543798,
920985.BJ,海泰新能,2022-08-09,11.7,14.98,11.4,14.98,26379749,
920985.BJ,海泰新能,2022-08-10,14.78,18.88,14.4,16.5,31760853,
920985.BJ,海泰新能,2022-08-11,17.45,18.25,16.54,17.4,17807124,
920985.BJ,海泰新能,2022-08-12,17.16,17.16,15.3,15.4,14201086,
920985.BJ,海泰新能,2022-08-15,15.05,17.5,15,17.12,14452081,
920985.BJ,海泰新能,2022-08-16,16.75,17.15,15.99,16.33,10019467,
920985.BJ,海泰新能,2022-08-17,16.44,17.8,15.66,15.66,11578763,
920985.BJ,海泰新能,2022-08-18,15.2,16.27,15.06,15.8,7930057,
920985.BJ,海泰新能,2022-08-19,15.8,16.05,14.38,14.53,10357051,
920985.BJ,海泰新能,2022-08-22,14.05,14.05,12.75,13.03,12154582,
920985.BJ,海泰新能,2022-08-23,12.87,13.54,12.51,13.48,8113632,
920985.BJ,海泰新能,2022-08-24,12.58,12.85,11.89,11.89,9866122,
920985.BJ,海泰新能,2022-08-25,12.06,12.23,11.62,11.85,4817819,
920985.BJ,海泰新能,2022-08-26,11.9,11.97,11.24,11.5,6228086,
920985.BJ,海泰新能,2022-08-29,11.36,12.58,11.25,12.56,8129741,
920985.BJ,海泰新能,2022-08-30,12.49,12.74,11.96,12.43,5408773,
920985.BJ,海泰新能,2022-08-31,12.15,12.38,11.35,11.43,5967627,
920985.BJ,海泰新能,2022-09-01,11.6,11.68,11.01,11.12,2853620,
920985.BJ,海泰新能,2022-09-02,11.2,11.26,10.82,10.92,2847081,
920985.BJ,海泰新能,2022-09-05,11.1,11.38,10.97,11.15,2657613,
920985.BJ,海泰新能,2022-09-06,11.15,12,11.01,11.72,4212058,
920985.BJ,海泰新能,2022-09-07,11.5,12.22,11.35,12.05,4890831,
920985.BJ,海泰新能,2022-09-08,12.3,12.51,11.8,11.81,3371760,
920985.BJ,海泰新能,2022-09-09,11.69,11.8,11.35,11.45,2301757,
920985.BJ,海泰新能,2022-09-13,11.45,12,11.35,11.72,2522943,
920985.BJ,海泰新能,2022-09-14,11.53,11.72,11.31,11.48,2368052,
920985.BJ,海泰新能,2022-09-15,11.42,11.57,10.57,10.78,3573991,
920985.BJ,海泰新能,2022-09-16,10.8,11.24,10.58,10.86,3543537,
920985.BJ,海泰新能,2022-09-19,10.78,11.19,10.78,11,2461005,
920985.BJ,海泰新能,2022-09-20,11,11.9,11,11.9,5287568,
920985.BJ,海泰新能,2022-09-21,11.89,12.78,11.45,12.23,7094897,
920985.BJ,海泰新能,2022-09-22,11.99,12.58,11.7,12.05,4297810,
920985.BJ,海泰新能,2022-09-23,12.01,12.16,11.15,11.15,3279674,
920985.BJ,海泰新能,2022-09-26,11.15,11.74,11.11,11.27,2430015,
920985.BJ,海泰新能,2022-09-27,11.17,11.82,11.12,11.36,2238895,
920985.BJ,海泰新能,2022-09-28,11.24,11.42,10.72,10.72,2777026,
920985.BJ,海泰新能,2022-09-29,10.85,11,10.7,10.74,2068042,
920985.BJ,海泰新能,2022-09-30,10.73,10.93,9.96,10.02,2435809,
920985.BJ,海泰新能,2022-10-10,10.06,10.2,9.4,9.5,2212379,
920985.BJ,海泰新能,2022-10-11,9.5,9.9,9.5,9.77,1533741,
920985.BJ,海泰新能,2022-10-12,9.7,10.15,9.51,10.1,1981385,
920985.BJ,海泰新能,2022-10-13,10,10.18,9.81,9.81,1584333,
920985.BJ,海泰新能,2022-10-14,9.98,11.39,9.83,10.8,5004233,
920985.BJ,海泰新能,2022-10-17,10.61,10.9,10.41,10.82,2614312,
920985.BJ,海泰新能,2022-10-18,10.83,11.36,10.7,11.05,2516028,
920985.BJ,海泰新能,2022-10-19,11.11,11.49,10.89,11,2271581,
920985.BJ,海泰新能,2022-10-20,10.98,10.98,10.6,10.63,1925560,
920985.BJ,海泰新能,2022-10-21,10.71,10.83,10.56,10.75,1578858,
920985.BJ,海泰新能,2022-10-24,10.78,10.91,10.46,10.48,1348642,
920985.BJ,海泰新能,2022-10-25,10.48,10.8,10.46,10.62,1442151,
920985.BJ,海泰新能,2022-10-26,10.58,10.78,10.5,10.69,1664215,
