¥˙¬Î,ºÚ≥∆,»’∆⁄,ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),
300199.SZ,∫≤”Ó“©“µ,2015-01-05,109.9823,109.9823,102.4464,105.9088,3906343,
300199.SZ,∫≤”Ó“©“µ,2015-01-06,105.7866,114.3408,105.0942,113.852,5189000,
300199.SZ,∫≤”Ó“©“µ,2015-01-07,115.685,119.6363,114.463,117.5181,4751121,
300199.SZ,∫≤”Ó“©“µ,2015-01-08,118.5772,122.5284,118.5772,120.1658,4321721,
300199.SZ,∫≤”Ó“©“µ,2015-01-09,120.1658,127.9053,119.3511,122.8543,6766481,
300199.SZ,∫≤”Ó“©“µ,2015-01-12,122.1618,124.6466,117.681,120.3695,2642203,
300199.SZ,∫≤”Ó“©“µ,2015-01-13,120.1658,121.7952,116.8663,118.1291,2622099,
300199.SZ,∫≤”Ó“©“µ,2015-01-14,117.2737,118.5364,114.0557,115.2777,2130917,
300199.SZ,∫≤”Ó“©“µ,2015-01-15,115.2777,117.9662,114.8704,116.8256,1671951,
300199.SZ,∫≤”Ó“©“µ,2015-01-16,116.4997,117.2329,112.4263,113.241,3844888,
300199.SZ,∫≤”Ó“©“µ,2015-01-19,117.7218,123.506,116.0924,120.5731,10733973,
300199.SZ,∫≤”Ó“©“µ,2015-01-20,124.6466,124.9724,120.5731,124.2392,6450704,
300199.SZ,∫≤”Ó“©“µ,2015-01-21,125.4205,129.1273,124.28,125.8686,4466393,
300199.SZ,∫≤”Ó“©“µ,2015-01-22,125.8686,127.0499,122.4062,123.8319,3857427,
300199.SZ,∫≤”Ó“©“µ,2015-01-23,123.2209,124.1578,118.1698,119.1474,4780140,
300199.SZ,∫≤”Ó“©“µ,2015-01-26,119.2289,131.0826,119.2289,131.0826,10387356,
300199.SZ,∫≤”Ó“©“µ,2015-01-27,132.7527,136.4595,130.4308,134.8301,7027929,
300199.SZ,∫≤”Ó“©“µ,2015-01-28,133.16,141.3476,132.2231,138.4962,6430331,
300199.SZ,∫≤”Ó“©“µ,2015-01-29,137.763,137.9259,134.4228,137.0705,2881163,
300199.SZ,∫≤”Ó“©“µ,2015-01-30,137.0705,140.0441,134.4228,138.4554,2937477,
300199.SZ,∫≤”Ó“©“µ,2015-02-02,150.7164,150.7164,137.2742,140.5329,7797277,
300199.SZ,∫≤”Ó“©“µ,2015-02-03,140.9402,141.9993,134.0154,140.0033,7671228,
