¥˙¬Î,ºÚ≥∆,»’∆⁄,ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),
688400.SH,¡Ë‘∆π‚,2022-07-06,33.48,38.37,30.3,34.08,58150724,
688400.SH,¡Ë‘∆π‚,2022-07-07,32.08,32.08,28.58,29.1,43572253,
688400.SH,¡Ë‘∆π‚,2022-07-08,28.49,30.33,28.26,28.5,22014459,
688400.SH,¡Ë‘∆π‚,2022-07-11,28.25,28.25,26.02,26.59,19143464,
688400.SH,¡Ë‘∆π‚,2022-07-12,26.85,27.37,26.02,26.67,12126043,
688400.SH,¡Ë‘∆π‚,2022-07-13,26.5,26.51,25.27,25.49,12965710,
688400.SH,¡Ë‘∆π‚,2022-07-14,25.49,27.26,25.47,26.8,14566502,
688400.SH,¡Ë‘∆π‚,2022-07-15,27.18,29.74,26.88,28.62,22057411,
688400.SH,¡Ë‘∆π‚,2022-07-18,29.1,30.18,28.26,29.35,18205297,
688400.SH,¡Ë‘∆π‚,2022-07-19,29.7,32.04,29.5,30.16,20722737,
688400.SH,¡Ë‘∆π‚,2022-07-20,30.05,32.8,29.51,32.1,22406738,
688400.SH,¡Ë‘∆π‚,2022-07-21,31.9,32.79,31.49,31.89,15987408,
688400.SH,¡Ë‘∆π‚,2022-07-22,32.3,33.4,31.77,33.31,17565025,
688400.SH,¡Ë‘∆π‚,2022-07-25,33.85,35.85,32.6,32.6,21315838,
688400.SH,¡Ë‘∆π‚,2022-07-26,32.69,34.6,32.15,34.37,17897947,
688400.SH,¡Ë‘∆π‚,2022-07-27,33.9,35.27,32.92,33.53,18155820,
688400.SH,¡Ë‘∆π‚,2022-07-28,33.5,35.2,32.68,34.79,16166527,
688400.SH,¡Ë‘∆π‚,2022-07-29,34.71,36.44,34.35,35.18,16098779,
688400.SH,¡Ë‘∆π‚,2022-08-01,35.4,37.4,34.9,37.12,15226346,
688400.SH,¡Ë‘∆π‚,2022-08-02,36.57,37.04,34.43,35.42,15438040,
688400.SH,¡Ë‘∆π‚,2022-08-03,36.21,36.98,31.8,32.44,21208600,
688400.SH,¡Ë‘∆π‚,2022-08-04,32.89,34.4,32.41,34.11,13864095,
688400.SH,¡Ë‘∆π‚,2022-08-05,34,34.98,33.52,34.4,11114281,
688400.SH,¡Ë‘∆π‚,2022-08-08,33.99,36.59,32.76,35.41,11341714,
688400.SH,¡Ë‘∆π‚,2022-08-09,35.95,36.65,34.51,34.85,10333754,
688400.SH,¡Ë‘∆π‚,2022-08-10,35.17,35.76,33.5,34.1,12122934,
688400.SH,¡Ë‘∆π‚,2022-08-11,34.24,34.88,33.4,33.47,10908542,
688400.SH,¡Ë‘∆π‚,2022-08-12,33.95,35.18,31.9,32.52,14573080,
688400.SH,¡Ë‘∆π‚,2022-08-15,31.92,32.48,30.71,31.09,12241909,
688400.SH,¡Ë‘∆π‚,2022-08-16,31.19,31.92,30.88,31.2,7656965,
688400.SH,¡Ë‘∆π‚,2022-08-17,31.65,32.15,31.12,31.15,8485973,
688400.SH,¡Ë‘∆π‚,2022-08-18,30.99,31.85,30.36,31.7,8559139,
688400.SH,¡Ë‘∆π‚,2022-08-19,31.7,33.78,31.61,31.79,12630852,
688400.SH,¡Ë‘∆π‚,2022-08-22,31.32,31.67,29.44,29.98,11040664,
688400.SH,¡Ë‘∆π‚,2022-08-23,30.02,30.9,29.75,30.46,6114830,
688400.SH,¡Ë‘∆π‚,2022-08-24,30.42,30.77,28.32,28.34,8546209,
688400.SH,¡Ë‘∆π‚,2022-08-25,28.31,28.8,27.5,27.85,5908556,
688400.SH,¡Ë‘∆π‚,2022-08-26,28.38,29,28,28.26,6092172,
688400.SH,¡Ë‘∆π‚,2022-08-29,27.88,28.89,27.56,28.09,4687287,
688400.SH,¡Ë‘∆π‚,2022-08-30,28.24,28.26,27.1,27.75,5096841,
688400.SH,¡Ë‘∆π‚,2022-08-31,27.6,28.98,27,28.39,7619579,
688400.SH,¡Ë‘∆π‚,2022-09-01,28.19,28.62,27.65,27.81,4975709,
688400.SH,¡Ë‘∆π‚,2022-09-02,27.6,28.62,27.53,28.33,4484323,
688400.SH,¡Ë‘∆π‚,2022-09-05,28.01,28.3,27.12,27.37,4474478,
688400.SH,¡Ë‘∆π‚,2022-09-06,27.38,27.55,26.7,27.49,5329742,
688400.SH,¡Ë‘∆π‚,2022-09-07,27.66,28.74,27.5,28.4,6384450,
688400.SH,¡Ë‘∆π‚,2022-09-08,28.22,29.19,28.02,28.11,4785929,
688400.SH,¡Ë‘∆π‚,2022-09-09,28.1,28.39,27.25,27.63,3285291,
688400.SH,¡Ë‘∆π‚,2022-09-13,27.63,28.24,27.56,27.69,2266882,
688400.SH,¡Ë‘∆π‚,2022-09-14,27.13,27.7,26.91,27.42,3145270,
688400.SH,¡Ë‘∆π‚,2022-09-15,27.37,27.64,25.69,26.01,5104029,
688400.SH,¡Ë‘∆π‚,2022-09-16,26,26.38,25.6,25.73,2913657,
688400.SH,¡Ë‘∆π‚,2022-09-19,25.78,26.17,24.61,24.69,4385983,
688400.SH,¡Ë‘∆π‚,2022-09-20,24.8,26.08,24.8,25.7,5026651,
688400.SH,¡Ë‘∆π‚,2022-09-21,25.66,26.48,25.14,25.8,4272771,
688400.SH,¡Ë‘∆π‚,2022-09-22,25.55,26.65,25.45,26.24,4036929,
688400.SH,¡Ë‘∆π‚,2022-09-23,26.41,26.43,25.23,25.43,3571381,
688400.SH,¡Ë‘∆π‚,2022-09-26,25.14,25.66,24.8,24.85,2092092,
688400.SH,¡Ë‘∆π‚,2022-09-27,24.87,25.53,24.6,25.44,2941767,
688400.SH,¡Ë‘∆π‚,2022-09-28,25.5,25.99,25.27,25.43,3797678,
688400.SH,¡Ë‘∆π‚,2022-09-29,25.7,25.88,24.9,25.12,2780138,
688400.SH,¡Ë‘∆π‚,2022-09-30,25.37,25.37,23.01,23.43,4469237,
688400.SH,¡Ë‘∆π‚,2022-10-10,23.54,23.78,22.21,22.41,3192088,
688400.SH,¡Ë‘∆π‚,2022-10-11,22.8,22.8,21.87,22.09,2524415,
688400.SH,¡Ë‘∆π‚,2022-10-12,22.15,23.44,21.61,23.37,4323194,
688400.SH,¡Ë‘∆π‚,2022-10-13,22.99,23.96,22.9,23.55,3041703,
688400.SH,¡Ë‘∆π‚,2022-10-14,23.8,24.61,23.57,24.5,3594280,
688400.SH,¡Ë‘∆π‚,2022-10-17,24.37,25.58,24.3,25.49,4856211,
688400.SH,¡Ë‘∆π‚,2022-10-18,25.48,25.48,24.71,24.79,3044887,
688400.SH,¡Ë‘∆π‚,2022-10-19,24.6,24.79,23.89,23.92,3174922,
688400.SH,¡Ë‘∆π‚,2022-10-20,23.78,24.85,23.58,24.34,3204634,
688400.SH,¡Ë‘∆π‚,2022-10-21,24.62,26.06,24.2,25.9,6360239,
688400.SH,¡Ë‘∆π‚,2022-10-24,26.03,26.72,25.59,25.86,4256163,
688400.SH,¡Ë‘∆π‚,2022-10-25,25.93,26.12,25.18,25.68,3903507,
688400.SH,¡Ë‘∆π‚,2022-10-26,27.48,29.18,26.85,28.5,14558011,
688400.SH,¡Ë‘∆π‚,2022-10-27,28.5,29.88,28.5,28.78,9797912,
688400.SH,¡Ë‘∆π‚,2022-10-28,28.28,29.15,27.46,27.68,4975913,
688400.SH,¡Ë‘∆π‚,2022-10-31,27.68,29.29,27.51,28.93,5628368,
688400.SH,¡Ë‘∆π‚,2022-11-01,29.2,29.27,28.22,28.75,3427376,
688400.SH,¡Ë‘∆π‚,2022-11-02,29.6,31.25,29.6,30.39,8448908,
688400.SH,¡Ë‘∆π‚,2022-11-03,29.9,31.18,29.62,30.25,4833523,
688400.SH,¡Ë‘∆π‚,2022-11-04,30.24,30.29,29.72,29.96,3349120,
688400.SH,¡Ë‘∆π‚,2022-11-07,30.18,30.95,29.85,30.26,3486810,
688400.SH,¡Ë‘∆π‚,2022-11-08,30.35,30.35,29.5,29.94,2317096,
688400.SH,¡Ë‘∆π‚,2022-11-09,29.75,29.75,28.91,29.05,3853277,
688400.SH,¡Ë‘∆π‚,2022-11-10,29.22,30.96,28.89,30.51,6527195,
688400.SH,¡Ë‘∆π‚,2022-11-11,31.5,31.89,28.11,28.78,8261647,
688400.SH,¡Ë‘∆π‚,2022-11-14,28.79,29.1,28.22,28.29,4014875,
688400.SH,¡Ë‘∆π‚,2022-11-15,28.25,30,28.21,29.96,4924217,
688400.SH,¡Ë‘∆π‚,2022-11-16,30,30.35,29.52,29.58,2930274,
688400.SH,¡Ë‘∆π‚,2022-11-17,29.58,30.36,29.35,30.05,3404442,
688400.SH,¡Ë‘∆π‚,2022-11-18,30.14,30.55,29.42,29.56,2454543,
