¥˙¬Î,ºÚ≥∆,»’∆⁄,ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),
688658.SH,‘√øµ“©“µ,2020-12-24,28.5,36.66,28.16,31.64,57045071,
688658.SH,‘√øµ“©“µ,2020-12-25,29.5,29.5,26.72,26.85,29648745,
688658.SH,‘√øµ“©“µ,2020-12-28,26.08,27.5,25,25.08,17418824,
688658.SH,‘√øµ“©“µ,2020-12-29,25.01,25.76,24.5,25.14,10829307,
688658.SH,‘√øµ“©“µ,2020-12-30,25.04,25.2,24.3,24.33,11288131,
688658.SH,‘√øµ“©“µ,2020-12-31,24.5,24.94,24.01,24.37,9458077,
688658.SH,‘√øµ“©“µ,2021-01-04,24.6,24.6,24.1,24.28,8153041,
688658.SH,‘√øµ“©“µ,2021-01-05,24.36,25.68,24.29,24.93,10280262,
688658.SH,‘√øµ“©“µ,2021-01-06,24.95,25.17,24.27,24.4,6994404,
688658.SH,‘√øµ“©“µ,2021-01-07,24.44,24.48,22.22,22.5,12881206,
688658.SH,‘√øµ“©“µ,2021-01-08,22.38,22.48,21.71,21.95,6076538,
688658.SH,‘√øµ“©“µ,2021-01-11,21.96,22.46,21.82,22.2,4572073,
688658.SH,‘√øµ“©“µ,2021-01-12,22.2,22.2,21.63,21.71,4160223,
688658.SH,‘√øµ“©“µ,2021-01-13,21.8,21.8,20.5,20.56,6966014,
688658.SH,‘√øµ“©“µ,2021-01-14,20.6,21.33,20.09,20.67,5498187,
688658.SH,‘√øµ“©“µ,2021-01-15,20.78,21.68,20.76,21.42,5727902,
688658.SH,‘√øµ“©“µ,2021-01-18,21.2,21.41,21.01,21.15,4003688,
688658.SH,‘√øµ“©“µ,2021-01-19,21.16,21.56,21.1,21.37,3373640,
688658.SH,‘√øµ“©“µ,2021-01-20,21.38,21.73,21.3,21.62,3275352,
688658.SH,‘√øµ“©“µ,2021-01-21,21.55,22.96,21.55,22.43,6875904,
688658.SH,‘√øµ“©“µ,2021-01-22,22.6,22.99,21.78,22.06,5149561,
688658.SH,‘√øµ“©“µ,2021-01-25,22.1,22.1,21.22,21.43,4133025,
688658.SH,‘√øµ“©“µ,2021-01-26,21.43,21.84,21.23,21.47,2904615,
688658.SH,‘√øµ“©“µ,2021-01-27,21.4,21.57,21.03,21.21,2488494,
688658.SH,‘√øµ“©“µ,2021-01-28,20.98,21.37,20.73,20.75,2136757,
688658.SH,‘√øµ“©“µ,2021-01-29,21.55,21.98,20.88,21.21,3983578,
688658.SH,‘√øµ“©“µ,2021-02-01,21.22,22.32,21.15,22.12,5230974,
688658.SH,‘√øµ“©“µ,2021-02-02,22.2,22.6,21.96,21.97,3730481,
688658.SH,‘√øµ“©“µ,2021-02-03,21.99,22.01,21.39,21.42,2898038,
688658.SH,‘√øµ“©“µ,2021-02-04,21.42,21.72,20.7,20.78,2927692,
688658.SH,‘√øµ“©“µ,2021-02-05,20.86,21.15,20.6,20.63,1993318,
688658.SH,‘√øµ“©“µ,2021-02-08,21.15,21.66,20.85,20.86,2232057,
688658.SH,‘√øµ“©“µ,2021-02-09,20.98,21.37,20.75,21.1,2643575,
688658.SH,‘√øµ“©“µ,2021-02-10,21.11,21.66,21.11,21.37,3087209,
688658.SH,‘√øµ“©“µ,2021-02-18,21.76,21.85,21.4,21.66,2830422,
688658.SH,‘√øµ“©“µ,2021-02-19,21.65,22.17,21.41,22.11,3762212,
688658.SH,‘√øµ“©“µ,2021-02-22,22.18,22.5,21.95,21.95,4280337,
688658.SH,‘√øµ“©“µ,2021-02-23,21.88,22.22,21.8,22,2216513,
688658.SH,‘√øµ“©“µ,2021-02-24,22.01,22.38,21.81,22.11,2916763,
688658.SH,‘√øµ“©“µ,2021-02-25,22.22,22.3,21.66,21.67,2835148,
688658.SH,‘√øµ“©“µ,2021-02-26,21.59,21.59,21.33,21.39,2315801,
688658.SH,‘√øµ“©“µ,2021-03-01,21.69,22.66,21.6,22.48,4638426,
688658.SH,‘√øµ“©“µ,2021-03-02,22.48,22.68,22.11,22.3,2771878,
688658.SH,‘√øµ“©“µ,2021-03-03,22.3,22.45,22.17,22.31,2361391,
688658.SH,‘√øµ“©“µ,2021-03-04,22.3,22.3,22.06,22.12,2602594,
688658.SH,‘√øµ“©“µ,2021-03-05,22.18,23.46,22.12,23.08,5587987,
688658.SH,‘√øµ“©“µ,2021-03-08,23.25,24.29,23.07,23.85,7291338,
688658.SH,‘√øµ“©“µ,2021-03-09,23.85,24.02,22.9,23,5042673,
688658.SH,‘√øµ“©“µ,2021-03-10,23.22,23.38,22.35,22.4,3645997,
688658.SH,‘√øµ“©“µ,2021-03-11,22.52,23.26,22.3,22.88,3361248,
688658.SH,‘√øµ“©“µ,2021-03-12,23.02,23.19,22.76,22.89,2418427,
688658.SH,‘√øµ“©“µ,2021-03-15,22.81,23.34,22.76,23.02,2402493,
688658.SH,‘√øµ“©“µ,2021-03-16,22.94,23.28,22.83,22.99,2319116,
688658.SH,‘√øµ“©“µ,2021-03-17,22.93,23.49,22.84,23.13,2660860,
688658.SH,‘√øµ“©“µ,2021-03-18,23.19,23.21,22.59,22.59,3525252,
688658.SH,‘√øµ“©“µ,2021-03-19,22.6,22.84,22.38,22.59,2374144,
688658.SH,‘√øµ“©“µ,2021-03-22,22.5,22.86,22.5,22.75,2544395,
688658.SH,‘√øµ“©“µ,2021-03-23,22.82,22.86,22.23,22.29,3015513,
688658.SH,‘√øµ“©“µ,2021-03-24,22.25,22.57,22.18,22.37,1972193,
688658.SH,‘√øµ“©“µ,2021-03-25,22.38,22.61,22.25,22.37,1591329,
688658.SH,‘√øµ“©“µ,2021-03-26,22.4,22.79,22.31,22.62,2411796,
688658.SH,‘√øµ“©“µ,2021-03-29,22.63,23.07,22.5,22.75,2542230,
688658.SH,‘√øµ“©“µ,2021-03-30,22.75,22.95,22.62,22.83,1997926,
688658.SH,‘√øµ“©“µ,2021-03-31,22.78,22.92,22.39,22.52,1707612,
688658.SH,‘√øµ“©“µ,2021-04-01,22.58,22.66,22.42,22.55,1203983,
688658.SH,‘√øµ“©“µ,2021-04-02,22.55,22.68,22.4,22.61,1494320,
688658.SH,‘√øµ“©“µ,2021-04-06,22.63,22.63,22.44,22.56,1312602,
688658.SH,‘√øµ“©“µ,2021-04-07,22.56,22.56,22.25,22.41,1526299,
688658.SH,‘√øµ“©“µ,2021-04-08,22.4,22.56,22.3,22.33,1893501,
688658.SH,‘√øµ“©“µ,2021-04-09,22.31,22.57,22.22,22.49,1357477,
688658.SH,‘√øµ“©“µ,2021-04-12,22.5,22.52,22.06,22.15,1424880,
688658.SH,‘√øµ“©“µ,2021-04-13,22.15,22.22,21.63,21.94,1706708,
688658.SH,‘√øµ“©“µ,2021-04-14,21.95,22.32,21.91,22.19,1332849,
688658.SH,‘√øµ“©“µ,2021-04-15,22.11,22.37,21.84,22.3,1373807,
688658.SH,‘√øµ“©“µ,2021-04-16,22.38,23.05,22.24,22.84,3376625,
688658.SH,‘√øµ“©“µ,2021-04-19,22.93,23.35,22.84,23.19,3644407,
688658.SH,‘√øµ“©“µ,2021-04-20,23.15,23.43,22.85,22.85,2959879,
688658.SH,‘√øµ“©“µ,2021-04-21,22.76,23.33,22.75,23.2,2760906,
688658.SH,‘√øµ“©“µ,2021-04-22,23.2,23.38,22.97,23.16,2047345,
688658.SH,‘√øµ“©“µ,2021-04-23,23.18,23.29,22.8,22.87,1951352,
688658.SH,‘√øµ“©“µ,2021-04-26,22.95,23.44,22.95,22.98,2885704,
688658.SH,‘√øµ“©“µ,2021-04-27,22.8,22.93,22.5,22.74,2057966,
688658.SH,‘√øµ“©“µ,2021-04-28,22.6,23.96,22.52,23.91,6755991,
688658.SH,‘√øµ“©“µ,2021-04-29,23.81,23.81,22.85,22.96,4836358,
688658.SH,‘√øµ“©“µ,2021-04-30,22.88,23.28,22.69,22.8,3011511,
688658.SH,‘√øµ“©“µ,2021-05-06,22.61,22.78,21.91,22.13,3061960,
688658.SH,‘√øµ“©“µ,2021-05-07,22.21,22.22,21.71,21.76,1679503,
688658.SH,‘√øµ“©“µ,2021-05-10,21.75,21.95,21.72,21.83,1109048,
688658.SH,‘√øµ“©“µ,2021-05-11,21.83,22.18,21.76,22.08,1059942,
688658.SH,‘√øµ“©“µ,2021-05-12,21.97,22.48,21.96,22.23,1156216,
688658.SH,‘√øµ“©“µ,2021-05-13,22.15,22.7,22.15,22.44,1881048,
688658.SH,‘√øµ“©“µ,2021-05-14,22.4,22.58,22.33,22.44,1489983,
688658.SH,‘√øµ“©“µ,2021-05-17,22.49,22.55,22.04,22.19,1832841,
688658.SH,‘√øµ“©“µ,2021-05-18,22.17,22.9,21.99,22.75,2793859,
688658.SH,‘√øµ“©“µ,2021-05-19,22.75,23.5,22.75,22.8,2592359,
688658.SH,‘√øµ“©“µ,2021-05-20,22.8,23.14,22.62,22.95,2186170,
688658.SH,‘√øµ“©“µ,2021-05-21,22.96,23.18,22.61,22.64,1736488,
688658.SH,‘√øµ“©“µ,2021-05-24,22.78,22.78,22.51,22.62,1198220,
688658.SH,‘√øµ“©“µ,2021-05-25,22.62,22.99,22.58,22.87,1910180,
688658.SH,‘√øµ“©“µ,2021-05-26,23.0128,23.0128,22.7272,22.768,1656800,
688658.SH,‘√øµ“©“µ,2021-05-27,22.9312,22.9312,22.6354,22.717,1655347,
688658.SH,‘√øµ“©“µ,2021-05-28,22.7986,22.9108,22.6354,22.7986,2334044,
688658.SH,‘√øµ“©“µ,2021-05-31,22.7986,23.3392,22.666,23.2474,2704209,
688658.SH,‘√øµ“©“µ,2021-06-01,23.38,25.3998,23.1862,24.9917,10229211,
688658.SH,‘√øµ“©“µ,2021-06-02,24.9917,25.6752,24.7469,24.8693,6959788,
688658.SH,‘√øµ“©“µ,2021-06-03,24.6653,25.2264,24.3389,24.3797,4301600,
688658.SH,‘√øµ“©“µ,2021-06-04,24.3899,25.1754,24.1961,24.5939,4468166,
