´úÂë,¼ò³Æ,ÈÕÆÚ,¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),
688633.SH,ÐÇÇòÊ¯Ä«,2021-03-24,70,72.88,58.89,61.9,12169927,
688633.SH,ÐÇÇòÊ¯Ä«,2021-03-25,58.8,60.8,52.86,52.88,7438995,
688633.SH,ÐÇÇòÊ¯Ä«,2021-03-26,52.3,56.78,51.28,54.86,4815674,
688633.SH,ÐÇÇòÊ¯Ä«,2021-03-29,55.41,57.89,54.51,54.96,3620647,
688633.SH,ÐÇÇòÊ¯Ä«,2021-03-30,54.5,54.5,51.82,52.02,3104863,
688633.SH,ÐÇÇòÊ¯Ä«,2021-03-31,51.9,52.1,49.12,49.29,2790885,
688633.SH,ÐÇÇòÊ¯Ä«,2021-04-01,49.7,52.18,49,51.07,2591277,
688633.SH,ÐÇÇòÊ¯Ä«,2021-04-02,51.2,56.5,50.18,56.23,4713712,
688633.SH,ÐÇÇòÊ¯Ä«,2021-04-06,56.23,56.79,54.42,56.38,2551266,
688633.SH,ÐÇÇòÊ¯Ä«,2021-04-07,55.8,58.88,55,57.83,3547242,
688633.SH,ÐÇÇòÊ¯Ä«,2021-04-08,57.44,58.17,55.55,56.72,2657636,
688633.SH,ÐÇÇòÊ¯Ä«,2021-04-09,56.72,57.78,54.19,56.75,2458963,
688633.SH,ÐÇÇòÊ¯Ä«,2021-04-12,56.24,57.5,53.5,53.6,1698345,
688633.SH,ÐÇÇòÊ¯Ä«,2021-04-13,53.99,54.36,52.5,53.33,1088832,
688633.SH,ÐÇÇòÊ¯Ä«,2021-04-14,53.99,54.59,53.2,53.62,823449,
688633.SH,ÐÇÇòÊ¯Ä«,2021-04-15,53.3,53.98,51,51.23,1448484,
688633.SH,ÐÇÇòÊ¯Ä«,2021-04-16,51.66,52.9,50.89,52.38,1090982,
688633.SH,ÐÇÇòÊ¯Ä«,2021-04-19,51.7,54.22,50.89,53.4,1779635,
688633.SH,ÐÇÇòÊ¯Ä«,2021-04-20,53.54,53.89,50.99,51,1695526,
688633.SH,ÐÇÇòÊ¯Ä«,2021-04-21,50.58,51.48,50.16,50.74,1059184,
688633.SH,ÐÇÇòÊ¯Ä«,2021-04-22,50.82,51.44,50.7,51.06,1087554,
688633.SH,ÐÇÇòÊ¯Ä«,2021-04-23,51,53.45,50.82,52.89,1723690,
688633.SH,ÐÇÇòÊ¯Ä«,2021-04-26,52.9,53.03,51.35,51.58,1200738,
688633.SH,ÐÇÇòÊ¯Ä«,2021-04-27,51.58,53.05,51.26,52.23,966390,
688633.SH,ÐÇÇòÊ¯Ä«,2021-04-28,52.8,55,52.37,54.51,1901442,
688633.SH,ÐÇÇòÊ¯Ä«,2021-04-29,54.47,54.48,50,50.99,1995417,
